Temp	Sublattice_Magnetism_Incorrect_Glauber	Sublattice_Magnetism_Incorrect_Glauber	Nope	Sublattice_Susceptibility_Incorrect_Glauber	Sublattice_Susceptibility_Incorrect_Glauber	Nope	Energy_Incorrect_Glauber	Heat_Capacity_Incorrect_Glauber	Heat_Capacity/Temp_Incorrect	Entropy_Incorrect_Glauber	Prob1_Incorrect	Prob0_Incorrect	Prob_neg1_Incorrect
6.031	0.00209333	-0.000153333	0	0.000195093	0.000189754	0	-76.689	13.7847	2.28564	1.0939	0.253991	0.253021	0.492988
6.03	0.000697778	-0.00164444	0	0.000199832	0.000202514	0	-76.567	13.7124	2.27402	1.0939	0.253258	0.253731	0.493011
6.029	0.000624444	-0.00147333	0	0.000206913	0.000194072	0	-79.24	13.4656	2.23347	1.09389	0.253444	0.253869	0.492687
6.028	-0.000775556	0.000833333	0	0.000194429	0.00019985	0	-77.142	12.1908	2.02236	1.09389	0.253452	0.253423	0.493124
6.027	-0.00284222	0.00162444	0	0.000210038	0.000195819	0	-77.014	13.2208	2.19359	1.09389	0.253183	0.253792	0.493024
6.026	-0.00231111	0.00146444	0	0.000220738	0.000211709	0	-77.461	14.9844	2.48663	1.09389	0.253292	0.253716	0.492992
6.025	-0.00367111	0.00348667	0	0.00020412	0.000214002	0	-78.227	13.4049	2.22489	1.09388	0.2535	0.253592	0.492908
6.024	-0.00164444	-7.77778e-005	0	0.000196006	0.000186644	0	-77.397	13.4044	2.22517	1.09388	0.253133	0.253994	0.492872
6.023	-0.000557778	-1.33333e-005	0	0.000190193	0.000199274	0	-78.936	14.3829	2.388	1.09388	0.253531	0.253817	0.492652
6.022	-2.22222e-005	-0.00136222	0	0.000184812	0.000205401	0	-77.716	14.3418	2.38156	1.09388	0.253177	0.253869	0.492954
6.021	0.00167778	-0.00184667	0	0.000201308	0.000207854	0	-77.28	13.069	2.17057	1.09387	0.253453	0.253538	0.493009
6.02	-0.000813333	-0.000317778	0	0.000215314	0.000221035	0	-76.237	13.8844	2.30638	1.09387	0.253226	0.253791	0.492983
6.019	-0.00078	7.11111e-005	0	0.000203264	0.000196214	0	-77.338	13.4466	2.23403	1.09387	0.253296	0.25365	0.493054
6.018	0.000148889	-0.00196667	0	0.000202406	0.000194399	0	-76.62	14.3892	2.39103	1.09387	0.252837	0.253746	0.493418
6.017	-0.000364444	0.000628889	0	0.00020536	0.000211906	0	-78.151	13.8301	2.2985	1.09386	0.253671	0.253539	0.49279
6.016	-0.00147111	0.000631111	0	0.000209988	0.000200653	0	-76.751	15.0137	2.49563	1.09386	0.253183	0.253603	0.493213
6.015	0.00187333	-0.00207111	0	0.000194794	0.000197698	0	-77.34	14.2179	2.36374	1.09386	0.253509	0.253608	0.492883
6.014	0.00101556	-0.00012	0	0.00018671	0.000197824	0	-77.613	13.2735	2.2071	1.09385	0.253771	0.253323	0.492906
6.013	0.00186	-0.00119556	0	0.000212542	0.000200578	0	-77.58	14.0455	2.33586	1.09385	0.253754	0.253422	0.492823
6.012	0.00048	-0.000888889	0	0.000202851	0.000208676	0	-79.125	14.056	2.33799	1.09385	0.253544	0.253749	0.492707
6.011	0.00142222	-0.00114889	0	0.000226352	0.000218274	0	-77.617	13.297	2.21211	1.09385	0.253458	0.253321	0.493221
6.01	0.000266667	0.00204889	0	0.000199379	0.000210528	0	-76.132	14.1276	2.35068	1.09384	0.25396	0.252802	0.493238
6.009	-0.00196222	0.00116222	0	0.000191035	0.000213403	0	-77.941	13.3525	2.22209	1.09384	0.253373	0.253773	0.492853
6.008	-0.000157778	-0.00128889	0	0.00020311	0.000201305	0	-77.135	13.5633	2.25754	1.09384	0.25314	0.253863	0.492997
6.007	0.00124889	-0.00257778	0	0.000220906	0.000217327	0	-77.985	14.1523	2.35596	1.09384	0.253167	0.253831	0.493002
6.006	0.00133333	-0.00101333	0	0.000212735	0.000204286	0	-78.474	13.888	2.31236	1.09383	0.253561	0.253401	0.493038
6.005	-0.00103111	0.00113111	0	0.000197304	0.000208115	0	-79.068	13.8971	2.31425	1.09383	0.253688	0.253638	0.492674
6.004	-7.77778e-005	-0.00146889	0	0.000209531	0.000207848	0	-78.041	14.4094	2.39997	1.09383	0.253116	0.253889	0.492996
6.003	-0.000855556	0.00378	0	0.00019637	0.00020794	0	-78.111	14.7156	2.45137	1.09383	0.254353	0.252891	0.492756
6.002	-4e-005	-0.000486667	0	0.000199464	0.000208011	0	-77.163	14.1095	2.35081	1.09382	0.253424	0.253688	0.492888
6.001	-0.00215111	0.00214444	0	0.000208832	0.000211629	0	-77.437	15.3034	2.55014	1.09382	0.253548	0.253551	0.492901
6	0.000617778	-0.00113111	0	0.000222002	0.000210446	0	-78.684	13.7068	2.28447	1.09382	0.253349	0.253606	0.493046
5.999	-0.00239778	0.00186667	0	0.000218987	0.000213302	0	-78.791	14.0656	2.34465	1.09382	0.253457	0.253722	0.492821
5.998	-4.66667e-005	0.00121333	0	0.00018623	0.000220613	0	-77.766	13.2963	2.2168	1.09381	0.253812	0.253229	0.492959
5.997	-4.44444e-005	-0.00215556	0	0.000207682	0.000204126	0	-79.123	14.586	2.43221	1.09381	0.253137	0.254237	0.492627
5.996	0.00119556	-0.000428889	0	0.000202812	0.000193775	0	-77.564	13.126	2.18913	1.09381	0.25359	0.253207	0.493203
5.995	-0.00100667	-0.000742222	0	0.000202539	0.000214151	0	-77.35	13.7726	2.29735	1.09381	0.253263	0.254138	0.492599
5.994	0.00118889	-0.000753333	0	0.000212069	0.000191232	0	-77.111	13.8337	2.30793	1.0938	0.253577	0.253359	0.493064
5.993	0.000653333	-0.00170222	0	0.000206079	0.000209793	0	-79.151	14.9999	2.5029	1.0938	0.253278	0.253802	0.49292
5.992	-0.00024	0.000748889	0	0.000200513	0.00021338	0	-78.403	13.5887	2.26781	1.0938	0.253776	0.253521	0.492703
5.991	0.000608889	-0.000713333	0	0.000208429	0.000191748	0	-78.649	13.8812	2.31701	1.0938	0.253562	0.253614	0.492823
5.99	-0.000453333	0.00299556	0	0.000200606	0.000191858	0	-77.58	13.9443	2.32792	1.09379	0.254188	0.252917	0.492896
5.989	0.000797778	-0.000966667	0	0.000199429	0.000202001	0	-76.912	13.4133	2.23965	1.09379	0.253711	0.253796	0.492493
5.988	-0.00148667	0.000851111	0	0.000194119	0.000204579	0	-77.644	15.1499	2.53004	1.09379	0.253253	0.253571	0.493176
5.987	-0.00174444	0.00155111	0	0.000213893	0.000217453	0	-78.811	14.181	2.36864	1.09378	0.253553	0.25365	0.492797
5.986	-6.22222e-005	0.000451111	0	0.000206877	0.000221377	0	-77.65	13.0816	2.18536	1.09378	0.253684	0.25349	0.492826
5.985	-0.00115778	0.00126889	0	0.000202239	0.000215989	0	-77.549	14.6954	2.45537	1.09378	0.25345	0.253394	0.493156
5.984	-0.000428889	0.000175556	0	0.000215399	0.00020689	0	-78.064	14.1143	2.35868	1.09378	0.253568	0.253694	0.492738
5.983	0.000975556	0.000882222	0	0.000200729	0.000193867	0	-79.661	14.0694	2.35156	1.09377	0.254189	0.25326	0.492551
5.982	-0.00052	-5.11111e-005	0	0.000207481	0.00021281	0	-77.59	12.5156	2.09222	1.09377	0.253316	0.253601	0.493083
5.981	0.000548889	-0.00259778	0	0.000207665	0.000218984	0	-76.747	13.8647	2.31812	1.09377	0.252903	0.253928	0.493169
5.98	-0.000495556	0.00238889	0	0.000200653	0.000217766	0	-78.271	13.4515	2.24942	1.09377	0.253944	0.252998	0.493058
5.979	0.00230667	-0.000717778	0	0.000211357	0.000208011	0	-77.322	14.2246	2.37909	1.09376	0.25389	0.253096	0.493014
5.978	0.00066	-0.00014	0	0.000201128	0.000207212	0	-78.525	14.3991	2.40868	1.09376	0.253662	0.253402	0.492936
5.977	-0.000708889	0.000488889	0	0.000213508	0.000197803	0	-78.709	13.9354	2.3315	1.09376	0.25363	0.25374	0.49263
5.976	-0.000933333	0.00179111	0	0.000212185	0.000205854	0	-78.71	15.3805	2.57371	1.09376	0.25386	0.253431	0.492709
5.975	-0.000604444	-0.000102222	0	0.000200863	0.000187438	0	-79.213	15.0138	2.51277	1.09375	0.253392	0.253746	0.492862
5.974	-0.00164222	-0.000171111	0	0.0001938	0.000212194	0	-77.793	12.8724	2.15474	1.09375	0.253081	0.253988	0.492931
5.973	-0.00237111	0.000115556	0	0.000203481	0.000200174	0	-78.213	14.3312	2.39934	1.09375	0.252994	0.254122	0.492883
5.972	-0.00052	-0.000368889	0	0.000205065	0.00022637	0	-78.09	14.099	2.36085	1.09375	0.253378	0.253822	0.4928
5.971	-0.000193333	0.0019	0	0.000208021	0.000201898	0	-78.699	13.0961	2.19329	1.09374	0.254217	0.253363	0.49242
5.97	-0.00101111	-0.000593333	0	0.000207727	0.000215614	0	-78.478	13.5453	2.26889	1.09374	0.253361	0.254163	0.492476
5.969	0.00148889	-6e-005	0	0.000216487	0.000208869	0	-78.538	14.0923	2.36092	1.09374	0.254032	0.253318	0.49265
5.968	0.00181333	-0.00115333	0	0.0002023	0.00019461	0	-78.509	14.8467	2.48772	1.09374	0.253908	0.253578	0.492514
5.967	-0.00014	0.000122222	0	0.000203906	0.000180956	0	-78.974	13.6732	2.29147	1.09373	0.253663	0.253672	0.492664
5.966	2e-005	-0.00111111	0	0.000218589	0.000207056	0	-77.593	13.1409	2.20264	1.09373	0.253289	0.253834	0.492877
5.965	0.00127778	-0.0017	0	0.000194834	0.000200506	0	-78.206	13.1774	2.20912	1.09373	0.253408	0.253619	0.492973
5.964	-0.000822222	-0.00154222	0	0.000214814	0.000219063	0	-78.094	12.1202	2.03223	1.09373	0.253019	0.254201	0.49278
5.963	0.00036	0.000415556	0	0.000196013	0.000213716	0	-77.771	14.3523	2.4069	1.09372	0.253709	0.253321	0.49297
5.962	-0.000684444	-0.00122667	0	0.000217532	0.000212517	0	-78.137	14.063	2.35878	1.09372	0.253117	0.254072	0.492811
5.961	-0.00131111	0.00253556	0	0.00019484	0.000220448	0	-77.796	13.5106	2.2665	1.09372	0.253882	0.25327	0.492848
5.96	-0.00227778	0.00264	0	0.000200688	0.000210348	0	-79.07	14.5801	2.44633	1.09372	0.253764	0.253583	0.492652
5.959	-0.000126667	-0.00157333	0	0.000203491	0.000196365	0	-78.734	14.468	2.42793	1.09371	0.253192	0.254042	0.492766
5.958	-0.000162222	0.00293111	0	0.000224765	0.000197287	0	-77.167	14.8291	2.48895	1.09371	0.254118	0.252733	0.493149
5.957	0.00166889	0.000491111	0	0.000209754	0.000215699	0	-78.614	14.1502	2.37539	1.09371	0.254047	0.252967	0.492987
5.956	0.00329333	-0.00281111	0	0.000211818	0.000200846	0	-78.103	15.6206	2.62266	1.0937	0.253797	0.253556	0.492648
5.955	-0.000344444	0.000891111	0	0.000207831	0.000212703	0	-77.84	15.2593	2.56244	1.0937	0.253617	0.253343	0.49304
5.954	-0.000255556	-0.000648889	0	0.000209527	0.000218909	0	-79.539	13.5846	2.28159	1.0937	0.25354	0.253992	0.492468
5.953	0.00143778	-0.000586667	0	0.00021644	0.000196476	0	-80.598	14.0734	2.36408	1.0937	0.254028	0.253602	0.49237
5.952	0.00205556	-0.00223111	0	0.000207276	0.000206868	0	-78.668	13.9762	2.34816	1.09369	0.25355	0.253638	0.492812
5.951	-0.00129333	0.00112	0	0.000187589	0.000189501	0	-78.919	13.6327	2.29082	1.09369	0.25354	0.253627	0.492833
5.95	-0.000526667	-0.00208222	0	0.00022007	0.000185457	0	-78.852	14.115	2.37227	1.09369	0.253071	0.254376	0.492553
5.949	0.000271111	-0.000717778	0	0.000214941	0.000203433	0	-78.314	14.1993	2.38684	1.09369	0.253366	0.253589	0.493046
5.948	0.00224222	-0.000402222	0	0.000204748	0.000201304	0	-77.607	12.3979	2.08438	1.09368	0.253957	0.253037	0.493007
5.947	-0.000917778	-0.000695556	0	0.000211023	0.000205273	0	-77.722	15.2084	2.55732	1.09368	0.253161	0.253968	0.492871
5.946	-0.00190889	0.000231111	0	0.000196507	0.000190546	0	-78.877	14.73	2.4773	1.09368	0.253231	0.25407	0.492699
5.945	0.000322222	0.000102222	0	0.00021166	0.000180054	0	-77.52	13.3257	2.2415	1.09368	0.253651	0.253439	0.49291
5.944	-0.00163556	0.000315556	0	0.000214594	0.000230954	0	-78.649	14.261	2.39923	1.09367	0.253212	0.253872	0.492916
5.943	0.00244667	-0.00022	0	0.000208204	0.000203884	0	-78.917	14.3384	2.41266	1.09367	0.254241	0.253128	0.492631
5.942	-0.000944444	-0.00208222	0	0.000220038	0.000212777	0	-78.794	13.0832	2.20181	1.09367	0.252956	0.254469	0.492576
5.941	0.00110667	-0.00165333	0	0.000198297	0.000218114	0	-78.428	13.1165	2.20779	1.09366	0.253416	0.253689	0.492896
5.94	0.00124444	-0.00113778	0	0.000198206	0.000219883	0	-79.28	14.3901	2.42258	1.09366	0.253698	0.253644	0.492658
5.939	-0.00315556	0.00187556	0	0.000205945	0.000218747	0	-80.148	14.6297	2.46333	1.09366	0.253536	0.254176	0.492289
5.938	0.000257778	-0.000573333	0	0.000222397	0.000211963	0	-78.422	14.2163	2.39412	1.09366	0.253499	0.253657	0.492844
5.937	0.00104	-0.00140667	0	0.000208248	0.000205832	0	-78.218	12.6207	2.12576	1.09365	0.253491	0.253674	0.492834
5.936	-0.00222444	0.00124889	0	0.000229667	0.00021965	0	-79.221	15.2193	2.5639	1.09365	0.253493	0.253981	0.492526
5.935	0.00124	0.000437778	0	0.00020142	0.000201047	0	-78.613	14.3443	2.4169	1.09365	0.253966	0.253127	0.492908
5.934	0.00356889	-0.00276667	0	0.000189586	0.000207992	0	-79.909	14.1293	2.38108	1.09365	0.253988	0.253587	0.492426
5.933	-9.77778e-005	0.00254222	0	0.000216002	0.000185105	0	-77.733	14.0504	2.36818	1.09364	0.254027	0.252804	0.493169
5.932	-0.000922222	0.00136	0	0.000230113	0.00021534	0	-79.169	14.7333	2.4837	1.09364	0.253756	0.253537	0.492708
5.931	0.000435556	-0.00145778	0	0.000204844	0.00021379	0	-78.876	13.5174	2.27911	1.09364	0.253486	0.253997	0.492518
5.93	-0.00133111	-0.00130222	0	0.000197061	0.000196612	0	-78.844	14.1635	2.38846	1.09364	0.253037	0.254353	0.49261
5.929	0.00158667	-0.00191111	0	0.00020866	0.00019326	0	-78.446	13.9821	2.35826	1.09363	0.253547	0.253709	0.492744
5.928	0.00044	-0.00194444	0	0.000198466	0.000210492	0	-78.675	14.5791	2.45936	1.09363	0.253362	0.254114	0.492523
5.927	-0.00118222	-0.000653333	0	0.000212232	0.000168446	0	-78.409	13.8904	2.34359	1.09363	0.252968	0.253886	0.493147
5.926	0.00137778	0.00113333	0	0.00021094	0.000215779	0	-79.794	13.8767	2.34166	1.09363	0.254338	0.253082	0.49258
5.925	-0.00228667	0.00121556	0	0.000222036	0.000198821	0	-78.615	13.5083	2.27989	1.09362	0.253321	0.253857	0.492822
5.924	0.00136	-0.00125556	0	0.000201308	0.000208956	0	-78.581	13.4558	2.2714	1.09362	0.253677	0.253624	0.492699
5.923	-3.77778e-005	0.000784444	0	0.000221843	0.000199777	0	-79.828	14.3134	2.41658	1.09362	0.253818	0.253444	0.492738
5.922	-0.000464444	0.000137778	0	0.000201917	0.000205656	0	-77.787	13.4512	2.2714	1.09361	0.253474	0.253638	0.492888
5.921	0.00110889	-0.00114444	0	0.000206243	0.000209114	0	-79.626	14.4004	2.4321	1.09361	0.253628	0.253646	0.492727
5.92	-0.000393333	0.000315556	0	0.000212939	0.000212172	0	-77.999	13.8894	2.34618	1.09361	0.253521	0.25356	0.492919
5.919	-0.00138667	7.33333e-005	0	0.000203323	0.000197159	0	-80.251	14.146	2.38994	1.09361	0.253543	0.2542	0.492257
5.918	0.000937778	-0.000228889	0	0.000217624	0.00019667	0	-78.935	15.3832	2.59939	1.0936	0.25372	0.253366	0.492914
5.917	-0.000151111	0.00292222	0	0.000217287	0.000197669	0	-79.791	14.1624	2.39351	1.0936	0.254147	0.252761	0.493092
5.916	-0.00155556	0.00209556	0	0.000198885	0.000208008	0	-79.207	14.0498	2.37488	1.0936	0.253892	0.253622	0.492486
5.915	-0.00204667	0.0014	0	0.000208418	0.000205433	0	-79.012	15.4357	2.60959	1.0936	0.253503	0.253827	0.49267
5.914	0.00126667	0.000253333	0	0.000193953	0.000217674	0	-79.323	14.0818	2.3811	1.09359	0.254093	0.253333	0.492573
5.913	-0.00130222	0.00248	0	0.000208171	0.00020059	0	-79.498	14.8717	2.51509	1.09359	0.253984	0.253396	0.49262
5.912	0.00056	-0.00196667	0	0.000224145	0.000210484	0	-79.373	14.0987	2.38476	1.09359	0.253251	0.253954	0.492794
5.911	-0.00148667	-0.000266667	0	0.000216278	0.000193699	0	-79.894	14.0365	2.37464	1.09359	0.253227	0.254103	0.49267
5.91	-0.000762222	1.55556e-005	0	0.000212905	0.000215833	0	-79.007	14.9203	2.52458	1.09358	0.253484	0.253858	0.492658
5.909	0.00228667	-0.00151333	0	0.000193063	0.000220536	0	-77.222	14.5772	2.46694	1.09358	0.253768	0.253381	0.492851
5.908	-0.000626667	0.00154222	0	0.000213031	0.000216012	0	-79.814	15.4472	2.61463	1.09358	0.253862	0.253404	0.492733
5.907	0.000131111	0.00107778	0	0.000224281	0.000197063	0	-79.267	15.0716	2.55148	1.09357	0.253903	0.253299	0.492798
5.906	-0.00052	0.00174	0	0.000203734	0.000196823	0	-78.156	14.366	2.43245	1.09357	0.25398	0.25337	0.49265
5.905	0.00197778	-0.00285333	0	0.00020571	0.000204244	0	-78.515	14.3117	2.42366	1.09357	0.253447	0.253884	0.492669
5.904	0.00114	-0.00123333	0	0.000213225	0.000208188	0	-79.135	14.6528	2.48184	1.09357	0.2537	0.253747	0.492553
5.903	-0.00149333	-0.000926667	0	0.000207811	0.000199008	0	-78.356	13.8199	2.34117	1.09356	0.253051	0.254261	0.492688
5.902	-0.000488889	0.000362222	0	0.000201252	0.000201022	0	-78.952	14.3071	2.42411	1.09356	0.25352	0.253583	0.492897
5.901	-0.000984444	0.000342222	0	0.000198234	0.000206159	0	-79.629	14.4252	2.44453	1.09356	0.253613	0.253934	0.492452
5.9	-0.000191111	-0.000913333	0	0.000214191	0.000224112	0	-79.534	14.1567	2.39944	1.09356	0.253349	0.253901	0.49275
5.899	0.00264	-0.00092	0	0.000196853	0.000218065	0	-79.419	13.6728	2.31782	1.09355	0.254158	0.253298	0.492544
5.898	0.00185111	-0.00107111	0	0.000208306	0.000216788	0	-78.611	15.019	2.54645	1.09355	0.253823	0.253433	0.492743
5.897	-0.000415556	-0.000126667	0	0.000215592	0.000185272	0	-80.205	15.1195	2.56392	1.09355	0.253669	0.25394	0.492391
5.896	-0.000917778	-0.00072	0	0.000211989	0.000201472	0	-80.008	15.2327	2.58356	1.09354	0.25338	0.254199	0.492421
5.895	0.000902222	-0.00132889	0	0.000209149	0.000197442	0	-79.507	14.8865	2.52527	1.09354	0.253488	0.253701	0.492811
5.894	-0.000108889	0.00259556	0	0.000194941	0.00020072	0	-79.807	14.5244	2.46427	1.09354	0.254321	0.253078	0.492601
5.893	-0.000817778	0.00182444	0	0.000202745	0.000200302	0	-79.288	14.3924	2.4423	1.09354	0.254106	0.253602	0.492292
5.892	0.00222889	-0.0008	0	0.000207733	0.000214477	0	-79.797	13.8589	2.35216	1.09353	0.254052	0.253338	0.49261
5.891	-0.000253333	0.000397778	0	0.000201388	0.000202484	0	-80.552	14.5641	2.47226	1.09353	0.253936	0.253863	0.492201
5.89	-0.00110889	-0.000157778	0	0.000218287	0.000215713	0	-78.608	14.4203	2.44827	1.09353	0.253401	0.254034	0.492564
5.889	0.000148889	0.000271111	0	0.000205734	0.000205959	0	-78.681	14.1995	2.41119	1.09353	0.253773	0.253563	0.492663
5.888	-0.000333333	1.77778e-005	0	0.000209697	0.000203167	0	-78.921	13.9313	2.36605	1.09352	0.253599	0.253757	0.492644
5.887	-0.000248889	0.000335556	0	0.000231603	0.000228335	0	-79.165	15.1376	2.57137	1.09352	0.253684	0.253641	0.492674
5.886	-0.000491111	-0.00233111	0	0.000208916	0.000208507	0	-79.999	14.9058	2.53241	1.09352	0.253068	0.254479	0.492453
5.885	0.000746667	-9.55556e-005	0	0.000211475	0.000231107	0	-80.263	13.7485	2.3362	1.09351	0.253963	0.253638	0.492399
5.884	-0.000184444	0.00192667	0	0.000204515	0.000197324	0	-80.351	14.9103	2.53404	1.09351	0.254204	0.253333	0.492462
5.883	0.000186667	-0.000424444	0	0.000216944	0.000202435	0	-78.656	13.9743	2.37538	1.09351	0.253657	0.253776	0.492568
5.882	0.000322222	-0.000404444	0	0.000217862	0.000210634	0	-78.068	13.6946	2.32822	1.09351	0.253653	0.253694	0.492652
5.881	-0.00173778	0.00221333	0	0.000199241	0.000198191	0	-79.217	14.2714	2.4267	1.0935	0.253609	0.253371	0.49302
5.88	-0.000453333	0.000504444	0	0.000218705	0.000219628	0	-79.166	14.9254	2.53834	1.0935	0.253644	0.253619	0.492737
5.879	0.00147778	-0.00116889	0	0.000207759	0.000210419	0	-78.648	14.3679	2.44393	1.0935	0.253847	0.253692	0.492461
5.878	-0.00210444	0.000528889	0	0.000218593	0.000208321	0	-79.392	14.2267	2.42034	1.0935	0.253223	0.254011	0.492766
5.877	0.000524444	0.000486667	0	0.00021575	0.00019533	0	-80.006	15.1678	2.58087	1.09349	0.25398	0.253474	0.492546
5.876	0.000417778	-0.00215778	0	0.000208615	0.000201294	0	-79.504	13.8463	2.35641	1.09349	0.253246	0.254116	0.492639
5.875	0.000266667	-0.000397778	0	0.000214044	0.00022873	0	-79.997	15.1812	2.58404	1.09349	0.25376	0.253826	0.492414
5.874	0.000657778	0.000464444	0	0.000200652	0.000192839	0	-80.092	14.7358	2.50864	1.09348	0.253978	0.253417	0.492606
5.873	-0.00146667	-0.000533333	0	0.000201046	0.000194558	0	-80.257	14.0446	2.39138	1.09348	0.253036	0.254036	0.492929
5.872	0.00224222	-0.00142667	0	0.000215838	0.000204381	0	-79.4	15.428	2.62738	1.09348	0.253887	0.253479	0.492634
5.871	0.00048	0.000597778	0	0.000212341	0.000204711	0	-78.777	15.3503	2.6146	1.09348	0.254072	0.253533	0.492394
5.87	-0.00169111	0.00272222	0	0.000218031	0.000221544	0	-80.097	14.9607	2.54867	1.09347	0.25398	0.253464	0.492556
5.869	0.000186667	-0.00184222	0	0.000184505	0.000201297	0	-79.769	14.8699	2.53364	1.09347	0.253404	0.254232	0.492363
5.868	0.00158	-0.00192222	0	0.000216282	0.000201039	0	-78.881	14.396	2.45331	1.09347	0.253573	0.253744	0.492682
5.867	0.000866667	-0.000197778	0	0.000209308	0.00021227	0	-79.18	14.3493	2.44576	1.09346	0.253967	0.253632	0.492401
5.866	0.00337111	-0.000808889	0	0.000203503	0.000210843	0	-79.659	15.0254	2.56145	1.09346	0.25419	0.252909	0.492901
5.865	-0.00181111	0.00141111	0	0.000213496	0.000209738	0	-79.882	14.5541	2.48151	1.09346	0.253538	0.253738	0.492724
5.864	-0.000746667	0.000837778	0	0.000204309	0.000212289	0	-79.762	14.7921	2.52252	1.09346	0.253733	0.253688	0.492579
5.863	0.00127556	-0.000797778	0	0.00022335	0.000192732	0	-78.553	15.4481	2.63484	1.09345	0.253631	0.253392	0.492977
5.862	-3.11111e-005	0.00184667	0	0.000213367	0.000227852	0	-78.879	13.6031	2.32056	1.09345	0.254162	0.253254	0.492583
5.861	-0.000544444	-0.00028	0	0.000204377	0.000210463	0	-80.042	14.854	2.53439	1.09345	0.253484	0.253897	0.492619
5.86	0.00119556	-0.00237556	0	0.000224033	0.00022107	0	-79.651	14.5183	2.47753	1.09345	0.253338	0.253928	0.492734
5.859	-0.00142444	0.000208889	0	0.000204897	0.000215131	0	-79.45	14.3571	2.45043	1.09344	0.253454	0.254062	0.492483
5.858	-0.000537778	0.000684444	0	0.000213444	0.000199329	0	-79.413	15.8088	2.69867	1.09344	0.253641	0.253568	0.492791
5.857	0.000237778	0.000246667	0	0.000208888	0.000195896	0	-79.229	13.5247	2.30916	1.09344	0.253803	0.253561	0.492636
5.856	0.00056	0.000111111	0	0.000193057	0.000195358	0	-79.128	14.9122	2.54648	1.09343	0.253873	0.253538	0.492589
5.855	0.000571111	-0.00105778	0	0.00022191	0.000203762	0	-80.196	14.0011	2.39131	1.09343	0.253518	0.253761	0.492721
5.854	0.00046	0.000535556	0	0.000212898	0.000232909	0	-80.916	14.2375	2.4321	1.09343	0.254042	0.253544	0.492413
5.853	0.000357778	0.000295556	0	0.000205414	0.000237065	0	-80.589	14.3651	2.45431	1.09343	0.253934	0.253608	0.492458
5.852	0.00118222	-0.000931111	0	0.000221823	0.000210411	0	-80.021	14.9568	2.55584	1.09342	0.253736	0.25361	0.492654
5.851	0.00114889	5.33333e-005	0	0.000215933	0.000216183	0	-80.926	14.5905	2.49368	1.09342	0.25411	0.253509	0.492381
5.85	-0.00102	0.00149778	0	0.000221404	0.000214712	0	-79.918	14.1569	2.41999	1.09342	0.25395	0.253711	0.492339
5.849	-0.00144667	0.000255556	0	0.000202768	0.000216183	0	-79.325	14.6942	2.51226	1.09341	0.253257	0.253852	0.492891
5.848	-0.00137556	0.000568889	0	0.000207174	0.000194392	0	-80.362	14.2999	2.44527	1.09341	0.253694	0.254098	0.492208
5.847	-0.000613333	-0.000491111	0	0.000219721	0.000201433	0	-80.589	16.7122	2.85825	1.09341	0.253562	0.254114	0.492323
5.846	0.00119778	-0.00197778	0	0.000212579	0.00020301	0	-80.837	14.7861	2.52926	1.09341	0.253476	0.253866	0.492659
5.845	0.00119778	-0.000282222	0	0.000220659	0.000202746	0	-79.368	13.7448	2.35154	1.0934	0.254053	0.253596	0.492351
5.844	0.00122889	-0.000313333	0	0.000206692	0.000214258	0	-78.547	13.8604	2.37173	1.0934	0.253858	0.2534	0.492742
5.843	0.000584444	0.00128222	0	0.000202936	0.000208013	0	-79.851	15.1693	2.59614	1.0934	0.254168	0.253234	0.492598
5.842	0.000402222	-0.00110889	0	0.000214802	0.000214229	0	-79.718	14.5816	2.49599	1.0934	0.253492	0.253846	0.492662
5.841	0.00159333	0.000104444	0	0.000218876	0.00021441	0	-80.677	14.2649	2.4422	1.09339	0.254237	0.253388	0.492376
5.84	-0.00064	0.00111111	0	0.000211775	0.000209712	0	-79.963	14.5696	2.4948	1.09339	0.253718	0.253482	0.4928
5.839	-0.00187111	0.00117111	0	0.000225866	0.000205967	0	-81.128	15.4728	2.64991	1.09339	0.253673	0.254023	0.492303
5.838	-0.00177778	-0.000355556	0	0.000242155	0.000228171	0	-80.91	15.209	2.60518	1.09338	0.253329	0.254396	0.492276
5.837	0.000924444	-0.000131111	0	0.00021098	0.000205947	0	-80.895	16.1558	2.76783	1.09338	0.25395	0.253553	0.492497
5.836	-0.000204444	0.00120444	0	0.000225674	0.000209085	0	-79.824	14.9959	2.56956	1.09338	0.254019	0.253519	0.492462
5.835	-0.00211111	0.00219111	0	0.000215894	0.000205654	0	-80.685	14.8689	2.54822	1.09338	0.253794	0.253754	0.492451
5.834	-0.00146444	0.00218444	0	0.000222815	0.000221373	0	-79.961	14.6734	2.51515	1.09337	0.254099	0.253739	0.492162
5.833	0.00114889	-2.22222e-005	0	0.000213697	0.000214539	0	-81.785	14.4773	2.48197	1.09337	0.254034	0.253471	0.492494
5.832	-0.00110444	0.00145778	0	0.000230453	0.000211802	0	-80.856	14.4737	2.48177	1.09337	0.253841	0.253664	0.492494
5.831	-0.00218	0.00162	0	0.000209944	0.00021872	0	-80.14	14.676	2.51689	1.09336	0.253546	0.253826	0.492629
5.83	0.000182222	0.00130222	0	0.000218468	0.000205956	0	-79.615	15.8175	2.71313	1.09336	0.254077	0.253334	0.492589
5.829	0.00200667	0.000417778	0	0.000223326	0.000208165	0	-81.11	15.1595	2.6007	1.09336	0.254344	0.253132	0.492523
