19.36	-0.00050463	-0.000162037	-6.94444e-005	0.0343152	0.0350164	0.0368959	-21.151	0.967825	0.049991	9.85191e-005	0	0	45.053	3.38334	-47.4363	0	0
19.35	-6.17284e-006	-0.000501543	-2.9321e-005	0.0346473	0.0365839	0.0329692	-21.203	1.06324	0.0549479	0.000100062	0	0	45.753	2.87025	-47.6233	0	0
19.34	-0.00049537	0.000334877	-0.000186728	0.0344196	0.0341448	0.0330628	-20.961	0.972489	0.0502838	0.000101758	0	0	47.9482	0.853472	-47.8016	0	0
19.33	0.000304012	0.000685185	3.85802e-005	0.0372262	0.0344906	0.0361657	-20.173	1.05467	0.0545611	0.00010331	0	0	49.0497	-0.256191	-47.7935	0	0
19.32	0.000203704	-5.8642e-005	-0.000381173	0.0382476	0.034751	0.0342722	-21.563	1.03	0.0533129	0.000104994	0	0	52.7108	-5.84444	-45.8664	0	0
19.31	-0.000478395	-3.39506e-005	3.08642e-006	0.0341868	0.0328107	0.034629	-21.322	0.954221	0.0494159	0.000106639	0	0	52.2691	-9.64661	-41.6225	0	0
19.3	4.47531e-005	-0.00104167	0.000334877	0.0344526	0.0343125	0.0364676	-20.376	0.982772	0.0509208	0.000108165	0	0	51.5116	-7.34589	-43.1657	0	0
19.29	-0.000487654	0.000131173	9.72222e-005	0.0323119	0.0336161	0.0344253	-19.974	0.990114	0.0513278	0.000109736	0	0	56.9166	-8.63545	-47.2812	0	0
19.28	-0.000384259	5.24691e-005	-1.54321e-006	0.0347409	0.0336762	0.0331071	-20.077	1.04192	0.0540412	0.00011132	0	0	58.1583	-8.5277	-48.6306	0	0
19.27	-4.01235e-005	0.000643519	0.000317901	0.0345163	0.03498	0.0358252	-21.324	1.04133	0.0540391	0.000112988	0	0	62.1383	-7.16119	-53.9771	0	0
19.26	-0.00095216	0.000160494	0.00062963	0.0348404	0.0360592	0.0338112	-20.385	0.985899	0.0511889	0.000114656	0	0	65.726	-5.76285	-58.9631	0	0
19.25	0.000216049	0.000615741	2.46914e-005	0.0364541	0.0361948	0.0344618	-20.727	1.04633	0.0543551	0.000116236	0	0	64.6164	-2.13711	-61.4793	0	0
19.24	-6.17284e-005	-0.00109414	0.000609568	0.0345451	0.0341153	0.0338276	-20.14	1.01912	0.0529687	0.000117914	0	0	66.0631	-2.25817	-62.805	0	0
19.23	0.000967593	-5.70988e-005	-0.000549383	0.0361188	0.0332337	0.0363167	-20.841	1.02187	0.0531396	0.000119549	0	0	66.08	0.741549	-65.8216	0	0
