Temperature	Magnetism_One	Magnetism_Two	Magnetism_Three	Susceptibility_One	Susceptibility_Two	Susceptibility_Three	Energy_Kawasaki	Heat_Capacity_Kawasaki	Heat_Capacity_Over_Temp	Entropy	Prob1	Prob0	Prob_-1
5.679	0.0346293	0.033375	0.0343785	0.000117156	0.000114513	0.000118792	-139.112	21.9916	3.87244	0.716449	0.298717	0.298717	0.402566
5.68	0.0332942	0.0322834	0.0339835	0.000108349	0.000107107	0.000120612	-141.795	20.7371	3.6509	0.716454	0.298185	0.298185	0.40363
5.681	0.0352001	0.0338378	0.0344274	0.000123185	0.000116845	0.000120536	-140.292	21.3806	3.76354	0.716458	0.298093	0.298093	0.403814
5.682	0.0340297	0.0331504	0.0336423	0.000117805	0.000111433	0.00011333	-139.497	22.3952	3.94144	0.716462	0.298442	0.298442	0.403117
5.683	0.0343877	0.0338697	0.0343796	0.000116471	0.000113586	0.000117177	-140.843	20.9409	3.68483	0.716466	0.298133	0.298133	0.403734
5.684	0.0342515	0.0340625	0.0333208	0.000115224	0.000115325	0.000112199	-141.609	22.3373	3.92986	0.716471	0.298129	0.298129	0.403742
5.685	0.0336935	0.0341085	0.0343738	0.000110868	0.000115149	0.00011579	-141.282	21.3113	3.74869	0.716475	0.298247	0.298247	0.403506
5.686	0.0345292	0.0341475	0.0333413	0.00012074	0.000116089	0.000109421	-139.8	21.4342	3.76964	0.716479	0.298402	0.298402	0.403196
5.687	0.0334129	0.0346598	0.0330553	0.00011221	0.0001184	0.000110349	-141.984	21.3221	3.74927	0.716483	0.298113	0.298113	0.403773
5.688	0.0337823	0.0337866	0.0344213	0.000114417	0.00011227	0.000115864	-141.215	21.9303	3.85553	0.716487	0.298273	0.298273	0.403453
5.689	0.033436	0.0322845	0.0328717	0.000115607	0.00010762	0.000112355	-138.568	22.1363	3.89107	0.716492	0.298785	0.298785	0.40243
5.69	0.0339055	0.0327261	0.0344764	0.00011932	0.000111172	0.000120579	-139.937	20.8625	3.66653	0.716496	0.298177	0.298177	0.403647
5.691	0.0334983	0.0343997	0.0334906	0.00011285	0.000119675	0.000112814	-139.959	23.3406	4.10131	0.7165	0.298016	0.298016	0.403968
5.692	0.0337781	0.0337333	0.0336918	0.000115343	0.000110155	0.000112021	-141.173	21.9384	3.85425	0.716505	0.298078	0.298078	0.403845
5.693	0.0327146	0.0335902	0.0335139	0.000103137	0.000111575	0.000113545	-139.406	20.8397	3.66059	0.716509	0.297842	0.297842	0.404317
5.694	0.0332693	0.0336111	0.0326711	0.000108839	0.000112118	0.000108701	-142.4	20.7094	3.63706	0.716513	0.298071	0.298071	0.403858
5.695	0.0336685	0.034634	0.0338397	0.000114472	0.000120392	0.000114997	-139.823	20.0138	3.51428	0.716517	0.298255	0.298255	0.40349
5.696	0.0345125	0.03397	0.0341426	0.000117034	0.000112776	0.000118137	-136.156	20.7015	3.63439	0.716521	0.298414	0.298414	0.403171
5.697	0.034398	0.033397	0.0336053	0.000119329	0.000110828	0.000112347	-141.804	21.5599	3.78443	0.716525	0.298261	0.298261	0.403478
5.698	0.0338552	0.0334235	0.0332421	0.000116019	0.000110094	0.00010939	-142.018	22.1013	3.87878	0.716529	0.298436	0.298436	0.403127
5.699	0.0348009	0.034276	0.0331579	0.000115551	0.000121251	0.000113217	-138.926	21.9398	3.84976	0.716533	0.298195	0.298195	0.40361
5.7	0.0346307	0.0343052	0.0341552	0.000119337	0.000113211	0.000117083	-141.363	20.8406	3.65624	0.716538	0.298738	0.298738	0.402524
5.701	0.0342456	0.034503	0.0353365	0.000119685	0.00011729	0.000119643	-138.193	20.8653	3.65993	0.716542	0.298149	0.298149	0.403702
5.702	0.0337379	0.0329211	0.0332056	0.000115104	0.000107745	0.000109914	-140.72	21.7947	3.82229	0.716546	0.298162	0.298162	0.403675
5.703	0.0349217	0.0342107	0.0343828	0.000118216	0.000111962	0.000120812	-140.636	20.5702	3.60691	0.71655	0.298709	0.298709	0.402582
5.704	0.0334012	0.0342149	0.034554	0.000113898	0.000115347	0.000121808	-139.826	21.9239	3.8436	0.716554	0.298187	0.298187	0.403627
5.705	0.0333942	0.0337988	0.0339283	0.000107991	0.000112884	0.000116609	-142.238	21.1034	3.69911	0.716558	0.297855	0.297855	0.40429
5.706	0.0329028	0.0330349	0.0337521	0.000109621	0.000106001	0.000111352	-139.701	19.9178	3.49067	0.716563	0.29784	0.29784	0.404319
5.707	0.0332555	0.0328524	0.0328854	0.00011434	0.000107771	0.000112549	-142.163	21.714	3.80479	0.716566	0.298158	0.298158	0.403683
5.708	0.0341749	0.0332717	0.0339025	0.000120469	0.00011373	0.000113711	-140.725	20.3519	3.5655	0.716571	0.298585	0.298585	0.402831
5.709	0.0340457	0.0341646	0.0336555	0.000114462	0.000115193	0.000115591	-140.607	20.648	3.61674	0.716575	0.298053	0.298053	0.403894
5.71	0.0339458	0.0346219	0.034865	0.000113776	0.000115563	0.000118211	-141.27	20.6075	3.60903	0.716579	0.298323	0.298323	0.403355
5.711	0.0332925	0.0334496	0.0339857	0.000112112	0.000112809	0.000117487	-140.506	22.064	3.86342	0.716583	0.298753	0.298753	0.402494
5.712	0.0343228	0.0334803	0.0327722	0.000119656	0.00011168	0.000112045	-139.481	21.6456	3.78949	0.716587	0.298479	0.298479	0.403041
5.713	0.0341924	0.0341505	0.0328571	0.000116782	0.000113568	0.000105395	-136.595	20.481	3.58498	0.716591	0.29845	0.29845	0.403099
5.714	0.0339273	0.0343736	0.0341302	0.000115494	0.000117642	0.000116371	-139.208	22.5861	3.95277	0.716595	0.298323	0.298323	0.403354
5.715	0.0336013	0.0340775	0.0345919	0.000113791	0.000112338	0.000117677	-139.93	20.9567	3.66696	0.716599	0.29848	0.29848	0.40304
5.716	0.0324049	0.0336926	0.0333847	0.000107054	0.000114464	0.00011349	-139.697	21.6011	3.77907	0.716604	0.298229	0.298229	0.403542
5.717	0.0341787	0.033962	0.0339627	0.000118419	0.000109256	0.000115085	-138.731	20.6963	3.62013	0.716608	0.298623	0.298623	0.402755
5.718	0.0348586	0.0352547	0.0341381	0.000120795	0.000125007	0.000116901	-141.35	20.8868	3.65282	0.716612	0.298591	0.298591	0.402818
5.719	0.0338362	0.0329168	0.0337729	0.000111356	0.000104758	0.000114008	-139.659	20.1341	3.52056	0.716616	0.298311	0.298311	0.403378
5.72	0.0337353	0.0355242	0.033789	0.000118174	0.000122949	0.000115221	-138.231	23.1285	4.04345	0.71662	0.29838	0.29838	0.403241
5.721	0.0331259	0.0330577	0.0330397	0.000105548	0.000108508	0.000106478	-140.652	21.0264	3.67531	0.716624	0.298359	0.298359	0.403282
5.722	0.0346104	0.0345946	0.0340739	0.000123021	0.000119349	0.000120523	-139.524	20.3655	3.55916	0.716628	0.298182	0.298182	0.403637
5.723	0.0352057	0.0330422	0.0338156	0.000120536	0.000106899	0.000108334	-139.57	22.3797	3.91048	0.716632	0.298315	0.298315	0.40337
5.724	0.0349863	0.0329826	0.0337852	0.000119792	0.000111142	0.000114589	-138.447	20.74	3.62334	0.716637	0.29821	0.29821	0.40358
5.725	0.0338148	0.0337458	0.033799	0.000112596	0.000114928	0.000114312	-141.127	21.4288	3.74302	0.716641	0.298476	0.298476	0.403049
5.726	0.0333776	0.0334541	0.033756	0.000109778	0.000113341	0.000110977	-140.79	23.0556	4.02648	0.716645	0.298333	0.298333	0.403334
5.727	0.0330753	0.0338633	0.0328035	0.000108319	0.000116153	0.000111755	-140.304	21.8463	3.81462	0.716649	0.298477	0.298477	0.403046
5.728	0.0351807	0.0335272	0.0337164	0.000121667	0.000115748	0.000118019	-138.823	20.1574	3.5191	0.716654	0.297888	0.297888	0.404224
5.729	0.0342906	0.0331502	0.0333725	0.000113492	0.000109435	0.000109486	-139.207	21.1049	3.68388	0.716657	0.298159	0.298159	0.403682
5.73	0.032954	0.0331534	0.0331862	0.000109147	0.000113278	0.000111304	-140.547	20.6134	3.59745	0.716662	0.298292	0.298292	0.403415
5.731	0.0343762	0.0353644	0.0341773	0.000114161	0.000124221	0.00011862	-139.219	20.8765	3.64273	0.716666	0.297889	0.297889	0.404222
5.732	0.0331308	0.0326459	0.0341491	0.000110537	0.00010338	0.000115987	-139.202	20.1213	3.51034	0.71667	0.297767	0.297767	0.404466
5.733	0.0337136	0.0330127	0.0320689	0.000110275	0.000108973	0.000102834	-141.209	22.3126	3.89196	0.716673	0.298203	0.298203	0.403594
5.734	0.0328159	0.0337126	0.0336516	0.000114327	0.000116268	0.000114559	-138.468	22.5365	3.93033	0.716678	0.298474	0.298474	0.403052
5.735	0.034733	0.0345453	0.0348783	0.000121749	0.00012061	0.000123662	-138.519	21.3393	3.72089	0.716682	0.298245	0.298245	0.403509
5.736	0.0331805	0.0331728	0.0335983	0.000108396	0.000113344	0.000115947	-139.294	21.5955	3.7649	0.716686	0.298726	0.298726	0.402549
5.737	0.0345335	0.0330289	0.0343043	0.000117467	0.000108674	0.000114406	-140.451	20.4496	3.56451	0.71669	0.298243	0.298243	0.403514
5.738	0.0324078	0.0336663	0.0340405	0.000104052	0.000115507	0.000115703	-139.256	21.6582	3.77452	0.716694	0.298023	0.298023	0.403955
5.739	0.0343045	0.0349079	0.0332993	0.00011695	0.000121744	0.000109008	-139.634	21.9937	3.83232	0.716699	0.298299	0.298299	0.403402
5.74	0.0328782	0.0317685	0.0328459	0.000104525	0.000103929	0.000110848	-138.697	22.4921	3.91848	0.716703	0.298544	0.298544	0.402913
5.741	0.0334536	0.0330951	0.0328771	0.000111516	0.000109959	0.000109211	-141.637	19.8411	3.45603	0.716707	0.298471	0.298471	0.403058
5.742	0.0340256	0.0339992	0.0339059	0.000115283	0.000116431	0.000113874	-139.319	20.1824	3.51487	0.716711	0.298063	0.298063	0.403873
5.743	0.0332709	0.0341639	0.0325333	0.000110966	0.000111568	0.000107042	-143.479	20.292	3.53335	0.716715	0.298503	0.298503	0.402994
5.744	0.0338819	0.0339596	0.0335765	0.000116381	0.000111575	0.000112839	-139.335	22.4979	3.91677	0.716719	0.29833	0.29833	0.40334
5.745	0.0334136	0.0342019	0.0332463	0.000110612	0.00011685	0.00011426	-141.263	21.1098	3.67447	0.716723	0.298162	0.298162	0.403676
5.746	0.033394	0.0340137	0.0343861	0.000112495	0.000114204	0.000115309	-137.453	20.161	3.50869	0.716727	0.298379	0.298379	0.403241
5.747	0.034259	0.0338909	0.0335647	0.000114785	0.000112259	0.000114043	-140.362	21.2357	3.6951	0.716731	0.298293	0.298293	0.403414
5.748	0.0342076	0.0340763	0.033044	0.000115697	0.000115783	0.000103631	-138.425	21.6571	3.76776	0.716735	0.297971	0.297971	0.404059
5.749	0.0336019	0.0337386	0.0333985	0.000111365	0.00011467	0.000111828	-137.791	22.5169	3.91666	0.71674	0.298066	0.298066	0.403867
5.75	0.0350282	0.0351088	0.0340475	0.000120388	0.000120908	0.00011474	-138.347	21.4167	3.72464	0.716744	0.298554	0.298554	0.402892
5.751	0.0336736	0.0327205	0.0327438	0.000110222	0.000105999	0.000107735	-137.621	20.073	3.49035	0.716748	0.298096	0.298096	0.403807
5.752	0.034198	0.0341336	0.0347061	0.000115825	0.000111848	0.000116898	-140.002	21.6328	3.76091	0.716752	0.298921	0.298921	0.402157
5.753	0.0342708	0.034322	0.0343313	0.000115669	0.000114672	0.000116122	-140.868	21.6335	3.76039	0.716756	0.297781	0.297781	0.404439
5.754	0.0332269	0.0339148	0.0331531	0.00011115	0.000111325	0.00011039	-139.922	19.9291	3.46353	0.71676	0.298084	0.298084	0.403833
5.755	0.03367	0.0340086	0.0344023	0.000112767	0.000111412	0.000116669	-137.682	20.8572	3.62418	0.716764	0.298085	0.298085	0.40383
5.756	0.0338068	0.0333784	0.0347646	0.000114252	0.000106246	0.000116479	-139.602	21.2302	3.68836	0.716768	0.298139	0.298139	0.403723
5.757	0.0338911	0.0327761	0.0325067	0.000110767	0.000107119	0.00010263	-140.107	20.4286	3.54849	0.716772	0.298337	0.298337	0.403327
5.758	0.0341754	0.03368	0.0339537	0.000114499	0.000113449	0.000115673	-139.915	21.788	3.78395	0.716776	0.297837	0.297837	0.404325
5.759	0.0338707	0.0339656	0.0339115	0.00012035	0.000114836	0.000119751	-140.192	21.7457	3.77595	0.71678	0.298291	0.298291	0.403418
5.76	0.0338312	0.0327661	0.0320521	0.00011532	0.000102906	0.000101052	-139.315	21.7188	3.77063	0.716785	0.298128	0.298128	0.403744
5.761	0.0345064	0.0339676	0.0340605	0.000119301	0.000115078	0.000116491	-140.268	22.4638	3.8993	0.716789	0.298422	0.298422	0.403156
5.762	0.033813	0.0332046	0.034255	0.000112949	0.000107799	0.000113444	-137.41	21.8213	3.78711	0.716793	0.297794	0.297794	0.404411
5.763	0.0334271	0.0335442	0.0317357	0.000113041	0.000108576	0.000105176	-139.785	21.4298	3.71851	0.716797	0.298386	0.298386	0.403228
5.764	0.032492	0.0327991	0.0327182	0.000102783	0.000106414	0.000111676	-139.104	20.9162	3.62877	0.716801	0.29843	0.29843	0.40314
5.765	0.0346128	0.03406	0.0347977	0.000120875	0.000113476	0.000121505	-140.981	21.8076	3.78276	0.716805	0.298073	0.298073	0.403854
5.766	0.0337808	0.0348585	0.0340216	0.00011317	0.00012669	0.000114222	-139.059	22.5288	3.90717	0.71681	0.298155	0.298155	0.403689
5.767	0.0335226	0.0334952	0.0342855	0.000113944	0.000109128	0.000117664	-140.353	22.062	3.82556	0.716814	0.297857	0.297857	0.404287
5.768	0.0339857	0.034009	0.0346189	0.000110538	0.000110641	0.000116944	-140.083	21.8408	3.78655	0.716818	0.298316	0.298316	0.403367
5.769	0.0338636	0.0332868	0.0334312	0.000112317	0.000106174	0.000112803	-136.427	19.5924	3.39615	0.716822	0.298142	0.298142	0.403717
5.77	0.0332881	0.0342051	0.0334401	0.00011022	0.000116924	0.000112467	-138.568	22.1374	3.83663	0.716826	0.297983	0.297983	0.404035
5.771	0.0333581	0.032404	0.0340645	0.000106531	0.000104721	0.00011372	-137.474	21.8057	3.77849	0.716831	0.298023	0.298023	0.403954
5.772	0.0347154	0.0349176	0.0345653	0.00012366	0.000118406	0.000113662	-140.278	19.8699	3.44246	0.716835	0.298372	0.298372	0.403256
5.773	0.0327616	0.0336025	0.0329985	0.000111799	0.000113643	0.000109715	-134.673	21.9407	3.80058	0.716839	0.297988	0.297988	0.404023
5.774	0.0335452	0.0334221	0.0326041	0.000113631	0.000111624	0.000104328	-138.709	21.0649	3.64824	0.716843	0.29829	0.29829	0.403419
5.775	0.0333171	0.0338409	0.0331362	0.000112583	0.000112278	0.00010793	-137.759	20.5429	3.5572	0.716847	0.298007	0.298007	0.403985
5.776	0.0331125	0.0330783	0.0330415	0.000108958	0.000104348	0.000108742	-138.216	21.802	3.77458	0.716851	0.298079	0.298079	0.403843
5.777	0.0346843	0.0339276	0.0348727	0.000116293	0.000112982	0.000123995	-137.011	21.0368	3.64148	0.716855	0.298364	0.298364	0.403273
5.778	0.0332121	0.0339454	0.0331979	0.000109303	0.000117853	0.000109647	-137.845	21.9634	3.80121	0.716859	0.298107	0.298107	0.403786
5.779	0.0347672	0.0338329	0.0353069	0.000123588	0.0001137	0.000115372	-137.24	20.1632	3.48904	0.716863	0.297837	0.297837	0.404325
5.78	0.0328315	0.0331385	0.0340592	0.000102779	0.000108878	0.000116037	-138.124	19.5392	3.38049	0.716867	0.298279	0.298279	0.403443
5.781	0.0329194	0.0338534	0.0324725	0.000106701	0.00010968	0.000105473	-135.401	21.5011	3.71927	0.716871	0.298594	0.298594	0.402812
5.782	0.0328259	0.0327926	0.0333504	0.000110205	0.000110261	0.000109109	-136.269	20.2075	3.4949	0.716875	0.297943	0.297943	0.404114
5.783	0.0338266	0.0337025	0.0332434	0.000113977	0.00011319	0.000114927	-137.859	19.5497	3.38055	0.716879	0.298202	0.298202	0.403596
5.784	0.0348688	0.0336191	0.0330715	0.000116407	0.000108133	0.000106823	-138.661	19.586	3.38624	0.716883	0.298322	0.298322	0.403357
5.785	0.0331252	0.0326604	0.0331904	0.000107694	0.000104215	0.000109108	-137.62	21.4558	3.70887	0.716886	0.298199	0.298199	0.403602
5.786	0.0347829	0.0343656	0.0348477	0.000118056	0.000122822	0.000116376	-137.505	20.0208	3.46021	0.716891	0.298157	0.298157	0.403687
5.787	0.0329053	0.0333309	0.0331042	0.000109766	0.000110986	0.000108622	-139.158	20.8511	3.60309	0.716894	0.29825	0.29825	0.4035
5.788	0.0349306	0.0332724	0.0335987	0.000118115	0.000107455	0.000116233	-134.481	21.5619	3.72528	0.716898	0.298295	0.298295	0.403409
5.789	0.0335745	0.0335102	0.0351045	0.00010908	0.00010894	0.000122536	-138.946	21.9388	3.78973	0.716903	0.298273	0.298273	0.403455
5.79	0.0340457	0.0339889	0.0342632	0.00011394	0.000112461	0.000113636	-136.058	21.3723	3.69124	0.716907	0.298674	0.298674	0.402653
5.791	0.033572	0.0340411	0.0338	0.000112246	0.000116311	0.000115472	-139.17	19.6999	3.40181	0.716911	0.298343	0.298343	0.403313
5.792	0.0335874	0.0335968	0.03348	0.000110393	0.000108702	0.00010851	-139.889	19.9918	3.45163	0.716915	0.297851	0.297851	0.404298
5.793	0.0330322	0.0343379	0.0342932	0.000114149	0.000118254	0.000117413	-137.546	21.7587	3.75603	0.716918	0.298691	0.298691	0.402617
5.794	0.0336558	0.0330177	0.032773	0.000112066	0.000107903	0.000105085	-137.498	19.2992	3.3309	0.716923	0.29829	0.29829	0.40342
5.795	0.0342895	0.0335764	0.0335424	0.000113993	0.00010961	0.000110933	-138.99	20.0484	3.4596	0.716926	0.297919	0.297919	0.404161
5.796	0.0332632	0.0331155	0.0335849	0.000112536	0.000109272	0.000110658	-139.123	20.4136	3.52201	0.71693	0.29822	0.29822	0.40356
5.797	0.0337878	0.0346845	0.0341898	0.000108342	0.000119947	0.000109209	-139.146	20.5324	3.5419	0.716934	0.298625	0.298625	0.40275
5.798	0.0332748	0.0339513	0.0330734	0.000109096	0.000117073	0.000102566	-136.33	22.0287	3.79935	0.716938	0.298458	0.298458	0.403083
5.799	0.0344179	0.0343213	0.0331309	0.000117442	0.000114893	0.000108864	-141.081	20.0076	3.45019	0.716942	0.298115	0.298115	0.40377
5.8	0.0338086	0.0335517	0.0344267	0.000113902	0.000113652	0.000114963	-140.075	21.2234	3.65921	0.716946	0.298171	0.298171	0.403657
5.801	0.034774	0.0333274	0.034737	0.000116955	0.000111949	0.000118929	-139.41	21.3431	3.67922	0.71695	0.298124	0.298124	0.403751
5.802	0.0331693	0.0332583	0.0342719	0.000107011	0.000110969	0.000114474	-136.748	20.6668	3.56201	0.716954	0.298575	0.298575	0.40285
5.803	0.0333795	0.0343457	0.0335271	0.00011379	0.000114542	0.00011022	-138.545	21.4264	3.6923	0.716958	0.298568	0.298568	0.402865
5.804	0.034569	0.0345589	0.0338445	0.000112095	0.000116412	0.000114077	-137.261	21.317	3.67281	0.716962	0.298271	0.298271	0.403458
5.805	0.0338615	0.0352398	0.032919	0.000116264	0.000114581	0.000105268	-136.804	19.9301	3.43326	0.716966	0.298135	0.298135	0.403729
5.806	0.034198	0.0334649	0.0347055	0.000120241	0.000111851	0.000116906	-137.563	19.4879	3.35652	0.71697	0.297947	0.297947	0.404106
5.807	0.0334557	0.0330678	0.0331013	0.000111107	0.000102519	0.000107682	-136.842	20.0304	3.44936	0.716974	0.298866	0.298866	0.402269
5.808	0.0339899	0.0331189	0.0335808	0.00011305	0.000107045	0.000106015	-135.813	21.1718	3.64528	0.716978	0.29803	0.29803	0.403941
5.809	0.0340464	0.0344605	0.0357072	0.00010783	0.000115719	0.000126071	-137.918	20.4423	3.51908	0.716982	0.297888	0.297888	0.404224
5.81	0.0337092	0.0336084	0.0329179	0.000113471	0.000115078	0.000106254	-139.814	20.9552	3.60674	0.716986	0.297815	0.297815	0.404371
5.811	0.0337475	0.0335724	0.0336228	0.000112286	0.000113313	0.000110615	-135.88	19.134	3.29272	0.71699	0.297929	0.297929	0.404142
5.812	0.0327428	0.0337026	0.0342488	0.000103796	0.000112085	0.000114202	-138.277	21.8013	3.75108	0.716993	0.298114	0.298114	0.403773
5.813	0.0331408	0.0332897	0.033182	0.000105601	0.000111294	0.000108479	-135.737	20.0817	3.45462	0.716998	0.29857	0.29857	0.402861
5.814	0.0341295	0.0350872	0.0341799	0.000111726	0.000117644	0.000109483	-135.449	19.8272	3.41025	0.717001	0.298015	0.298015	0.40397
5.815	0.0337695	0.0336776	0.0340446	0.000116709	0.0001095	0.000114874	-138.66	21.5492	3.70579	0.717005	0.298569	0.298569	0.402863
5.816	0.0340781	0.0339945	0.0331693	0.000115218	0.000111744	0.000105921	-137.659	20.6997	3.55909	0.717009	0.297897	0.297897	0.404205
5.817	0.0328301	0.0346949	0.033744	0.000105926	0.000117632	0.000112251	-136.205	20.7006	3.55864	0.717013	0.298192	0.298192	0.403615
5.818	0.0341824	0.0342367	0.0339265	0.000111277	0.00011516	0.000116622	-137.583	20.921	3.59591	0.717017	0.297861	0.297861	0.404278
5.819	0.0338958	0.0331781	0.0333994	0.000113087	0.000109979	0.000110209	-136.981	20.5708	3.53512	0.717021	0.298155	0.298155	0.403691
5.82	0.0339276	0.0337036	0.0345544	0.000116552	0.000110655	0.000117806	-136.125	20.4543	3.51448	0.717025	0.298007	0.298007	0.403987
5.821	0.0339065	0.0348363	0.0331372	0.000111882	0.000118336	0.000105245	-138.343	19.1279	3.28602	0.717029	0.297641	0.297641	0.404718
5.822	0.0337751	0.0337745	0.0325828	0.000113469	0.000112361	0.000105106	-137.524	21.5143	3.69534	0.717033	0.298335	0.298335	0.40333
5.823	0.0330579	0.0339542	0.0342023	0.000106049	0.000112624	0.000113982	-139.434	20.6498	3.54626	0.717037	0.297696	0.297696	0.404607
5.824	0.0344663	0.0342363	0.0339373	0.00011475	0.000112711	0.000113419	-136.988	19.5564	3.3579	0.717041	0.297754	0.297754	0.404492
5.825	0.0327327	0.0331512	0.0343942	0.000105166	0.000108284	0.000111868	-138.129	19.6869	3.37972	0.717044	0.298124	0.298124	0.403751
5.826	0.0331425	0.034027	0.0339498	0.000107554	0.000109227	0.000113828	-138.582	20.0961	3.44939	0.717048	0.298004	0.298004	0.403993
5.827	0.034238	0.0341823	0.0343287	0.000115649	0.000115008	0.000112604	-137.267	20.6916	3.55098	0.717052	0.298248	0.298248	0.403503
5.828	0.0336649	0.0340711	0.0328601	0.000111905	0.000116773	0.000105498	-137.181	19.6487	3.37143	0.717056	0.298	0.298	0.404001
5.829	0.0346476	0.0343077	0.0333336	0.00011652	0.000110634	0.000113991	-138.769	20.9003	3.58558	0.71706	0.297989	0.297989	0.404021
5.83	0.0339558	0.0328254	0.0326729	0.000109973	0.000107347	0.000105353	-137.722	19.8592	3.40638	0.717064	0.297865	0.297865	0.404269
5.831	0.0330569	0.0337968	0.0328395	0.000105309	0.000110977	0.000108102	-137.703	20.1573	3.45693	0.717067	0.298078	0.298078	0.403845
5.832	0.0333854	0.033268	0.0321415	0.000106887	0.000107289	0.000102188	-135.301	21.4737	3.68204	0.717071	0.298353	0.298353	0.403294
5.833	0.0324843	0.0329004	0.0331448	0.00010594	0.000108275	0.000108819	-136.959	20.3917	3.49592	0.717075	0.298773	0.298773	0.402454
5.834	0.0330366	0.0320871	0.0334203	0.000108997	0.000102571	0.000106485	-138.467	19.9168	3.41392	0.717079	0.298214	0.298214	0.403573
5.835	0.0343614	0.0342742	0.0341369	0.000118686	0.000115878	0.000123608	-138.414	20.9737	3.59446	0.717083	0.298203	0.298203	0.403595
5.836	0.0341122	0.0342246	0.0332798	0.000113124	0.000111543	0.000108804	-138.215	19.6261	3.36294	0.717087	0.298192	0.298192	0.403617
5.837	0.0340227	0.034031	0.034682	0.000118035	0.000113093	0.000116699	-137.83	19.1365	3.27849	0.717091	0.29791	0.29791	0.40418
5.838	0.0334167	0.0327141	0.032891	0.000112616	0.000101656	0.000110697	-137.435	21.3666	3.65991	0.717094	0.298267	0.298267	0.403466
5.839	0.0334345	0.03416	0.0347234	0.000111265	0.000116486	0.00011639	-136.062	19.8042	3.39171	0.717099	0.297835	0.297835	0.404329
5.84	0.0340663	0.0348236	0.0344177	0.000110158	0.000118493	0.0001148	-136.676	21.1755	3.62594	0.717102	0.29802	0.29802	0.40396
5.841	0.0338539	0.0330465	0.0337022	0.000107143	0.000107948	0.000114065	-133.059	21.1021	3.61275	0.717106	0.298289	0.298289	0.403422
5.842	0.0350708	0.0344058	0.0332533	0.000121116	0.000114256	0.000108554	-138.285	20.3604	3.48518	0.71711	0.298603	0.298603	0.402794
5.843	0.0341016	0.0347498	0.0334659	0.000115754	0.000115353	0.000112696	-138.115	19.7576	3.38141	0.717114	0.297918	0.297918	0.404164
5.844	0.0334907	0.0334844	0.0334535	0.000111696	0.000110259	0.000106408	-135.264	20.38	3.48733	0.717118	0.298359	0.298359	0.403283
5.845	0.0334775	0.0340002	0.0334746	0.000105832	0.000111788	0.000111783	-135.107	20.6603	3.53469	0.717122	0.298223	0.298223	0.403554
5.846	0.0335709	0.0340126	0.0338942	0.000114841	0.000113277	0.000113997	-137.871	20.1846	3.45273	0.717126	0.297886	0.297886	0.404229
5.847	0.0339455	0.0341664	0.0357855	0.000115244	0.00011331	0.000125103	-134.285	21.1561	3.61829	0.71713	0.297988	0.297988	0.404025
5.848	0.0325939	0.0336705	0.0335455	0.000108721	0.000108414	0.000108655	-136.478	20.6248	3.52681	0.717134	0.298106	0.298106	0.403788
5.849	0.03405	0.0338187	0.0339141	0.000114254	0.000114061	0.000113491	-135.748	21.7301	3.71518	0.717138	0.297853	0.297853	0.404294
5.85	0.0329349	0.0332655	0.0338268	0.000108255	0.000112036	0.000112215	-136.924	21.2123	3.62603	0.717142	0.298244	0.298244	0.403511
5.851	0.0328189	0.0337278	0.0347263	0.000107577	0.000110383	0.000109922	-135.342	20.495	3.50282	0.717146	0.298422	0.298422	0.403156
5.852	0.0346668	0.0332905	0.0335456	0.000118657	0.000111742	0.000113794	-137.588	21.3313	3.64513	0.71715	0.298297	0.298297	0.403407
5.853	0.0336477	0.033111	0.0322518	0.000106729	0.000104699	0.000106287	-137.843	20.4367	3.49167	0.717154	0.298118	0.298118	0.403764
5.854	0.0340659	0.0334031	0.0348037	0.000114267	0.000108355	0.000115908	-138.787	19.8182	3.3854	0.717158	0.29823	0.29823	0.40354
5.855	0.033471	0.0330722	0.0330897	0.000116749	0.000104959	0.000111026	-136.154	18.9462	3.23589	0.717161	0.298121	0.298121	0.403757
5.856	0.0343345	0.033209	0.033098	0.000115633	0.00010679	0.000105483	-138.223	19.9639	3.40913	0.717165	0.297973	0.297973	0.404053
5.857	0.0337004	0.0336468	0.0335548	0.000108167	0.000110808	0.000106872	-136.421	20.1513	3.44055	0.717169	0.298178	0.298178	0.403645
5.858	0.0339016	0.0345316	0.0346307	0.000112486	0.000118847	0.000113803	-137.604	20.3967	3.48186	0.717173	0.298002	0.298002	0.403995
5.859	0.0343898	0.0340967	0.0334272	0.000114539	0.000113141	0.000109012	-135.813	20.0345	3.41945	0.717176	0.298421	0.298421	0.403158
5.86	0.0329756	0.0340959	0.0343841	0.000105806	0.000111414	0.00011514	-137.994	20.2451	3.4548	0.71718	0.298206	0.298206	0.403588
5.861	0.0335893	0.0337969	0.0331936	0.000112258	0.000111442	0.000108856	-136.287	19.7723	3.37354	0.717184	0.298211	0.298211	0.403578
5.862	0.0339643	0.0345806	0.0341059	0.000109034	0.000113378	0.00011234	-134.923	20.2316	3.45131	0.717188	0.297687	0.297687	0.404626
5.863	0.0327754	0.0338005	0.0328983	0.000102848	0.000112145	0.000105642	-134.82	20.3775	3.47562	0.717192	0.297986	0.297986	0.404029
