Temperature	Magnetism_One	Magnetism_Two	Magnetism_Three	Susceptibility_One	Susceptibility_Two	Susceptibility_Three	Energy_Glauber	Heat_Capacity_Glauber	Heat_Capacity_Over_Temp	Entropy_Glauber	Prob1	Prob0	Prob_-1
9.837	0.03825	0.0394967	0.0392	9.25004e-005	9.53635e-005	8.57335e-005	-109.689	9.82433	0.998712	0.000177616	0.335186	0.335266	0.329549
9.836	0.0391067	0.0388033	0.03957	8.82e-005	9.05134e-005	9.93904e-005	-107.438	9.93183	1.00974	0.000178725	0.334848	0.335348	0.329804
9.835	0.0375	0.0387467	0.0391867	8.71643e-005	8.55139e-005	8.51273e-005	-107.892	10.1367	1.03067	0.000179847	0.33522	0.335427	0.329353
9.834	0.0376	0.03906	0.03848	8.05003e-005	8.27904e-005	8.4261e-005	-109.213	9.55352	0.971479	0.000180992	0.33484	0.335371	0.329789
9.833	0.0385933	0.0381633	0.03868	8.97498e-005	9.22556e-005	8.80156e-005	-108.712	9.17738	0.933324	0.000182072	0.336124	0.335539	0.328337
9.832	0.03814	0.0402933	0.0378267	8.41206e-005	8.9079e-005	8.55335e-005	-108.31	9.7529	0.991955	0.000183109	0.335512	0.335512	0.328976
9.831	0.0375467	0.0381133	0.0378967	8.5867e-005	8.24689e-005	8.66724e-005	-109.373	8.72923	0.887929	0.000184211	0.33559	0.335633	0.328777
9.83	0.0399367	0.0381733	0.03822	8.30006e-005	8.55157e-005	8.76646e-005	-108.531	10.2592	1.04366	0.000185198	0.335011	0.335941	0.329048
9.829	0.03804	0.0376333	0.0387633	8.30131e-005	8.82512e-005	8.60598e-005	-109.115	9.27503	0.943639	0.000186357	0.334757	0.33606	0.329183
9.828	0.0398167	0.0386667	0.0391	8.90426e-005	8.41473e-005	8.953e-005	-107.543	10.1011	1.02779	0.000187406	0.335137	0.335587	0.329277
9.827	0.03745	0.0384667	0.03784	8.33642e-005	8.86971e-005	8.39706e-005	-108.942	9.40103	0.956653	0.000188548	0.335319	0.335676	0.329006
9.826	0.03894	0.03803	0.0385033	8.33943e-005	8.53221e-005	8.83273e-005	-107.229	9.58846	0.975825	0.000189611	0.335136	0.335411	0.329453
9.825	0.039	0.03959	0.03816	8.47e-005	9.18743e-005	9.2464e-005	-107.907	10.139	1.03196	0.000190695	0.335128	0.335404	0.329468
9.824	0.0364667	0.0380667	0.03655	7.94092e-005	8.4387e-005	8.19555e-005	-108.273	9.90953	1.00871	0.000191841	0.3352	0.335641	0.329159
9.823	0.0392733	0.0382233	0.0382567	8.74212e-005	8.582e-005	8.14228e-005	-109.64	9.75719	0.993301	0.000192962	0.335142	0.335327	0.329531
9.822	0.0400667	0.03881	0.0392067	8.56123e-005	8.60241e-005	9.22027e-005	-109.305	10.7468	1.09416	0.000194066	0.335684	0.335321	0.328994
9.821	0.0380533	0.03982	0.0377233	8.70164e-005	9.76423e-005	7.78225e-005	-107.597	9.31004	0.947973	0.000195282	0.334888	0.335582	0.32953
9.82	0.0369033	0.0371867	0.0380433	8.16881e-005	8.11356e-005	8.63209e-005	-108.146	10.158	1.03442	0.000196335	0.335546	0.335639	0.328816
9.819	0.03864	0.0383667	0.03872	8.81053e-005	8.50187e-005	8.39512e-005	-107.886	9.34935	0.95217	0.000197484	0.335204	0.335482	0.329313
9.818	0.0381067	0.0384367	0.0374533	8.50947e-005	9.15496e-005	8.83098e-005	-108.736	8.7471	0.890925	0.000198542	0.33556	0.335179	0.329261
9.817	0.03964	0.0377833	0.0393967	9.5318e-005	7.96088e-005	9.02881e-005	-108.382	9.46186	0.963824	0.000199532	0.335494	0.335601	0.328904
9.816	0.0400133	0.0384067	0.0382833	8.95386e-005	9.33935e-005	9.22211e-005	-106.981	9.52818	0.970678	0.000200603	0.335354	0.335062	0.329583
9.815	0.03984	0.0386	0.0394667	8.96878e-005	8.09799e-005	9.20206e-005	-107.852	8.7675	0.893275	0.000201682	0.33521	0.33547	0.32932
9.814	0.0379267	0.0381567	0.0378867	8.76017e-005	8.42302e-005	8.98739e-005	-109.963	9.64524	0.982804	0.000202674	0.334973	0.335506	0.329521
9.813	0.0379667	0.03819	0.0381933	7.79283e-005	9.07052e-005	8.66336e-005	-108.609	9.95396	1.01436	0.000203766	0.33495	0.3356	0.32945
9.812	0.0384033	0.03863	0.0387667	8.06604e-005	8.84632e-005	9.28717e-005	-108.797	9.35101	0.953018	0.000204893	0.335172	0.335314	0.329513
9.811	0.0380533	0.0376833	0.0385267	8.54109e-005	8.93079e-005	8.22576e-005	-110.067	10.712	1.09184	0.000205952	0.335581	0.335551	0.328868
9.81	0.0387633	0.0376467	0.0390067	9.01001e-005	8.04752e-005	8.77372e-005	-108.803	9.48792	0.967168	0.000207165	0.335668	0.335484	0.328848
9.809	0.0392267	0.03864	0.0375767	8.86535e-005	8.48354e-005	8.38283e-005	-106.242	9.92923	1.01226	0.00020824	0.335388	0.33492	0.329692
9.808	0.0393467	0.0379567	0.03786	8.70101e-005	8.88382e-005	7.92911e-005	-109.422	10.0738	1.0271	0.000209365	0.335422	0.335661	0.328917
9.807	0.03893	0.0389967	0.0388133	8.34438e-005	8.09064e-005	8.9552e-005	-107.751	9.4322	0.961782	0.000210506	0.334938	0.335471	0.329591
9.806	0.0386967	0.0409667	0.03781	8.76675e-005	8.77421e-005	8.08409e-005	-108.044	9.51502	0.970327	0.000211575	0.33564	0.335069	0.329291
9.805	0.0384633	0.03807	0.03706	8.82934e-005	8.73996e-005	8.3547e-005	-110.263	9.75437	0.994836	0.000212653	0.335334	0.335592	0.329073
9.804	0.0373333	0.03887	0.0394633	8.31089e-005	8.66949e-005	8.10044e-005	-107.052	9.7252	0.991963	0.000213758	0.335156	0.335107	0.329738
9.803	0.0376467	0.03821	0.0389033	9.21414e-005	9.05807e-005	8.50814e-005	-108.58	11.3408	1.15687	0.00021486	0.335279	0.335428	0.329293
9.802	0.0376533	0.0371833	0.0370533	7.9406e-005	8.79945e-005	8.33147e-005	-107.338	10.0923	1.02962	0.000216146	0.3352	0.335261	0.329539
9.801	0.0387533	0.0383933	0.0385067	8.68484e-005	8.95551e-005	8.84482e-005	-107.505	10.5465	1.07607	0.00021729	0.33564	0.334804	0.329556
9.8	0.03817	0.0374267	0.0391467	9.23692e-005	8.06123e-005	8.67488e-005	-108.497	9.92561	1.01282	0.000218485	0.33559	0.335176	0.329234
9.799	0.03647	0.0383	0.03779	7.32337e-005	8.14164e-005	8.61034e-005	-109.627	10.0761	1.02828	0.000219611	0.334866	0.335323	0.329811
9.798	0.0384633	0.0371267	0.0383067	8.77917e-005	8.54221e-005	7.75282e-005	-108.108	9.56997	0.976726	0.000220753	0.335256	0.335437	0.329308
9.797	0.03768	0.03809	0.0378233	8.05321e-005	8.71953e-005	7.96214e-005	-109.846	9.78379	0.998652	0.000221838	0.335171	0.335296	0.329533
9.796	0.0400233	0.03785	0.0391667	9.59473e-005	7.96799e-005	8.09327e-005	-108.845	10.4348	1.06521	0.000222948	0.335674	0.335234	0.329091
9.795	0.0394633	0.0379333	0.0374433	9.90699e-005	8.70848e-005	8.23467e-005	-108.718	10.5184	1.07385	0.000224132	0.335207	0.335351	0.329442
9.794	0.0388	0.0380333	0.0390967	9.08792e-005	8.51041e-005	8.9771e-005	-108.873	9.61509	0.981733	0.000225325	0.335599	0.335249	0.329152
9.793	0.03742	0.0382067	0.0381467	7.87943e-005	8.65205e-005	9.04465e-005	-108.603	10.6104	1.08347	0.000226416	0.335111	0.335473	0.329416
9.792	0.0382467	0.03743	0.0392867	8.05298e-005	8.59847e-005	9.41928e-005	-110.6	10.0078	1.02204	0.000227619	0.335441	0.335509	0.32905
9.791	0.0390433	0.0392333	0.0400033	9.30068e-005	9.271e-005	9.09441e-005	-110.424	10.5226	1.07472	0.000228755	0.335283	0.335697	0.32902
9.79	0.03876	0.03829	0.03778	8.87886e-005	8.57676e-005	8.23998e-005	-109.395	9.5001	0.970389	0.000229949	0.335396	0.335797	0.328808
9.789	0.0401033	0.0386633	0.03698	9.7243e-005	8.06894e-005	8.17643e-005	-108.836	10.4935	1.07197	0.000231027	0.335746	0.335266	0.328989
9.788	0.0384667	0.0388833	0.0376533	8.62921e-005	8.01739e-005	8.25255e-005	-111.187	9.536	0.974254	0.000232218	0.335151	0.335957	0.328892
9.787	0.03931	0.0395833	0.0375933	9.79396e-005	8.39383e-005	8.23981e-005	-109.486	10.1463	1.03671	0.000233301	0.335284	0.335611	0.329104
9.786	0.03801	0.0401633	0.0388767	8.69934e-005	8.81379e-005	8.25981e-005	-110.014	9.92809	1.01452	0.000234453	0.335301	0.335451	0.329248
9.785	0.03907	0.0386467	0.03938	9.21582e-005	9.30371e-005	8.98398e-005	-109.48	10.2326	1.04574	0.00023558	0.335069	0.335719	0.329212
9.784	0.0371167	0.039	0.0399067	8.88898e-005	8.57295e-005	9.18361e-005	-107.292	10.3055	1.0533	0.000236742	0.335381	0.335169	0.32945
9.783	0.03857	0.03767	0.0388667	8.94647e-005	8.88962e-005	8.769e-005	-108.345	9.30525	0.951165	0.000237912	0.334959	0.335637	0.329404
9.782	0.0385833	0.03859	0.0389767	9.44619e-005	8.95478e-005	8.19268e-005	-109.027	9.9747	1.0197	0.000238969	0.334854	0.3358	0.329346
9.781	0.0378833	0.03741	0.0383033	8.82479e-005	8.14473e-005	8.17661e-005	-108.754	10.1425	1.03696	0.000240102	0.335183	0.335051	0.329766
9.78	0.0381567	0.0399	0.03858	9.2219e-005	9.12714e-005	8.5488e-005	-109.094	10.2729	1.0504	0.000241254	0.335228	0.335409	0.329363
9.779	0.03846	0.0375633	0.03893	8.38152e-005	8.54719e-005	8.63119e-005	-110.482	10.0493	1.02764	0.000242422	0.335654	0.335472	0.328873
9.778	0.0374033	0.0377633	0.03752	8.04529e-005	8.02945e-005	7.99283e-005	-108.169	9.73092	0.995185	0.000243563	0.335273	0.335271	0.329456
9.777	0.0377167	0.0398267	0.0382067	8.32268e-005	8.64106e-005	8.43801e-005	-108.777	9.91043	1.01365	0.000244669	0.335596	0.335379	0.329026
9.776	0.0379133	0.0382267	0.03888	8.37926e-005	8.76057e-005	8.52827e-005	-108.672	10.3702	1.06079	0.000245795	0.335412	0.334917	0.329671
9.775	0.0375767	0.0393967	0.03966	8.59477e-005	9.06829e-005	8.88634e-005	-108.944	9.68976	0.99128	0.000246974	0.335311	0.335298	0.329391
9.774	0.0378267	0.0384367	0.0386467	8.98357e-005	8.63414e-005	8.92608e-005	-109.677	10.1645	1.03996	0.000248075	0.33533	0.335478	0.329192
9.773	0.0381167	0.03793	0.0382433	8.33678e-005	9.63168e-005	8.68598e-005	-108.762	9.98092	1.02128	0.000249231	0.335652	0.335867	0.328481
9.772	0.0395633	0.0385133	0.0404833	9.6566e-005	9.17236e-005	9.4267e-005	-110.083	9.39118	0.961029	0.000250366	0.335066	0.335239	0.329696
9.771	0.0392267	0.03928	0.0388167	8.6849e-005	8.3307e-005	8.34135e-005	-110.743	10.4997	1.07458	0.000251434	0.335298	0.335148	0.329554
9.77	0.0374533	0.0383967	0.03697	7.82421e-005	8.85678e-005	8.03261e-005	-109.655	10.1614	1.04006	0.000252628	0.33554	0.335262	0.329198
9.769	0.0379833	0.0397767	0.0368867	8.50229e-005	8.97129e-005	8.16502e-005	-109.603	10.5546	1.08042	0.000253783	0.335606	0.334946	0.329449
9.768	0.03704	0.0392067	0.03806	7.91831e-005	9.64571e-005	8.53891e-005	-109.729	9.18451	0.940266	0.000254984	0.335287	0.33532	0.329393
9.767	0.0385533	0.0378267	0.0393833	7.96556e-005	8.21689e-005	8.95086e-005	-109.473	10.4556	1.0705	0.000256028	0.334912	0.335513	0.329574
9.766	0.0384333	0.03782	0.0396967	9.19962e-005	8.50186e-005	8.3465e-005	-110.291	10.667	1.09226	0.000257218	0.335349	0.336001	0.32865
9.765	0.0401367	0.0408267	0.0387967	8.63848e-005	8.66046e-005	8.2058e-005	-108.853	10.5615	1.08157	0.000258431	0.335183	0.335488	0.329329
9.764	0.0386833	0.0390867	0.0390067	9.33076e-005	8.46749e-005	9.16828e-005	-108.973	9.86361	1.0102	0.000259633	0.33506	0.33565	0.32929
9.763	0.03836	0.0377067	0.0380133	8.15004e-005	8.89989e-005	8.49793e-005	-111.65	10.4846	1.07391	0.000260756	0.3358	0.335369	0.328831
9.762	0.03899	0.0375833	0.03892	8.64044e-005	8.04996e-005	8.87284e-005	-109.249	9.98924	1.02328	0.000261949	0.33487	0.33565	0.32948
9.761	0.0394533	0.03767	0.0387067	8.23562e-005	8.17862e-005	8.87949e-005	-108.848	10.1127	1.03603	0.000263086	0.335516	0.335279	0.329206
9.76	0.0372833	0.03886	0.0387233	8.95478e-005	8.17498e-005	8.97294e-005	-110.152	9.83164	1.00734	0.000264237	0.335837	0.335592	0.328571
9.759	0.0389433	0.0369267	0.0387367	8.8935e-005	8.42549e-005	9.16685e-005	-108.822	10.1672	1.04182	0.000265356	0.335527	0.335347	0.329127
9.758	0.03777	0.0423233	0.0387767	8.39191e-005	9.62005e-005	9.2098e-005	-110.559	10.329	1.05852	0.000266514	0.33577	0.335609	0.328621
9.757	0.0403833	0.0386	0.0381633	9.17606e-005	8.86242e-005	8.99291e-005	-107.8	10.0224	1.0272	0.00026769	0.335477	0.335417	0.329107
9.756	0.0385367	0.03946	0.03971	8.49509e-005	8.81187e-005	8.76765e-005	-108.704	10.072	1.03239	0.000268831	0.335652	0.335259	0.329089
9.755	0.03945	0.0380867	0.0374	8.1362e-005	8.24153e-005	8.35077e-005	-109.886	10.2395	1.04967	0.000269978	0.335603	0.335367	0.32903
9.754	0.0388967	0.0400967	0.03865	8.59128e-005	9.32656e-005	9.37951e-005	-109.195	10.7646	1.10361	0.000271145	0.335318	0.335488	0.329194
9.753	0.0384	0.0376033	0.0386767	8.49079e-005	8.82669e-005	9.43908e-005	-108.669	9.81717	1.00658	0.000272371	0.335167	0.334967	0.329867
9.752	0.0398567	0.0390533	0.0384667	8.16757e-005	8.8977e-005	8.79482e-005	-110.501	10.1471	1.04052	0.000273489	0.335736	0.33543	0.328834
9.751	0.03781	0.0383233	0.0380667	8.32112e-005	8.05114e-005	9.30795e-005	-106.469	10.788	1.10634	0.000274645	0.335528	0.335568	0.328904
9.75	0.0384867	0.0393867	0.03764	8.4262e-005	8.66965e-005	8.83131e-005	-109.127	9.61745	0.986405	0.000275875	0.335433	0.3355	0.329067
9.749	0.0372733	0.0372767	0.0374367	8.52952e-005	8.11496e-005	8.68301e-005	-111.179	9.77072	1.00223	0.000276971	0.335721	0.335397	0.328882
9.748	0.0381133	0.0386433	0.0391633	8.25031e-005	8.92392e-005	9.08631e-005	-110.147	9.87307	1.01283	0.000278084	0.335408	0.335252	0.32934
9.747	0.0378	0.04146	0.03829	8.98515e-005	9.44885e-005	8.97756e-005	-109.192	11.0319	1.13183	0.00027921	0.335099	0.335256	0.329646
9.746	0.03728	0.03777	0.03919	8.3435e-005	8.37876e-005	9.22976e-005	-109.291	9.35913	0.960305	0.000280467	0.335547	0.334933	0.32952
9.745	0.03762	0.03986	0.03741	8.41414e-005	9.12927e-005	8.51893e-005	-108.724	10.0584	1.03216	0.000281534	0.335528	0.334893	0.329579
9.744	0.0385467	0.0378967	0.0397	9.13085e-005	8.51565e-005	8.75888e-005	-108.555	10.2566	1.05261	0.000282681	0.335302	0.335752	0.328946
9.743	0.03891	0.03793	0.0374367	8.7427e-005	8.41782e-005	8.7967e-005	-109.29	10.0181	1.02823	0.000283851	0.33503	0.335322	0.329648
9.742	0.0388767	0.0401467	0.03804	8.87947e-005	0.000102804	8.92678e-005	-109.794	9.68902	0.994562	0.000284993	0.335178	0.335719	0.329103
9.741	0.0391467	0.0389167	0.0384233	8.8059e-005	8.76129e-005	8.44281e-005	-109.029	9.44175	0.969279	0.000286098	0.335474	0.335088	0.329438
9.74	0.03993	0.0388667	0.0383933	9.15133e-005	8.20037e-005	8.70085e-005	-108.644	9.78797	1.00493	0.000287175	0.335366	0.335342	0.329292
9.739	0.0409267	0.03899	0.0403733	9.33688e-005	8.77448e-005	0.000100975	-109.777	10.5202	1.08021	0.000288292	0.33632	0.335117	0.328563
9.738	0.03817	0.0394067	0.03826	8.11159e-005	9.18855e-005	8.99084e-005	-108.813	10.5306	1.08139	0.000289492	0.335499	0.335149	0.329352
9.737	0.0392467	0.03837	0.03977	8.81733e-005	9.24171e-005	8.70154e-005	-110.225	10.9639	1.126	0.000290694	0.335097	0.335743	0.32916
9.736	0.03722	0.0389567	0.0374133	8.6244e-005	8.50989e-005	8.17628e-005	-110.651	9.98707	1.02579	0.000291945	0.335456	0.335654	0.32889
9.735	0.03658	0.03702	0.03649	8.82261e-005	8.53881e-005	8.5408e-005	-110.94	10.3931	1.0676	0.000293084	0.335613	0.335014	0.329372
9.734	0.0367767	0.0391833	0.03735	8.07592e-005	8.51254e-005	7.87126e-005	-108.473	9.86104	1.01305	0.000294271	0.334866	0.3355	0.329634
9.733	0.0376133	0.0393067	0.03724	8.55707e-005	8.66408e-005	8.36906e-005	-110.632	9.76407	1.00319	0.000295396	0.335418	0.335098	0.329484
9.732	0.0389967	0.0375933	0.0385933	9.1255e-005	8.47407e-005	9.1823e-005	-108.038	10.1208	1.03995	0.000296511	0.334937	0.335149	0.329914
9.731	0.0393033	0.04045	0.0375767	8.94522e-005	9.32196e-005	7.93186e-005	-111.127	9.89223	1.01657	0.000297666	0.335623	0.335576	0.328801
9.73	0.0387567	0.0368333	0.0386633	9.21136e-005	7.9787e-005	8.25171e-005	-110.346	9.75097	1.00215	0.000298796	0.33565	0.335079	0.329271
9.729	0.03915	0.0375233	0.0387033	8.38752e-005	8.53245e-005	8.99415e-005	-109.946	9.74749	1.0019	0.000299909	0.335244	0.335559	0.329197
9.728	0.0369633	0.03884	0.04013	8.20371e-005	9.19898e-005	9.0131e-005	-109.983	10.1531	1.0437	0.000301023	0.335321	0.335737	0.328942
9.727	0.0366333	0.0380233	0.0367367	8.1674e-005	8.42733e-005	7.65619e-005	-110.883	9.76697	1.00411	0.000302182	0.335722	0.335356	0.328922
9.726	0.03789	0.03906	0.0361667	8.13356e-005	9.35208e-005	7.79783e-005	-109.8	10.286	1.05758	0.000303298	0.335407	0.335492	0.329101
9.725	0.0380433	0.03982	0.0384533	9.3816e-005	8.99481e-005	8.67577e-005	-108.892	9.93457	1.02155	0.000304473	0.335056	0.33571	0.329234
9.724	0.0387767	0.0385133	0.0375433	9.44791e-005	8.71556e-005	8.72547e-005	-109.1	9.82789	1.01068	0.000305608	0.334909	0.335547	0.329544
9.723	0.0363433	0.0380233	0.0377567	8.64269e-005	8.67078e-005	8.75999e-005	-109.43	10.4016	1.06979	0.000306731	0.335351	0.335297	0.329352
9.722	0.0377233	0.0392367	0.0375767	8.92186e-005	8.98884e-005	8.25487e-005	-109.46	10.7456	1.10528	0.00030792	0.335206	0.335253	0.329541
9.721	0.03944	0.03786	0.0391133	8.38549e-005	8.51282e-005	8.76764e-005	-110.626	10.6085	1.0913	0.000309148	0.335337	0.335386	0.329278
9.72	0.03986	0.0368833	0.0396033	9.11365e-005	8.46374e-005	9.03965e-005	-110.198	10.4965	1.07989	0.00031036	0.335807	0.335098	0.329096
9.719	0.0383167	0.0395967	0.0379533	9.14863e-005	8.96713e-005	8.51699e-005	-109.664	9.91676	1.02035	0.00031156	0.334814	0.335828	0.329358
9.718	0.0395	0.0380933	0.0384367	9.15409e-005	8.35732e-005	8.40674e-005	-110.33	9.60756	0.988635	0.000312694	0.335242	0.335877	0.328881
9.717	0.0391067	0.0372533	0.0386133	8.3851e-005	7.8178e-005	8.1972e-005	-109.497	10.4729	1.07779	0.000313793	0.335937	0.335457	0.328607
9.716	0.0386567	0.0387933	0.0380667	8.97518e-005	8.93177e-005	9.02859e-005	-110.21	9.66654	0.99491	0.00031499	0.335123	0.335327	0.32955
9.715	0.0388167	0.0379367	0.0390433	9.00772e-005	8.84129e-005	9.10558e-005	-109.534	10.1391	1.04365	0.000316096	0.335804	0.335343	0.328852
9.714	0.0388	0.0385567	0.03857	9.0056e-005	8.07146e-005	9.34035e-005	-110.54	8.89793	0.91599	0.000317255	0.335433	0.335176	0.329391
9.713	0.0392833	0.0404933	0.03772	9.11388e-005	0.000100795	7.90168e-005	-110.734	9.46645	0.974616	0.000318273	0.335294	0.335696	0.32901
9.712	0.0392633	0.0368867	0.0376233	9.24334e-005	7.76973e-005	8.1618e-005	-111.054	10.5476	1.08604	0.000319356	0.335878	0.335493	0.328629
9.711	0.0384	0.0394433	0.0391	8.53712e-005	8.82677e-005	8.44301e-005	-110.479	10.6435	1.09602	0.000320563	0.335044	0.335657	0.329299
9.71	0.0376033	0.0389233	0.03951	8.61586e-005	8.87867e-005	9.01263e-005	-109.658	9.44915	0.973136	0.00032178	0.335654	0.335271	0.329074
9.709	0.03741	0.0398967	0.0376033	8.54388e-005	9.0221e-005	8.53367e-005	-110.36	9.84174	1.01367	0.000322862	0.335428	0.335178	0.329394
9.708	0.04014	0.0369567	0.03811	8.90494e-005	7.80953e-005	8.81192e-005	-109.69	9.54594	0.983307	0.000323988	0.335498	0.33588	0.328622
9.707	0.03761	0.0380067	0.0384033	9.10327e-005	8.99607e-005	8.89204e-005	-109.33	10.7074	1.10306	0.00032508	0.334791	0.336062	0.329147
9.706	0.0388533	0.0382767	0.0396233	9.78314e-005	8.90649e-005	8.40582e-005	-110.749	10.2522	1.05627	0.000326306	0.335416	0.335438	0.329147
9.705	0.03916	0.04037	0.0398433	8.06852e-005	9.05131e-005	8.76052e-005	-110.465	9.53327	0.982305	0.00032748	0.335654	0.335326	0.32902
9.704	0.0393433	0.03934	0.03932	8.87906e-005	8.62265e-005	9.44838e-005	-109.914	10.3348	1.06501	0.000328571	0.335316	0.334992	0.329692
9.703	0.0391867	0.0398	0.0377767	9.19148e-005	8.9226e-005	7.77172e-005	-108.663	9.71956	1.00171	0.000329755	0.335778	0.335046	0.329177
9.702	0.0397967	0.03974	0.03869	8.51615e-005	8.98668e-005	8.52477e-005	-110.327	9.32325	0.960961	0.000330868	0.334928	0.335743	0.329329
9.701	0.0382133	0.03886	0.0376433	8.4984e-005	8.3736e-005	7.80116e-005	-110.179	10.5068	1.08306	0.000331935	0.335403	0.335182	0.329414
9.7	0.03699	0.0378933	0.0380133	7.73122e-005	8.81816e-005	8.26721e-005	-109.027	10.178	1.04928	0.000333139	0.335457	0.335396	0.329148
9.699	0.0384867	0.03845	0.03723	9.17413e-005	8.39614e-005	8.34891e-005	-110.347	10.2761	1.0595	0.000334305	0.335931	0.335464	0.328604
9.698	0.0395967	0.0385833	0.0382233	9.06812e-005	8.50512e-005	8.13145e-005	-108.405	10.2523	1.05716	0.000335482	0.335762	0.335137	0.329101
9.697	0.0393633	0.03756	0.0382767	9.28586e-005	9.19393e-005	8.80406e-005	-110.155	9.8031	1.01094	0.000336656	0.335837	0.335101	0.329062
9.696	0.0389067	0.03908	0.0381767	8.69825e-005	9.38759e-005	8.60582e-005	-109.655	9.6489	0.995142	0.00033778	0.335677	0.335207	0.329117
9.695	0.0392033	0.03915	0.0380033	9.50133e-005	9.13025e-005	9.29279e-005	-109.896	10.4282	1.07563	0.000338885	0.335247	0.335697	0.329057
9.694	0.0379033	0.0369633	0.03966	8.15801e-005	9.18656e-005	9.20038e-005	-109.656	10.2692	1.05933	0.00034008	0.335151	0.335289	0.32956
9.693	0.0391133	0.0401067	0.0372	9.44613e-005	9.06232e-005	8.58264e-005	-111.253	8.82237	0.910179	0.000341258	0.335491	0.335931	0.328578
9.692	0.0379833	0.0374233	0.0372267	8.55195e-005	8.70471e-005	8.46881e-005	-108.397	10.2106	1.05351	0.000342269	0.335022	0.335778	0.3292
9.691	0.03908	0.0394433	0.03902	8.43071e-005	8.80211e-005	8.53249e-005	-110.976	9.74993	1.00608	0.000343439	0.335553	0.335474	0.328972
9.69	0.0400567	0.03903	0.04115	8.84746e-005	8.47452e-005	9.62802e-005	-110.415	10.6535	1.09944	0.000344557	0.335097	0.335473	0.32943
9.689	0.0383033	0.03779	0.03842	9.19805e-005	8.88034e-005	8.82551e-005	-110.763	9.82988	1.01454	0.000345779	0.335167	0.335911	0.328922
9.688	0.0399433	0.0372133	0.0380233	9.1172e-005	7.87057e-005	8.44749e-005	-109.64	10.4374	1.07735	0.000346906	0.335266	0.335514	0.32922
9.687	0.0404033	0.0392567	0.0389833	9.47161e-005	9.062e-005	9.12976e-005	-112.309	9.61725	0.9928	0.000348103	0.335802	0.335683	0.328514
9.686	0.0387333	0.03807	0.0390367	9.35573e-005	8.20058e-005	9.37567e-005	-108.909	11.1755	1.15378	0.000349206	0.335798	0.335218	0.328984
9.685	0.0391333	0.0395067	0.03832	8.79876e-005	8.71934e-005	9.09654e-005	-110.082	10.153	1.04833	0.000350488	0.335523	0.335968	0.328509
9.684	0.0392567	0.0393733	0.0394333	8.95421e-005	9.43006e-005	9.25709e-005	-109.03	10.5773	1.09225	0.000351653	0.335662	0.335179	0.329159
9.683	0.03881	0.03865	0.0390433	8.73255e-005	8.24687e-005	9.04754e-005	-109.108	10.7869	1.114	0.000352867	0.335981	0.334771	0.329248
9.682	0.0387233	0.0403533	0.0386	9.2518e-005	8.91836e-005	8.85602e-005	-111.005	10.3022	1.06406	0.000354104	0.335843	0.335233	0.328923
9.681	0.0389667	0.0368567	0.0381533	9.10465e-005	8.6196e-005	8.67668e-005	-109.612	10.5047	1.08508	0.000355287	0.335422	0.335679	0.328899
9.68	0.0390033	0.0386533	0.0385267	8.8039e-005	8.59169e-005	9.1059e-005	-110.955	10.4112	1.07554	0.000356492	0.335309	0.335437	0.329254
9.679	0.0394867	0.0369867	0.0373667	8.75392e-005	8.1311e-005	8.34773e-005	-108.716	10.0971	1.0432	0.000357687	0.335432	0.335688	0.32888
9.678	0.0398033	0.0374433	0.0400967	9.0142e-005	7.81299e-005	9.46708e-005	-109.595	10.0421	1.03762	0.000358847	0.335363	0.335416	0.329221
9.677	0.0383567	0.0396733	0.0389533	8.28218e-005	8.35709e-005	9.43628e-005	-109.226	9.93537	1.0267	0.000359999	0.33548	0.334966	0.329554
9.676	0.0410233	0.03954	0.03959	9.81153e-005	9.76608e-005	8.73821e-005	-109.351	10.7371	1.10966	0.00036114	0.335647	0.335427	0.328927
9.675	0.0393133	0.03834	0.0395667	9.51129e-005	8.24714e-005	9.46461e-005	-110.944	9.53879	0.985922	0.000362373	0.335104	0.335233	0.329662
9.674	0.0375	0.0392133	0.0383233	8.3265e-005	8.73594e-005	8.13084e-005	-109.193	11.2161	1.15941	0.000363469	0.335177	0.335367	0.329457
9.673	0.03813	0.03896	0.0377967	8.40533e-005	8.73435e-005	8.24702e-005	-109.647	9.73415	1.00632	0.000364757	0.335067	0.335624	0.329309
9.672	0.03923	0.03868	0.03826	8.48654e-005	8.74129e-005	9.22221e-005	-110.395	10.1022	1.04448	0.000365875	0.335106	0.335624	0.32927
