Temperature	Magnetism_One	Magnetism_Two	Magnetism_Three	Susceptibility_One	Susceptibility_Two	Susceptibility_Three	Energy	Heat_Capacity	Heat_Capacity_Over_Temp	Entropy	Prob1	Prob0	Prob_-1
5.787	0.0404567	0.03994	0.03889	0.000158451	0.000145529	0.000145034	-172.371	27.0544	4.67503	0.635187	0.339011	0.338822	0.322167
5.788	0.0397533	0.0397733	0.03964	0.000155606	0.000153239	0.000148964	-173.914	25.9456	4.48265	0.635192	0.338839	0.338648	0.322513
5.789	0.0400633	0.0403133	0.0396467	0.000155411	0.000162801	0.000157565	-172.578	27.24	4.70547	0.635197	0.339107	0.338128	0.322766
5.79	0.0399067	0.04114	0.0410767	0.000163437	0.00016019	0.00015753	-172.934	25.8338	4.46179	0.635202	0.338733	0.338917	0.32235
5.791	0.04132	0.03924	0.0398567	0.000172316	0.000151047	0.000161594	-173.267	25.7956	4.45442	0.635207	0.338614	0.338549	0.322837
5.792	0.0390833	0.04128	0.03928	0.000150812	0.000161776	0.000152339	-174.067	26.1438	4.51378	0.635212	0.339294	0.33874	0.321966
5.793	0.0384333	0.0403767	0.0397167	0.000158941	0.000155084	0.000147292	-174.279	25.2518	4.35902	0.635217	0.33867	0.338583	0.322747
5.794	0.0402933	0.03879	0.0394167	0.000153596	0.000157817	0.000156922	-172.691	26.3595	4.54946	0.635222	0.338092	0.339232	0.322676
5.795	0.0397867	0.0402567	0.0417533	0.000156349	0.00015389	0.000161191	-171.688	25.1394	4.33812	0.635227	0.338234	0.338996	0.32277
5.796	0.0384033	0.0404933	0.0405867	0.000131028	0.000147382	0.000161765	-170.779	25.6757	4.42989	0.635232	0.338546	0.339042	0.322412
5.797	0.0414833	0.04035	0.0400567	0.000142022	0.000149035	0.000161966	-173.51	24.7269	4.26547	0.635237	0.338796	0.339201	0.322003
5.798	0.0388533	0.0387	0.0402333	0.00015467	0.000146422	0.000150617	-171.539	27.2459	4.69919	0.635242	0.339366	0.338186	0.322449
5.799	0.0411033	0.04087	0.0406567	0.000160571	0.000162968	0.000155284	-171.782	27.586	4.75703	0.635247	0.338558	0.338892	0.32255
5.8	0.0400167	0.0405667	0.0402467	0.000158925	0.00017583	0.000160342	-172.279	26.0949	4.49911	0.635252	0.338899	0.338962	0.322139
5.801	0.0406067	0.0392667	0.0405833	0.000163924	0.000156919	0.000143302	-171.628	22.7668	3.92463	0.635257	0.338427	0.338774	0.322799
5.802	0.0400933	0.0394667	0.03961	0.000161475	0.000155135	0.000150414	-172.917	25.9056	4.46494	0.635262	0.339009	0.338554	0.322437
5.803	0.03898	0.0394633	0.0399067	0.000148273	0.000158227	0.000148508	-173.233	24.0823	4.14997	0.635267	0.339212	0.338742	0.322046
5.804	0.0401667	0.0397233	0.03732	0.00015052	0.000153446	0.000155788	-172.537	26.1003	4.49695	0.635271	0.338808	0.339002	0.32219
5.805	0.0399333	0.0417033	0.04008	0.000160715	0.000171901	0.000168348	-173.009	24.4419	4.2105	0.635276	0.338618	0.338332	0.32305
5.806	0.0400767	0.04151	0.0409633	0.000160467	0.000163581	0.000159669	-170.695	25.5799	4.40577	0.635281	0.338178	0.338512	0.32331
5.807	0.0384633	0.0397	0.03821	0.000146873	0.000147875	0.000144972	-171.913	24.8408	4.27774	0.635286	0.338573	0.338671	0.322756
5.808	0.03929	0.0400733	0.041	0.000157701	0.000148736	0.000165523	-171.301	26.7179	4.60018	0.635291	0.338764	0.339023	0.322212
5.809	0.0394533	0.0404633	0.04004	0.000151835	0.000145704	0.000155957	-170.018	27.348	4.70788	0.635296	0.338594	0.338944	0.322461
5.81	0.04063	0.03986	0.03811	0.00016286	0.000161741	0.00014042	-172.261	26.648	4.58657	0.635301	0.338509	0.338673	0.322818
5.811	0.0396867	0.0384333	0.0389667	0.000165715	0.000142158	0.000141314	-172.479	23.576	4.05713	0.635306	0.338634	0.338986	0.32238
5.812	0.0391	0.0392133	0.04183	0.000153015	0.000158871	0.000159768	-174.839	23.3821	4.02307	0.63531	0.338939	0.338522	0.322539
5.813	0.04067	0.0410367	0.04115	0.000172075	0.000157731	0.000174154	-172.527	25.5755	4.3997	0.635315	0.338599	0.338602	0.322799
5.814	0.0406467	0.0405867	0.04064	0.000162711	0.000166271	0.00016608	-171.118	24.238	4.16891	0.63532	0.338421	0.33851	0.323069
5.815	0.0415567	0.0398967	0.0391133	0.000163747	0.000142929	0.000153999	-172.183	25.1766	4.3296	0.635324	0.338818	0.338902	0.32228
5.816	0.0387533	0.0409233	0.0382267	0.000145029	0.000162713	0.000153089	-171.349	25.8734	4.44866	0.635329	0.338618	0.339021	0.322361
5.817	0.0395467	0.0411733	0.0395433	0.000150917	0.000164453	0.000148588	-170.299	24.2732	4.1728	0.635334	0.338402	0.338514	0.323083
5.818	0.03998	0.04033	0.0399567	0.00015818	0.000157246	0.000165874	-172.062	24.9007	4.27995	0.635339	0.339227	0.338393	0.32238
5.819	0.0400667	0.0415433	0.0395267	0.000171984	0.000168411	0.000163586	-170.47	25.6917	4.41513	0.635344	0.338681	0.338856	0.322463
5.82	0.03973	0.03909	0.0390367	0.00015107	0.000141223	0.000158537	-173.147	27.1831	4.67063	0.635349	0.338799	0.338718	0.322483
5.821	0.0404067	0.0407433	0.0403833	0.000171481	0.000165969	0.000152661	-172.342	26.7041	4.58755	0.635354	0.338467	0.338189	0.323344
5.822	0.0405033	0.0400067	0.0388833	0.00016011	0.000156975	0.000160183	-173.454	24.2622	4.16733	0.635359	0.338607	0.3387	0.322693
5.823	0.0393367	0.0388667	0.0392667	0.000144865	0.000158365	0.000149269	-172.514	25.6823	4.4105	0.635363	0.338616	0.338692	0.322692
5.824	0.0397167	0.0405633	0.0399933	0.000162835	0.000158628	0.000147951	-171.065	24.8054	4.25916	0.635368	0.338907	0.338387	0.322707
5.825	0.0406233	0.04089	0.04036	0.000155308	0.000167706	0.000167715	-173.195	24.198	4.15416	0.635373	0.338709	0.338896	0.322396
5.826	0.0407267	0.03942	0.0396733	0.000156121	0.000162322	0.000146524	-173.71	24.3954	4.18734	0.635378	0.338857	0.33913	0.322013
5.827	0.0419967	0.0404967	0.0415633	0.000161723	0.000155736	0.000155237	-171.5	24.9184	4.27636	0.635382	0.338016	0.338326	0.323659
5.828	0.0387767	0.0401467	0.0395867	0.000145597	0.000154549	0.000151526	-170.459	24.821	4.25893	0.635387	0.338578	0.337946	0.323477
5.829	0.04004	0.0386633	0.0394233	0.000171933	0.000157607	0.000145508	-172.85	26.1864	4.49243	0.635392	0.338884	0.338751	0.322364
5.83	0.03978	0.0394133	0.0391333	0.000160602	0.000150191	0.000160252	-171.116	24.9149	4.27356	0.635397	0.338304	0.338498	0.323198
5.831	0.0398367	0.0409667	0.0414	0.000165115	0.000167896	0.00016517	-172.671	26.5031	4.5452	0.635402	0.338546	0.338456	0.322999
5.832	0.04055	0.04387	0.0405933	0.00015301	0.000171127	0.000183555	-172.872	25.2856	4.33567	0.635407	0.338897	0.33905	0.322053
5.833	0.0412	0.0399267	0.03937	0.000152874	0.000163407	0.000151181	-172.483	25.1989	4.32006	0.635411	0.338651	0.338701	0.322648
5.834	0.0400733	0.0397133	0.0404333	0.000158465	0.000162744	0.000155775	-170.856	25.6444	4.39568	0.635416	0.338897	0.338583	0.32252
5.835	0.0430233	0.0410933	0.0415567	0.000177417	0.00016678	0.000175491	-171.883	24.9382	4.2739	0.635421	0.338869	0.338429	0.322702
5.836	0.04087	0.0410667	0.0405933	0.000160694	0.000154245	0.000160236	-172.275	26.9299	4.61444	0.635426	0.339014	0.338707	0.322279
5.837	0.0404933	0.03975	0.03959	0.000154893	0.000155665	0.000165435	-170.771	25.6581	4.39577	0.635431	0.338831	0.338627	0.322542
5.838	0.04051	0.03982	0.0403	0.000148692	0.000149418	0.000163343	-170.306	25.0721	4.29463	0.635436	0.33883	0.338551	0.322619
5.839	0.04058	0.0392067	0.0405933	0.000153237	0.000152437	0.000156492	-171.862	22.9794	3.93551	0.635441	0.338326	0.338468	0.323207
5.84	0.0398933	0.0409433	0.0395467	0.000151075	0.000161063	0.000157434	-171.094	25.2955	4.33142	0.635445	0.338569	0.338892	0.322539
5.841	0.04162	0.0394767	0.0392067	0.000160353	0.000150694	0.000157795	-171.753	24.8705	4.25792	0.63545	0.338894	0.3385	0.322606
5.842	0.0400567	0.0395	0.03827	0.000163187	0.000147483	0.000151439	-171.92	25.1997	4.31354	0.635455	0.338358	0.338909	0.322733
5.843	0.0415567	0.04014	0.0404033	0.000159783	0.00015286	0.000166392	-171.876	24.6852	4.22475	0.635459	0.338946	0.338394	0.32266
5.844	0.04041	0.0404433	0.0400833	0.000150551	0.000177434	0.000154195	-172.099	25.8736	4.42738	0.635464	0.338428	0.338647	0.322926
5.845	0.0404167	0.0402567	0.0397667	0.000155722	0.000149729	0.000164047	-171.952	23.1286	3.95699	0.635469	0.338647	0.338931	0.322422
5.846	0.0386733	0.03958	0.0399167	0.000150366	0.000152165	0.000160346	-172.255	25.5087	4.36344	0.635473	0.338776	0.338786	0.322439
5.847	0.04028	0.0399767	0.03968	0.000150883	0.00015254	0.000150795	-171.477	24.7284	4.22924	0.635478	0.339127	0.338732	0.322141
5.848	0.04224	0.0402533	0.0402267	0.000159322	0.000158558	0.000151941	-171.633	25.6675	4.38911	0.635483	0.338632	0.338559	0.322809
5.849	0.0420267	0.0417433	0.04087	0.000170571	0.000155847	0.000163258	-171.418	25.1068	4.2925	0.635488	0.338934	0.338366	0.3227
5.85	0.0400333	0.04131	0.0398367	0.000147673	0.000174899	0.000169372	-171.308	23.4319	4.00545	0.635493	0.338682	0.338362	0.322956
5.851	0.03918	0.0391933	0.0386867	0.000159163	0.000160716	0.000152822	-172.178	26.3174	4.49793	0.635497	0.338784	0.339067	0.322149
5.852	0.03947	0.03925	0.03983	0.000163754	0.000151531	0.000159236	-171.899	24.417	4.17242	0.635502	0.338713	0.338801	0.322486
5.853	0.03845	0.0392167	0.0407267	0.000143389	0.000152411	0.00016023	-172.056	22.8678	3.90702	0.635507	0.339122	0.338771	0.322107
5.854	0.0394467	0.0396267	0.0393	0.000143754	0.00016547	0.000156869	-170.079	25.577	4.36915	0.635511	0.338302	0.338504	0.323193
5.855	0.03973	0.0379867	0.0392367	0.00014899	0.000145219	0.000144318	-169.826	26.3856	4.50651	0.635516	0.338411	0.338791	0.322798
5.856	0.0397433	0.0389833	0.03933	0.000161333	0.000145962	0.000152904	-170.483	25.7092	4.39024	0.635521	0.33827	0.338011	0.323719
5.857	0.0412667	0.0392367	0.04104	0.000162066	0.00017079	0.000166985	-170.95	24.5784	4.19642	0.635526	0.338687	0.33833	0.322983
5.858	0.0403667	0.0401	0.04102	0.000166325	0.000142261	0.000158504	-171.904	24.071	4.10907	0.63553	0.338661	0.338652	0.322687
5.859	0.04077	0.04031	0.0396533	0.000164688	0.000159918	0.000153476	-171.798	25.0028	4.26742	0.635535	0.338887	0.338838	0.322276
5.86	0.0400233	0.03672	0.04026	0.000142975	0.000144963	0.000147577	-170.174	24.7244	4.21918	0.63554	0.338381	0.338531	0.323088
5.861	0.0407333	0.0401667	0.0413067	0.00016161	0.000154265	0.00016011	-171.003	25.579	4.36427	0.635544	0.338941	0.338328	0.322731
5.862	0.0399433	0.0392933	0.0381	0.000149533	0.000157263	0.000142271	-169.73	24.1786	4.12463	0.635549	0.338629	0.338954	0.322417
5.863	0.04109	0.0400633	0.0397267	0.000159418	0.00015832	0.0001621	-171.142	24.8359	4.23604	0.635554	0.33871	0.338748	0.322542
5.864	0.0411433	0.0389367	0.0400767	0.000156244	0.000143931	0.000162976	-171.133	22.9605	3.9155	0.635559	0.338254	0.338513	0.323232
5.865	0.0403833	0.0389967	0.0399	0.000160329	0.000148005	0.000155827	-169.289	24.623	4.19829	0.635563	0.338227	0.338698	0.323076
5.866	0.03933	0.0414833	0.03928	0.000147916	0.00015697	0.00015466	-171.442	23.623	4.02711	0.635568	0.338593	0.337989	0.323418
5.867	0.0391233	0.0405867	0.04077	0.000147344	0.00016222	0.000174058	-170.187	23.1276	3.94198	0.635572	0.338506	0.338379	0.323116
5.868	0.0404	0.04166	0.0384267	0.00015958	0.000163879	0.000145856	-171.299	24.1981	4.12374	0.635576	0.338794	0.338479	0.322727
5.869	0.03991	0.04041	0.0409767	0.000156427	0.000149065	0.000164823	-172.317	24.1491	4.11469	0.635581	0.338657	0.338809	0.322534
5.87	0.04066	0.0410033	0.0408567	0.000158586	0.00015235	0.000160233	-171.481	25.827	4.39984	0.635586	0.338792	0.338343	0.322864
5.871	0.0418967	0.0405233	0.0397867	0.000162496	0.000162801	0.000151615	-171.759	24.295	4.13814	0.63559	0.338604	0.338836	0.32256
5.872	0.0403433	0.0386933	0.04117	0.000149009	0.000159746	0.000159249	-172.103	24.2024	4.12165	0.635595	0.338247	0.338493	0.32326
5.873	0.0392067	0.0393167	0.0382933	0.000159959	0.000161498	0.000146868	-169.898	23.8282	4.05725	0.6356	0.338399	0.338436	0.323166
5.874	0.0415333	0.04126	0.03935	0.000171306	0.000162636	0.000158376	-172.372	22.8516	3.89029	0.635604	0.338864	0.338817	0.322319
5.875	0.0401267	0.04108	0.04056	0.000155212	0.000162786	0.000159633	-168.957	25.1387	4.27892	0.635608	0.338116	0.338591	0.323293
5.876	0.0389033	0.0397367	0.0389267	0.000139855	0.000155633	0.000146858	-170.333	25.7611	4.38412	0.635613	0.338362	0.33858	0.323058
5.877	0.0416033	0.04071	0.0414067	0.000158153	0.000165726	0.000167281	-171.464	23.253	3.9566	0.635618	0.33829	0.338606	0.323104
5.878	0.0391367	0.0417733	0.0381967	0.000150902	0.000154945	0.000140869	-170.904	25.1571	4.27988	0.635622	0.338779	0.338214	0.323007
5.879	0.0398533	0.04	0.0407067	0.000169443	0.000142424	0.000161243	-170.878	25.6811	4.36828	0.635627	0.338877	0.339003	0.32212
5.88	0.0396333	0.0389567	0.0392667	0.00016853	0.000156842	0.000162478	-169.844	25.1032	4.26926	0.635632	0.338804	0.338472	0.322723
5.881	0.0378367	0.0403367	0.0411233	0.000167072	0.000146579	0.000160391	-171	24.7441	4.20746	0.635637	0.338503	0.338589	0.322908
5.882	0.0404933	0.04153	0.0410167	0.000157078	0.000157778	0.000154139	-170.119	24.3833	4.14541	0.635642	0.338084	0.338544	0.323371
5.883	0.04082	0.03894	0.0403867	0.000148529	0.000147171	0.000152508	-170.695	26.9366	4.57872	0.635646	0.338671	0.338478	0.322851
5.884	0.0406033	0.04019	0.0426633	0.000171649	0.000160174	0.000162098	-170.281	24.9599	4.242	0.635651	0.338534	0.33874	0.322726
5.885	0.0391633	0.0398967	0.0395867	0.00016165	0.000155371	0.000162769	-170.887	27.8652	4.73495	0.635656	0.338438	0.338478	0.323084
5.886	0.0395367	0.0399533	0.0409833	0.000162913	0.00014939	0.000154453	-169.656	24.0011	4.07767	0.635661	0.338393	0.338711	0.322896
5.887	0.0411333	0.04109	0.0402633	0.000151593	0.000154031	0.000159547	-168.92	22.5202	3.82541	0.635666	0.338551	0.338827	0.322622
5.888	0.03996	0.0395967	0.0394767	0.000147588	0.000148487	0.00016946	-170.725	24.0912	4.09157	0.63567	0.338751	0.338307	0.322942
5.889	0.04118	0.0411033	0.04079	0.000155832	0.000167056	0.000153406	-170.271	24.2292	4.11431	0.635674	0.338617	0.338466	0.322918
5.89	0.04191	0.0403633	0.04139	0.000163706	0.00015094	0.000162647	-169.618	25.0115	4.24643	0.635679	0.338567	0.338332	0.323101
5.891	0.0397533	0.03916	0.03864	0.000156805	0.00013605	0.000156996	-170.025	24.9566	4.2364	0.635684	0.338577	0.338288	0.323136
5.892	0.0401367	0.04109	0.0409667	0.000145884	0.000165271	0.00016552	-169.679	23.8675	4.05083	0.635688	0.338738	0.33868	0.322582
5.893	0.0419433	0.0392	0.0401067	0.000162632	0.000156884	0.000159562	-170.313	26.3443	4.47044	0.635693	0.338579	0.339009	0.322412
5.894	0.04	0.0410167	0.03861	0.000161562	0.000161731	0.000140706	-169.872	27.0681	4.59249	0.635698	0.338379	0.338981	0.32264
5.895	0.03953	0.0417667	0.04153	0.00014518	0.000157333	0.000163774	-169.887	24.4014	4.13934	0.635703	0.338642	0.338642	0.322716
5.896	0.0392933	0.0398467	0.04044	0.000155264	0.000150976	0.000169642	-169.396	22.5935	3.83201	0.635708	0.338502	0.338569	0.322929
5.897	0.0400967	0.0390333	0.0399767	0.000152956	0.000151885	0.000144655	-171.183	26.811	4.54655	0.635712	0.338306	0.338423	0.323271
5.898	0.0383033	0.0401367	0.04062	0.000147749	0.000158862	0.000146467	-168.855	25.0435	4.24609	0.635717	0.338557	0.338312	0.323131
5.899	0.0388967	0.0412533	0.0380967	0.000141582	0.000153636	0.000141288	-169.142	24.7864	4.20181	0.635722	0.338448	0.338741	0.322811
5.9	0.0390233	0.0408133	0.0387767	0.000145531	0.00015869	0.00014985	-169.174	26.5393	4.49818	0.635726	0.338596	0.338711	0.322693
5.901	0.0403333	0.03911	0.0396767	0.000163709	0.00015931	0.000138748	-171.43	28.5832	4.84378	0.635731	0.338691	0.338853	0.322456
5.902	0.0393833	0.0382	0.04132	0.000155854	0.00015239	0.000156932	-168.524	24.5518	4.15991	0.635737	0.338511	0.338417	0.323072
5.903	0.03963	0.0390367	0.0399	0.000154062	0.000151903	0.000145973	-169.787	26.0703	4.41645	0.635741	0.338674	0.338594	0.322731
5.904	0.04148	0.0391967	0.04072	0.000162923	0.000152192	0.000154779	-169.132	24.5104	4.15148	0.635746	0.337993	0.338654	0.323352
5.905	0.0401233	0.03974	0.0404433	0.00015216	0.000165208	0.000154549	-170.126	23.9144	4.04986	0.635751	0.338886	0.33843	0.322684
5.906	0.0391333	0.0403	0.0401033	0.000151218	0.000155232	0.000160722	-171.982	24.0246	4.06784	0.635755	0.338726	0.338304	0.32297
5.907	0.03923	0.0413467	0.0396	0.000148941	0.000149797	0.000143746	-168.398	25.5469	4.32484	0.63576	0.338194	0.33894	0.322866
5.908	0.03905	0.03954	0.0384133	0.000162141	0.000148745	0.00014453	-169.502	25.2619	4.27588	0.635765	0.338432	0.33854	0.323028
5.909	0.04046	0.04004	0.0394867	0.000149706	0.000154389	0.00015131	-170.499	23.6936	4.00975	0.635769	0.338439	0.338868	0.322693
5.91	0.0396967	0.03832	0.03812	0.000150966	0.000147938	0.000137909	-170.439	23.3068	3.94362	0.635774	0.33884	0.338906	0.322254
5.911	0.04036	0.0406833	0.0407067	0.000167493	0.000161441	0.000164614	-168.916	24.8973	4.21202	0.635778	0.338633	0.33873	0.322637
5.912	0.0387867	0.0397167	0.0398767	0.000151999	0.000138494	0.000147056	-169.251	24.032	4.06495	0.635783	0.338147	0.338911	0.322942
5.913	0.04143	0.0396533	0.0397633	0.000170053	0.000155017	0.000142406	-169.79	23.1728	3.91896	0.635787	0.338809	0.338384	0.322807
5.914	0.0391867	0.03917	0.0395367	0.00013973	0.000138164	0.000144666	-168.886	24.3745	4.1215	0.635792	0.338581	0.338354	0.323064
5.915	0.0391533	0.0395	0.0406733	0.000160833	0.000151662	0.000159758	-168.744	23.8993	4.04046	0.635796	0.338421	0.338961	0.322618
5.916	0.0400633	0.04055	0.0397533	0.000149626	0.000172372	0.000154445	-170.275	25.8936	4.37688	0.635801	0.338749	0.3384	0.322851
5.917	0.0401033	0.04175	0.0407	0.000156235	0.00016894	0.000157722	-169.124	25.8148	4.36282	0.635806	0.338449	0.339042	0.322509
5.918	0.0385967	0.04077	0.0402767	0.00014744	0.000154718	0.000171684	-168.777	24.9225	4.21131	0.635811	0.338762	0.33833	0.322908
5.919	0.04067	0.0398433	0.03837	0.000150162	0.000143566	0.000145595	-169.828	26.4264	4.46467	0.635815	0.338677	0.338409	0.322914
5.92	0.03963	0.0397267	0.0404133	0.000147085	0.000148816	0.000146285	-170.539	24.0142	4.05646	0.63582	0.338696	0.339026	0.322279
5.921	0.0408667	0.03916	0.0386967	0.000152242	0.000152505	0.000145978	-168.309	24.9107	4.20718	0.635825	0.338672	0.338251	0.323077
5.922	0.0375133	0.0385333	0.0400033	0.000148774	0.000142629	0.000159321	-168.499	24.6017	4.15429	0.635829	0.338524	0.338803	0.322672
5.923	0.0406133	0.03964	0.0406	0.000149669	0.000157128	0.000153079	-169.597	24.842	4.19416	0.635834	0.338632	0.337983	0.323384
5.924	0.0407633	0.0400233	0.0387533	0.000149877	0.000164253	0.000162229	-169.501	24.0582	4.06115	0.635839	0.338191	0.338516	0.323293
5.925	0.0388967	0.0408133	0.0402533	0.000152775	0.000151281	0.000159603	-168.951	22.9226	3.86879	0.635843	0.338494	0.338544	0.322961
5.926	0.0382133	0.0390967	0.0399033	0.000139747	0.000143457	0.000151127	-169.754	24.8007	4.18507	0.635848	0.338743	0.338319	0.322938
5.927	0.0408	0.04002	0.03882	0.000155279	0.000151926	0.000150034	-169.497	22.7355	3.83593	0.635852	0.338508	0.338459	0.323033
5.928	0.0399033	0.0417333	0.04147	0.000146477	0.00016619	0.000154526	-168.208	23.1643	3.90761	0.635856	0.338118	0.338307	0.323576
5.929	0.0393233	0.0406533	0.0398867	0.000150012	0.000144468	0.000148743	-170.922	23.9968	4.04736	0.635861	0.338881	0.338876	0.322243
5.93	0.0401333	0.0390467	0.0402667	0.000151483	0.000153225	0.000159085	-167.856	23.5836	3.97699	0.635865	0.338262	0.337853	0.323884
5.931	0.03863	0.04166	0.03966	0.000141753	0.000154694	0.000150766	-169.098	24.0511	4.05515	0.63587	0.339168	0.338347	0.322486
5.932	0.04104	0.0395767	0.0411733	0.000162191	0.000151545	0.000153956	-169.061	22.4093	3.77769	0.635874	0.338423	0.33838	0.323197
5.933	0.03954	0.0412	0.04117	0.000151621	0.000162426	0.000149424	-170.287	24.5726	4.14169	0.635878	0.338603	0.339031	0.322366
5.934	0.0408733	0.03917	0.0397333	0.0001412	0.000143139	0.000144331	-168.093	24.4614	4.12225	0.635883	0.338697	0.338198	0.323106
5.935	0.0404	0.03902	0.0395267	0.0001515	0.000145973	0.000149886	-167.202	23.4092	3.94425	0.635888	0.338391	0.338347	0.323262
5.936	0.0392767	0.0390967	0.0395933	0.000135647	0.000142965	0.000148999	-169.992	24.8326	4.18339	0.635892	0.338286	0.338688	0.323027
5.937	0.0400433	0.0409033	0.04018	0.000144875	0.000155034	0.000149733	-169.208	26.6258	4.48473	0.635897	0.338423	0.33863	0.322947
5.938	0.0405367	0.03933	0.04109	0.000164827	0.000154348	0.00016246	-169.781	24.4064	4.1102	0.635902	0.338704	0.338552	0.322743
5.939	0.04003	0.0405333	0.0388567	0.000146124	0.000158243	0.000131993	-169.468	23.7237	3.99456	0.635906	0.338282	0.338493	0.323224
5.94	0.0416267	0.0395733	0.0415267	0.000153004	0.000151859	0.000166783	-168.467	24.1063	4.0583	0.635911	0.338681	0.338439	0.32288
5.941	0.0401067	0.0399967	0.03858	0.000154226	0.000146487	0.000159518	-169.942	21.797	3.66892	0.635915	0.338381	0.3387	0.322919
5.942	0.0384033	0.0416133	0.0412733	0.000145222	0.000171487	0.000166409	-167.44	24.5075	4.12445	0.635919	0.338994	0.338296	0.32271
5.943	0.0402567	0.03916	0.0406133	0.000166843	0.000136273	0.000150123	-169.504	24.8476	4.18099	0.635924	0.338373	0.338297	0.32333
5.944	0.0397767	0.04081	0.0409567	0.000156215	0.000153709	0.000164769	-168.936	24.1882	4.06935	0.635928	0.338298	0.338874	0.322828
5.945	0.0414133	0.0414167	0.04022	0.000154977	0.000153684	0.000154949	-169.284	26.1938	4.40602	0.635933	0.33908	0.33835	0.32257
5.946	0.04021	0.0402567	0.03892	0.000156238	0.000160409	0.000159224	-168.074	24.0122	4.03837	0.635938	0.338424	0.338329	0.323247
5.947	0.0403133	0.0388867	0.0399133	0.000152049	0.000142964	0.000153664	-165.655	27.0459	4.54782	0.635942	0.338836	0.338496	0.322669
5.948	0.0398733	0.0403233	0.03892	0.000150087	0.00016142	0.000143139	-168.437	23.5996	3.96765	0.635947	0.338324	0.338717	0.322959
5.949	0.0397133	0.0408767	0.0408433	0.000155213	0.000166369	0.000153223	-169.25	22.5397	3.78882	0.635952	0.338638	0.338304	0.323058
5.95	0.0395467	0.04104	0.0375533	0.000146352	0.000158705	0.000133227	-168.499	23.8687	4.01154	0.635956	0.338134	0.338812	0.323053
5.951	0.0388567	0.04052	0.0415867	0.000143762	0.000155869	0.000167582	-168.976	26.0183	4.37208	0.63596	0.338411	0.338759	0.32283
5.952	0.0408433	0.0397067	0.04148	0.00016158	0.000153977	0.000156289	-168.491	24.2228	4.0697	0.635965	0.33893	0.338558	0.322512
5.953	0.0404267	0.0393267	0.0403633	0.000153263	0.000148626	0.000156864	-167.762	25.1457	4.22404	0.63597	0.339031	0.33831	0.322659
5.954	0.0403733	0.0408367	0.0411133	0.000175795	0.000151543	0.000168605	-169.482	23.3364	3.91945	0.635975	0.338476	0.33863	0.322894
5.955	0.04124	0.0392667	0.0392233	0.000150289	0.000161324	0.000155146	-169.579	24.2982	4.08029	0.635979	0.338713	0.338652	0.322634
5.956	0.0399167	0.04055	0.0398267	0.000149187	0.000156339	0.000159629	-169.579	24.6264	4.13472	0.635983	0.338564	0.338209	0.323227
5.957	0.0420333	0.0389933	0.0404733	0.000147125	0.000149398	0.000161513	-167.569	23.6044	3.96247	0.635988	0.338676	0.33822	0.323104
5.958	0.04025	0.0404467	0.0394	0.000145779	0.000160796	0.000144932	-168.267	24.9327	4.18475	0.635992	0.338906	0.337938	0.323157
5.959	0.0401667	0.0402233	0.03925	0.000147429	0.00015562	0.000145566	-168.591	24.8433	4.16904	0.635997	0.338881	0.338221	0.322898
5.96	0.0394233	0.0398433	0.04013	0.000137955	0.000151135	0.000162784	-166.471	23.3682	3.92085	0.636002	0.338754	0.338382	0.322863
5.961	0.0380333	0.0406	0.0391767	0.000138616	0.000154515	0.000134534	-167.271	26.5211	4.44911	0.636006	0.338637	0.338498	0.322866
5.962	0.0389167	0.04115	0.0397567	0.000144768	0.000161933	0.000158175	-168.43	23.84	3.99866	0.636011	0.338558	0.338372	0.32307
5.963	0.0405933	0.0402233	0.0405933	0.000164973	0.000166871	0.000152474	-166.611	25.5643	4.28715	0.636015	0.338149	0.338212	0.323639
5.964	0.04024	0.04082	0.03745	0.000152722	0.000159657	0.00014687	-166.727	26.0773	4.37246	0.63602	0.338082	0.338706	0.323212
5.965	0.04272	0.0409967	0.0404467	0.000166844	0.000162059	0.000162429	-169.008	25.007	4.19229	0.636025	0.338649	0.338479	0.322872
5.966	0.0407133	0.0405633	0.04123	0.000156297	0.000159441	0.000162094	-168.464	23.5656	3.94998	0.63603	0.338462	0.338124	0.323413
5.967	0.04087	0.0387567	0.0413	0.000164313	0.00015916	0.000167625	-168.2	24.4822	4.10294	0.636034	0.338721	0.338443	0.322836
5.968	0.03983	0.0407267	0.0404633	0.000148798	0.000160341	0.000148711	-169.438	22.8738	3.83274	0.636039	0.338201	0.338406	0.323393
5.969	0.0402867	0.0396267	0.04013	0.000162701	0.000150361	0.000155346	-166.93	24.725	4.14224	0.636043	0.337897	0.337973	0.32413
5.97	0.0394567	0.0388333	0.0397933	0.000153234	0.000141157	0.000150475	-168.446	21.972	3.68041	0.636048	0.338138	0.338748	0.323114
5.971	0.04064	0.04042	0.0391767	0.000168007	0.00015697	0.000144707	-167.776	24.1406	4.04298	0.636052	0.338629	0.338528	0.322843
5.972	0.04109	0.0407233	0.0394567	0.000153461	0.000156095	0.000143013	-168.792	23.5561	3.94443	0.636056	0.338709	0.338134	0.323157
5.973	0.0393467	0.0394267	0.0406967	0.000150313	0.000154072	0.000157623	-169.826	22.7765	3.81325	0.63606	0.338571	0.338434	0.322994
5.974	0.0405267	0.04096	0.0399033	0.000155014	0.000160081	0.000157501	-168.759	25.5186	4.27161	0.636065	0.338152	0.338531	0.323317
