Temperature	Magnetism_One	Magnetism_Two	Magnetism_Three	Susceptibility_One	Susceptibility_Two	Susceptibility_Three	Energy	Heat_Capacity	Heat_Capacity_Over_Temp	Entropy	Prob1	Prob0	Prob_-1
4.082	0.0357477	0.0368958	0.0361134	0.000173716	0.000181627	0.00019125	-334.976	72.6902	17.8075	0.0234908	0.343528	0.343425	0.313047
4.081	0.0353241	0.0350625	0.0343194	0.000171211	0.00017028	0.000164487	-330.892	64.9777	15.922	0.0235045	0.342936	0.343327	0.313737
4.08	0.0352639	0.0353356	0.0355278	0.000169145	0.000186769	0.000178532	-334.823	68.9149	16.8909	0.0235168	0.343337	0.343373	0.313289
4.079	0.0362708	0.0356667	0.0367986	0.000182896	0.000180534	0.000189124	-334.005	64.4237	15.794	0.0235298	0.343507	0.343163	0.31333
4.078	0.0350949	0.0361273	0.0365509	0.000167719	0.00018337	0.000192898	-333.779	72.6571	17.8169	0.023542	0.343385	0.343464	0.313151
4.077	0.0336435	0.0349769	0.0362593	0.00016413	0.000170713	0.000168102	-335.386	70.4184	17.2721	0.0235558	0.343353	0.3433	0.313347
4.076	0.035162	0.0361852	0.0345231	0.000175511	0.000181943	0.00016753	-334.117	67.4617	16.551	0.0235691	0.343525	0.343247	0.313228
4.075	0.0348287	0.0354861	0.0354236	0.000173632	0.000178475	0.000175869	-336.051	68.112	16.7146	0.0235819	0.343515	0.343457	0.313029
4.074	0.0363287	0.0352315	0.0357917	0.00017675	0.000178057	0.000187988	-333.285	69.153	16.9742	0.0235948	0.343526	0.343397	0.313077
4.073	0.0351042	0.0360116	0.0355764	0.000166245	0.000177444	0.000171364	-334.274	70.1394	17.2206	0.0236079	0.34346	0.343314	0.313226
4.072	0.0340347	0.0344167	0.0359306	0.000165989	0.000168271	0.000175373	-334.069	74.872	18.387	0.0236212	0.34325	0.34324	0.31351
4.071	0.0353009	0.033287	0.0350926	0.000176506	0.000156433	0.000163105	-333.69	62.7565	15.4155	0.0236353	0.343327	0.343437	0.313236
4.07	0.0362917	0.0364329	0.0346921	0.000186719	0.000189437	0.00016862	-334.112	69.9494	17.1866	0.0236472	0.343325	0.343488	0.313187
4.069	0.0361343	0.0356597	0.0362083	0.000185229	0.000193782	0.000171281	-334.689	59.688	14.669	0.0236605	0.343608	0.34349	0.312902
4.068	0.0358634	0.0360694	0.0354005	0.000179468	0.000179939	0.000175618	-334.091	67.8563	16.6805	0.0236718	0.343217	0.343252	0.313531
4.067	0.0353889	0.0365324	0.0363727	0.000182568	0.000175326	0.000198422	-333.89	69.6789	17.1328	0.0236847	0.343278	0.343271	0.313451
4.066	0.0351667	0.0352616	0.0355	0.000178644	0.000178406	0.000180333	-335.236	66.3862	16.3272	0.0236979	0.343539	0.343492	0.31297
4.065	0.0342384	0.0355903	0.0359583	0.000177117	0.000176559	0.000174754	-335.904	67.2976	16.5554	0.0237105	0.343383	0.343758	0.31286
4.064	0.0358056	0.0349514	0.0353519	0.000177597	0.00016022	0.000163797	-335.764	67.7385	16.6679	0.0237233	0.343693	0.343725	0.312583
4.063	0.035662	0.0351389	0.0345625	0.000162367	0.000176534	0.000165051	-335.524	68.5861	16.8807	0.0237361	0.34341	0.343634	0.312956
4.062	0.0340139	0.0343819	0.035338	0.000178344	0.000157099	0.000162766	-334.783	67.5974	16.6414	0.0237492	0.343552	0.343232	0.313215
4.061	0.0352731	0.0352338	0.0359167	0.000171567	0.000174384	0.000167628	-336.631	70.1263	17.2682	0.023762	0.343564	0.343745	0.312691
4.06	0.035912	0.0362338	0.0353148	0.000189184	0.000181744	0.000177959	-334.254	66.6528	16.4169	0.0237753	0.343502	0.343273	0.313225
4.059	0.0353333	0.0353333	0.035875	0.000174732	0.000173609	0.000183161	-334.886	70.0269	17.2523	0.023788	0.343481	0.343468	0.313051
4.058	0.0367431	0.0373958	0.0357407	0.000190721	0.000177775	0.00017928	-332.787	68.2228	16.8119	0.0238013	0.343388	0.343459	0.313153
4.057	0.0352037	0.035875	0.0343935	0.000176224	0.000173174	0.00017334	-335.67	68.4957	16.8833	0.0238143	0.34319	0.343241	0.313569
4.056	0.0341343	0.0351574	0.0351944	0.00016711	0.000159809	0.000181242	-335.373	67.4733	16.6354	0.0238273	0.34341	0.343488	0.313102
4.055	0.0356806	0.0365787	0.0355417	0.000170396	0.000179603	0.000175512	-334.672	66.7876	16.4704	0.0238401	0.343346	0.343734	0.31292
4.054	0.0344306	0.0358611	0.0362824	0.000166091	0.000190821	0.00018174	-336.637	63.5803	15.6834	0.0238529	0.343783	0.343484	0.312733
4.053	0.0363634	0.0370579	0.0360995	0.000185271	0.000184785	0.00017323	-335.079	65.9399	16.2694	0.023865	0.343634	0.343411	0.312954
4.052	0.035537	0.0344306	0.0363657	0.000187863	0.000162317	0.000170703	-335.468	64.6298	15.9501	0.0238775	0.34331	0.343685	0.313005
4.051	0.0355486	0.0364907	0.036206	0.000177655	0.000182338	0.000192055	-334.051	66.6062	16.4419	0.0238898	0.343475	0.343393	0.313133
4.05	0.0368588	0.0376481	0.0348935	0.000186481	0.0001984	0.000176118	-336.514	67.3711	16.6348	0.0239025	0.343721	0.343703	0.312576
4.049	0.0361019	0.0342731	0.035375	0.000182929	0.000162353	0.00017204	-336.207	68.0969	16.8182	0.0239153	0.343556	0.343656	0.312789
4.048	0.0341481	0.0355486	0.0341829	0.000168607	0.000171602	0.00014842	-336.215	71.1116	17.5671	0.0239283	0.34359	0.343467	0.312943
4.047	0.0348519	0.036331	0.0344491	0.000176095	0.000166076	0.000176481	-337.046	68.9389	17.0346	0.0239419	0.34371	0.34336	0.31293
4.046	0.0369074	0.0349815	0.0370324	0.00019553	0.000184051	0.000181671	-336.678	68.1097	16.8338	0.023955	0.343745	0.343373	0.312881
4.045	0.0353889	0.0352315	0.0362222	0.000187087	0.00017306	0.000186516	-336.918	65.8554	16.2807	0.023968	0.343376	0.343492	0.313133
4.044	0.0350185	0.0355995	0.0360949	0.00017465	0.000174639	0.000185947	-336.48	70.8447	17.5185	0.0239806	0.34364	0.343394	0.312966
4.043	0.0347523	0.0343843	0.0361713	0.000178713	0.0001671	0.00017366	-336.774	63.1734	15.6254	0.0239941	0.343758	0.343534	0.312708
4.042	0.0365532	0.0356111	0.0351921	0.000187911	0.000184001	0.000188693	-335.675	66.7322	16.5097	0.0240061	0.34347	0.343246	0.313284
4.041	0.035544	0.0346088	0.0341898	0.000167255	0.000164223	0.000181319	-335.912	67.2426	16.6401	0.0240189	0.34363	0.343343	0.313026
4.04	0.0346042	0.0362824	0.0361667	0.000176283	0.000178327	0.000170325	-336.491	69.9091	17.3042	0.0240317	0.343592	0.343329	0.313079
4.039	0.0359769	0.035037	0.0347755	0.000172389	0.000174895	0.000173623	-337.275	71.0401	17.5885	0.0240451	0.343629	0.343818	0.312553
4.038	0.0360463	0.0364051	0.0365926	0.000172724	0.000172668	0.000179309	-336.33	70.8677	17.5502	0.0240586	0.343507	0.343386	0.313107
4.037	0.0364329	0.0341412	0.0350023	0.000182127	0.000166899	0.000173348	-336.04	72.9437	18.0688	0.0240722	0.343764	0.343481	0.312755
4.036	0.0365069	0.0349815	0.0359699	0.000180884	0.000178976	0.000186747	-337.768	72.7249	18.0191	0.0240861	0.34372	0.343749	0.312531
4.035	0.0351227	0.0363912	0.0360486	0.000181142	0.000170003	0.000177089	-336.194	69.7789	17.2934	0.0241	0.343553	0.343491	0.312956
4.034	0.0347338	0.0343125	0.0344792	0.000164296	0.000173197	0.000177355	-338.286	64.8416	16.0738	0.0241134	0.34351	0.343758	0.312732
4.033	0.0353542	0.0350347	0.035875	0.000176958	0.00018192	0.000176211	-336.746	67.0286	16.62	0.0241258	0.34388	0.343531	0.31259
4.032	0.0352778	0.0347963	0.0345301	0.000179203	0.000170563	0.000184633	-337.286	64.0999	15.8978	0.0241386	0.343383	0.343626	0.312992
4.031	0.0351875	0.0361968	0.0367778	0.000175177	0.000179735	0.000181418	-337.859	70.4153	17.4684	0.0241509	0.343235	0.343705	0.31306
4.03	0.0350995	0.0347546	0.0343171	0.00017668	0.000162373	0.000169822	-336.423	68.7475	17.0589	0.0241643	0.343821	0.343336	0.312843
4.029	0.0364861	0.0351389	0.0355856	0.000181324	0.00017218	0.000182535	-335.474	68.5244	17.0078	0.0241775	0.343941	0.343485	0.312575
4.028	0.0354028	0.0353634	0.0342963	0.00018274	0.000182467	0.000188871	-334.938	71.3133	17.7044	0.0241906	0.343748	0.343227	0.313025
4.027	0.0343819	0.0343935	0.0349421	0.00015777	0.000170323	0.000173634	-335.34	71.4697	17.7476	0.0242043	0.343189	0.343442	0.313369
4.026	0.0340995	0.0347639	0.0353681	0.000166488	0.000169253	0.000178931	-339.235	65.245	16.2059	0.024218	0.343724	0.343847	0.312429
4.025	0.034544	0.0356898	0.0349028	0.000172159	0.000165564	0.000178691	-336.583	69.8202	17.3466	0.0242305	0.343349	0.343905	0.312746
4.024	0.035412	0.0345046	0.0368634	0.000175438	0.000169706	0.000193481	-338.242	65.4461	16.2639	0.0242439	0.343826	0.343849	0.312325
4.023	0.0373843	0.0346412	0.0354699	0.000191377	0.00016992	0.000166873	-336.998	66.5539	16.5434	0.0242564	0.343725	0.343614	0.31266
4.022	0.0353495	0.036081	0.0372431	0.000175224	0.000183805	0.000176337	-338.135	67.3329	16.7411	0.0242692	0.343567	0.343315	0.313118
4.021	0.0373148	0.0351782	0.0354838	0.000182682	0.000187616	0.000186671	-338.329	71.8437	17.8671	0.0242821	0.343667	0.343843	0.312489
4.02	0.0343495	0.0358866	0.0350278	0.000157775	0.000178103	0.000179695	-339.905	72.3639	18.001	0.0242959	0.343877	0.343579	0.312545
4.019	0.0330856	0.0344398	0.0338356	0.000168093	0.000169688	0.000176897	-339.118	70.5418	17.5521	0.0243098	0.343749	0.34385	0.312401
4.018	0.0342292	0.0366435	0.0357801	0.00017997	0.000169469	0.00017186	-337.091	72.9742	18.1618	0.0243233	0.344013	0.344058	0.311929
4.017	0.0352014	0.0357546	0.0358819	0.000174581	0.000166168	0.000191855	-336.356	64.4782	16.0513	0.0243373	0.343658	0.343808	0.312534
4.016	0.0357431	0.0366273	0.0354977	0.000182014	0.000176084	0.00018566	-337.931	65.4223	16.2904	0.0243497	0.343271	0.343946	0.312783
4.015	0.0348519	0.0352523	0.0372361	0.000164804	0.000186408	0.000196329	-340.051	71.1684	17.7256	0.0243623	0.344041	0.343974	0.311985
4.014	0.0339074	0.0355718	0.0359074	0.000170304	0.000181072	0.000182977	-337.312	67.0897	16.7139	0.024376	0.344059	0.343309	0.312632
4.013	0.0353125	0.0351204	0.0342569	0.000186051	0.000170355	0.000163988	-337.982	65.5408	16.3321	0.0243889	0.343739	0.343583	0.312677
4.012	0.0363032	0.0357778	0.0365069	0.000191991	0.000168743	0.000190319	-339.344	74.5202	18.5743	0.0244015	0.343703	0.343715	0.312582
4.011	0.0341806	0.0358796	0.0351852	0.00017369	0.000176635	0.000169109	-339.426	75.3581	18.7879	0.0244158	0.343825	0.343675	0.3125
4.01	0.0347292	0.0353565	0.0364259	0.000179342	0.000188335	0.000191613	-337.937	66.4372	16.5679	0.0244303	0.34372	0.34344	0.31284
4.009	0.0356042	0.0350532	0.0342454	0.000161967	0.000184268	0.000161758	-339.037	73.0541	18.2225	0.0244431	0.343948	0.343782	0.31227
4.008	0.0343866	0.0362014	0.0362199	0.000168799	0.000184004	0.000179311	-337.787	71.5228	17.845	0.0244571	0.343638	0.343315	0.313047
4.007	0.0361458	0.0370648	0.0369583	0.000183378	0.000190486	0.000180864	-338.492	71.2539	17.7824	0.0244709	0.343588	0.343691	0.312721
4.006	0.0355856	0.0364977	0.0360301	0.00019407	0.000173826	0.000182404	-339.295	71.0218	17.7289	0.0244846	0.343862	0.344106	0.312032
4.005	0.0349653	0.0337731	0.0367824	0.000182872	0.000167679	0.000177539	-338.275	64.8788	16.1994	0.0244983	0.343892	0.343593	0.312515
4.004	0.0367083	0.0361667	0.0354977	0.0001825	0.000204941	0.000187102	-337.605	74.1894	18.5288	0.0245108	0.344073	0.343715	0.312212
4.003	0.0335926	0.0349699	0.0351157	0.000146969	0.000176527	0.000168029	-338.795	67.9318	16.9702	0.0245251	0.343387	0.343928	0.312684
4.002	0.033206	0.0341991	0.0353843	0.000157136	0.000172077	0.000170906	-339.299	66.3221	16.5722	0.0245382	0.343905	0.343833	0.312262
4.001	0.0354167	0.0362222	0.0359514	0.000184619	0.000177465	0.000176732	-339.293	66.5254	16.6272	0.024551	0.343316	0.343835	0.31285
4	0.0354676	0.0353773	0.033338	0.000174054	0.000177795	0.000169287	-338.807	73.15	18.2875	0.0245638	0.343548	0.34387	0.312583
3.999	0.035956	0.0357778	0.0353009	0.000172731	0.000184162	0.000182069	-339.667	64.3749	16.0978	0.0245779	0.343431	0.34361	0.312959
3.998	0.0361505	0.0355139	0.0366875	0.000183399	0.000181717	0.000172749	-339.349	69.0745	17.2773	0.0245904	0.343711	0.343792	0.312497
3.997	0.0364722	0.0361898	0.0373495	0.000187971	0.000174983	0.000190119	-340.234	71.1037	17.7893	0.0246037	0.343764	0.344181	0.312055
3.996	0.0341551	0.0364583	0.0360046	0.000168637	0.000183938	0.000189194	-338.632	66.3525	16.6047	0.0246174	0.34369	0.344061	0.312249
3.995	0.0347593	0.0356782	0.0352963	0.000180711	0.000189522	0.000179854	-339.5	73.8526	18.4863	0.0246302	0.343438	0.343703	0.312859
3.994	0.0357431	0.0357245	0.0362616	0.000185789	0.000180086	0.000177729	-340.892	61.1533	15.3113	0.0246445	0.343782	0.343642	0.312576
3.993	0.0360926	0.0352083	0.0366343	0.00020129	0.0001757	0.000178035	-339.711	66.3904	16.6267	0.0246563	0.343601	0.343711	0.312688
3.992	0.0362338	0.0362755	0.0362384	0.000197439	0.000188347	0.000185599	-340.466	76.2428	19.0989	0.0246691	0.343897	0.343555	0.312549
3.991	0.034669	0.0368866	0.0353727	0.000168746	0.000189959	0.000170198	-340.821	75.9398	19.0278	0.0246839	0.34391	0.343991	0.3121
3.99	0.0362338	0.0356968	0.0348727	0.000183123	0.000182536	0.000180281	-340.418	68.0509	17.0554	0.0246985	0.343748	0.343522	0.312731
3.989	0.0363032	0.0339676	0.0349745	0.000185594	0.000179471	0.000182863	-339.025	67.6014	16.947	0.0247117	0.343397	0.343606	0.312997
3.988	0.0364352	0.0367731	0.0364676	0.000189188	0.000204189	0.000176954	-339.994	72.3337	18.1378	0.0247248	0.343961	0.343691	0.312347
3.987	0.0357986	0.0348912	0.0359769	0.000182457	0.000173346	0.000180723	-340.567	64.4276	16.1594	0.0247388	0.343722	0.343622	0.312656
3.986	0.0341343	0.0347454	0.0356875	0.000179197	0.000167755	0.000178392	-339.784	69.139	17.3454	0.0247512	0.343989	0.343589	0.312422
3.985	0.0361157	0.0340556	0.0351273	0.000172322	0.000164015	0.000171358	-341.274	64.912	16.2891	0.0247646	0.343636	0.343624	0.31274
3.984	0.0349375	0.0359583	0.0361412	0.000174976	0.00018568	0.000201107	-340.974	69.8252	17.5264	0.0247772	0.343896	0.343471	0.312633
3.983	0.035956	0.0369421	0.0353032	0.000188955	0.000188681	0.000190415	-342.044	72.45	18.1898	0.0247907	0.34392	0.343954	0.312126
3.982	0.0349954	0.0354028	0.0350069	0.000172181	0.000174815	0.000190525	-340.333	68.7125	17.2558	0.0248048	0.343756	0.344181	0.312063
3.981	0.0350648	0.0359236	0.0353264	0.000178367	0.000178434	0.000168836	-340.371	70.5216	17.7145	0.0248181	0.343996	0.343495	0.312509
3.98	0.0350231	0.0375185	0.0359769	0.000184068	0.000177411	0.000182029	-338.074	69.4021	17.4377	0.0248317	0.343533	0.343436	0.313031
3.979	0.0360694	0.0344676	0.036169	0.000170317	0.000167436	0.000175799	-342.157	70.8235	17.7993	0.0248452	0.34387	0.343925	0.312204
3.978	0.0366319	0.0361875	0.0364144	0.0001917	0.000176953	0.00017329	-340.606	71.9186	18.0791	0.0248589	0.344008	0.344035	0.311956
3.977	0.0335787	0.0336505	0.035713	0.000158652	0.000177839	0.000164808	-342.164	73.2116	18.4087	0.0248729	0.344446	0.343671	0.311883
3.976	0.036963	0.0355208	0.0364606	0.000197468	0.000189731	0.000181609	-339.236	72.1374	18.1432	0.0248871	0.343793	0.343897	0.31231
3.975	0.0363981	0.0347361	0.0355764	0.000188434	0.00017194	0.000175769	-340.722	71.7099	18.0402	0.0249011	0.344163	0.343929	0.311908
3.974	0.0345648	0.0362616	0.034713	0.000179546	0.000181476	0.000187842	-339.18	68.601	17.2625	0.024915	0.343617	0.343549	0.312834
3.973	0.0373171	0.0353565	0.0360718	0.000190809	0.000186372	0.000186982	-341.117	68.2096	17.1683	0.0249283	0.343752	0.344357	0.31189
3.972	0.0373403	0.0361389	0.0365278	0.000182254	0.00018251	0.000186023	-342.4	69.168	17.4139	0.0249416	0.343796	0.343704	0.312501
3.971	0.0363519	0.0345278	0.0352801	0.000197055	0.000169882	0.000172319	-341.395	68.3596	17.2147	0.024955	0.34376	0.344142	0.312098
3.97	0.0362546	0.0336898	0.0363241	0.000174763	0.000167973	0.000187083	-342.203	72.0999	18.1612	0.0249683	0.343965	0.34345	0.312585
3.969	0.0368241	0.0360463	0.0352569	0.000180043	0.000190926	0.000170746	-342.495	76.1434	19.1845	0.0249823	0.343951	0.344054	0.311995
3.968	0.0359815	0.0369861	0.0357269	0.00018683	0.000200754	0.000192477	-339.936	71.8064	18.0964	0.0249971	0.343949	0.343739	0.312312
3.967	0.0353981	0.0351944	0.0349722	0.000188237	0.000184695	0.000189771	-341.195	69.9464	17.6321	0.0250111	0.34399	0.343799	0.312211
3.966	0.0353032	0.0351181	0.0365231	0.000188067	0.000174713	0.000192005	-343.356	67.0763	16.9128	0.0250247	0.343841	0.344011	0.312148
3.965	0.0349468	0.0341667	0.0365648	0.000186606	0.000167684	0.000186064	-341.575	73.5573	18.5516	0.0250377	0.344032	0.344025	0.311944
3.964	0.0354005	0.036419	0.0362755	0.000180386	0.00020647	0.000187525	-341.096	70.6138	17.8138	0.025052	0.343986	0.34343	0.312584
3.963	0.0361667	0.0365185	0.0350741	0.000174454	0.000175024	0.000176737	-343.168	73.2845	18.4922	0.0250658	0.344109	0.343792	0.312099
3.962	0.0360718	0.0352361	0.0357037	0.000175156	0.000181263	0.000184027	-342.747	71.8686	18.1395	0.0250801	0.344114	0.343799	0.312087
3.961	0.0358426	0.035338	0.036331	0.000172106	0.00016908	0.000178018	-342.508	74.5197	18.8133	0.0250941	0.344218	0.343982	0.3118
3.96	0.0354583	0.0348611	0.035963	0.000166576	0.000174283	0.000190683	-341.171	63.0342	15.9177	0.0251086	0.343797	0.344035	0.312168
3.959	0.0347454	0.0347222	0.0344838	0.000177231	0.000176836	0.000167194	-339.755	75.639	19.1056	0.0251208	0.343553	0.34419	0.312257
3.958	0.0350972	0.0353796	0.0372083	0.000179986	0.00019241	0.000204599	-342.402	65.4976	16.5482	0.0251356	0.344073	0.343986	0.311941
3.957	0.0340116	0.0356065	0.035294	0.00015936	0.00018655	0.00018964	-340.788	73.6906	18.6229	0.0251484	0.344103	0.343653	0.312244
3.956	0.0364259	0.0368148	0.0353565	0.000181077	0.000194495	0.000175213	-341.817	69.1057	17.4686	0.0251627	0.343883	0.343618	0.312498
3.955	0.0360394	0.0363102	0.0359699	0.000190361	0.000175686	0.000183134	-343.346	75.6603	19.1303	0.0251762	0.344006	0.344076	0.311918
3.954	0.0344954	0.0351481	0.0355648	0.000164359	0.000182589	0.000184059	-342.165	71.2275	18.014	0.025191	0.344157	0.343826	0.312017
3.953	0.0357407	0.0347153	0.0360463	0.000190269	0.000184162	0.000194467	-343.255	75.7744	19.1688	0.0252049	0.344014	0.344187	0.311799
3.952	0.0361759	0.0351435	0.0358796	0.00019747	0.000181068	0.000192131	-341.791	74.1007	18.7502	0.0252197	0.344	0.343975	0.312025
3.951	0.0379375	0.0361458	0.0346296	0.000186264	0.000182327	0.000181116	-343.031	68.78	17.4083	0.0252341	0.343911	0.344329	0.311759
3.95	0.0350926	0.0341019	0.0361667	0.000182589	0.000174363	0.00018011	-343.063	69.7945	17.6695	0.0252476	0.344362	0.344149	0.311489
3.949	0.035588	0.0347477	0.0354769	0.000185672	0.000176145	0.000190982	-343.239	72.9256	18.4669	0.0252612	0.343955	0.344417	0.311627
3.948	0.0341134	0.0362824	0.0356458	0.000167399	0.000184277	0.000187876	-342.431	72.5463	18.3754	0.0252754	0.343958	0.343966	0.312076
3.947	0.036581	0.0333218	0.0355139	0.000196895	0.00016088	0.000182653	-343.411	75.1428	19.038	0.0252896	0.344458	0.344385	0.311157
3.946	0.0346528	0.0345185	0.0339213	0.000169142	0.000189238	0.000171704	-342.254	69.5084	17.6149	0.0253043	0.344246	0.344084	0.31167
3.945	0.0362292	0.0345069	0.0345093	0.000182672	0.000178621	0.000159574	-342.908	71.2039	18.0491	0.0253179	0.343893	0.343842	0.312265
3.944	0.0340694	0.0343079	0.0359838	0.0001638	0.000161622	0.000174519	-343.158	71.3501	18.0908	0.0253318	0.344107	0.343914	0.311978
3.943	0.0348773	0.0351134	0.0338634	0.000172996	0.000177366	0.000179297	-342.002	68.6777	17.4176	0.0253458	0.344232	0.344208	0.311559
3.942	0.0343727	0.0348981	0.036912	0.000191047	0.000178882	0.000179731	-343.444	70.723	17.9409	0.0253592	0.344334	0.343977	0.311689
3.941	0.0356574	0.0364514	0.0364051	0.000175404	0.000183162	0.000180225	-345.532	75.3058	19.1083	0.0253731	0.344009	0.34427	0.311721
3.94	0.0349653	0.0351736	0.0350556	0.000176298	0.000176175	0.000173259	-340.221	78.6914	19.9724	0.0253878	0.343771	0.344027	0.312202
3.939	0.0375301	0.0361296	0.0355255	0.000207903	0.00019566	0.00018434	-344.757	71.2254	18.0821	0.0254032	0.34425	0.344093	0.311657
3.938	0.0352199	0.0343472	0.0342685	0.000168565	0.000181025	0.000178418	-342.684	69.3119	17.6008	0.0254172	0.344031	0.343951	0.312018
3.937	0.0343403	0.034581	0.0368171	0.000176403	0.00016985	0.000182018	-342.902	71.6235	18.1924	0.0254308	0.344136	0.343944	0.311921
3.936	0.0370833	0.034588	0.036081	0.000185293	0.000167646	0.000176996	-344.402	72.0104	18.2953	0.0254448	0.343956	0.344363	0.311681
3.935	0.0351806	0.0348935	0.0348889	0.000195296	0.000194541	0.000181921	-342.796	75.7042	19.2387	0.0254589	0.343909	0.343634	0.312457
3.934	0.0331551	0.0336852	0.0349097	0.00015261	0.000175836	0.000178197	-343.172	73.3661	18.6492	0.0254738	0.34389	0.343889	0.312221
3.933	0.0358125	0.0356991	0.0357569	0.000189927	0.000191648	0.000192045	-344.235	67.5655	17.1791	0.0254881	0.344502	0.343918	0.31158
3.932	0.0367153	0.0347708	0.0357685	0.000184288	0.000177369	0.000178698	-342.767	66.5094	16.9149	0.0255014	0.343882	0.344217	0.311901
3.931	0.0352685	0.0353009	0.0360046	0.000176392	0.000184986	0.000179847	-345.245	72.8902	18.5424	0.0255145	0.344243	0.3441	0.311657
3.93	0.0361968	0.0358796	0.0367894	0.000190067	0.000183294	0.000189926	-342.775	75.1498	19.1221	0.0255288	0.343886	0.344002	0.312113
3.929	0.0377894	0.0351968	0.0366435	0.000192338	0.000179996	0.0001962	-343.259	77.0298	19.6054	0.0255435	0.343834	0.344089	0.312077
3.928	0.0337824	0.0349491	0.0353634	0.000180956	0.000174478	0.000186602	-344.506	75.5668	19.238	0.0255586	0.344125	0.344163	0.311712
3.927	0.0359468	0.0345046	0.0360324	0.000170266	0.000167911	0.000182828	-343.538	71.7386	18.268	0.0255735	0.343963	0.344231	0.311806
3.926	0.0352384	0.0346852	0.0342106	0.000176388	0.000186167	0.000171705	-345.032	77.4226	19.7205	0.0255876	0.344606	0.344421	0.310974
3.925	0.0357384	0.034831	0.03525	0.000197262	0.000181274	0.000176238	-342.971	68.5233	17.4582	0.0256028	0.343658	0.343868	0.312474
3.924	0.0360787	0.0364421	0.0351111	0.000181232	0.000192894	0.000182069	-343.988	74.6506	19.0241	0.0256163	0.34391	0.343753	0.312337
3.923	0.0352269	0.036162	0.0346319	0.000178735	0.000184962	0.00016717	-345.573	71.3782	18.1948	0.025631	0.344256	0.343887	0.311857
3.922	0.0350278	0.0348634	0.0356435	0.000186317	0.000173339	0.000194502	-345.767	65.4436	16.6863	0.025645	0.344517	0.343931	0.311552
3.921	0.0358333	0.0375741	0.0353657	0.000191876	0.000203473	0.000189535	-344.182	77.009	19.6401	0.0256579	0.343817	0.344075	0.312108
3.92	0.0363727	0.0350741	0.0347639	0.000182809	0.000169829	0.000177933	-342.853	72.6103	18.523	0.025673	0.34409	0.343824	0.312086
3.919	0.0364213	0.0347361	0.0357778	0.000182867	0.000173527	0.000189016	-343.289	74.0837	18.9037	0.0256873	0.344512	0.344103	0.311386
3.918	0.036037	0.0347199	0.0348218	0.000189432	0.000178272	0.000184462	-345.891	70.0584	17.8812	0.0257019	0.344266	0.344053	0.311681
3.917	0.036463	0.0359097	0.0345394	0.000186762	0.000182537	0.000177441	-344.062	75.9326	19.3854	0.0257157	0.344111	0.34413	0.311759
3.916	0.0351505	0.0355764	0.0361088	0.000188682	0.000181515	0.000185042	-345.388	68.9647	17.611	0.0257307	0.344221	0.344166	0.311613
3.915	0.0339213	0.0359815	0.0337176	0.000167165	0.000180033	0.000173507	-345.114	67.1255	17.1457	0.0257442	0.344066	0.343892	0.312042
3.914	0.0381088	0.0377755	0.0363704	0.000201593	0.000185431	0.000190685	-346.029	75.7414	19.3514	0.0257575	0.344212	0.343936	0.311852
3.913	0.035794	0.0357315	0.0362014	0.000190103	0.000181218	0.000184798	-346.284	73.4982	18.7831	0.0257724	0.344283	0.344172	0.311545
3.912	0.0346134	0.0346551	0.0347685	0.000182914	0.000185149	0.000188835	-346.984	74.0492	18.9287	0.0257869	0.344458	0.344443	0.311099
3.911	0.0342778	0.0365694	0.0351875	0.000181304	0.000202781	0.000161149	-343.276	71.3687	18.2482	0.0258015	0.343785	0.344129	0.312086
3.91	0.0361991	0.0356296	0.0345347	0.000199903	0.000187626	0.000174993	-345.91	73.688	18.846	0.0258156	0.343924	0.344322	0.311754
3.909	0.0348102	0.0347523	0.035588	0.000182278	0.000186388	0.000188268	-345.361	77.0842	19.7197	0.0258301	0.344315	0.344285	0.3114
3.908	0.0375	0.0356944	0.0360556	0.000188972	0.000191711	0.000178902	-343.954	73.805	18.8856	0.0258453	0.34406	0.344309	0.311631
3.907	0.0357245	0.0364074	0.0364051	0.000176064	0.000189001	0.000187117	-348.01	71.6835	18.3475	0.0258599	0.344342	0.343982	0.311676
3.906	0.0369028	0.0351875	0.0360926	0.000193174	0.0001765	0.000183111	-344.781	70.9624	18.1675	0.0258741	0.34425	0.344004	0.311746
3.905	0.0351204	0.036625	0.0358056	0.000167827	0.000199864	0.000174611	-345.375	70.7444	18.1164	0.0258881	0.344751	0.344271	0.310978
3.904	0.0373796	0.0361088	0.0349676	0.000206797	0.000190615	0.00016022	-347.586	70.3586	18.0222	0.0259021	0.344187	0.344306	0.311507
3.903	0.0359213	0.0374167	0.0361875	0.00020222	0.000194652	0.000192237	-347.031	72.6904	18.6242	0.025916	0.344064	0.344341	0.311595
3.902	0.0355417	0.0355486	0.0335278	0.000189551	0.000179429	0.000177076	-346.834	77.4607	19.8515	0.0259303	0.344075	0.344228	0.311697
3.901	0.0347593	0.0346875	0.0352338	0.000186379	0.000176227	0.000180586	-346.358	73.8413	18.9288	0.0259457	0.343949	0.34436	0.311691
3.9	0.0353079	0.0343727	0.035	0.000167454	0.000168888	0.000184432	-344.2	73.1633	18.7598	0.0259603	0.344243	0.344098	0.311659
3.899	0.0362523	0.0345856	0.0347384	0.000182641	0.000173325	0.000183315	-345.703	69.1356	17.7316	0.0259747	0.344131	0.344379	0.31149
