Temperature	Magnetism_One	Magnetism_Two	Magnetism_Three	Susceptibility_One	Susceptibility_Two	Susceptibility_Three	Energy	Heat_Capacity	Heat_Capacity_Over_Temp	Entropy	Prob1	Prob0	Prob_-1
1.74	0.0521644	0.0499352	0.0479352	0.000976057	0.000801171	0.000719225	-659.471	302.414	173.801	0.519159	0.3739	0.373705	0.252394
1.741	0.0496134	0.0476528	0.0465764	0.000927553	0.000745323	0.000703052	-660.633	301.467	173.157	0.519293	0.373481	0.374024	0.252495
1.742	0.0542847	0.0490046	0.0487546	0.000969943	0.000729959	0.000881252	-661.115	297.584	170.829	0.519427	0.37381	0.373967	0.252223
1.743	0.0556134	0.0529398	0.0498565	0.000956625	0.00085452	0.000811756	-658.578	305.344	175.183	0.519558	0.373556	0.373165	0.253279
1.744	0.0498079	0.0514699	0.052956	0.000901944	0.000865677	0.000930549	-660.958	303.111	173.802	0.519694	0.374117	0.373953	0.25193
1.745	0.0503426	0.0497245	0.0544769	0.000872031	0.0008259	0.000870183	-659.063	303.337	173.832	0.519828	0.373664	0.373418	0.252917
1.746	0.0512639	0.0514375	0.0465324	0.000846029	0.000920664	0.000709096	-659.616	276.498	158.361	0.519962	0.373655	0.37371	0.252635
1.747	0.0529028	0.0522894	0.0516574	0.000855304	0.000902144	0.000919671	-659.636	299.211	171.271	0.520084	0.373828	0.373511	0.252661
1.748	0.0535926	0.0508426	0.0497731	0.00091675	0.000836968	0.000754242	-658.684	304.895	174.425	0.520216	0.373478	0.373542	0.25298
1.749	0.048787	0.0513565	0.047037	0.000735007	0.000915823	0.000757676	-656.953	286.694	163.919	0.520351	0.373142	0.373361	0.253497
1.75	0.0496759	0.0520579	0.0467037	0.000808215	0.000931725	0.00074549	-657.519	294.633	168.362	0.520477	0.373333	0.373591	0.253076
1.751	0.048044	0.049625	0.0496227	0.000722443	0.000896883	0.000741101	-656.043	287.772	164.347	0.520607	0.372701	0.373104	0.254194
1.752	0.0548657	0.048625	0.0526528	0.000988341	0.000770167	0.000859276	-658.312	262.119	149.611	0.520734	0.373252	0.373147	0.2536
1.753	0.0507917	0.0511921	0.0502801	0.000848103	0.000858463	0.000744893	-658.578	307.652	175.5	0.520849	0.373254	0.373644	0.253102
1.754	0.0512546	0.051662	0.049419	0.000815223	0.000816631	0.000802134	-658.128	292.863	166.969	0.520985	0.373552	0.373658	0.252789
1.755	0.0518102	0.0504514	0.0496505	0.000835637	0.000901039	0.000839635	-654.781	295.392	168.315	0.521114	0.373308	0.37297	0.253722
1.756	0.0501296	0.0505509	0.0493009	0.00079853	0.000805433	0.000780256	-655.03	294.625	167.782	0.521243	0.373268	0.372751	0.253981
1.757	0.0499745	0.0526134	0.0516736	0.000782981	0.00087272	0.000875121	-655.477	292.788	166.641	0.521373	0.372912	0.37341	0.253678
1.758	0.0512662	0.0485787	0.0453657	0.000845401	0.000763155	0.00067763	-654.22	276.329	157.184	0.521502	0.372975	0.373032	0.253993
1.759	0.0536759	0.0522245	0.0525509	0.000960463	0.000874588	0.000831193	-654.117	298.092	169.466	0.521623	0.372976	0.373176	0.253848
1.76	0.0485694	0.0479144	0.0499074	0.000759523	0.000700864	0.000853102	-655.725	300.419	170.693	0.521754	0.373146	0.373182	0.253672
1.761	0.0506319	0.0481875	0.0479676	0.000873742	0.000764404	0.000765485	-655.612	306.749	174.19	0.521885	0.372942	0.373263	0.253795
1.762	0.0487269	0.050044	0.0491505	0.000731826	0.000796742	0.000764029	-652.713	303.113	172.028	0.52202	0.372772	0.372894	0.254333
1.763	0.0510995	0.0498287	0.0514653	0.000744881	0.000786204	0.000854289	-656.927	295.751	167.754	0.522152	0.373381	0.373452	0.253167
1.764	0.0476019	0.0477315	0.0507523	0.000795924	0.000803869	0.000810934	-654.469	295.809	167.692	0.522282	0.373223	0.373123	0.253654
1.765	0.0489722	0.0521597	0.0495463	0.000784549	0.000908533	0.000782688	-652.086	302.467	171.369	0.522411	0.37268	0.372529	0.254791
1.766	0.051412	0.0457917	0.0496134	0.000830146	0.000662169	0.000812152	-653.151	275.48	155.991	0.522543	0.372592	0.372773	0.254635
1.767	0.0509954	0.0526921	0.0488241	0.000793278	0.000815566	0.00074926	-654.683	298.094	168.701	0.522664	0.372582	0.372833	0.254586
1.768	0.0523032	0.0500417	0.0525671	0.000861361	0.000836051	0.000787608	-655.959	289.329	163.648	0.522794	0.373272	0.373414	0.253313
1.769	0.0520648	0.0471181	0.0478125	0.00082365	0.000753924	0.000689312	-653.705	290.127	164.006	0.52292	0.372699	0.373006	0.254295
1.77	0.0486157	0.0501458	0.0492685	0.000697817	0.000763018	0.000799273	-652.175	276.315	156.11	0.523047	0.372794	0.372841	0.254365
1.771	0.0470324	0.0490069	0.0484097	0.000718575	0.000794006	0.00078016	-649.96	296.296	167.304	0.523167	0.372307	0.37225	0.255443
1.772	0.0493148	0.0481343	0.0506991	0.000811894	0.000803046	0.000752749	-653.752	293.679	165.733	0.523296	0.373089	0.373154	0.253758
1.773	0.050456	0.0507407	0.0486829	0.000841931	0.000785325	0.000760393	-649.905	316.644	178.592	0.523424	0.372415	0.37241	0.255174
1.774	0.0469282	0.0473102	0.0492407	0.000675615	0.000733293	0.000813759	-650.623	292.68	164.983	0.523562	0.372809	0.372569	0.254621
1.775	0.0528634	0.0492153	0.050375	0.000845422	0.00085428	0.000755332	-651.055	267.605	150.764	0.523689	0.372494	0.372679	0.254827
1.776	0.051713	0.0516481	0.0508287	0.000858541	0.000905029	0.000788622	-650.818	267.935	150.864	0.523806	0.372519	0.372877	0.254603
1.777	0.0523056	0.0488843	0.0514907	0.000876839	0.000794209	0.000819551	-649.883	282.545	159.001	0.523922	0.372573	0.372797	0.25463
1.778	0.051956	0.0477269	0.0525093	0.000823305	0.000734277	0.00084907	-649.482	277.473	156.059	0.524045	0.37221	0.372397	0.255393
1.779	0.052206	0.0522731	0.0501389	0.000830614	0.000877547	0.000779329	-649.922	259.791	146.032	0.524165	0.372744	0.372766	0.25449
1.78	0.0517153	0.0480208	0.05025	0.000805816	0.000752309	0.000761408	-650.032	257.626	144.733	0.524278	0.372922	0.372515	0.254563
1.781	0.0503403	0.0507153	0.0504977	0.000693191	0.00078736	0.000787535	-647.786	262.665	147.482	0.52439	0.371995	0.37205	0.255954
1.782	0.0522037	0.0501227	0.0500069	0.000875108	0.00087531	0.0007973	-649.852	275.691	154.709	0.524503	0.372771	0.372678	0.254551
1.783	0.0488773	0.0506157	0.0505093	0.000740001	0.000868092	0.000783396	-648.298	299.652	168.06	0.524623	0.372235	0.372292	0.255473
1.784	0.0484028	0.0518681	0.0505671	0.000769214	0.000855823	0.000779874	-647.673	300.54	168.464	0.524752	0.372237	0.372044	0.255719
1.785	0.046831	0.0490093	0.0484884	0.000703341	0.000837726	0.000702946	-648.147	280.651	157.227	0.524882	0.372613	0.372294	0.255093
1.786	0.0515093	0.0510255	0.0508032	0.000881	0.000871467	0.000812318	-649.164	288.811	161.708	0.525004	0.3726	0.372234	0.255167
1.787	0.0488819	0.0497824	0.05	0.000823777	0.000775203	0.000823312	-650.331	292.354	163.601	0.525128	0.372481	0.372701	0.254819
1.788	0.0481759	0.0493866	0.0504375	0.000704963	0.000848938	0.00077042	-644.328	271.288	151.727	0.525255	0.371756	0.371685	0.256559
1.789	0.0476829	0.0503681	0.04625	0.000704442	0.00079025	0.000692998	-647.108	276.399	154.499	0.525372	0.372046	0.372267	0.255687
1.79	0.0511806	0.0522731	0.0496991	0.000819632	0.000843141	0.000793149	-647.238	255.053	142.488	0.525491	0.372045	0.37213	0.255826
1.791	0.050956	0.0500833	0.0506204	0.000813397	0.000763615	0.000781677	-647.247	293.385	163.811	0.525601	0.372329	0.372035	0.255637
1.792	0.0498588	0.0502037	0.0520278	0.000781456	0.000765094	0.000851106	-644.528	272.142	151.865	0.525727	0.372045	0.371661	0.256294
1.793	0.0501806	0.0491181	0.0462963	0.000791372	0.00075458	0.000686331	-647.831	298.221	166.325	0.525845	0.372181	0.372181	0.255638
1.794	0.0486111	0.0480787	0.0510972	0.000780745	0.000746095	0.000811947	-644.832	287.892	160.475	0.525973	0.372046	0.372192	0.255762
1.795	0.0498912	0.0520671	0.0481366	0.000760384	0.000875363	0.000715296	-646.515	282.63	157.454	0.526097	0.371885	0.372191	0.255924
1.796	0.052919	0.0517731	0.0517292	0.0008696	0.000790962	0.000913687	-646.683	268.552	149.528	0.526218	0.372195	0.371987	0.255818
1.797	0.0472106	0.0481065	0.0485116	0.000803639	0.000712447	0.00075358	-641.356	270.567	150.566	0.526334	0.371491	0.37138	0.25713
1.798	0.0503194	0.0492755	0.0499144	0.000779858	0.000670042	0.000802098	-645.137	272.075	151.321	0.52645	0.371667	0.372279	0.256054
1.799	0.0493171	0.0490278	0.0491435	0.000745036	0.000726461	0.000817049	-644.524	283.879	157.798	0.526567	0.372004	0.371858	0.256138
1.8	0.0476042	0.0507292	0.0479051	0.000699403	0.00080791	0.000728172	-641.374	266.932	148.296	0.526688	0.371596	0.371678	0.256726
1.801	0.0508565	0.0505509	0.05	0.000827911	0.000796858	0.000740532	-644.782	281.82	156.48	0.526803	0.3718	0.371833	0.256367
1.802	0.0469167	0.0513102	0.0490995	0.000717284	0.000846136	0.000775865	-644.333	268.501	149.002	0.526923	0.371981	0.371729	0.256289
1.803	0.0466042	0.0499051	0.0524375	0.000687076	0.000771559	0.000873799	-644.113	265.909	147.482	0.527038	0.371724	0.371576	0.2567
1.804	0.0491042	0.0486759	0.0461019	0.000764998	0.000806491	0.000678626	-641.93	303.757	168.38	0.527152	0.371346	0.371655	0.256999
1.805	0.0525347	0.0494306	0.0535046	0.000763613	0.00074543	0.000774826	-642.263	257.076	142.424	0.527282	0.371705	0.371701	0.256593
1.806	0.0520903	0.0510069	0.0514491	0.00082577	0.00082825	0.000836614	-642.168	264.024	146.193	0.527392	0.371556	0.371454	0.256991
1.807	0.050713	0.0493194	0.0503866	0.000816392	0.000787488	0.000764401	-643.366	263.799	145.987	0.527505	0.371698	0.371873	0.25643
1.808	0.0508218	0.0499745	0.0489907	0.000849375	0.000862164	0.000766926	-640.606	274.637	151.901	0.527617	0.371385	0.37132	0.257295
1.809	0.0482662	0.0516574	0.0533542	0.000720541	0.00078516	0.000820771	-640.905	266.897	147.538	0.527735	0.371497	0.37152	0.256983
1.81	0.047787	0.0541875	0.0492801	0.000758772	0.000842323	0.000748115	-639.956	298.199	164.751	0.527849	0.371271	0.371266	0.257463
1.811	0.0480185	0.0467176	0.0469884	0.000806106	0.000671979	0.000679201	-639.481	263.006	145.227	0.527976	0.371165	0.371121	0.257714
1.812	0.0458796	0.0480116	0.0478333	0.000675987	0.000714242	0.000729451	-639.57	290.988	160.589	0.528088	0.371057	0.371717	0.257226
1.813	0.0490116	0.047912	0.0517523	0.000762481	0.00074726	0.000857202	-637.914	269.854	148.844	0.528212	0.371335	0.370856	0.257809
1.814	0.0483796	0.0484815	0.0474375	0.000728183	0.000727399	0.000716113	-639.482	278.497	153.526	0.528326	0.371395	0.371339	0.257266
1.815	0.0484838	0.0469468	0.0484653	0.000737087	0.000685133	0.000614913	-639.107	281.003	154.823	0.528445	0.371182	0.371019	0.257799
1.816	0.0478519	0.0492431	0.0503889	0.000752055	0.000729011	0.000846994	-640.762	274.706	151.27	0.528564	0.371368	0.371759	0.256873
1.817	0.0502292	0.0496019	0.0506806	0.000836461	0.000762566	0.000786346	-639.395	270.562	148.906	0.528681	0.37134	0.371377	0.257283
1.818	0.049331	0.0488958	0.0495856	0.0007326	0.000684338	0.000719029	-638.354	269.353	148.159	0.528796	0.371418	0.371144	0.257437
1.819	0.0472963	0.0472824	0.0483565	0.000650113	0.000682909	0.000764523	-640.131	281.016	154.489	0.52891	0.371525	0.37136	0.257114
1.82	0.0485208	0.045875	0.0492315	0.000764031	0.000658134	0.000784848	-637.121	277.02	152.209	0.52903	0.371281	0.371083	0.257637
1.821	0.045787	0.047287	0.0495671	0.00064498	0.000753016	0.00081711	-638.641	269.84	148.182	0.529147	0.371356	0.371353	0.257291
1.822	0.0478056	0.0513287	0.0489167	0.000674563	0.000763746	0.000789011	-638.823	256.726	140.903	0.529261	0.37109	0.371266	0.257644
1.823	0.0471505	0.0479398	0.0497315	0.000785963	0.000683831	0.000811926	-636.344	280.798	154.031	0.52937	0.371164	0.37084	0.257996
1.824	0.0476111	0.0494398	0.0483704	0.000771439	0.000753561	0.000714899	-637.724	258.156	141.533	0.529489	0.371211	0.370728	0.258062
1.825	0.0492523	0.0472708	0.0483056	0.000792153	0.000707844	0.00073137	-635.188	270.736	148.348	0.529598	0.371034	0.37091	0.258056
1.826	0.0487616	0.0479792	0.0477731	0.000744604	0.000657866	0.000653055	-635.162	239.326	131.066	0.529713	0.370974	0.370804	0.258222
1.827	0.0525139	0.0499931	0.0508819	0.000766025	0.000826094	0.000753681	-639.567	278.069	152.2	0.529814	0.37108	0.371338	0.257582
1.828	0.0485255	0.0495162	0.0486505	0.000763226	0.000805034	0.000755761	-634.717	235.799	128.993	0.529931	0.370893	0.370823	0.258285
1.829	0.0501481	0.0504097	0.0482361	0.000711708	0.000714011	0.000740837	-635.19	264.949	144.86	0.530031	0.370689	0.370809	0.258502
1.83	0.047044	0.0456852	0.0471343	0.000659866	0.000652779	0.000664054	-634.378	270.662	147.903	0.530142	0.370886	0.370823	0.258291
1.831	0.0485949	0.0450069	0.0490671	0.000806181	0.000637224	0.000773917	-637.483	251.316	137.256	0.530257	0.371061	0.371211	0.257728
1.832	0.049206	0.0480995	0.0524699	0.000692572	0.000753366	0.00081714	-632.592	255.56	139.498	0.530362	0.370596	0.370362	0.259042
1.833	0.0488194	0.0504259	0.0484722	0.000754498	0.000770703	0.000802172	-635.534	265.965	145.098	0.53047	0.370973	0.371147	0.25788
1.834	0.0477639	0.0479005	0.0493704	0.000734681	0.000789985	0.000723241	-635.051	253.991	138.49	0.530582	0.370584	0.370676	0.25874
1.835	0.0475278	0.0478681	0.048956	0.000728268	0.000712216	0.000700199	-632.854	240.368	130.991	0.530689	0.370434	0.37058	0.258986
1.836	0.0531389	0.0512639	0.0516366	0.000810573	0.000755549	0.000808742	-634.18	264.349	143.981	0.53079	0.37084	0.370944	0.258215
1.837	0.0488218	0.046706	0.0479676	0.000649791	0.000725435	0.000775638	-632.215	262.03	142.64	0.530901	0.370417	0.370371	0.259211
1.838	0.0480231	0.0510255	0.0505903	0.000640746	0.00081493	0.000720697	-633.673	265.241	144.309	0.531011	0.370606	0.370541	0.258853
1.839	0.0501227	0.0511898	0.0472963	0.000751345	0.000782004	0.000711085	-634.087	261.645	142.276	0.531122	0.370445	0.370576	0.258979
1.84	0.0492523	0.0510671	0.0507153	0.000701207	0.000760251	0.000846979	-636.2	274.37	149.114	0.531232	0.371127	0.370944	0.25793
1.841	0.0461782	0.0469838	0.0483356	0.000652558	0.000717063	0.000708675	-630.939	248.845	135.168	0.531347	0.370452	0.370437	0.25911
1.842	0.0470162	0.0487662	0.0470625	0.000673747	0.000702332	0.000733623	-630.319	281.173	152.645	0.531452	0.369957	0.370197	0.259846
1.843	0.0482083	0.046713	0.0463565	0.000801196	0.000688684	0.000657417	-631.113	279.327	151.561	0.531569	0.369915	0.370306	0.259779
1.844	0.0487546	0.0482361	0.0482546	0.000698994	0.000782304	0.000742344	-631.128	272.787	147.932	0.531686	0.370078	0.370674	0.259248
1.845	0.0481296	0.0492755	0.04675	0.000783114	0.000786157	0.000702337	-630.742	276.785	150.019	0.531801	0.370564	0.370225	0.259211
1.846	0.0501782	0.0485162	0.0513426	0.000853933	0.000667176	0.00082005	-632.394	258.539	140.054	0.531916	0.370569	0.37037	0.259062
1.847	0.0469606	0.0455972	0.0473356	0.000711014	0.000691571	0.000716766	-629.476	254.755	137.929	0.532024	0.370173	0.370049	0.259778
1.848	0.0479421	0.0495579	0.0462755	0.00065463	0.00072854	0.000669578	-631.01	266.158	144.025	0.532131	0.370346	0.370494	0.25916
1.849	0.0478519	0.0495671	0.0472986	0.000688399	0.000722642	0.000706689	-631.065	264.478	143.039	0.532242	0.370199	0.370565	0.259236
1.85	0.048456	0.0495347	0.0481273	0.000707161	0.000824725	0.000667228	-628.408	259.131	140.071	0.532352	0.369748	0.369929	0.260323
1.851	0.0518426	0.051662	0.0485556	0.000800146	0.000802582	0.000756978	-630.433	282.318	152.522	0.53246	0.369921	0.370201	0.259878
1.852	0.0472847	0.0500579	0.0488472	0.000647444	0.000786009	0.000706187	-627.718	265.671	143.451	0.532578	0.369976	0.370083	0.259941
1.853	0.0466019	0.0475	0.046081	0.000687602	0.000706667	0.00067235	-628.899	250.88	135.391	0.532689	0.370106	0.370478	0.259416
1.854	0.0486713	0.0518148	0.0477106	0.000676915	0.000782167	0.00073609	-629.31	263.101	141.91	0.532793	0.370004	0.369909	0.260087
1.855	0.0492292	0.0498125	0.0533009	0.000736681	0.000743128	0.000912602	-629.138	256.383	138.212	0.532903	0.369917	0.369863	0.260219
1.856	0.0484282	0.0486389	0.046588	0.000735536	0.000710266	0.000712271	-628.18	262.979	141.691	0.533009	0.369711	0.370078	0.260211
1.857	0.0490648	0.0503565	0.0503727	0.000734317	0.000746857	0.000692317	-628.867	270.756	145.803	0.533119	0.37015	0.370126	0.259725
1.858	0.0484514	0.0489699	0.0529653	0.000791343	0.000722979	0.000915637	-628.869	289.361	155.738	0.533231	0.369981	0.370109	0.25991
1.859	0.0486088	0.0465301	0.0479931	0.0007524	0.00063527	0.000824819	-629.168	247.605	133.192	0.533351	0.37003	0.370083	0.259887
1.86	0.0497338	0.0495509	0.0502523	0.000727683	0.000881956	0.000775172	-625.975	242.428	130.338	0.533454	0.36963	0.369691	0.260679
1.861	0.0504236	0.050581	0.0488588	0.000736172	0.000797083	0.000729082	-625.441	270.136	145.156	0.533555	0.369939	0.369554	0.260507
1.862	0.0483519	0.0480648	0.0492222	0.00071684	0.000679817	0.000749062	-625.212	266.429	143.088	0.533667	0.369772	0.369624	0.260603
1.863	0.0469606	0.0479722	0.0462199	0.000694317	0.000689408	0.000611406	-625.735	264.477	141.963	0.533777	0.369773	0.370032	0.260194
1.864	0.045625	0.0483565	0.0485648	0.000652105	0.000744767	0.000675521	-626.724	260.459	139.731	0.533887	0.369929	0.369915	0.260156
1.865	0.0501481	0.046588	0.0472685	0.000768637	0.000657652	0.000685433	-626.05	269.461	144.483	0.533994	0.369466	0.369892	0.260642
1.866	0.0461574	0.0483171	0.0476597	0.000662233	0.000693144	0.000655122	-625.741	262.29	140.563	0.534106	0.369525	0.369658	0.260816
1.867	0.0447361	0.0460648	0.0463356	0.000629135	0.000736906	0.000677728	-626.076	269.27	144.226	0.534214	0.370123	0.369754	0.260123
1.868	0.0474005	0.0488958	0.0477014	0.000669726	0.000702445	0.00069776	-622.636	270.988	145.068	0.534326	0.36918	0.36939	0.26143
1.869	0.044831	0.0453704	0.0473218	0.000605522	0.00064383	0.000658614	-624.471	257.944	138.012	0.534438	0.369632	0.369623	0.260745
1.87	0.0478912	0.0493819	0.0469699	0.000694508	0.000678198	0.000679482	-624.439	255.542	136.654	0.534544	0.369642	0.370022	0.260336
1.871	0.049044	0.047338	0.0484884	0.000819713	0.000683997	0.000817932	-623.759	257.707	137.737	0.53465	0.369501	0.36926	0.261239
1.872	0.0471088	0.0453565	0.0486991	0.000702701	0.000656449	0.000702847	-622.6	252.727	135.004	0.534756	0.369416	0.369099	0.261485
1.873	0.0495602	0.0477222	0.0470046	0.000768452	0.000691732	0.000692275	-626.44	255.665	136.5	0.53486	0.369535	0.369889	0.260576
1.874	0.0504722	0.0481806	0.0492037	0.000725409	0.000675782	0.00073141	-620.514	270.558	144.375	0.534965	0.368684	0.36919	0.262127
1.875	0.0480856	0.0484722	0.0475694	0.000712779	0.000707329	0.000661801	-621.737	276.607	147.524	0.535077	0.369373	0.369139	0.261488
1.876	0.0484306	0.0482569	0.0468796	0.00070631	0.000735261	0.000668883	-624.005	260.09	138.64	0.535191	0.369603	0.369577	0.26082
1.877	0.0487106	0.0447986	0.0461111	0.000631337	0.00058567	0.000662826	-622.57	260.981	139.041	0.535297	0.369221	0.369437	0.261341
1.878	0.0472546	0.0483032	0.047331	0.000654299	0.000704141	0.000696654	-623.699	255.527	136.063	0.535405	0.369598	0.369232	0.26117
1.879	0.045912	0.0493403	0.0475208	0.00067527	0.000699205	0.000660141	-620.454	249.389	132.724	0.53551	0.369229	0.369038	0.261733
1.88	0.0470764	0.0482176	0.0476366	0.000710621	0.000723531	0.000763014	-620.879	251.919	133.999	0.535612	0.369307	0.369557	0.261136
1.881	0.0467384	0.0455579	0.044912	0.000678996	0.00066014	0.000636915	-623.059	264.243	140.48	0.535716	0.369346	0.369286	0.261367
1.882	0.0477153	0.0473333	0.0470023	0.000751285	0.000734208	0.000678725	-622.226	253.319	134.601	0.535824	0.369351	0.369504	0.261145
1.883	0.0480324	0.0495278	0.0489329	0.000638006	0.000692089	0.000756266	-621.07	245.523	130.389	0.535928	0.369313	0.36893	0.261757
1.884	0.0465093	0.0488727	0.0485463	0.000685528	0.000701799	0.000688571	-624.091	248.191	131.736	0.536028	0.369485	0.369708	0.260806
1.885	0.0450903	0.0485417	0.0450231	0.000616043	0.000681258	0.000606424	-620.623	263.184	139.62	0.53613	0.369144	0.369239	0.261617
1.886	0.0496412	0.0459606	0.0507593	0.000669384	0.000670904	0.000729797	-622.297	236.737	125.523	0.536238	0.369375	0.369395	0.26123
1.887	0.0520255	0.0485347	0.0493125	0.000688567	0.000696724	0.000756962	-621.138	244.433	129.535	0.536335	0.369359	0.369063	0.261578
1.888	0.0484792	0.0480995	0.047331	0.000705141	0.000623864	0.000688752	-617.363	270.822	143.444	0.536435	0.368668	0.368427	0.262905
1.889	0.0466296	0.0484097	0.0515972	0.000719619	0.000712749	0.000805996	-621.118	264.228	139.877	0.536545	0.36939	0.369374	0.261235
1.89	0.0488727	0.0483356	0.048088	0.000673057	0.000720105	0.000672055	-618.97	279.099	147.672	0.536653	0.369077	0.368969	0.261954
1.891	0.050206	0.0475116	0.0502106	0.000708082	0.000673254	0.000804853	-618.6	264.133	139.679	0.536767	0.368948	0.368909	0.262143
1.892	0.045463	0.0480694	0.0479977	0.00064667	0.000712247	0.000756053	-619.1	281.061	148.552	0.536875	0.368808	0.368836	0.262356
1.893	0.0475046	0.049787	0.0471898	0.000677882	0.000708516	0.000651731	-618.693	261.71	138.251	0.53699	0.368965	0.369109	0.261926
1.894	0.0468588	0.048081	0.0486227	0.000650428	0.00069277	0.000720384	-618.486	244.231	128.95	0.537096	0.36916	0.369005	0.261836
1.895	0.0469907	0.0467755	0.0467569	0.000657911	0.000669743	0.000735998	-619.568	265.634	140.176	0.537196	0.369058	0.369183	0.261759
1.896	0.0448032	0.0455023	0.0473449	0.000624631	0.000608065	0.00062088	-617.671	240.181	126.678	0.537304	0.36884	0.368837	0.262323
1.897	0.0494699	0.0496644	0.0476806	0.00071202	0.000753939	0.000681488	-618.846	261.819	138.017	0.537402	0.36889	0.369026	0.262083
1.898	0.045419	0.0459213	0.0491829	0.000661754	0.000677011	0.000683251	-617.629	249.159	131.274	0.537508	0.368664	0.368839	0.262497
1.899	0.0528773	0.0505347	0.0480139	0.000779913	0.000691487	0.000676248	-617.5	261.837	137.881	0.537609	0.368724	0.36877	0.262506
1.9	0.0476505	0.0481458	0.0499468	0.000675258	0.000672268	0.000763218	-618.154	276.094	145.312	0.537716	0.36912	0.368765	0.262115
1.901	0.0488241	0.0482477	0.0489954	0.000736156	0.000705659	0.00069443	-616.968	254.793	134.031	0.537828	0.368859	0.368705	0.262436
1.902	0.0464421	0.0456713	0.0458333	0.000621455	0.000579755	0.000633786	-616.976	259.628	136.503	0.537931	0.368889	0.368552	0.262559
1.903	0.0517338	0.0486736	0.0502778	0.000817325	0.000710909	0.000712225	-616.337	254.499	133.736	0.538037	0.36835	0.368619	0.263031
1.904	0.0468634	0.0469931	0.0466389	0.000638116	0.000639375	0.000671868	-613.279	238.105	125.055	0.53814	0.36815	0.368553	0.263296
1.905	0.0484884	0.0444306	0.0471921	0.000781816	0.000658622	0.000669853	-615.349	247.035	129.677	0.538236	0.368394	0.368424	0.263182
1.906	0.0483079	0.0484144	0.0478866	0.000684026	0.000657195	0.000682798	-616.333	241.017	126.452	0.538336	0.368617	0.368313	0.26307
1.907	0.0464769	0.0479282	0.047331	0.000683943	0.000709513	0.000725667	-616.555	256.44	134.473	0.538434	0.368468	0.368637	0.262895
1.908	0.0500949	0.0512245	0.0501759	0.000697549	0.000724555	0.000716687	-616.748	245.462	128.649	0.538538	0.36859	0.368649	0.262761
1.909	0.0475347	0.0496227	0.0460718	0.000645836	0.000651369	0.000583469	-613.873	255.838	134.017	0.538637	0.368608	0.368396	0.262996
1.91	0.0481088	0.0456921	0.0481551	0.000701963	0.00064359	0.000743854	-614.081	249.468	130.612	0.53874	0.368372	0.368473	0.263155
1.911	0.046537	0.0475579	0.047206	0.000657796	0.000637677	0.000662521	-614.635	247.862	129.703	0.538841	0.368667	0.368533	0.262799
1.912	0.0456366	0.0483935	0.0508241	0.0006319	0.000612387	0.000699514	-615.382	262.894	137.497	0.538941	0.368717	0.368662	0.262621
1.913	0.0490741	0.046662	0.0459329	0.000678913	0.000640122	0.000583478	-611.958	254.13	132.844	0.539047	0.368089	0.368341	0.26357
1.914	0.0470509	0.0478287	0.0469421	0.000635926	0.00063671	0.000623836	-613.364	252.676	132.015	0.53915	0.368202	0.368513	0.263285
1.915	0.0482569	0.0476782	0.0450394	0.000641693	0.000670539	0.000621219	-611.706	242.103	126.424	0.539252	0.368154	0.368306	0.263539
1.916	0.0482824	0.0490278	0.0486481	0.000698909	0.000657585	0.000705878	-611.83	230.661	120.387	0.539349	0.367976	0.367979	0.264045
1.917	0.0460625	0.0438495	0.0459144	0.000559771	0.000585098	0.000600958	-613.935	270.613	141.165	0.539442	0.368504	0.368296	0.2632
1.918	0.0488079	0.0489097	0.0472662	0.000693743	0.000718179	0.000655295	-613.601	245.128	127.804	0.539551	0.368441	0.368728	0.262831
1.919	0.0467083	0.0477037	0.0493125	0.000690971	0.000654526	0.000703064	-611.067	232.281	121.043	0.53965	0.367741	0.368021	0.264238
1.92	0.0500648	0.0480023	0.0483079	0.000678753	0.000645878	0.000738243	-614.678	258.089	134.421	0.539743	0.368391	0.368507	0.263102
1.921	0.0455185	0.0484051	0.046669	0.000619515	0.000690008	0.000668117	-613.569	243.816	126.922	0.539847	0.368223	0.368448	0.263329
1.922	0.0467361	0.0487917	0.0451852	0.000660412	0.000680334	0.000588895	-612.865	255.406	132.886	0.539945	0.368311	0.368387	0.263302
1.923	0.0454792	0.0452639	0.045713	0.000634161	0.000594528	0.000588224	-611.484	253.218	131.679	0.540047	0.368245	0.368144	0.26361
1.924	0.0495324	0.0497639	0.0467407	0.000712294	0.000724338	0.000608768	-608.663	245.009	127.343	0.540149	0.368183	0.368069	0.263748
1.925	0.048787	0.0465509	0.046125	0.000713607	0.00066677	0.000572509	-613.466	259.352	134.729	0.540247	0.368488	0.368199	0.263313
1.926	0.0473426	0.0467245	0.0467917	0.000667369	0.000699177	0.000649359	-611.115	243.93	126.651	0.540351	0.368116	0.368374	0.26351
1.927	0.0505417	0.0473264	0.0461644	0.000754427	0.000710616	0.000648804	-610.292	235.392	122.155	0.540449	0.367768	0.367919	0.264313
1.928	0.0496736	0.0476944	0.0494606	0.000682987	0.000672384	0.000681937	-609.875	249.624	129.473	0.540543	0.367897	0.368081	0.264022
1.929	0.0467685	0.0465069	0.0463657	0.000628088	0.000637556	0.000698508	-610.265	256.855	133.155	0.540643	0.368399	0.367975	0.263626
1.93	0.0474745	0.0451412	0.0467708	0.000677653	0.00062483	0.000653779	-607.925	238.455	123.552	0.540746	0.367552	0.367775	0.264674
