Temperature	Magnetism_One	Magnetism_Two	Magnetism_Three	Susceptibility_One	Susceptibility_Two	Susceptibility_Three	Energy_Kawasaki	Heat_Capacity_Kawasaki	Heat_Capacity_Over_Temp	Entropy_Kawasaki	Prob1	Prob0	Prob_-1
0.995	0.125897	0.126822	0.118583	0.00732093	0.0079349	0.00615079	-635.021	484.846	487.283	0.325982	0.387293	0.387293	0.225413
0.994	0.122728	0.132733	0.130663	0.00547259	0.00965994	0.00846321	-633.366	461.814	464.602	0.326524	0.386976	0.386976	0.226048
0.993	0.121062	0.0979857	0.128552	0.0074546	0.00623637	0.00654171	-638.74	555.956	559.875	0.32704	0.388362	0.388362	0.223277
0.992	0.113079	0.128659	0.126516	0.00703444	0.00912469	0.00759325	-638.538	491.413	495.376	0.327662	0.388317	0.388317	0.223365
0.991	0.131496	0.102442	0.115972	0.00804787	0.00645427	0.00700133	-636.104	522.108	526.85	0.328213	0.387569	0.387569	0.224862
0.99	0.127068	0.113836	0.114171	0.00874205	0.00687843	0.00712142	-638.439	570.909	576.676	0.328798	0.388463	0.388463	0.223074
0.989	0.10623	0.101965	0.111567	0.00801271	0.00661086	0.00744418	-637.052	589.661	596.219	0.329439	0.388227	0.388227	0.223546
0.988	0.117817	0.0934043	0.119258	0.00670521	0.00521092	0.00869635	-635.64	519.055	525.359	0.330101	0.388175	0.388175	0.22365
0.987	0.115519	0.0996816	0.135586	0.00562438	0.0067517	0.00908239	-642.802	538.228	545.317	0.330685	0.388767	0.388767	0.222467
0.986	0.106088	0.0910443	0.0876283	0.00630918	0.00478568	0.0044408	-640.71	510.095	517.338	0.331291	0.388415	0.388415	0.22317
0.985	0.133224	0.115596	0.112551	0.0104542	0.00718349	0.00726742	-645.527	569.534	578.207	0.331866	0.389302	0.389302	0.221395
0.984	0.110904	0.148269	0.151076	0.00751179	0.0107107	0.0127488	-647.082	562.368	571.512	0.332508	0.389733	0.389733	0.220535
0.983	0.107973	0.133419	0.137648	0.00592013	0.00768246	0.00945625	-644.61	595.239	605.533	0.333143	0.389364	0.389364	0.221273
0.982	0.113071	0.122388	0.152	0.00909254	0.00767621	0.0117215	-643.089	540.764	550.676	0.333816	0.389248	0.389248	0.221504
0.981	0.130409	0.140562	0.134945	0.00816435	0.010606	0.00772446	-643.398	575.999	587.155	0.334428	0.389622	0.389622	0.220756
0.98	0.107035	0.122684	0.106071	0.00569871	0.00786857	0.00722408	-643.75	535.861	546.797	0.33508	0.38911	0.38911	0.22178
0.979	0.128167	0.107714	0.112319	0.00814399	0.00757319	0.00562584	-641.512	554.773	566.673	0.335688	0.388694	0.388694	0.222612
0.978	0.102144	0.121359	0.106541	0.0066178	0.00678881	0.00614325	-643.311	458.389	468.701	0.336317	0.389295	0.389295	0.221411
0.977	0.135675	0.126741	0.119974	0.0107809	0.00930902	0.010546	-648.589	533.018	545.566	0.336838	0.390294	0.390294	0.219413
0.976	0.138061	0.100329	0.11937	0.00815814	0.005992	0.0073516	-646.483	556.957	570.652	0.337444	0.390203	0.390203	0.219593
0.975	0.11389	0.139763	0.124977	0.00569459	0.00930677	0.00785011	-650.21	527.636	541.165	0.338078	0.390077	0.390077	0.219846
0.974	0.156386	0.109672	0.12681	0.0115229	0.00615778	0.00760179	-646.749	481.594	494.45	0.33868	0.389921	0.389921	0.220158
0.973	0.121038	0.11472	0.102248	0.00838186	0.00682076	0.00654862	-646.049	470.998	484.068	0.339229	0.389538	0.389538	0.220925
0.972	0.113095	0.125438	0.102416	0.00577478	0.00874958	0.00497206	-647.175	491.577	505.738	0.339767	0.390194	0.390194	0.219612
0.971	0.114538	0.119873	0.103859	0.0066378	0.00889391	0.00690515	-647.059	535.785	551.786	0.340329	0.389843	0.389843	0.220315
0.97	0.0961452	0.116694	0.0935025	0.00467167	0.00526159	0.0048977	-647.488	508.013	523.725	0.340942	0.390278	0.390278	0.219444
0.969	0.127719	0.100132	0.1375	0.0106235	0.00577085	0.00988032	-650.787	548.224	565.763	0.341524	0.390836	0.390836	0.218327
0.968	0.133697	0.110088	0.141606	0.0098319	0.00640677	0.00904106	-651.042	554.47	572.799	0.342153	0.39083	0.39083	0.21834
0.967	0.132001	0.128058	0.099969	0.0108218	0.00896887	0.00853503	-647.329	536.937	555.261	0.342789	0.390059	0.390059	0.219881
0.966	0.115174	0.108594	0.106799	0.00666277	0.00752634	0.00840667	-648.134	553.707	573.196	0.343406	0.390602	0.390602	0.218795
0.965	0.124557	0.121937	0.147717	0.00576436	0.00804509	0.0100116	-653.184	587.491	608.799	0.344043	0.391292	0.391292	0.217415
0.964	0.112559	0.133428	0.139639	0.00774328	0.00729705	0.00964962	-651.898	578.454	600.056	0.344719	0.391115	0.391115	0.21777
0.963	0.113705	0.103447	0.0882094	0.00652571	0.00508571	0.00534832	-651.488	518.735	538.665	0.345386	0.390865	0.390865	0.21827
0.962	0.130309	0.111777	0.142737	0.00826792	0.00702369	0.0107008	-652.256	514.418	534.738	0.345985	0.390764	0.390764	0.218472
0.961	0.145185	0.139775	0.11334	0.0101633	0.00938114	0.00713748	-657.3	503.656	524.095	0.346579	0.392292	0.392292	0.215415
0.96	0.0780249	0.108426	0.101228	0.00389709	0.00522764	0.00443298	-655.226	480.353	500.368	0.347161	0.391979	0.391979	0.216043
0.959	0.09663	0.102824	0.123562	0.00407168	0.00606724	0.009398	-654.722	505.575	527.189	0.347717	0.391992	0.391992	0.216017
0.958	0.0952476	0.16369	0.139728	0.00584928	0.0146091	0.0111529	-658.592	595.055	621.143	0.348303	0.392242	0.392242	0.215515
0.957	0.141961	0.125637	0.134807	0.0104625	0.00806668	0.0104755	-658.644	521.883	545.333	0.348993	0.392219	0.392219	0.215562
0.956	0.137574	0.0976995	0.118397	0.00930508	0.00668418	0.0100531	-657.669	546.783	571.949	0.349599	0.392355	0.392355	0.21529
0.955	0.133295	0.150721	0.11456	0.00962526	0.0110873	0.00705075	-655.106	503.377	527.096	0.350234	0.3917	0.3917	0.2166
0.954	0.10033	0.113809	0.104668	0.00722613	0.0073251	0.00566061	-658.268	524.772	550.075	0.35082	0.392002	0.392002	0.215997
0.953	0.150299	0.109563	0.131068	0.0124764	0.00685526	0.00816069	-661.703	557.096	584.571	0.351431	0.393133	0.393133	0.213735
0.952	0.13128	0.139169	0.0989514	0.0122816	0.00952928	0.0059283	-662.05	555.966	583.998	0.352081	0.393164	0.393164	0.213671
0.951	0.10337	0.144423	0.158338	0.0053229	0.00816682	0.0125536	-659.098	520.227	547.032	0.35273	0.392716	0.392716	0.214567
0.95	0.123188	0.163271	0.118802	0.00808485	0.0141968	0.00917869	-659.721	604.415	636.226	0.353337	0.392117	0.392117	0.215766
0.949	0.147315	0.134516	0.170199	0.0117226	0.00858085	0.0145033	-662.143	516.958	544.74	0.354044	0.392549	0.392549	0.214901
0.948	0.151753	0.125582	0.131858	0.011153	0.00760126	0.0119393	-663.499	544.87	574.757	0.35465	0.392718	0.392718	0.214564
0.947	0.134892	0.150062	0.121472	0.0103521	0.0101923	0.00845275	-661.452	503.25	531.415	0.355288	0.392668	0.392668	0.214664
0.946	0.178203	0.120575	0.184887	0.0134095	0.00814207	0.0115692	-665.739	533.705	564.17	0.355879	0.393787	0.393787	0.212427
0.945	0.123097	0.129627	0.140658	0.00787739	0.0086134	0.010105	-661.711	490.825	519.392	0.356506	0.392691	0.392691	0.214618
0.944	0.145182	0.139023	0.0790507	0.0111062	0.00947039	0.00366319	-662.324	554.629	587.531	0.357083	0.392947	0.392947	0.214106
0.943	0.0901425	0.109759	0.10029	0.00590397	0.00706394	0.00601582	-663.428	550.511	583.787	0.357735	0.393609	0.393609	0.212783
0.942	0.154437	0.121316	0.166864	0.0130986	0.0115111	0.0119509	-668.436	561.694	596.278	0.358384	0.394344	0.394344	0.211311
0.941	0.172221	0.141158	0.190059	0.0130348	0.00803038	0.0164696	-669.793	550.399	584.908	0.359047	0.39382	0.39382	0.212361
0.94	0.111945	0.116242	0.12223	0.00722547	0.00711814	0.00773243	-667.432	595.353	633.355	0.359697	0.393792	0.393792	0.212416
0.939	0.186652	0.183098	0.106499	0.0142825	0.0156659	0.00629086	-668.773	545.034	580.441	0.3604	0.394071	0.394071	0.211857
0.938	0.131006	0.144051	0.0985908	0.00906466	0.0133824	0.00445311	-668.679	560.534	597.584	0.361045	0.394352	0.394352	0.211295
0.937	0.117501	0.143592	0.137243	0.00966851	0.0101504	0.0113369	-670.101	600.973	641.38	0.361709	0.395176	0.395176	0.209647
0.936	0.128528	0.136149	0.11001	0.0107287	0.00694218	0.00728491	-662.764	518.891	554.371	0.362422	0.39311	0.39311	0.21378
0.935	0.122588	0.142957	0.114436	0.0121755	0.0108524	0.00831567	-669.125	547.941	586.034	0.363038	0.39425	0.39425	0.2115
0.934	0.153554	0.185258	0.150538	0.00911581	0.0155109	0.0110008	-674.701	557.523	596.92	0.363689	0.395125	0.395125	0.20975
0.933	0.127855	0.129167	0.143142	0.00755113	0.00772694	0.00963847	-669.023	530.186	568.26	0.364352	0.394885	0.394885	0.21023
0.932	0.115046	0.159141	0.151045	0.00674053	0.0158256	0.012506	-673.253	558.035	598.75	0.364984	0.39487	0.39487	0.21026
0.931	0.133075	0.13747	0.147907	0.00917149	0.0122326	0.0129371	-671.071	464.774	499.22	0.365649	0.395022	0.395022	0.209955
0.93	0.145199	0.15912	0.124956	0.0107728	0.0107042	0.00760581	-672.676	605.675	651.263	0.366204	0.39518	0.39518	0.20964
0.929	0.12343	0.10529	0.132531	0.0099829	0.00580753	0.00981948	-672.357	569.131	612.628	0.366927	0.394578	0.394578	0.210845
0.928	0.14002	0.146974	0.159932	0.00905415	0.0149732	0.00806792	-674.921	476.819	513.814	0.367608	0.395384	0.395384	0.209231
0.927	0.146357	0.1798	0.107626	0.0136094	0.0145089	0.00877367	-675.375	555.485	599.229	0.368179	0.395781	0.395781	0.208438
0.926	0.120455	0.119004	0.119023	0.00814052	0.00948996	0.0061445	-674.909	530.332	572.713	0.368845	0.39573	0.39573	0.20854
0.925	0.159033	0.165961	0.135969	0.0142593	0.0126188	0.00836824	-678.889	544.09	588.206	0.369481	0.396476	0.396476	0.207048
0.924	0.126045	0.129684	0.111956	0.00814277	0.00866667	0.00793101	-676.07	587.767	636.111	0.370134	0.396212	0.396212	0.207575
0.923	0.134375	0.110722	0.164127	0.00798316	0.0085429	0.0132904	-672.368	668.196	723.939	0.370841	0.395629	0.395629	0.208743
0.922	0.20929	0.199576	0.143444	0.0148178	0.0237297	0.0110125	-677.024	641.377	695.637	0.371646	0.395713	0.395713	0.208573
0.921	0.144243	0.140344	0.161105	0.00920238	0.00996756	0.014098	-678.759	574.408	623.679	0.372419	0.39657	0.39657	0.206859
0.92	0.122927	0.129712	0.197163	0.00984692	0.0133894	0.0179666	-680.04	637.343	692.764	0.373112	0.397228	0.397228	0.205543
0.919	0.153747	0.141804	0.133025	0.0125239	0.00955184	0.0087113	-672.551	530.316	577.057	0.373881	0.39502	0.39502	0.209959
0.918	0.161974	0.112383	0.191703	0.0174325	0.00816935	0.0208742	-679.332	626.014	681.932	0.374522	0.396477	0.396477	0.207046
0.917	0.151791	0.137842	0.135861	0.0135254	0.00962538	0.0127358	-677.009	564.839	615.964	0.37528	0.396052	0.396052	0.207895
0.916	0.119245	0.145642	0.161558	0.00802613	0.012959	0.0136925	-681.622	584.818	638.448	0.375965	0.396845	0.396845	0.206309
0.915	0.139928	0.131676	0.137788	0.0107292	0.00962544	0.0115836	-678.146	532.417	581.877	0.376674	0.396035	0.396035	0.20793
0.914	0.188213	0.176139	0.127204	0.0100295	0.0156081	0.00989985	-682.392	622.991	681.609	0.37732	0.396894	0.396894	0.206213
0.913	0.176819	0.141662	0.102398	0.0188802	0.0116187	0.00866483	-679.736	665.592	729.016	0.378078	0.396883	0.396883	0.206235
0.912	0.170744	0.115162	0.159548	0.0113396	0.00887224	0.0107085	-682.278	526.484	577.285	0.378888	0.396826	0.396826	0.206348
0.911	0.156439	0.154316	0.113725	0.00997933	0.0109248	0.00757664	-679.057	625.8	686.938	0.379529	0.396565	0.396565	0.20687
0.91	0.153998	0.112055	0.133644	0.0149555	0.00796906	0.00733591	-682.933	550.201	604.617	0.380293	0.397523	0.397523	0.204954
0.909	0.160585	0.142443	0.156213	0.016758	0.0128578	0.0105934	-687.699	540.592	594.71	0.380964	0.39799	0.39799	0.204019
0.908	0.126851	0.16182	0.12766	0.00903757	0.015506	0.00889903	-684.511	510.485	562.208	0.381625	0.397954	0.397954	0.204092
0.907	0.12504	0.154565	0.178254	0.00839329	0.00973193	0.0144931	-686.164	521.631	575.116	0.38225	0.397845	0.397845	0.204309
0.906	0.145354	0.167328	0.158422	0.011816	0.0187605	0.00879371	-683.369	587.099	648.012	0.382889	0.397315	0.397315	0.205369
0.905	0.13985	0.10165	0.157396	0.0106782	0.00604283	0.0109036	-685.034	563.548	622.705	0.383609	0.397757	0.397757	0.204486
0.904	0.181201	0.152523	0.147225	0.0167085	0.0118544	0.00892835	-688.002	566.304	626.442	0.384301	0.398315	0.398315	0.20337
0.903	0.181305	0.131331	0.158908	0.0197884	0.0100036	0.0104773	-689.605	486.105	538.322	0.384997	0.398113	0.398113	0.203774
0.902	0.150476	0.187231	0.192231	0.0119369	0.0165978	0.0205748	-692.437	663.522	735.612	0.385595	0.399191	0.399191	0.201619
0.901	0.147772	0.134279	0.145748	0.00991569	0.0106822	0.0121494	-686.052	628.928	698.033	0.386412	0.3979	0.3979	0.2042
0.9	0.153989	0.118415	0.140347	0.0103847	0.00930666	0.00997199	-685.726	504.845	560.939	0.387188	0.39807	0.39807	0.20386
0.899	0.165962	0.156761	0.124586	0.0170371	0.0103649	0.00854467	-687.465	548.81	610.467	0.387811	0.398462	0.398462	0.203077
0.898	0.096181	0.125779	0.105743	0.00612201	0.0104623	0.00585689	-686.007	554.226	617.178	0.388489	0.397996	0.397996	0.204009
0.897	0.157817	0.169725	0.179579	0.0136221	0.0151919	0.02013	-693.211	561.466	625.937	0.389175	0.399294	0.399294	0.201411
0.896	0.134074	0.135033	0.154811	0.0107673	0.0124068	0.0160809	-692.968	621.074	693.163	0.389871	0.398713	0.398713	0.202575
0.895	0.137743	0.175299	0.154989	0.0124278	0.0160973	0.0171958	-692.239	651.584	728.027	0.390641	0.39931	0.39931	0.20138
0.894	0.170594	0.164038	0.163848	0.0255067	0.0123621	0.0139848	-693.515	751.815	840.956	0.39145	0.398624	0.398624	0.202751
0.893	0.140312	0.14804	0.126594	0.0102888	0.0111012	0.00946869	-686.283	663.566	743.075	0.392384	0.398528	0.398528	0.202945
0.892	0.215028	0.159488	0.213562	0.0245052	0.0135308	0.0284506	-696.282	668.115	749.008	0.39321	0.399271	0.399271	0.201457
0.891	0.16198	0.212161	0.157136	0.0129865	0.0213705	0.0147919	-695.609	617.514	693.057	0.394042	0.399815	0.399815	0.200369
0.89	0.211115	0.173409	0.144524	0.0165544	0.0121851	0.0149558	-695.991	706.959	794.335	0.394812	0.400175	0.400175	0.19965
0.889	0.144917	0.175112	0.126771	0.0129199	0.0189933	0.0107184	-695.587	560.301	630.26	0.395695	0.399856	0.399856	0.200288
0.888	0.143447	0.153864	0.14177	0.0104532	0.0156032	0.0139161	-695.619	529.477	596.258	0.396395	0.39986	0.39986	0.200279
0.887	0.14869	0.170204	0.159287	0.0146251	0.0192512	0.0134716	-698.119	533.403	601.356	0.397057	0.400008	0.400008	0.199984
0.886	0.153165	0.155335	0.135862	0.0167559	0.0157069	0.00813976	-695.009	661.834	746.991	0.397726	0.399851	0.399851	0.200297
0.885	0.152445	0.137606	0.152341	0.0133972	0.0142081	0.0155166	-695.736	513.821	580.588	0.398556	0.399632	0.399632	0.200736
0.884	0.201422	0.1479	0.200464	0.0298593	0.0142215	0.0141183	-700.965	594.634	672.663	0.399201	0.40064	0.40064	0.19872
0.883	0.140412	0.132066	0.14783	0.0122998	0.0137546	0.0127098	-697.057	601.319	680.995	0.399948	0.400311	0.400311	0.199378
0.882	0.13735	0.157374	0.176185	0.0112973	0.0159006	0.0150544	-697.016	529.225	600.029	0.400705	0.400378	0.400378	0.199245
0.881	0.198971	0.159286	0.198929	0.020237	0.0141938	0.0155829	-703.89	632.263	717.665	0.401371	0.401225	0.401225	0.197551
0.88	0.174653	0.205045	0.114503	0.0132026	0.0183911	0.00997684	-701.144	638.542	725.615	0.402169	0.400478	0.400478	0.199044
0.879	0.167321	0.183377	0.166991	0.0246678	0.0156925	0.0186033	-703.789	554.008	630.271	0.402975	0.401855	0.401855	0.196291
0.878	0.167877	0.172425	0.188369	0.0174081	0.014029	0.0202812	-703.937	577.652	657.918	0.403675	0.401689	0.401689	0.196622
0.877	0.176651	0.188724	0.132987	0.0177663	0.013246	0.00992839	-699.771	594.227	677.568	0.404406	0.40129	0.40129	0.197421
0.876	0.197375	0.189423	0.145963	0.0172566	0.0156228	0.0133272	-701.106	611.875	698.488	0.405159	0.401298	0.401298	0.197403
0.875	0.162446	0.184143	0.174963	0.0116696	0.0284761	0.0170677	-705.622	671.463	767.386	0.405935	0.402055	0.402055	0.195891
0.874	0.211153	0.209412	0.156896	0.0227805	0.0180667	0.0143099	-704.11	621.34	710.915	0.406788	0.400887	0.400887	0.198225
0.873	0.197184	0.167219	0.237338	0.0204572	0.0149243	0.0152744	-706.733	481.358	551.383	0.407578	0.402083	0.402083	0.195834
0.872	0.143569	0.18777	0.182398	0.0138021	0.0139107	0.0176291	-709.229	514.513	590.038	0.408191	0.402331	0.402331	0.195337
0.871	0.170836	0.196687	0.186684	0.0180623	0.0244737	0.029489	-705.581	663.452	761.713	0.408846	0.402036	0.402036	0.195928
0.87	0.142711	0.146963	0.176602	0.0134372	0.0157503	0.01443	-704.6	595.981	685.035	0.409693	0.401576	0.401576	0.196847
0.869	0.173452	0.182231	0.200824	0.0140881	0.0127768	0.0273564	-708.402	603.279	694.222	0.410454	0.402489	0.402489	0.195022
0.868	0.150295	0.166528	0.1476	0.0128806	0.0170887	0.0151809	-706.568	561.918	647.37	0.411225	0.402812	0.402812	0.194375
0.867	0.229353	0.137578	0.211994	0.0217935	0.0106401	0.0269857	-710.099	642.988	741.624	0.411944	0.40264	0.40264	0.19472
0.866	0.162049	0.168834	0.127801	0.0156326	0.014751	0.0113399	-708.678	596.814	689.162	0.412768	0.402629	0.402629	0.194742
0.865	0.15034	0.160359	0.145187	0.0119184	0.0130697	0.0128422	-703.969	652.582	754.43	0.413534	0.402342	0.402342	0.195316
0.864	0.190686	0.140269	0.164003	0.0238475	0.0103423	0.0169699	-708.361	602.027	696.791	0.414372	0.40177	0.40177	0.196461
0.863	0.18909	0.195705	0.150881	0.0231902	0.0165022	0.0144327	-710.736	564.452	654.058	0.415147	0.402583	0.402583	0.194834
0.862	0.122863	0.145571	0.144471	0.0112322	0.0115211	0.0133442	-709.37	582.687	675.971	0.415873	0.402994	0.402994	0.194012
0.861	0.206422	0.190942	0.166439	0.0307976	0.0161127	0.0160568	-712.555	517.954	601.573	0.416624	0.403483	0.403483	0.193033
0.86	0.137174	0.177214	0.200427	0.00967689	0.020675	0.014604	-712.551	622.596	723.949	0.417293	0.403244	0.403244	0.193511
0.859	0.218694	0.243804	0.23084	0.0255347	0.0256571	0.0233802	-717.577	599.811	698.267	0.418097	0.403723	0.403723	0.192553
0.858	0.166183	0.14164	0.230124	0.018618	0.0106312	0.0167951	-713.456	608.964	709.748	0.418873	0.403237	0.403237	0.193527
0.857	0.143031	0.178537	0.170818	0.0127096	0.01127	0.0192079	-713.619	583.758	681.165	0.419662	0.403001	0.403001	0.193998
0.856	0.185182	0.197611	0.17072	0.0187063	0.0268478	0.0124727	-716.415	631.986	738.301	0.420419	0.404038	0.404038	0.191925
0.855	0.154538	0.169377	0.153932	0.0127399	0.0164685	0.0196092	-712.919	613.166	717.154	0.421239	0.403532	0.403532	0.192936
0.854	0.211194	0.126494	0.189233	0.0195219	0.0129589	0.0177529	-718.152	636.449	745.257	0.422036	0.4043	0.4043	0.1914
0.853	0.175672	0.177642	0.165806	0.0160964	0.0206491	0.0105255	-717.176	555.923	651.726	0.422864	0.403677	0.403677	0.192645
0.852	0.161736	0.234452	0.146835	0.0137696	0.0255451	0.0112439	-717.567	647.084	759.488	0.423588	0.403215	0.403215	0.193569
0.851	0.208021	0.206593	0.19232	0.0155647	0.0246611	0.0254116	-716.991	632.718	743.499	0.424432	0.403703	0.403703	0.192594
0.85	0.209173	0.223119	0.193167	0.0225061	0.0316569	0.0248652	-721.484	673.959	792.893	0.425258	0.404032	0.404032	0.191935
0.849	0.224851	0.13861	0.193611	0.0281534	0.0204231	0.0238303	-720.694	524.474	617.755	0.426139	0.404794	0.404794	0.190411
0.848	0.131347	0.187796	0.158449	0.0120589	0.0259183	0.0152927	-720.433	528.97	623.785	0.426825	0.404531	0.404531	0.190938
0.847	0.203177	0.265072	0.162832	0.0153574	0.030597	0.0152582	-724.577	665.088	785.228	0.427518	0.405516	0.405516	0.188968
0.846	0.246343	0.185601	0.155118	0.0309027	0.0282078	0.0225903	-723.799	564.224	666.931	0.428391	0.404874	0.404874	0.190253
0.845	0.150513	0.180348	0.162701	0.0180632	0.0162888	0.0191391	-719.233	586.044	693.543	0.429132	0.404722	0.404722	0.190556
0.844	0.108888	0.185419	0.212632	0.00662718	0.0180998	0.0239919	-719.635	619.622	734.149	0.429902	0.404824	0.404824	0.190353
0.843	0.171453	0.177098	0.226734	0.0159401	0.0228076	0.0207338	-725.266	515.901	611.982	0.430718	0.405443	0.405443	0.189114
0.842	0.158724	0.151901	0.20955	0.0220545	0.014212	0.0265753	-722.198	665.317	790.163	0.431398	0.405144	0.405144	0.189712
0.841	0.148992	0.224644	0.31659	0.0109732	0.0238794	0.0353428	-728.752	619.996	737.213	0.432276	0.406563	0.406563	0.186875
0.84	0.198133	0.136444	0.183778	0.0250506	0.0184733	0.0220565	-726.451	540.984	644.028	0.433095	0.405426	0.405426	0.189148
0.839	0.247395	0.190434	0.195979	0.0256466	0.0197644	0.0203741	-733.336	601.639	717.09	0.433811	0.406665	0.406665	0.186669
0.838	0.156571	0.177347	0.134063	0.0157442	0.0123728	0.0127689	-722.007	656.974	783.978	0.434608	0.405444	0.405444	0.189111
0.837	0.209617	0.108197	0.183466	0.0216534	0.00825178	0.0150224	-724.872	605.954	723.959	0.435479	0.405398	0.405398	0.189203
0.836	0.199272	0.19627	0.172328	0.0235185	0.020551	0.0143806	-725.152	626.484	749.383	0.436283	0.406026	0.406026	0.187948
0.835	0.272509	0.171252	0.233888	0.0240667	0.0248066	0.0230133	-727.556	545.283	653.033	0.437116	0.406119	0.406119	0.187763
0.834	0.170038	0.136017	0.176137	0.0208031	0.0146739	0.0146628	-725.719	513.8	616.067	0.437841	0.406201	0.406201	0.187598
0.833	0.113114	0.141227	0.15141	0.00714633	0.0108318	0.0156022	-723.669	505.081	606.339	0.438526	0.405749	0.405749	0.188503
0.832	0.242308	0.197841	0.199077	0.0302789	0.0201958	0.02393	-731.442	570.866	686.137	0.4392	0.406689	0.406689	0.186623
0.831	0.217433	0.183562	0.222241	0.0343207	0.0180137	0.0178229	-729.072	614.902	739.954	0.439962	0.406046	0.406046	0.187909
0.83	0.223429	0.22921	0.136379	0.031162	0.0322711	0.00988608	-732.402	537.318	647.371	0.440784	0.406956	0.406956	0.186088
0.829	0.176599	0.232646	0.24139	0.0285736	0.0165123	0.0237229	-733.908	607.986	733.397	0.441503	0.40726	0.40726	0.18548
0.828	0.204788	0.299114	0.197654	0.0186626	0.0271003	0.0225057	-735.581	597.964	722.179	0.442318	0.407488	0.407488	0.185024
0.827	0.195493	0.205855	0.176149	0.0168839	0.0233973	0.0130467	-734.178	564.359	682.417	0.443121	0.407603	0.407603	0.184795
0.826	0.239501	0.16622	0.37732	0.0322618	0.0134901	0.0248547	-736.045	737.014	892.269	0.443879	0.407295	0.407295	0.18541
0.825	0.180914	0.142747	0.225478	0.0230144	0.0205325	0.0248952	-732.881	525.792	637.324	0.44487	0.407146	0.407146	0.185709
0.824	0.148443	0.118845	0.154494	0.0157285	0.0112403	0.0185053	-726.659	498.844	605.393	0.445579	0.407151	0.407151	0.185697
0.823	0.134596	0.135416	0.174674	0.0121379	0.00994721	0.0151426	-731.172	619.738	753.024	0.446251	0.407462	0.407462	0.185077
0.822	0.348962	0.276354	0.223311	0.0307042	0.0530381	0.0248912	-741.162	637.44	775.474	0.447088	0.407724	0.407724	0.184552
0.821	0.288568	0.215736	0.149259	0.0274943	0.0190115	0.0156061	-736.825	574.009	699.158	0.44795	0.408174	0.408174	0.183652
0.82	0.171777	0.167821	0.226394	0.0155383	0.0161998	0.0231645	-734.158	565.332	689.429	0.448726	0.407827	0.407827	0.184346
0.819	0.262905	0.263031	0.154291	0.0343485	0.0244382	0.0110655	-739.004	715.38	873.48	0.449492	0.407567	0.407567	0.184865
0.818	0.280535	0.161108	0.163507	0.0280229	0.0151803	0.0202208	-737.892	509.125	622.403	0.450463	0.408387	0.408387	0.183226
0.817	0.292321	0.210533	0.191344	0.0441938	0.0287264	0.020295	-740.758	522.158	639.116	0.451154	0.407747	0.407747	0.184505
0.816	0.266001	0.223959	0.168773	0.0279274	0.0212863	0.0128727	-741.004	530.971	650.7	0.451865	0.408108	0.408108	0.183784
0.815	0.207977	0.151478	0.165167	0.0267944	0.0153588	0.015525	-734.444	621.403	762.457	0.452588	0.407288	0.407288	0.185424
0.814	0.149653	0.266483	0.297572	0.0166407	0.0451589	0.0407876	-742.998	688.163	845.409	0.453435	0.408771	0.408771	0.182458
0.813	0.242141	0.164082	0.218646	0.0344523	0.0159881	0.0275435	-742.754	607.978	747.821	0.454374	0.408846	0.408846	0.182308
0.812	0.178667	0.144257	0.210458	0.0163404	0.0129246	0.0278425	-740.284	585.952	721.615	0.455205	0.408894	0.408894	0.182213
0.811	0.184508	0.29371	0.184868	0.0193727	0.0350603	0.0212561	-742.688	603.258	743.845	0.456007	0.408332	0.408332	0.183336
0.81	0.204626	0.266375	0.22935	0.0423276	0.0190564	0.0308624	-743.495	608.819	751.629	0.456833	0.408753	0.408753	0.182493
0.809	0.212378	0.204193	0.151569	0.0239421	0.0408834	0.0119615	-743.622	611.422	755.775	0.457668	0.409404	0.409404	0.181192
0.808	0.273567	0.204863	0.220258	0.0256475	0.0264181	0.0253882	-743.203	504.99	624.988	0.458508	0.408533	0.408533	0.182934
0.807	0.222309	0.172824	0.132185	0.0273249	0.0235065	0.0120772	-739.703	634.609	786.38	0.459203	0.408593	0.408593	0.182814
0.806	0.268752	0.283094	0.302497	0.0498022	0.0311745	0.0411151	-751.904	623.861	774.021	0.460076	0.410293	0.410293	0.179414
0.805	0.217951	0.188136	0.20261	0.030199	0.0213838	0.0360713	-747.469	607.303	754.413	0.460936	0.410136	0.410136	0.179728
0.804	0.167661	0.206477	0.165495	0.0160759	0.0169506	0.0162908	-746.973	647.645	805.528	0.461775	0.409979	0.409979	0.180042
0.803	0.138386	0.17143	0.176235	0.0151974	0.0166914	0.0281931	-744.582	620.006	772.112	0.46267	0.409306	0.409306	0.181389
0.802	0.186844	0.170857	0.139534	0.0173952	0.026346	0.0165175	-745.122	564.954	704.431	0.463528	0.40977	0.40977	0.180459
0.801	0.188182	0.255286	0.173781	0.0177375	0.0333793	0.0307069	-749.339	595.296	743.19	0.46431	0.41019	0.41019	0.17962
0.8	0.247431	0.177146	0.241798	0.0334729	0.0214058	0.0240951	-750.319	725.66	907.075	0.465136	0.409889	0.409889	0.180221
0.799	0.198304	0.232531	0.259451	0.0257282	0.0356846	0.0222055	-747.927	639.909	800.887	0.466144	0.409929	0.409929	0.180142
0.798	0.189637	0.204725	0.381948	0.0138144	0.0190707	0.0269207	-747.769	556.534	697.411	0.467034	0.409369	0.409369	0.181263
