2.44	0.85342	0.66315	-322.986	0.0134935	8.19521e-08	0.00553011	0.00574935	0.791667	0.201389	0.00694444
2.45	0.850973	0.662914	-321.397	0.0140873	8.65311e-08	0.00574991	0.00580465	0.840278	0.138889	0.0208333
2.46	0.848204	0.662739	-319.68	0.0142459	9.03703e-08	0.00579103	0.00586215	0.895833	0.104167	0
2.47	0.844672	0.66245	-317.453	0.0150017	9.55658e-08	0.00607358	0.00592006	0.868056	0.118056	0.0138889
2.48	0.841627	0.662522	-315.418	0.0143617	9.26613e-08	0.00579101	0.0059808	0.868056	0.104167	0.0277778
2.49	0.840581	0.66251	-314.717	0.0141542	9.22459e-08	0.0056844	0.00603871	0.875	0.104167	0.0208333
2.5	0.83641	0.662032	-312.377	0.0150329	1.02222e-07	0.00601315	0.00609555	0.909722	0.0833333	0.00694444
2.51	0.834378	0.662007	-310.979	0.0148336	1.02015e-07	0.0059098	0.00615569	0.798611	0.194444	0.00694444
2.52	0.832155	0.661855	-309.61	0.0151408	1.04286e-07	0.00600823	0.00621478	0.819444	0.125	0.0555556
2.53	0.828935	0.661727	-307.657	0.0149528	1.05849e-07	0.0059102	0.00627487	0.8125	0.180556	0.00694444
2.54	0.827531	0.661713	-306.674	0.0148474	1.05281e-07	0.00584544	0.00633397	0.847222	0.138889	0.0138889
2.55	0.824264	0.661592	-304.781	0.0147778	1.06602e-07	0.00579522	0.00639242	0.826389	0.145833	0.0277778
2.56	0.82291	0.661401	-303.869	0.0149977	1.1106e-07	0.00585846	0.00645037	0.847222	0.145833	0.00694444
2.57	0.819736	0.661333	-301.936	0.0149254	1.09903e-07	0.00580756	0.00650896	0.847222	0.125	0.0277778
2.58	0.815067	0.660673	-299.352	0.01598	1.23975e-07	0.00619382	0.00656703	0.847222	0.138889	0.0138889
2.59	0.81324	0.660897	-297.928	0.0152847	1.16753e-07	0.00590142	0.00662897	0.902778	0.0972222	0
2.6	0.810776	0.660579	-296.627	0.0157764	1.22694e-07	0.00606784	0.00668799	0.784722	0.173611	0.0416667
2.61	0.804699	0.658598	-294.449	0.0172953	2.15512e-07	0.00662654	0.00674867	0.833333	0.152778	0.0138889
2.62	0.804906	0.660195	-293.14	0.0158849	1.29038e-07	0.00606293	0.00681493	0.722222	0.243056	0.0347222
2.63	0.797181	0.659095	-289.207	0.0165559	1.5133e-07	0.00629503	0.00687556	0.840278	0.131944	0.0277778
2.64	0.798276	0.659516	-289.336	0.0165629	1.38877e-07	0.00627382	0.00693851	0.854167	0.145833	0
2.65	0.793824	0.659076	-286.931	0.0166739	1.45515e-07	0.00629206	0.00700125	0.694444	0.25	0.0555556
2.66	0.792591	0.65891	-286.414	0.0164977	1.48936e-07	0.00620214	0.00706417	0.75	0.215278	0.0347222
