Temp	Magnetism_1_Incorrect	Magnetism_2_Incorrect	Susceptibility_1_Incorrect	Susceptibility_2_Incorrect	Energy_Incorrect	Heat_Capacity_Incorrect	Heat_Capacity/Temp_Incorrect	Entropy_Incorrect	Prob3	Prob2	Prob1	Prob0	Prob_neg1	Prob_neg2	Prob_neg3
4.836	0.000363499	-0.000363499	0.000243506	0.000243506	-136.395	29.7219	6.14596	1.03884	0	0	0.298779	0.402441	0.298779	0	0
4.837	0.000248494	-0.000248494	0.000234371	0.000234371	-135.729	30.3998	6.28485	1.03885	0	0	0.299293	0.401413	0.299293	0	0
4.838	0.000960484	-0.000960484	0.000243527	0.000243527	-138.625	32.219	6.65956	1.03885	0	0	0.298914	0.402172	0.298914	0	0
4.839	-1.74222e-005	1.74222e-005	0.000234776	0.000234776	-137.063	32.7974	6.77773	1.03886	0	0	0.298974	0.402052	0.298974	0	0
4.84	0.000255195	-0.000255195	0.000246196	0.000246196	-138.689	32.5406	6.72327	1.03887	0	0	0.299115	0.401771	0.299115	0	0
4.841	-0.000740556	0.000740556	0.000244032	0.000244032	-135.504	29.7054	6.13621	1.03888	0	0	0.29965	0.400699	0.29965	0	0
4.842	0.00147377	-0.00147377	0.000266924	0.000266924	-134.965	33.7514	6.97056	1.03888	0	0	0.299436	0.401128	0.299436	0	0
4.843	0.000743936	-0.000743936	0.000246647	0.000246647	-135.891	31.937	6.59446	1.03889	0	0	0.299358	0.401285	0.299358	0	0
4.844	-0.000474395	0.000474395	0.000240983	0.000240983	-133.395	32.3927	6.68718	1.0389	0	0	0.299498	0.401004	0.299498	0	0
4.845	-0.000678402	0.000678402	0.00023912	0.00023912	-137.582	31.8011	6.5637	1.03891	0	0	0.299194	0.401612	0.299194	0	0
4.846	-0.00225771	0.00225771	0.000240047	0.000240047	-137.687	31.2418	6.44692	1.03891	0	0	0.299124	0.401752	0.299124	0	0
4.847	-0.0015052	0.0015052	0.000226936	0.000226936	-137.554	31.845	6.57004	1.03892	0	0	0.298941	0.402118	0.298941	0	0
4.848	-0.00251274	0.00251274	0.000252342	0.000252342	-137.207	29.4344	6.07146	1.03893	0	0	0.299214	0.401572	0.299214	0	0
4.849	-0.00206914	0.00206914	0.000244746	0.000244746	-135.675	31.3324	6.46161	1.03893	0	0	0.299409	0.401183	0.299409	0	0
4.85	-0.000421269	0.000421269	0.000246256	0.000246256	-134.17	30.6395	6.31743	1.03894	0	0	0.299599	0.400803	0.299599	0	0
4.851	0.00223879	-0.00223879	0.00022917	0.00022917	-136.858	33.2087	6.84574	1.03895	0	0	0.299567	0.400865	0.299567	0	0
4.852	-0.00125765	0.00125765	0.000253381	0.000253381	-136.717	32.4179	6.68135	1.03896	0	0	0.298825	0.402349	0.298825	0	0
4.853	0.00159138	-0.00159138	0.000254629	0.000254629	-135.902	31.2223	6.4336	1.03896	0	0	0.299381	0.401237	0.299381	0	0
4.854	0.00249128	-0.00249128	0.000247493	0.000247493	-138.121	30.9763	6.3816	1.03897	0	0	0.299109	0.401782	0.299109	0	0
4.855	0.000570551	-0.000570551	0.000227486	0.000227486	-136.837	30.7253	6.3286	1.03898	0	0	0.299283	0.401435	0.299283	0	0
4.856	1.29383e-006	-1.29383e-006	0.000244815	0.000244815	-137.542	31.9782	6.5853	1.03898	0	0	0.299051	0.401897	0.299051	0	0
4.857	-0.001492	0.001492	0.000242696	0.000242696	-136.678	31.5834	6.50265	1.03899	0	0	0.299367	0.401266	0.299367	0	0
4.858	-0.000933758	0.000933758	0.000248329	0.000248329	-137.052	31.7798	6.54175	1.039	0	0	0.299365	0.40127	0.299365	0	0
4.859	0.00113102	-0.00113102	0.000224586	0.000224586	-136.264	28.366	5.83783	1.03901	0	0	0.298856	0.402288	0.298856	0	0
4.86	0.00087503	-0.00087503	0.000240404	0.000240404	-136.447	33.8234	6.95955	1.03901	0	0	0.299387	0.401225	0.299387	0	0
4.861	-0.000436879	0.000436879	0.000233536	0.000233536	-136.076	29.4557	6.05959	1.03902	0	0	0.298887	0.402227	0.298887	0	0
4.862	0.000881195	-0.000881195	0.000242538	0.000242538	-131.894	30.497	6.27252	1.03903	0	0	0.299374	0.401252	0.299374	0	0
4.863	-0.000347173	0.000347173	0.000227002	0.000227002	-134.819	32.213	6.62411	1.03903	0	0	0.299226	0.401548	0.299226	0	0
4.864	-0.00160129	0.00160129	0.000246926	0.000246926	-136.05	31.5539	6.48724	1.03904	0	0	0.298666	0.402668	0.298666	0	0
4.865	-0.000117911	0.000117911	0.000250286	0.000250286	-133.362	31.7859	6.53358	1.03905	0	0	0.299646	0.400707	0.299646	0	0
4.866	-0.000233494	0.000233494	0.000247782	0.000247782	-137.429	31.664	6.5072	1.03906	0	0	0.299127	0.401746	0.299127	0	0
4.867	0.000296017	-0.000296017	0.000236867	0.000236867	-137.908	31.6935	6.51191	1.03906	0	0	0.298923	0.402153	0.298923	0	0
4.868	-0.00106537	0.00106537	0.000243117	0.000243117	-134.568	29.0004	5.95735	1.03907	0	0	0.299503	0.400994	0.299503	0	0
4.869	-0.000339867	0.000339867	0.000252705	0.000252705	-135.755	30.1424	6.19067	1.03908	0	0	0.299562	0.400875	0.299562	0	0
4.87	-0.00165294	0.00165294	0.000238496	0.000238496	-135.099	31.1347	6.39316	1.03908	0	0	0.298854	0.402292	0.298854	0	0
4.871	0.000121696	-0.000121696	0.000225042	0.000225042	-136.531	30.5693	6.27578	1.03909	0	0	0.299063	0.401875	0.299063	0	0
4.872	0.00039239	-0.00039239	0.000230384	0.000230384	-135.296	31.2305	6.41021	1.0391	0	0	0.29895	0.402099	0.29895	0	0
4.873	-0.00189747	0.00189747	0.000238662	0.000238662	-135.298	32.1609	6.59982	1.03911	0	0	0.299041	0.401917	0.299041	0	0
4.874	0.000180709	-0.000180709	0.000236694	0.000236694	-136.142	30.8673	6.33305	1.03911	0	0	0.299483	0.401034	0.299483	0	0
4.875	-0.00142608	0.00142608	0.000239537	0.000239537	-133.355	32.1527	6.59542	1.03912	0	0	0.298914	0.402171	0.298914	0	0
4.876	-0.000248042	0.000248042	0.000254453	0.000254453	-136.542	30.65	6.28588	1.03913	0	0	0.29905	0.401899	0.29905	0	0
4.877	0.00165876	-0.00165876	0.000223617	0.000223617	-136.094	31.8976	6.54042	1.03913	0	0	0.298349	0.403303	0.298349	0	0
4.878	0.00159553	-0.00159553	0.000250694	0.000250694	-134.662	31.5682	6.47155	1.03914	0	0	0.298979	0.402041	0.298979	0	0
4.879	0.00034101	-0.00034101	0.00024089	0.00024089	-133.701	31.4776	6.45166	1.03915	0	0	0.298988	0.402025	0.298988	0	0
4.88	-0.000516854	0.000516854	0.000237866	0.000237866	-135.45	29.642	6.07418	1.03916	0	0	0.298936	0.402128	0.298936	0	0
4.881	0.000559854	-0.000559854	0.000215896	0.000215896	-132.779	30.7042	6.29055	1.03916	0	0	0.298806	0.402389	0.298806	0	0
4.882	-5.57556e-005	5.57556e-005	0.000240708	0.000240708	-137.671	29.5035	6.04332	1.03917	0	0	0.29896	0.40208	0.29896	0	0
4.883	0.00141076	-0.00141076	0.000238787	0.000238787	-136.78	30.1636	6.17728	1.03918	0	0	0.299129	0.401742	0.299129	0	0
4.884	-0.000756254	0.000756254	0.000236392	0.000236392	-135.506	28.7687	5.89039	1.03918	0	0	0.298911	0.402178	0.298911	0	0
4.885	0.000513299	-0.000513299	0.000239491	0.000239491	-134.781	29.7489	6.08984	1.03919	0	0	0.298847	0.402307	0.298847	0	0
4.886	-0.00172387	0.00172387	0.000239954	0.000239954	-135.545	30.2761	6.19649	1.0392	0	0	0.298649	0.402701	0.298649	0	0
4.887	-0.0019756	0.0019756	0.000243512	0.000243512	-135.243	31.2602	6.3966	1.0392	0	0	0.299193	0.401615	0.299193	0	0
4.888	-0.000213514	0.000213514	0.000256874	0.000256874	-134.216	31.4199	6.42796	1.03921	0	0	0.298749	0.402502	0.298749	0	0
4.889	-0.00173658	0.00173658	0.000234551	0.000234551	-134.273	31.4965	6.44231	1.03922	0	0	0.298977	0.402046	0.298977	0	0
4.89	-4.03901e-005	4.03901e-005	0.000233659	0.000233659	-134.231	30.2094	6.17778	1.03922	0	0	0.298727	0.402546	0.298727	0	0
4.891	0.00279468	-0.00279468	0.000221951	0.000221951	-135.709	30.5039	6.23674	1.03923	0	0	0.299247	0.401506	0.299247	0	0
4.892	-0.000488469	0.000488469	0.00024055	0.00024055	-134.141	30.7624	6.2883	1.03924	0	0	0.299446	0.401109	0.299446	0	0
4.893	-0.00102663	0.00102663	0.000225838	0.000225838	-132.809	30.3749	6.20782	1.03925	0	0	0.299322	0.401356	0.299322	0	0
4.894	-0.00101069	0.00101069	0.000241863	0.000241863	-134.534	30.9674	6.32762	1.03925	0	0	0.29891	0.40218	0.29891	0	0
4.895	0.00167114	-0.00167114	0.000228368	0.000228368	-138.505	29.853	6.09867	1.03926	0	0	0.298516	0.402968	0.298516	0	0
4.896	-0.000905486	0.000905486	0.000227828	0.000227828	-135.538	31.0131	6.33437	1.03927	0	0	0.298799	0.402401	0.298799	0	0
4.897	-0.00049904	0.00049904	0.000233143	0.000233143	-134.038	29.3395	5.99132	1.03927	0	0	0.299203	0.401595	0.299203	0	0
4.898	-0.002198	0.002198	0.000235377	0.000235377	-133.195	30.8524	6.29898	1.03928	0	0	0.298937	0.402126	0.298937	0	0
4.899	0.000163405	-0.000163405	0.000228798	0.000228798	-135.05	30.525	6.23086	1.03929	0	0	0.298553	0.402893	0.298553	0	0
4.9	0.00120105	-0.00120105	0.000241856	0.000241856	-135.964	30.1513	6.15332	1.03929	0	0	0.298952	0.402096	0.298952	0	0
4.901	0.000317909	-0.000317909	0.000249969	0.000249969	-134.006	29.9626	6.11357	1.0393	0	0	0.298957	0.402085	0.298957	0	0
4.902	0.000376543	-0.000376543	0.000233388	0.000233388	-133.006	30.9239	6.30843	1.03931	0	0	0.29874	0.402519	0.29874	0	0
4.903	0.000395104	-0.000395104	0.000225315	0.000225315	-133.557	30.4834	6.2173	1.03931	0	0	0.299066	0.401868	0.299066	0	0
4.904	-0.00088816	0.00088816	0.000234217	0.000234217	-131.715	30.3901	6.197	1.03932	0	0	0.298532	0.402936	0.298532	0	0
4.905	0.00133114	-0.00133114	0.000243366	0.000243366	-132.922	31.2887	6.37895	1.03933	0	0	0.298796	0.402408	0.298796	0	0
4.906	8.25284e-005	-8.25284e-005	0.000203307	0.000203307	-133.062	28.4698	5.80306	1.03933	0	0	0.298822	0.402356	0.298822	0	0
4.907	-0.00217591	0.00217591	0.000226466	0.000226466	-134.366	29.7054	6.05367	1.03934	0	0	0.29887	0.40226	0.29887	0	0
4.908	0.000256914	-0.000256914	0.000245415	0.000245415	-135.295	28.3217	5.77052	1.03935	0	0	0.298724	0.402552	0.298724	0	0
4.909	-9.87284e-005	9.87284e-005	0.000243737	0.000243737	-134.067	29.1765	5.94348	1.03935	0	0	0.299102	0.401796	0.299102	0	0
4.91	-0.000778691	0.000778691	0.000228367	0.000228367	-135.524	29.3726	5.98221	1.03936	0	0	0.29864	0.402719	0.29864	0	0
4.911	-0.00313383	0.00313383	0.000234471	0.000234471	-133.456	31.3828	6.3903	1.03937	0	0	0.298886	0.402229	0.298886	0	0
4.912	0.00202786	-0.00202786	0.000245726	0.000245726	-131.995	30.7089	6.25181	1.03937	0	0	0.29886	0.40228	0.29886	0	0
4.913	5.63802e-005	-5.63802e-005	0.000250316	0.000250316	-134.248	29.3391	5.97173	1.03938	0	0	0.298883	0.402235	0.298883	0	0
4.914	0.00303623	-0.00303623	0.000221671	0.000221671	-135.493	29.5666	6.0168	1.03939	0	0	0.298896	0.402208	0.298896	0	0
4.915	-0.00110075	0.00110075	0.000236968	0.000236968	-133.393	30.3563	6.17625	1.0394	0	0	0.298832	0.402336	0.298832	0	0
4.916	-0.000409951	0.000409951	0.00024383	0.00024383	-133.446	28.4164	5.7804	1.0394	0	0	0.299384	0.401232	0.299384	0	0
4.917	-0.000169499	0.000169499	0.00023666	0.00023666	-134.168	31.6266	6.4321	1.03941	0	0	0.299172	0.401657	0.299172	0	0
4.918	0.0034559	-0.0034559	0.000232968	0.000232968	-135.449	31.7049	6.44671	1.03942	0	0	0.298803	0.402394	0.298803	0	0
4.919	-0.0025933	0.0025933	0.000223627	0.000223627	-134.246	29.9422	6.08705	1.03942	0	0	0.298485	0.40303	0.298485	0	0
4.92	0.000593753	-0.000593753	0.000233577	0.000233577	-133.973	29.9698	6.09143	1.03943	0	0	0.299231	0.401538	0.299231	0	0
4.921	-0.00153947	0.00153947	0.000224887	0.000224887	-134.19	30.8402	6.26707	1.03944	0	0	0.299103	0.401795	0.299103	0	0
4.922	6.56716e-005	-6.56716e-005	0.00022845	0.00022845	-134.758	31.7514	6.45092	1.03944	0	0	0.298763	0.402475	0.298763	0	0
4.923	-0.000357588	0.000357588	0.00022258	0.00022258	-133.39	29.3382	5.95942	1.03945	0	0	0.298469	0.403061	0.298469	0	0
4.924	-0.00148776	0.00148776	0.00023097	0.00023097	-133.855	29.0411	5.89786	1.03946	0	0	0.298604	0.402792	0.298604	0	0
4.925	-0.0015388	0.0015388	0.000253068	0.000253068	-133.039	30.0458	6.10068	1.03946	0	0	0.299021	0.401958	0.299021	0	0
4.926	0.000511565	-0.000511565	0.000249672	0.000249672	-134.576	28.6885	5.82389	1.03947	0	0	0.299042	0.401917	0.299042	0	0
4.927	0.000776832	-0.000776832	0.000238111	0.000238111	-132.199	30.3657	6.16312	1.03948	0	0	0.298847	0.402307	0.298847	0	0
4.928	-0.000588151	0.000588151	0.000242668	0.000242668	-135.201	29.8324	6.05365	1.03948	0	0	0.298595	0.402811	0.298595	0	0
4.929	-0.000524573	0.000524573	0.000224758	0.000224758	-133.959	28.3437	5.7504	1.03949	0	0	0.299102	0.401796	0.299102	0	0
4.93	0.0013763	-0.0013763	0.000235658	0.000235658	-135.087	31.9784	6.4865	1.0395	0	0	0.298869	0.402261	0.298869	0	0
4.931	0.00166215	-0.00166215	0.000229924	0.000229924	-132.802	30.8723	6.26086	1.0395	0	0	0.299066	0.401868	0.299066	0	0
4.932	-0.00179721	0.00179721	0.000227472	0.000227472	-135.042	28.9001	5.85971	1.03951	0	0	0.299367	0.401267	0.299367	0	0
4.933	0.00178818	-0.00178818	0.000260673	0.000260673	-132.911	29.0912	5.89726	1.03952	0	0	0.298696	0.402608	0.298696	0	0
4.934	0.000128667	-0.000128667	0.000226126	0.000226126	-134.684	31.4089	6.36581	1.03952	0	0	0.298841	0.402318	0.298841	0	0
4.935	-0.0016861	0.0016861	0.000232547	0.000232547	-131.946	32.2031	6.52545	1.03953	0	0	0.298561	0.402878	0.298561	0	0
4.936	-0.000988758	0.000988758	0.000235236	0.000235236	-134.19	29.642	6.00527	1.03954	0	0	0.299097	0.401807	0.299097	0	0
4.937	-0.000579217	0.000579217	0.000232018	0.000232018	-136.138	28.9357	5.86098	1.03955	0	0	0.298724	0.402551	0.298724	0	0
4.938	-0.00118406	0.00118406	0.00023008	0.00023008	-133.976	30.5405	6.18479	1.03955	0	0	0.299233	0.401535	0.299233	0	0
4.939	0.000238615	-0.000238615	0.000222324	0.000222324	-132.133	30.4915	6.17363	1.03956	0	0	0.298513	0.402974	0.298513	0	0
4.94	0.00287657	-0.00287657	0.000233124	0.000233124	-134.156	29.2046	5.91186	1.03957	0	0	0.298506	0.402987	0.298506	0	0
4.941	0.00127705	-0.00127705	0.00023567	0.00023567	-133.857	30.3025	6.13286	1.03957	0	0	0.298988	0.402025	0.298988	0	0
4.942	-0.000952647	0.000952647	0.000245215	0.000245215	-133.471	29.6243	5.99439	1.03958	0	0	0.298731	0.402537	0.298731	0	0
4.943	-0.000668035	0.000668035	0.000233527	0.000233527	-131.616	30.7033	6.21147	1.03959	0	0	0.299111	0.401778	0.299111	0	0
4.944	0.00128807	-0.00128807	0.000226456	0.000226456	-133.032	31.9007	6.4524	1.03959	0	0	0.298556	0.402888	0.298556	0	0
4.945	-0.000962741	0.000962741	0.000238548	0.000238548	-133.632	29.2964	5.92445	1.0396	0	0	0.298838	0.402325	0.298838	0	0
4.946	-0.00134817	0.00134817	0.000241017	0.000241017	-133.802	29.8547	6.03612	1.03961	0	0	0.298881	0.402238	0.298881	0	0
4.947	-0.00195141	0.00195141	0.00023725	0.00023725	-131.659	30.4332	6.15186	1.03961	0	0	0.298589	0.402823	0.298589	0	0
4.948	0.000503215	-0.000503215	0.000250573	0.000250573	-133.931	29.1822	5.89778	1.03962	0	0	0.298833	0.402334	0.298833	0	0
4.949	0.000205827	-0.000205827	0.000235991	0.000235991	-134.965	29.7893	6.01925	1.03963	0	0	0.298337	0.403326	0.298337	0	0
4.95	-0.00258162	0.00258162	0.000233961	0.000233961	-133.508	29.922	6.04484	1.03963	0	0	0.298393	0.403214	0.298393	0	0
4.951	0.000899047	-0.000899047	0.000238661	0.000238661	-133.559	30.923	6.24581	1.03964	0	0	0.299203	0.401593	0.299203	0	0
4.952	-0.00100169	0.00100169	0.00022757	0.00022757	-133.352	29.7007	5.99771	1.03965	0	0	0.298707	0.402587	0.298707	0	0
4.953	0.00198192	-0.00198192	0.000228784	0.000228784	-133.423	30.8292	6.22435	1.03965	0	0	0.299188	0.401625	0.299188	0	0
4.954	-0.00065221	0.00065221	0.000228211	0.000228211	-132.006	28.7115	5.79563	1.03966	0	0	0.298605	0.40279	0.298605	0	0
4.955	0.00014201	-0.00014201	0.000234111	0.000234111	-134.104	29.4339	5.94025	1.03967	0	0	0.298752	0.402495	0.298752	0	0
4.956	0.000519825	-0.000519825	0.000226997	0.000226997	-134.954	29.0153	5.85459	1.03967	0	0	0.298785	0.402431	0.298785	0	0
4.957	-2.86543e-005	2.86543e-005	0.000223364	0.000223364	-133.089	30.4266	6.13811	1.03968	0	0	0.298595	0.402811	0.298595	0	0
4.958	0.00128712	-0.00128712	0.000236426	0.000236426	-134.741	28.7252	5.79371	1.03969	0	0	0.298928	0.402144	0.298928	0	0
4.959	-0.0012312	0.0012312	0.000218379	0.000218379	-132.175	31.661	6.38454	1.03969	0	0	0.299467	0.401066	0.299467	0	0
4.96	3.99877e-005	-3.99877e-005	0.000228065	0.000228065	-131.654	29.5508	5.95783	1.0397	0	0	0.29866	0.40268	0.29866	0	0
4.961	0.00165853	-0.00165853	0.000222576	0.000222576	-133.439	29.9204	6.03113	1.03971	0	0	0.298951	0.402097	0.298951	0	0
4.962	-0.000280943	0.000280943	0.000226408	0.000226408	-133.135	31.1876	6.28529	1.03971	0	0	0.298966	0.402068	0.298966	0	0
4.963	0.000392393	-0.000392393	0.000226601	0.000226601	-132.214	29.3555	5.91486	1.03972	0	0	0.298442	0.403117	0.298442	0	0
4.964	-1.30568e-005	1.30568e-005	0.000234546	0.000234546	-132.23	31.083	6.26169	1.03973	0	0	0.298678	0.402643	0.298678	0	0
4.965	0.00170911	-0.00170911	0.000219085	0.000219085	-129.837	29.2739	5.89604	1.03973	0	0	0.298847	0.402305	0.298847	0	0
4.966	0.00018943	-0.00018943	0.000230168	0.000230168	-134.53	29.1021	5.86028	1.03974	0	0	0.298632	0.402736	0.298632	0	0
4.967	-0.000431805	0.000431805	0.000235241	0.000235241	-135.253	27.8817	5.61339	1.03975	0	0	0.298867	0.402265	0.298867	0	0
4.968	0.000768074	-0.000768074	0.000220844	0.000220844	-131.823	30.2193	6.08279	1.03975	0	0	0.298629	0.402743	0.298629	0	0
4.969	0.000752141	-0.000752141	0.000236053	0.000236053	-128.911	31.8933	6.41846	1.03976	0	0	0.298803	0.402394	0.298803	0	0
4.97	-0.00168005	0.00168005	0.000217607	0.000217607	-132.508	31.8971	6.41793	1.03977	0	0	0.298779	0.402442	0.298779	0	0
4.971	-0.000599652	0.000599652	0.000224465	0.000224465	-133.619	30.6305	6.16184	1.03977	0	0	0.298728	0.402543	0.298728	0	0
4.972	-0.000907074	0.000907074	0.000219407	0.000219407	-133.603	29.8207	5.99772	1.03978	0	0	0.298763	0.402474	0.298763	0	0
4.973	0.0012055	-0.0012055	0.000232136	0.000232136	-131.65	28.7168	5.77454	1.03979	0	0	0.298684	0.402631	0.298684	0	0
4.974	-0.000258195	0.000258195	0.000253574	0.000253574	-131.384	29.7641	5.98393	1.03979	0	0	0.298677	0.402646	0.298677	0	0
4.975	0.000745484	-0.000745484	0.000233552	0.000233552	-131.417	28.5634	5.74138	1.0398	0	0	0.299003	0.401994	0.299003	0	0
4.976	-4.98691e-005	4.98691e-005	0.000235597	0.000235597	-134.327	30.275	6.0842	1.03981	0	0	0.298994	0.402013	0.298994	0	0
4.977	0.00132558	-0.00132558	0.000225268	0.000225268	-130.079	28.689	5.76433	1.03981	0	0	0.298502	0.402996	0.298502	0	0
4.978	-0.000876951	0.000876951	0.000238693	0.000238693	-131.007	31.0404	6.23551	1.03982	0	0	0.298914	0.402172	0.298914	0	0
4.979	-0.000789677	0.000789677	0.000232067	0.000232067	-130.838	28.5751	5.73912	1.03983	0	0	0.2987	0.4026	0.2987	0	0
4.98	-0.000248909	0.000248909	0.00024882	0.00024882	-131.893	29.0046	5.82422	1.03983	0	0	0.298616	0.402767	0.298616	0	0
4.981	0.00103752	-0.00103752	0.000224682	0.000224682	-133.723	28.5653	5.73486	1.03984	0	0	0.298445	0.40311	0.298445	0	0
4.982	-0.000361464	0.000361464	0.000237475	0.000237475	-132.621	30.8832	6.19895	1.03985	0	0	0.299235	0.401529	0.299235	0	0
4.983	-0.000404677	0.000404677	0.00021825	0.00021825	-127.896	28.9667	5.8131	1.03985	0	0	0.298893	0.402213	0.298893	0	0
4.984	0.00026119	-0.00026119	0.000221923	0.000221923	-129.713	28.2874	5.67565	1.03986	0	0	0.298781	0.402439	0.298781	0	0
4.985	-0.00196086	0.00196086	0.000221813	0.000221813	-130.018	28.6722	5.7517	1.03987	0	0	0.299345	0.401309	0.299345	0	0
4.986	-0.000519928	0.000519928	0.000211638	0.000211638	-134.612	30.1796	6.05287	1.03987	0	0	0.298463	0.403073	0.298463	0	0
4.987	0.00137435	-0.00137435	0.000223506	0.000223506	-134.535	30.206	6.05694	1.03988	0	0	0.298779	0.402443	0.298779	0	0
4.988	0.00231986	-0.00231986	0.000219796	0.000219796	-134.985	28.9803	5.81001	1.03989	0	0	0.298562	0.402875	0.298562	0	0
4.989	-0.000815032	0.000815032	0.000224991	0.000224991	-132.788	32.3115	6.47655	1.03989	0	0	0.298791	0.402418	0.298791	0	0
4.99	0.00224766	-0.00224766	0.000224505	0.000224505	-131.604	28.2468	5.66067	1.0399	0	0	0.298271	0.403457	0.298271	0	0
4.991	0.00105529	-0.00105529	0.000217048	0.000217048	-130.246	29.3388	5.87834	1.03991	0	0	0.298347	0.403307	0.298347	0	0
4.992	-0.00266711	0.00266711	0.000232832	0.000232832	-134.114	29.3734	5.88409	1.03991	0	0	0.299168	0.401664	0.299168	0	0
4.993	-0.00236518	0.00236518	0.000231069	0.000231069	-131.696	29.1647	5.84111	1.03992	0	0	0.299071	0.401858	0.299071	0	0
4.994	-0.00119007	0.00119007	0.000217032	0.000217032	-131.687	28.9322	5.79339	1.03993	0	0	0.298783	0.402435	0.298783	0	0
4.995	0.000573114	-0.000573114	0.000233382	0.000233382	-131.21	27.7916	5.56387	1.03993	0	0	0.299092	0.401815	0.299092	0	0
4.996	0.000413442	-0.000413442	0.000237778	0.000237778	-130.67	28.7831	5.76122	1.03994	0	0	0.299292	0.401417	0.299292	0	0
4.997	0.000613136	-0.000613136	0.000232362	0.000232362	-132.447	31.7155	6.34691	1.03994	0	0	0.298922	0.402156	0.298922	0	0
4.998	0.00119574	-0.00119574	0.000223274	0.000223274	-131.601	27.7018	5.54258	1.03995	0	0	0.29846	0.40308	0.29846	0	0
4.999	-0.000866973	0.000866973	0.000226366	0.000226366	-131.641	28.8742	5.77599	1.03996	0	0	0.298547	0.402906	0.298547	0	0
5	0.000731141	-0.000731141	0.00023756	0.00023756	-130.689	27.4485	5.4897	1.03996	0	0	0.298476	0.403048	0.298476	0	0
5.001	0.000629427	-0.000629427	0.000219913	0.000219913	-131.581	29.1674	5.83231	1.03997	0	0	0.298737	0.402526	0.298737	0	0
5.002	0.00382395	-0.00382395	0.000219641	0.000219641	-132.516	29.4273	5.8831	1.03998	0	0	0.298897	0.402205	0.298897	0	0
5.003	0.00060923	-0.00060923	0.000222174	0.000222174	-130.481	28.9001	5.77655	1.03998	0	0	0.298484	0.403033	0.298484	0	0
5.004	-0.000168514	0.000168514	0.00023107	0.00023107	-130.009	27.0183	5.39933	1.03999	0	0	0.299044	0.401911	0.299044	0	0
5.005	-0.00147701	0.00147701	0.000223368	0.000223368	-132.032	29.0115	5.79651	1.04	0	0	0.298578	0.402845	0.298578	0	0
5.006	0.00100345	-0.00100345	0.000230681	0.000230681	-131.26	29.6193	5.91675	1.04	0	0	0.298612	0.402776	0.298612	0	0
5.007	-0.00025319	0.00025319	0.000224353	0.000224353	-130.851	28.793	5.75055	1.04001	0	0	0.298719	0.402561	0.298719	0	0
5.008	-0.00141272	0.00141272	0.000216835	0.000216835	-130.856	28.3132	5.65358	1.04001	0	0	0.298954	0.402092	0.298954	0	0
5.009	-0.00103077	0.00103077	0.000230043	0.000230043	-130.832	29.4357	5.87656	1.04002	0	0	0.298681	0.402638	0.298681	0	0
5.01	-0.00167303	0.00167303	0.000219277	0.000219277	-132.785	28.9486	5.77816	1.04003	0	0	0.298534	0.402932	0.298534	0	0
5.011	-0.000853025	0.000853025	0.00023213	0.00023213	-131.851	28.6703	5.72148	1.04003	0	0	0.298645	0.40271	0.298645	0	0
5.012	0.00250169	-0.00250169	0.000239364	0.000239364	-132.341	27.834	5.55346	1.04004	0	0	0.298857	0.402286	0.298857	0	0
5.013	0.000415923	-0.000415923	0.000227632	0.000227632	-132.704	28.0348	5.59242	1.04005	0	0	0.298775	0.402449	0.298775	0	0
5.014	-0.00211508	0.00211508	0.000222074	0.000222074	-130.171	27.4475	5.47417	1.04005	0	0	0.298302	0.403395	0.298302	0	0
5.015	0.00167497	-0.00167497	0.000218565	0.000218565	-130.542	29.1076	5.80411	1.04006	0	0	0.298647	0.402706	0.298647	0	0
5.016	-0.000998931	0.000998931	0.000243051	0.000243051	-132.2	29.4919	5.87957	1.04007	0	0	0.298536	0.402928	0.298536	0	0
5.017	-0.00101855	0.00101855	0.000211393	0.000211393	-131.37	31.2917	6.23714	1.04007	0	0	0.298945	0.40211	0.298945	0	0
5.018	-0.00278797	0.00278797	0.000219888	0.000219888	-129.75	29.9247	5.96348	1.04008	0	0	0.29897	0.40206	0.29897	0	0
5.019	0.000309802	-0.000309802	0.000225934	0.000225934	-132.029	28.6825	5.71478	1.04009	0	0	0.298458	0.403085	0.298458	0	0
5.02	-0.000459689	0.000459689	0.000224143	0.000224143	-133.074	27.8867	5.55511	1.04009	0	0	0.298628	0.402744	0.298628	0	0
5.021	-0.000571128	0.000571128	0.000232882	0.000232882	-130.565	31.1459	6.20314	1.0401	0	0	0.299213	0.401575	0.299213	0	0
5.022	7.46568e-005	-7.46568e-005	0.00022339	0.00022339	-131.305	28.4321	5.66151	1.0401	0	0	0.298236	0.403528	0.298236	0	0
5.023	-0.00148366	0.00148366	0.000229448	0.000229448	-130.884	29.9866	5.96986	1.04011	0	0	0.298559	0.402883	0.298559	0	0
5.024	0.000720909	-0.000720909	0.000223041	0.000223041	-130.509	28.701	5.71279	1.04012	0	0	0.298822	0.402356	0.298822	0	0
5.025	0.00171024	-0.00171024	0.000219694	0.000219694	-131.806	29.5587	5.88232	1.04012	0	0	0.298402	0.403195	0.298402	0	0
5.026	-0.00153068	0.00153068	0.00021076	0.00021076	-129.946	27.1485	5.40161	1.04013	0	0	0.298464	0.403072	0.298464	0	0
