Temp	Magnetism_1_Correct	Magnetism_2_Correct	Susceptibility_1_Correct	Susceptibility_2_Correct	Energy_Correct	Heat_Capacity_Correct	Heat_Capacity/Temp_Correct	Entropy_Correct	Prob3	Prob2	Prob1	Prob0	Prob_neg1	Prob_neg2	Prob_neg3
6.368	-0.00229888	0.00229888	0.000197187	0.000197187	-132.268	23.0589	3.62105	0.897672	0	0	0.337422	0.325157	0.337422	0	0
6.369	0.000582741	-0.000582741	0.000199217	0.000199217	-134.343	20.6184	3.2373	0.897676	0	0	0.33691	0.32618	0.33691	0	0
6.37	-0.00219933	0.00219933	0.000181951	0.000181951	-129.956	21.7365	3.41232	0.89768	0	0	0.337212	0.325576	0.337212	0	0
6.371	0.00222227	-0.00222227	0.000217119	0.000217119	-132.584	22.5708	3.54274	0.897684	0	0	0.336492	0.327017	0.336492	0	0
6.372	-0.000156844	0.000156844	0.0001865	0.0001865	-131.719	23.6092	3.70515	0.897688	0	0	0.336734	0.326532	0.336734	0	0
6.373	-0.00184936	0.00184936	0.000193987	0.000193987	-132.78	22.0174	3.4548	0.897692	0	0	0.336607	0.326786	0.336607	0	0
6.374	0.0023933	-0.0023933	0.00018	0.00018	-130.005	20.1302	3.15817	0.897696	0	0	0.336899	0.326201	0.336899	0	0
6.375	-0.00112267	0.00112267	0.000191951	0.000191951	-130.838	20.7703	3.25809	0.897699	0	0	0.336725	0.326551	0.336725	0	0
6.376	-0.000576632	0.000576632	0.00018706	0.00018706	-133.226	20.9581	3.28703	0.897703	0	0	0.337222	0.325557	0.337222	0	0
6.377	-0.00167558	0.00167558	0.000188367	0.000188367	-129.73	23.8426	3.73885	0.897706	0	0	0.336647	0.326706	0.336647	0	0
6.378	-0.00197902	0.00197902	0.000187625	0.000187625	-131.198	22.4213	3.51541	0.89771	0	0	0.336775	0.326449	0.336775	0	0
6.379	-0.00263326	0.00263326	0.000188822	0.000188822	-132.69	20.2838	3.17978	0.897714	0	0	0.336854	0.326291	0.336854	0	0
6.38	0.00109706	-0.00109706	0.000185413	0.000185413	-131.939	22.1614	3.47357	0.897718	0	0	0.337263	0.325474	0.337263	0	0
6.381	0.00203703	-0.00203703	0.000202892	0.000202892	-132.016	21.0155	3.29345	0.897722	0	0	0.337109	0.325783	0.337109	0	0
6.382	-0.00105062	0.00105062	0.000189334	0.000189334	-133.167	21.2262	3.32595	0.897725	0	0	0.336515	0.32697	0.336515	0	0
6.383	0.000864583	-0.000864583	0.000173758	0.000173758	-135.431	22.4508	3.51727	0.897729	0	0	0.337242	0.325517	0.337242	0	0
6.384	0.000671064	-0.000671064	0.000191604	0.000191604	-129.306	21.7161	3.40165	0.897733	0	0	0.336982	0.326036	0.336982	0	0
6.385	0.00017761	-0.00017761	0.000200079	0.000200079	-132.263	21.7523	3.40678	0.897737	0	0	0.336837	0.326326	0.336837	0	0
6.386	0.00387582	-0.00387582	0.000169063	0.000169063	-130.63	21.4625	3.36086	0.897741	0	0	0.337241	0.325518	0.337241	0	0
6.387	-0.000991807	0.000991807	0.000202927	0.000202927	-131.268	23.6847	3.70826	0.897744	0	0	0.336939	0.326122	0.336939	0	0
6.388	0.00293173	-0.00293173	0.000198937	0.000198937	-131.269	21.1636	3.31302	0.897748	0	0	0.337082	0.325835	0.337082	0	0
6.389	0.0021759	-0.0021759	0.000186265	0.000186265	-128.021	22.2156	3.47716	0.897752	0	0	0.336995	0.32601	0.336995	0	0
6.39	0.000946877	-0.000946877	0.000183969	0.000183969	-130.095	23.1291	3.61957	0.897756	0	0	0.336648	0.326705	0.336648	0	0
6.391	-0.00279988	0.00279988	0.000184939	0.000184939	-131.969	20.8777	3.26673	0.89776	0	0	0.336955	0.326089	0.336955	0	0
6.392	0.00291805	-0.00291805	0.000178815	0.000178815	-129.567	19.2276	3.00807	0.897764	0	0	0.336867	0.326266	0.336867	0	0
6.393	0.00124765	-0.00124765	0.000187626	0.000187626	-133.756	22.3538	3.49661	0.897767	0	0	0.336943	0.326115	0.336943	0	0
6.394	0.00162931	-0.00162931	0.000203607	0.000203607	-132.056	21.2647	3.32572	0.897771	0	0	0.337131	0.325737	0.337131	0	0
6.395	-0.00089023	0.00089023	0.000200408	0.000200408	-131.156	21.3549	3.33931	0.897775	0	0	0.337176	0.325648	0.337176	0	0
6.396	0.00288301	-0.00288301	0.000191402	0.000191402	-131.819	18.8816	2.9521	0.897778	0	0	0.33723	0.325541	0.33723	0	0
6.397	-0.00395219	0.00395219	0.000202384	0.000202384	-132.443	22.3088	3.48738	0.897782	0	0	0.336497	0.327006	0.336497	0	0
6.398	-0.00121546	0.00121546	0.000179121	0.000179121	-132.502	21.4077	3.346	0.897785	0	0	0.336749	0.326503	0.336749	0	0
6.399	-0.00219043	0.00219043	0.000184074	0.000184074	-131.055	21.9951	3.43728	0.897789	0	0	0.337429	0.325142	0.337429	0	0
6.4	-0.0021904	0.0021904	0.000187104	0.000187104	-131.123	22.9514	3.58615	0.897793	0	0	0.336859	0.326282	0.336859	0	0
6.401	-0.00450242	0.00450242	0.000183003	0.000183003	-132.334	21.2774	3.32407	0.897797	0	0	0.336672	0.326657	0.336672	0	0
6.402	-0.00491018	0.00491018	0.00017819	0.00017819	-130.488	22.3044	3.48398	0.897801	0	0	0.33735	0.325299	0.33735	0	0
6.403	0.00519007	-0.00519007	0.00019014	0.00019014	-131.855	21.6254	3.37738	0.897805	0	0	0.3372	0.325601	0.3372	0	0
6.404	0.00158966	-0.00158966	0.000188119	0.000188119	-129.028	20.2855	3.16762	0.897808	0	0	0.337278	0.325445	0.337278	0	0
6.405	-0.000674393	0.000674393	0.000195864	0.000195864	-132.798	20.1287	3.14266	0.897812	0	0	0.337003	0.325993	0.337003	0	0
6.406	0.000729881	-0.000729881	0.000180994	0.000180994	-130.35	22.8294	3.56375	0.897815	0	0	0.337156	0.325689	0.337156	0	0
6.407	0.000354914	-0.000354914	0.000177077	0.000177077	-134.296	20.0905	3.13571	0.897819	0	0	0.336794	0.326413	0.336794	0	0
6.408	-0.000832104	0.000832104	0.000193072	0.000193072	-130.708	23.2838	3.63356	0.897823	0	0	0.336786	0.326429	0.336786	0	0
6.409	-0.00189506	0.00189506	0.000186143	0.000186143	-130.049	21.6874	3.3839	0.897827	0	0	0.336936	0.326129	0.336936	0	0
6.41	9.01802e-005	-9.01802e-005	0.000188948	0.000188948	-126.425	18.8203	2.93609	0.897831	0	0	0.337292	0.325415	0.337292	0	0
6.411	0.000637257	-0.000637257	0.000184544	0.000184544	-130.176	22.2961	3.47778	0.897834	0	0	0.337002	0.325997	0.337002	0	0
6.412	-0.00108415	0.00108415	0.000172634	0.000172634	-131.231	21.687	3.38225	0.897838	0	0	0.336989	0.326021	0.336989	0	0
6.413	0.00162095	-0.00162095	0.000182124	0.000182124	-129.379	20.3773	3.17749	0.897841	0	0	0.337218	0.325563	0.337218	0	0
6.414	0.00288016	-0.00288016	0.000194366	0.000194366	-130.867	20.6573	3.22066	0.897845	0	0	0.33724	0.32552	0.33724	0	0
6.415	-0.000983765	0.000983765	0.000205483	0.000205483	-128.257	22.2516	3.46869	0.897849	0	0	0.337244	0.325513	0.337244	0	0
6.416	-0.00314625	0.00314625	0.000178311	0.000178311	-132.693	21.1332	3.29382	0.897852	0	0	0.336645	0.32671	0.336645	0	0
6.417	-0.000732686	0.000732686	0.000189868	0.000189868	-132.205	20.0603	3.12611	0.897856	0	0	0.336646	0.326708	0.336646	0	0
6.418	0.000374531	-0.000374531	0.000178056	0.000178056	-133.734	21.7969	3.39621	0.89786	0	0	0.336619	0.326762	0.336619	0	0
6.419	-0.00116953	0.00116953	0.000187785	0.000187785	-128.056	23.3796	3.64225	0.897863	0	0	0.336359	0.327281	0.336359	0	0
6.42	-0.00127192	0.00127192	0.000173283	0.000173283	-130.857	21.1614	3.29617	0.897867	0	0	0.33686	0.32628	0.33686	0	0
6.421	0.00245644	-0.00245644	0.000201565	0.000201565	-130.035	21.982	3.42345	0.897871	0	0	0.337151	0.325699	0.337151	0	0
6.422	0.00457501	-0.00457501	0.000186407	0.000186407	-131.008	20.0969	3.12938	0.897875	0	0	0.336839	0.326323	0.336839	0	0
6.423	-0.000109393	0.000109393	0.000198166	0.000198166	-132.194	21.1985	3.30041	0.897878	0	0	0.337083	0.325833	0.337083	0	0
6.424	0.00103348	-0.00103348	0.000201345	0.000201345	-129.995	21.2031	3.30061	0.897882	0	0	0.336773	0.326454	0.336773	0	0
6.425	0.00200076	-0.00200076	0.000182099	0.000182099	-129.885	23.8285	3.70872	0.897886	0	0	0.336894	0.326213	0.336894	0	0
6.426	0.00257043	-0.00257043	0.000196492	0.000196492	-130.411	22.194	3.45378	0.89789	0	0	0.336729	0.326542	0.336729	0	0
6.427	-0.00132001	0.00132001	0.000184298	0.000184298	-131.792	20.9792	3.26423	0.897894	0	0	0.336832	0.326335	0.336832	0	0
6.428	-0.000154896	0.000154896	0.000186661	0.000186661	-130.18	22.1777	3.45017	0.897897	0	0	0.336857	0.326285	0.336857	0	0
6.429	-0.000875736	0.000875736	0.000174546	0.000174546	-130.781	23.2961	3.62359	0.897901	0	0	0.336868	0.326263	0.336868	0	0
6.43	-0.000262089	0.000262089	0.000185562	0.000185562	-130.623	20.8126	3.2368	0.897905	0	0	0.336691	0.326619	0.336691	0	0
6.431	0.000779212	-0.000779212	0.000185301	0.000185301	-132.536	20.3663	3.16689	0.897909	0	0	0.336944	0.326111	0.336944	0	0
6.432	0.00276334	-0.00276334	0.000193782	0.000193782	-129.843	22.4178	3.48536	0.897912	0	0	0.337395	0.325211	0.337395	0	0
6.433	0.000463741	-0.000463741	0.000198163	0.000198163	-129.375	20.4444	3.17805	0.897916	0	0	0.337502	0.324997	0.337502	0	0
6.434	-0.000284069	0.000284069	0.000181229	0.000181229	-130.601	22.9707	3.57021	0.89792	0	0	0.336646	0.326708	0.336646	0	0
6.435	-2.66667e-005	2.66667e-005	0.000190353	0.000190353	-131.203	23.141	3.59612	0.897924	0	0	0.336566	0.326868	0.336566	0	0
6.436	-0.00119511	0.00119511	0.000199147	0.000199147	-129.618	21.1107	3.2801	0.897928	0	0	0.337114	0.325773	0.337114	0	0
6.437	0.0023444	-0.0023444	0.000208379	0.000208379	-130.441	21.2777	3.30553	0.897931	0	0	0.336946	0.326108	0.336946	0	0
6.438	-0.00151689	0.00151689	0.000174813	0.000174813	-132.252	21.1965	3.29241	0.897935	0	0	0.337111	0.325778	0.337111	0	0
6.439	0.000170314	-0.000170314	0.000179957	0.000179957	-135.58	19.5663	3.03872	0.897939	0	0	0.337008	0.325984	0.337008	0	0
6.44	-0.000278459	0.000278459	0.000175643	0.000175643	-126.4	20.5218	3.18661	0.897942	0	0	0.337399	0.325202	0.337399	0	0
6.441	-0.00191751	0.00191751	0.000189328	0.000189328	-129.719	23.5208	3.65173	0.897945	0	0	0.336807	0.326387	0.336807	0	0
6.442	-0.000224232	0.000224232	0.000178557	0.000178557	-128.585	21.9813	3.41219	0.89795	0	0	0.336507	0.326986	0.336507	0	0
6.443	-0.00306498	0.00306498	0.00018432	0.00018432	-129.608	19.9115	3.0904	0.897953	0	0	0.337216	0.325568	0.337216	0	0
6.444	-0.00114865	0.00114865	0.000194204	0.000194204	-129.92	22.2538	3.45342	0.897957	0	0	0.33651	0.326979	0.33651	0	0
6.445	-9.78074e-005	9.78074e-005	0.000183892	0.000183892	-128.68	21.6003	3.35148	0.897961	0	0	0.337014	0.325971	0.337014	0	0
6.446	-0.000411617	0.000411617	0.000180375	0.000180375	-133.148	19.4191	3.01259	0.897964	0	0	0.336942	0.326115	0.336942	0	0
6.447	-0.00124075	0.00124075	0.00018687	0.00018687	-130.565	21.6583	3.35944	0.897968	0	0	0.336611	0.326778	0.336611	0	0
6.448	0.000864007	-0.000864007	0.000173407	0.000173407	-126.688	22.0101	3.41348	0.897971	0	0	0.336578	0.326843	0.336578	0	0
6.449	-0.00120295	0.00120295	0.000192195	0.000192195	-130.128	21.3346	3.3082	0.897975	0	0	0.337278	0.325443	0.337278	0	0
6.45	0.00405802	-0.00405802	0.00017913	0.00017913	-130.832	22.7437	3.52615	0.897979	0	0	0.33686	0.32628	0.33686	0	0
6.451	-0.000221175	0.000221175	0.000183574	0.000183574	-129.429	20.635	3.19873	0.897983	0	0	0.336628	0.326743	0.336628	0	0
6.452	-0.00346501	0.00346501	0.000179722	0.000179722	-127.77	22.1143	3.42751	0.897986	0	0	0.336613	0.326775	0.336613	0	0
6.453	-0.00210104	0.00210104	0.000171684	0.000171684	-129.606	20.1123	3.11674	0.89799	0	0	0.337098	0.325804	0.337098	0	0
6.454	-0.00124288	0.00124288	0.000178987	0.000178987	-125.253	21.713	3.36427	0.897994	0	0	0.337278	0.325444	0.337278	0	0
6.455	-0.000924435	0.000924435	0.000185925	0.000185925	-127.109	21.0023	3.25365	0.897997	0	0	0.336684	0.326631	0.336684	0	0
6.456	-0.00081203	0.00081203	0.000197677	0.000197677	-129.978	19.838	3.07281	0.898001	0	0	0.336944	0.326113	0.336944	0	0
6.457	-0.00305398	0.00305398	0.000192381	0.000192381	-132.251	21.4549	3.32274	0.898004	0	0	0.336684	0.326631	0.336684	0	0
6.458	-0.000142521	0.000142521	0.000191573	0.000191573	-126.436	21.7439	3.36697	0.898008	0	0	0.336875	0.32625	0.336875	0	0
6.459	0.000449733	-0.000449733	0.000170626	0.000170626	-129.931	21.2692	3.29296	0.898012	0	0	0.336422	0.327155	0.336422	0	0
6.46	-0.00099639	0.00099639	0.000178937	0.000178937	-128.806	19.7947	3.0642	0.898015	0	0	0.337076	0.325848	0.337076	0	0
6.461	-0.00207074	0.00207074	0.000163447	0.000163447	-127.453	19.918	3.08281	0.898019	0	0	0.337055	0.325891	0.337055	0	0
6.462	0.000604393	-0.000604393	0.000163697	0.000163697	-130.183	21.6322	3.3476	0.898022	0	0	0.336292	0.327416	0.336292	0	0
6.463	0.0020465	-0.0020465	0.000181072	0.000181072	-133.252	20.9715	3.24486	0.898026	0	0	0.33632	0.327361	0.33632	0	0
6.464	-0.00136777	0.00136777	0.000185271	0.000185271	-129.999	21.6238	3.34526	0.89803	0	0	0.337319	0.325362	0.337319	0	0
6.465	-0.00111809	0.00111809	0.000186175	0.000186175	-131.027	19.8705	3.07356	0.898033	0	0	0.336719	0.326562	0.336719	0	0
6.466	-0.0016533	0.0016533	0.000184195	0.000184195	-133.104	19.6975	3.04632	0.898037	0	0	0.337149	0.325702	0.337149	0	0
6.467	0.00101184	-0.00101184	0.000189927	0.000189927	-124.245	21.3401	3.29985	0.89804	0	0	0.337581	0.324837	0.337581	0	0
6.468	-0.00176107	0.00176107	0.000187862	0.000187862	-127.874	21.6471	3.3468	0.898044	0	0	0.337465	0.325071	0.337465	0	0
6.469	1.50617e-005	-1.50617e-005	0.000185373	0.000185373	-129.949	19.3823	2.99618	0.898048	0	0	0.336873	0.326255	0.336873	0	0
6.47	0.00206256	-0.00206256	0.000187179	0.000187179	-128.561	21.0432	3.25243	0.898051	0	0	0.337219	0.325562	0.337219	0	0
6.471	7.37037e-006	-7.37037e-006	0.000180771	0.000180771	-130.052	21.8714	3.37991	0.898054	0	0	0.336685	0.32663	0.336685	0	0
6.472	-0.00128756	0.00128756	0.000179415	0.000179415	-130.107	23.6924	3.66075	0.898058	0	0	0.336795	0.32641	0.336795	0	0
6.473	-7.73704e-005	7.73704e-005	0.000180584	0.000180584	-127.766	22.8772	3.53426	0.898062	0	0	0.336721	0.326557	0.336721	0	0
6.474	0.00152603	-0.00152603	0.000187752	0.000187752	-130.024	20.5404	3.17275	0.898066	0	0	0.336776	0.326448	0.336776	0	0
6.475	0.000621353	-0.000621353	0.000208764	0.000208764	-133.028	21.6531	3.34411	0.89807	0	0	0.336674	0.326653	0.336674	0	0
6.476	-0.00414424	0.00414424	0.000181569	0.000181569	-129.177	20.2146	3.12146	0.898073	0	0	0.33697	0.326059	0.33697	0	0
6.477	0.00209677	-0.00209677	0.00018995	0.00018995	-129.901	24.3416	3.75816	0.898077	0	0	0.336424	0.327152	0.336424	0	0
6.478	-0.00046778	0.00046778	0.000188503	0.000188503	-128.591	21.3477	3.29542	0.898081	0	0	0.336807	0.326385	0.336807	0	0
6.479	-0.00240847	0.00240847	0.000171737	0.000171737	-131.486	22.2409	3.43276	0.898085	0	0	0.336905	0.326191	0.336905	0	0
6.48	0.00185287	-0.00185287	0.000189768	0.000189768	-130.696	20.0632	3.09617	0.898089	0	0	0.336577	0.326846	0.336577	0	0
6.481	0.00288107	-0.00288107	0.000202712	0.000202712	-134.815	19.7763	3.05143	0.898092	0	0	0.336699	0.326602	0.336699	0	0
6.482	0.00201502	-0.00201502	0.000202653	0.000202653	-129.83	22.195	3.4241	0.898095	0	0	0.336919	0.326162	0.336919	0	0
6.483	0.00183501	-0.00183501	0.000186219	0.000186219	-131.346	20.2458	3.12291	0.898099	0	0	0.336887	0.326227	0.336887	0	0
6.484	0.000231756	-0.000231756	0.000186916	0.000186916	-127.557	20.1728	3.11117	0.898103	0	0	0.336983	0.326033	0.336983	0	0
6.485	0.00196314	-0.00196314	0.000186108	0.000186108	-131.625	21.2727	3.28029	0.898106	0	0	0.336617	0.326766	0.336617	0	0
6.486	0.000318254	-0.000318254	0.000188046	0.000188046	-125.863	20.2878	3.12793	0.89811	0	0	0.337252	0.325496	0.337252	0	0
6.487	-0.00178475	0.00178475	0.00018217	0.00018217	-129.279	20.3119	3.13117	0.898113	0	0	0.337593	0.324814	0.337593	0	0
6.488	-0.000895321	0.000895321	0.000193547	0.000193547	-128.686	21.2972	3.28255	0.898117	0	0	0.336761	0.326478	0.336761	0	0
6.489	0.000693094	-0.000693094	0.000192627	0.000192627	-131.691	19.499	3.00493	0.89812	0	0	0.336423	0.327154	0.336423	0	0
6.49	-0.00070798	0.00070798	0.000185021	0.000185021	-126.134	22.5395	3.47296	0.898124	0	0	0.337043	0.325914	0.337043	0	0
6.491	0.000605926	-0.000605926	0.000185339	0.000185339	-133.213	18.8688	2.90691	0.898128	0	0	0.336657	0.326686	0.336657	0	0
6.492	0.00103192	-0.00103192	0.000176468	0.000176468	-128.559	21.533	3.31685	0.898131	0	0	0.336633	0.326733	0.336633	0	0
6.493	0.00127913	-0.00127913	0.000179651	0.000179651	-128.79	19.2138	2.95916	0.898134	0	0	0.337043	0.325913	0.337043	0	0
6.494	-0.000609449	0.000609449	0.000187163	0.000187163	-128.387	20.2947	3.12515	0.898138	0	0	0.337457	0.325086	0.337457	0	0
6.495	-0.00104168	0.00104168	0.000195221	0.000195221	-127.727	21.7183	3.34385	0.898141	0	0	0.336697	0.326607	0.336697	0	0
6.496	-0.0030059	0.0030059	0.000178074	0.000178074	-127.657	19.0229	2.9284	0.898145	0	0	0.33684	0.326321	0.33684	0	0
6.497	0.00190023	-0.00190023	0.000193704	0.000193704	-132.125	19.6515	3.0247	0.898148	0	0	0.336584	0.326833	0.336584	0	0
6.498	-0.000409195	0.000409195	0.00017195	0.00017195	-127.508	21.8515	3.36281	0.898152	0	0	0.336755	0.326491	0.336755	0	0
6.499	-0.000714133	0.000714133	0.000186636	0.000186636	-129.841	19.3517	2.97764	0.898155	0	0	0.336919	0.326162	0.336919	0	0
6.5	-0.00401826	0.00401826	0.000170998	0.000170998	-129.03	19.4737	2.99596	0.898159	0	0	0.336376	0.327249	0.336376	0	0
6.501	6.39556e-005	-6.39556e-005	0.000168758	0.000168758	-129.174	24.4431	3.75989	0.898162	0	0	0.337087	0.325826	0.337087	0	0
6.502	-0.000616598	0.000616598	0.000175495	0.000175495	-126.656	21.0601	3.23901	0.898166	0	0	0.336757	0.326487	0.336757	0	0
6.503	0.000920052	-0.000920052	0.000202366	0.000202366	-129.706	21.8492	3.35987	0.89817	0	0	0.336829	0.326343	0.336829	0	0
6.504	-0.00203027	0.00203027	0.000182738	0.000182738	-127.49	19.9396	3.06575	0.898173	0	0	0.336955	0.32609	0.336955	0	0
6.505	0.000861054	-0.000861054	0.000190611	0.000190611	-127.474	19.3582	2.9759	0.898177	0	0	0.336779	0.326442	0.336779	0	0
6.506	-0.00217647	0.00217647	0.000168692	0.000168692	-132.159	21.8022	3.35109	0.89818	0	0	0.337056	0.325887	0.337056	0	0
6.507	0.000133526	-0.000133526	0.000189604	0.000189604	-130.311	21.0099	3.22882	0.898184	0	0	0.336602	0.326795	0.336602	0	0
6.508	0.0012084	-0.0012084	0.000197169	0.000197169	-129.105	21.038	3.23263	0.898187	0	0	0.337155	0.325689	0.337155	0	0
6.509	-0.00110342	0.00110342	0.000180559	0.000180559	-128.606	22.1525	3.40337	0.898191	0	0	0.336683	0.326635	0.336683	0	0
6.51	0.00152589	-0.00152589	0.000206291	0.000206291	-128.772	20.4862	3.14688	0.898195	0	0	0.337294	0.325412	0.337294	0	0
6.511	0.00287345	-0.00287345	0.000168145	0.000168145	-127.958	21.6864	3.33073	0.898198	0	0	0.336933	0.326134	0.336933	0	0
6.512	-0.000544	0.000544	0.000180407	0.000180407	-127.927	20.5413	3.15438	0.898202	0	0	0.337417	0.325166	0.337417	0	0
6.513	-0.00158384	0.00158384	0.000194061	0.000194061	-131.004	20.4619	3.1417	0.898206	0	0	0.336512	0.326975	0.336512	0	0
6.514	0.00186067	-0.00186067	0.000195341	0.000195341	-128.129	20.5083	3.14834	0.898209	0	0	0.336768	0.326463	0.336768	0	0
6.515	-0.0012312	0.0012312	0.000176989	0.000176989	-126.4	21.098	3.23838	0.898213	0	0	0.337425	0.325151	0.337425	0	0
6.516	-0.000579477	0.000579477	0.000181094	0.000181094	-129.513	19.8034	3.0392	0.898216	0	0	0.336885	0.326231	0.336885	0	0
6.517	0.00198729	-0.00198729	0.000205683	0.000205683	-130.384	21.0104	3.22394	0.89822	0	0	0.336794	0.326412	0.336794	0	0
6.518	0.0019554	-0.0019554	0.00016341	0.00016341	-131.263	22.18	3.40288	0.898223	0	0	0.335849	0.328303	0.335849	0	0
6.519	-0.000467267	0.000467267	0.000189911	0.000189911	-127.292	20.4646	3.13922	0.898227	0	0	0.33682	0.326359	0.33682	0	0
6.52	4.59704e-005	-4.59704e-005	0.000168105	0.000168105	-126.758	20.644	3.16626	0.89823	0	0	0.336361	0.327279	0.336361	0	0
6.521	0.000398123	-0.000398123	0.00017913	0.00017913	-126.34	19.0034	2.91419	0.898234	0	0	0.336823	0.326355	0.336823	0	0
6.522	-0.000180435	0.000180435	0.00016279	0.00016279	-130.865	20.3107	3.11419	0.898237	0	0	0.336707	0.326587	0.336707	0	0
6.523	0.00422618	-0.00422618	0.000215421	0.000215421	-126.943	20.7615	3.18282	0.898241	0	0	0.336885	0.326229	0.336885	0	0
6.524	0.00151296	-0.00151296	0.000178091	0.000178091	-132.002	21.9282	3.36116	0.898244	0	0	0.336675	0.32665	0.336675	0	0
6.525	0.000748198	-0.000748198	0.00018432	0.00018432	-130.304	21.0134	3.22045	0.898248	0	0	0.336721	0.326558	0.336721	0	0
6.526	0.000407775	-0.000407775	0.000174593	0.000174593	-128.912	21.7937	3.33952	0.898251	0	0	0.337173	0.325654	0.337173	0	0
6.527	-0.000340756	0.000340756	0.000193259	0.000193259	-129.239	20.057	3.07293	0.898255	0	0	0.336729	0.326542	0.336729	0	0
6.528	-0.00143797	0.00143797	0.00018422	0.00018422	-124.83	20.4347	3.13032	0.898259	0	0	0.336716	0.326568	0.336716	0	0
6.529	0.000508074	-0.000508074	0.000183397	0.000183397	-125.323	18.7927	2.87834	0.898262	0	0	0.337257	0.325486	0.337257	0	0
6.53	0.000699832	-0.000699832	0.000183398	0.000183398	-128.071	21.1086	3.23256	0.898265	0	0	0.336717	0.326566	0.336717	0	0
6.531	0.00244851	-0.00244851	0.000204104	0.000204104	-129.664	19.7199	3.01942	0.898269	0	0	0.337098	0.325803	0.337098	0	0
6.532	0.00375269	-0.00375269	0.00016891	0.00016891	-128.574	19.8384	3.03711	0.898272	0	0	0.337215	0.32557	0.337215	0	0
6.533	-0.00310909	0.00310909	0.000193449	0.000193449	-127.556	21.3393	3.26638	0.898276	0	0	0.336985	0.32603	0.336985	0	0
6.534	-0.00379697	0.00379697	0.000172128	0.000172128	-132.201	21.2391	3.25055	0.898279	0	0	0.33668	0.32664	0.33668	0	0
6.535	0.00188265	-0.00188265	0.000193959	0.000193959	-128.112	20.3671	3.11662	0.898283	0	0	0.3368	0.326401	0.3368	0	0
6.536	-0.00227882	0.00227882	0.000182835	0.000182835	-126.856	19.5412	2.98978	0.898286	0	0	0.337011	0.325979	0.337011	0	0
6.537	-0.00155136	0.00155136	0.000189778	0.000189778	-124.425	21.5956	3.3036	0.89829	0	0	0.336954	0.326092	0.336954	0	0
6.538	0.000440047	-0.000440047	0.000181829	0.000181829	-125.103	20.4276	3.12445	0.898293	0	0	0.336805	0.326389	0.336805	0	0
6.539	-0.000186681	0.000186681	0.000165795	0.000165795	-122.383	20.4569	3.12844	0.898297	0	0	0.337062	0.325876	0.337062	0	0
6.54	-0.00223103	0.00223103	0.000174312	0.000174312	-130.224	20.2062	3.08963	0.8983	0	0	0.33681	0.326381	0.33681	0	0
6.541	-0.00235618	0.00235618	0.000183677	0.000183677	-125.047	21.7499	3.32516	0.898304	0	0	0.337139	0.325721	0.337139	0	0
6.542	-0.00301972	0.00301972	0.000172826	0.000172826	-126.332	20.0028	3.05759	0.898307	0	0	0.336952	0.326096	0.336952	0	0
6.543	0.000109884	-0.000109884	0.000192445	0.000192445	-127.859	20.2167	3.08982	0.898311	0	0	0.336831	0.326338	0.336831	0	0
6.544	-0.000656074	0.000656074	0.000177224	0.000177224	-131.309	20.699	3.16305	0.898314	0	0	0.33663	0.32674	0.33663	0	0
6.545	0.00019762	-0.00019762	0.000175089	0.000175089	-128.172	18.7115	2.8589	0.898318	0	0	0.336473	0.327055	0.336473	0	0
6.546	0.000178802	-0.000178802	0.000183618	0.000183618	-130.318	20.0017	3.05557	0.898321	0	0	0.337124	0.325752	0.337124	0	0
6.547	0.000179309	-0.000179309	0.000182552	0.000182552	-128.818	18.9797	2.89899	0.898324	0	0	0.336906	0.326188	0.336906	0	0
6.548	-0.00378643	0.00378643	0.000171057	0.000171057	-127.126	21.0303	3.21172	0.898327	0	0	0.336996	0.326009	0.336996	0	0
6.549	0.00170834	-0.00170834	0.000199271	0.000199271	-127.377	18.7664	2.86553	0.898331	0	0	0.336787	0.326426	0.336787	0	0
6.55	-0.000940262	0.000940262	0.00017939	0.00017939	-128.824	20.1324	3.07365	0.898334	0	0	0.337267	0.325466	0.337267	0	0
6.551	-0.000849252	0.000849252	0.00016618	0.00016618	-127.861	19.9482	3.04507	0.898338	0	0	0.336756	0.326487	0.336756	0	0
6.552	0.00249646	-0.00249646	0.00018549	0.00018549	-129.098	22.2354	3.39369	0.898341	0	0	0.337004	0.325992	0.337004	0	0
6.553	0.000625321	-0.000625321	0.000184977	0.000184977	-130.726	22.1142	3.37467	0.898345	0	0	0.336441	0.327117	0.336441	0	0
6.554	-4.22815e-005	4.22815e-005	0.000196351	0.000196351	-123.252	19.327	2.94889	0.898349	0	0	0.336197	0.327606	0.336197	0	0
6.555	0.000154543	-0.000154543	0.000178064	0.000178064	-127.53	19.3377	2.95007	0.898352	0	0	0.336596	0.326807	0.336596	0	0
6.556	0.00335364	-0.00335364	0.000175679	0.000175679	-125.186	19.9048	3.03611	0.898355	0	0	0.337041	0.325919	0.337041	0	0
6.557	0.00152305	-0.00152305	0.000185014	0.000185014	-127.264	20.2673	3.09093	0.898358	0	0	0.336766	0.326468	0.336766	0	0
6.558	3.20444e-005	-3.20444e-005	0.000191975	0.000191975	-125.668	20.4159	3.11313	0.898362	0	0	0.336229	0.327542	0.336229	0	0
6.559	0.00208223	-0.00208223	0.00018285	0.00018285	-125.619	20.6314	3.1455	0.898365	0	0	0.336608	0.326784	0.336608	0	0
