Temperature	Magnetism_One	Magntism_Two	Susceptibility_One	Susceptibility_Two	Energy	Heat_Capacity	Heat_Capacity_Over_Temp	Entropy	Prob_S3	Prob_S2	Prob_S1	Prob_S0	Prob_S-1	Prob_S-2	Prob_S-3	
10.01	0.0506567	0.0506567	0.000116458	0.000116458	-510.283	56.1637	5.61075	728.292	0	0.153388	0.233804	0.226625	0.231783	0.154399	0
10.02	0.054212	0.054212	0.000148448	0.000148448	-505.529	70.7081	7.05669	728.292	0	0.155079	0.231996	0.226418	0.23086	0.155647	0
10.03	0.0503442	0.0503442	0.000141579	0.000141579	-502.585	65.696	6.54995	728.292	0	0.154724	0.231646	0.227871	0.230426	0.155333	0
10.04	0.0451079	0.0451079	0.000127836	0.000127836	-507.323	77.1042	7.6797	728.292	0	0.153348	0.231763	0.229236	0.232847	0.152806	0
10.05	0.0541022	0.0541022	0.000135208	0.000135208	-514.177	65.7702	6.5443	728.292	0	0.154267	0.233458	0.224405	0.233747	0.154123	0
10.06	0.0455595	0.0455595	0.000127018	0.000127018	-495.153	79.875	7.93987	728.292	0	0.153715	0.232757	0.22698	0.232909	0.153639	0
10.07	0.0412465	0.0412465	9.00017e-005	9.00017e-005	-470.159	80.2144	7.96568	728.292	0	0.154015	0.233574	0.225918	0.231379	0.155113	0
10.08	0.0499309	0.0499309	0.000158437	0.000158437	-506.061	61.6156	6.11266	728.292	0	0.154865	0.231235	0.225935	0.234964	0.153001	0
10.09	0.0476633	0.0476633	0.000112553	0.000112553	-482.121	47.4195	4.69965	728.292	0	0.151996	0.233476	0.229556	0.232474	0.152497	0
10.1	0.0445985	0.0445985	9.88946e-005	9.88946e-005	-489.009	61.4371	6.08288	728.292	0	0.152138	0.23425	0.228415	0.231871	0.153327	0
10.11	0.051774	0.051774	0.000193529	0.000193529	-514.157	60.4381	5.97805	728.293	0	0.154469	0.232726	0.225969	0.232007	0.154829	0
10.12	0.0478366	0.0478366	0.000136168	0.000136168	-523.988	76.0023	7.51011	728.293	0	0.153028	0.231951	0.229415	0.233207	0.152399	0
10.13	0.0435198	0.0435198	0.000114173	0.000114173	-499.136	56.2138	5.54924	728.293	0	0.156308	0.231781	0.22383	0.231764	0.156317	0
10.14	0.0389492	0.0389492	9.05224e-005	9.05224e-005	-462.76	67.6289	6.66951	728.293	0	0.151375	0.233452	0.230664	0.232815	0.151693	0
10.15	0.0527468	0.0527468	0.000133427	0.000133427	-500.829	80.2834	7.90969	728.293	0	0.155878	0.230061	0.226784	0.232737	0.15454	0
10.16	0.0478275	0.0478275	0.000103464	0.000103464	-483.905	57.3574	5.64541	728.293	0	0.154844	0.230792	0.227482	0.233286	0.153597	0
10.17	0.0429331	0.0429331	0.000112783	0.000112783	-507.758	76.4655	7.51874	728.293	0	0.15483	0.231703	0.226623	0.232326	0.154518	0
10.18	0.0523538	0.0523538	0.000158342	0.000158342	-521.43	92.5452	9.09089	728.293	0	0.155115	0.232296	0.224633	0.233387	0.154569	0
10.19	0.0473515	0.0473515	0.00011938	0.00011938	-477.339	47.3082	4.64261	728.293	0	0.153935	0.232319	0.226625	0.234053	0.153068	0
10.2	0.0601767	0.0601767	0.00014202	0.00014202	-496.455	63.1289	6.18911	728.293	0	0.153398	0.233275	0.227806	0.230972	0.154549	0
10.21	0.0356854	0.0356854	6.26176e-005	6.26176e-005	-477.848	62.8873	6.15938	728.293	0	0.154601	0.231548	0.227108	0.232734	0.154008	0
10.22	0.0440442	0.0440442	9.74423e-005	9.74423e-005	-508.213	67.1032	6.56587	728.293	0	0.154433	0.233133	0.225348	0.232176	0.154911	0
10.23	0.0496389	0.0496389	0.000119878	0.000119878	-471.168	59.7215	5.83788	728.293	0	0.155678	0.231657	0.224944	0.232429	0.155292	0
10.24	0.0460096	0.0460096	0.000136331	0.000136331	-490.107	46.5277	4.54372	728.293	0	0.151966	0.23404	0.228125	0.233768	0.152102	0
10.25	0.0465114	0.0465114	9.40688e-005	9.40688e-005	-481.116	52.7021	5.14167	728.294	0	0.153209	0.233362	0.226329	0.234419	0.152681	0
10.26	0.0538047	0.0538047	0.000138396	0.000138396	-487.009	64.0846	6.24606	728.294	0	0.152391	0.232908	0.230114	0.231483	0.153104	0
10.27	0.0484118	0.0484118	0.000113606	0.000113606	-486.745	62.4715	6.08291	728.294	0	0.152497	0.233083	0.228364	0.234037	0.15202	0
10.28	0.0474363	0.0474363	0.000175606	0.000175606	-496.541	59.4349	5.7816	728.294	0	0.15295	0.233505	0.227811	0.232062	0.153672	0
10.29	0.0456462	0.0456462	0.000113004	0.000113004	-512.401	67.3595	6.54611	728.294	0	0.151572	0.233578	0.229386	0.234208	0.151256	0
10.3	0.0528338	0.0528338	0.000153321	0.000153321	-499.291	58.5162	5.68118	728.294	0	0.152535	0.233173	0.227635	0.235071	0.151586	0
10.31	0.0448381	0.0448381	0.000121399	0.000121399	-498.335	58.5083	5.67491	728.294	0	0.152784	0.234707	0.225363	0.234017	0.153129	0
10.32	0.0490967	0.0490967	0.00013889	0.00013889	-478.199	45.9069	4.44835	728.294	0	0.152409	0.233603	0.228449	0.232659	0.152881	0
10.33	0.0646142	0.0646142	0.000215483	0.000215483	-475.08	59.8828	5.79698	728.294	0	0.152723	0.235008	0.226174	0.231737	0.154358	0
10.34	0.0485831	0.0485831	0.000124314	0.000124314	-472.67	61.7971	5.97651	728.294	0	0.151832	0.233317	0.229963	0.232795	0.152093	0
10.35	0.0542542	0.0542542	0.000134614	0.000134614	-492.405	67.1559	6.48849	728.294	0	0.150757	0.233331	0.231531	0.233914	0.150466	0
10.36	0.0541438	0.0541438	0.00014346	0.00014346	-496.24	63.7921	6.15754	728.294	0	0.153509	0.232941	0.227406	0.232328	0.153816	0
10.37	0.0482766	0.0482766	0.000122718	0.000122718	-496.235	61.499	5.93047	728.294	0	0.151682	0.232814	0.230047	0.234737	0.150721	0
10.38	0.0544394	0.0544394	0.000144536	0.000144536	-494.267	43.5127	4.19198	728.294	0	0.150007	0.235228	0.230655	0.232976	0.151134	0
10.39	0.0499531	0.0499531	0.000171181	0.000171181	-461.341	72.3525	6.96366	728.294	0	0.152156	0.234813	0.22791	0.231117	0.154004	0
10.4	0.0458919	0.0458919	0.000109171	0.000109171	-498.695	54.2083	5.21233	728.294	0	0.153803	0.23442	0.223727	0.234074	0.153976	0
10.41	0.0565053	0.0565053	0.000126686	0.000126686	-489.329	69.9949	6.72381	728.295	0	0.155381	0.230568	0.226693	0.233386	0.153972	0
10.42	0.0454824	0.0454824	0.000100597	0.000100597	-446.265	55.9039	5.36506	728.295	0	0.15351	0.233372	0.226648	0.232551	0.15392	0
10.43	0.0498844	0.0498844	0.000139715	0.000139715	-463.123	56.9859	5.46365	728.295	0	0.153836	0.232519	0.22723	0.232642	0.153774	0
10.44	0.0561275	0.0561275	0.000174211	0.000174211	-503.25	86.8622	8.32014	728.295	0	0.153032	0.234078	0.226495	0.232649	0.153746	0
10.45	0.0497185	0.0497185	0.000128312	0.000128312	-472.523	47.0725	4.50455	728.295	0	0.152927	0.232619	0.228051	0.234333	0.15207	0
10.46	0.0388813	0.0388813	9.58561e-005	9.58561e-005	-465.75	58.5523	5.59774	728.295	0	0.154107	0.233012	0.225449	0.233635	0.153796	0
10.47	0.0441665	0.0441665	0.000102853	0.000102853	-465.406	61.8343	5.90585	728.295	0	0.152462	0.233138	0.228313	0.234111	0.151976	0
10.48	0.0436545	0.0436545	9.62906e-005	9.62906e-005	-472.657	55.9397	5.33776	728.295	0	0.152411	0.233206	0.227421	0.235895	0.151067	0
10.49	0.0542795	0.0542795	0.000161764	0.000161764	-475.541	58.6127	5.58749	728.295	0	0.153344	0.232191	0.227493	0.235065	0.151907	0
10.5	0.0441782	0.0441782	0.000130427	0.000130427	-463.843	49.6509	4.72866	728.295	0	0.154407	0.233764	0.224299	0.232486	0.155046	0
10.51	0.0395169	0.0395169	9.80647e-005	9.80647e-005	-481.921	57.3881	5.46033	728.295	0	0.152836	0.234451	0.226146	0.233011	0.153556	0
10.52	0.0418249	0.0418249	8.42501e-005	8.42501e-005	-471.665	43.0033	4.08776	728.295	0	0.152037	0.234337	0.227309	0.234222	0.152095	0
10.53	0.0461553	0.0461553	0.000148895	0.000148895	-468.759	50.7795	4.82236	728.295	0	0.152368	0.233432	0.228555	0.233121	0.152523	0
10.54	0.0399092	0.0399092	8.15191e-005	8.15191e-005	-485.898	51.6376	4.89921	728.295	0	0.152384	0.234857	0.226059	0.233776	0.152924	0
10.55	0.0500085	0.0500085	0.000138579	0.000138579	-469.756	70.8488	6.71553	728.295	0	0.150504	0.23527	0.229397	0.233381	0.151448	0
10.56	0.0487452	0.0487452	0.000111218	0.000111218	-483.381	63.6265	6.02523	728.295	0	0.151909	0.23564	0.226933	0.231576	0.153941	0
10.57	0.0430437	0.0430437	8.90611e-005	8.90611e-005	-482.253	56.3035	5.32672	728.296	0	0.152055	0.234564	0.227796	0.232493	0.153091	0
10.58	0.0488354	0.0488354	0.000123793	0.000123793	-462.862	79.4969	7.51388	728.296	0	0.154056	0.231027	0.227557	0.235583	0.151778	0
10.59	0.052249	0.052249	0.000165375	0.000165375	-497.537	52.6633	4.97293	728.296	0	0.152807	0.233275	0.228045	0.232858	0.153016	0
10.6	0.0392776	0.0392776	8.56538e-005	8.56538e-005	-460.693	57.6793	5.44145	728.296	0	0.150865	0.235961	0.226685	0.23529	0.1512	0
10.61	0.0520421	0.0520421	0.000137389	0.000137389	-484.776	66.5264	6.27016	728.296	0	0.154144	0.232309	0.226262	0.233973	0.153312	0
10.62	0.0430563	0.0430563	0.000111014	0.000111014	-484.084	46.1384	4.34448	728.296	0	0.153014	0.232712	0.228522	0.232766	0.152987	0
10.63	0.0528981	0.0528981	0.000141342	0.000141342	-448.144	48.4812	4.56079	728.296	0	0.151182	0.23492	0.228663	0.233183	0.152051	0
10.64	0.0509502	0.0509502	0.000127365	0.000127365	-442.591	57.7256	5.42534	728.296	0	0.151987	0.234704	0.227338	0.233263	0.152708	0
10.65	0.0465518	0.0465518	0.000106424	0.000106424	-477.274	79.7959	7.49257	728.296	0	0.15306	0.233292	0.227361	0.233163	0.153125	0
10.66	0.0512081	0.0512081	0.000119968	0.000119968	-479.359	46.9753	4.40669	728.296	0	0.153201	0.232687	0.228096	0.232944	0.153073	0
10.67	0.0502575	0.0502575	0.00011016	0.00011016	-440.175	58.3881	5.47218	728.296	0	0.153418	0.231163	0.229142	0.234554	0.151723	0
10.68	0.0423195	0.0423195	0.000108591	0.000108591	-454.306	56.5144	5.29161	728.296	0	0.152929	0.232239	0.228593	0.234382	0.151857	0
10.69	0.048028	0.048028	0.000141949	0.000141949	-459.859	45.0872	4.2177	728.296	0	0.153208	0.233429	0.227461	0.231959	0.153944	0
10.7	0.0491658	0.0491658	0.000117381	0.000117381	-444.894	52.8451	4.9388	728.296	0	0.15388	0.232654	0.226808	0.232904	0.153755	0
10.71	0.0578504	0.0578504	0.000145275	0.000145275	-465.199	68.5178	6.39755	728.296	0	0.15391	0.232809	0.226914	0.232104	0.154262	0
10.72	0.0457786	0.0457786	0.000119766	0.000119766	-482.827	49.0103	4.57186	728.296	0	0.152858	0.233559	0.227707	0.23248	0.153397	0
10.73	0.0544949	0.0544949	0.000167959	0.000167959	-467.198	46.8529	4.36653	728.296	0	0.151347	0.234819	0.228777	0.232601	0.152456	0
10.74	0.0530411	0.0530411	0.000168071	0.000168071	-459.298	44.2066	4.11607	728.297	0	0.153396	0.231968	0.228341	0.233831	0.152465	0
10.75	0.0492651	0.0492651	0.00013357	0.00013357	-476.109	59.2029	5.50725	728.297	0	0.151773	0.235061	0.226505	0.234715	0.151946	0
10.76	0.0469284	0.0469284	9.91748e-005	9.91748e-005	-465.88	69.5135	6.46036	728.297	0	0.151611	0.234396	0.228353	0.233662	0.151978	0
10.77	0.0475443	0.0475443	0.000115318	0.000115318	-476.654	68.4405	6.35474	728.297	0	0.152661	0.233123	0.228715	0.232559	0.152942	0
10.78	0.0565749	0.0565749	0.000118974	0.000118974	-481.936	66.4093	6.16041	728.297	0	0.153806	0.231825	0.227964	0.233372	0.153033	0
10.79	0.043721	0.043721	0.000127861	0.000127861	-464.804	56.6326	5.24862	728.297	0	0.153296	0.232638	0.227604	0.233693	0.152769	0
10.8	0.048333	0.048333	0.000119135	0.000119135	-443.332	55.0057	5.09312	728.297	0	0.152084	0.233097	0.228631	0.235111	0.151077	0
10.81	0.0491925	0.0491925	0.000119218	0.000119218	-447.538	50.8856	4.70727	728.297	0	0.150947	0.236091	0.226659	0.234624	0.15168	0
10.82	0.0535033	0.0535033	0.000118574	0.000118574	-446.172	60.7152	5.61139	728.297	0	0.152827	0.235282	0.225209	0.232429	0.154254	0
10.83	0.0523923	0.0523923	0.000153738	0.000153738	-464.92	51.3138	4.73811	728.297	0	0.15204	0.234373	0.228297	0.232128	0.153163	0
10.84	0.0456205	0.0456205	9.50047e-005	9.50047e-005	-463.52	46.8288	4.32	728.297	0	0.152097	0.233098	0.227946	0.236424	0.150434	0
10.85	0.0589575	0.0589575	0.000155542	0.000155542	-478.386	53.9067	4.96836	728.297	0	0.153343	0.233041	0.227059	0.233386	0.153171	0
10.86	0.0480883	0.0480883	0.000140612	0.000140612	-459.1	51.1762	4.71235	728.297	0	0.15163	0.235335	0.227053	0.233369	0.152613	0
10.87	0.0466957	0.0466957	0.000115213	0.000115213	-468.412	48.0345	4.419	728.297	0	0.151039	0.235365	0.228159	0.233432	0.152005	0
10.88	0.0528645	0.0528645	0.000178894	0.000178894	-473.773	56.8672	5.22676	728.297	0	0.153199	0.231685	0.229498	0.233155	0.152463	0
10.89	0.047402	0.047402	0.000104151	0.000104151	-444.66	56.9549	5.23001	728.297	0	0.152982	0.233057	0.226952	0.234997	0.152012	0
10.9	0.0569817	0.0569817	0.000164358	0.000164358	-486.379	54.249	4.97697	728.297	0	0.151705	0.23478	0.22836	0.232119	0.153036	0
10.91	0.0391807	0.0391807	8.26393e-005	8.26393e-005	-428.552	56.7903	5.20534	728.298	0	0.154037	0.231984	0.226611	0.234677	0.152691	0
10.92	0.0404332	0.0404332	8.69315e-005	8.69315e-005	-424.21	50.2053	4.59755	728.298	0	0.152832	0.233952	0.227027	0.232765	0.153425	0
10.93	0.0500649	0.0500649	9.33242e-005	9.33242e-005	-447.947	60.9144	5.57313	728.298	0	0.153536	0.233089	0.226472	0.233643	0.15326	0
10.94	0.0531494	0.0531494	0.000150575	0.000150575	-481.385	60.7674	5.5546	728.298	0	0.152186	0.23315	0.229495	0.232814	0.152354	0
10.95	0.052458	0.052458	0.000110721	0.000110721	-461.62	75.9912	6.93983	728.298	0	0.15204	0.235063	0.226461	0.233729	0.152707	0
10.96	0.058932	0.058932	0.000162237	0.000162237	-462.07	63.5434	5.79776	728.298	0	0.15265	0.233376	0.22697	0.235333	0.151671	0
10.97	0.0448128	0.0448128	0.000114664	0.000114664	-439.232	38.0778	3.47109	728.298	0	0.150794	0.235162	0.228308	0.234721	0.151015	0
10.98	0.0587326	0.0587326	0.000166261	0.000166261	-462.301	57.2753	5.21633	728.298	0	0.152398	0.232879	0.228345	0.235083	0.151295	0
10.99	0.0480472	0.0480472	0.000116796	0.000116796	-448.5	49.8805	4.53872	728.298	0	0.149832	0.236303	0.228925	0.233913	0.151027	0
11	0.0507867	0.0507867	0.000124939	0.000124939	-432.63	45.8941	4.17219	728.298	0	0.152348	0.232721	0.229708	0.23303	0.152193	0
11.01	0.0528822	0.0528822	0.000182368	0.000182368	-456.849	49.9151	4.53362	728.298	0	0.152358	0.232743	0.228766	0.234806	0.151327	0
11.02	0.0460893	0.0460893	9.88782e-005	9.88782e-005	-423.232	39.9668	3.62675	728.298	0	0.150347	0.23492	0.23017	0.233511	0.151052	0
11.03	0.0485606	0.0485606	0.00010123	0.00010123	-455.627	61.0219	5.53236	728.298	0	0.149378	0.235156	0.230577	0.235866	0.149023	0
11.04	0.0470857	0.0470857	0.000103299	0.000103299	-442.176	60.3454	5.46607	728.298	0	0.151333	0.233659	0.229464	0.234761	0.150783	0
11.05	0.0455514	0.0455514	0.000118559	0.000118559	-447.229	39.9727	3.61744	728.298	0	0.152394	0.233673	0.22768	0.234044	0.152209	0
11.06	0.0453611	0.0453611	8.70985e-005	8.70985e-005	-476.514	64.8474	5.86323	728.298	0	0.149526	0.234573	0.231849	0.23448	0.149573	0
11.07	0.0553816	0.0553816	0.000147157	0.000147157	-417.804	55.4719	5.01101	728.298	0	0.151562	0.234617	0.22754	0.234821	0.15146	0
11.08	0.0506265	0.0506265	0.000117964	0.000117964	-417.808	59.2263	5.34533	728.298	0	0.150568	0.23681	0.22758	0.232139	0.152903	0
11.09	0.0433745	0.0433745	0.000127854	0.000127854	-427.518	51.026	4.60109	728.299	0	0.151167	0.235241	0.229166	0.231279	0.153148	0
11.1	0.0502316	0.0502316	0.000122534	0.000122534	-463.166	52.3501	4.71622	728.299	0	0.152446	0.234475	0.226012	0.234765	0.152301	0
11.11	0.0495355	0.0495355	0.000120258	0.000120258	-438.038	56.7456	5.10762	728.299	0	0.150005	0.236133	0.228802	0.233979	0.151082	0
11.12	0.0458807	0.0458807	9.78434e-005	9.78434e-005	-435.69	55.7038	5.00933	728.299	0	0.152157	0.232929	0.229661	0.233265	0.151989	0
11.13	0.0567374	0.0567374	0.000136292	0.000136292	-430.18	53.8686	4.83995	728.299	0	0.150431	0.23559	0.228148	0.235213	0.150619	0
11.14	0.0576527	0.0576527	0.000163797	0.000163797	-473.046	78.1999	7.01974	728.299	0	0.151294	0.235296	0.228924	0.231086	0.1534	0
11.15	0.0473243	0.0473243	0.000109412	0.000109412	-477.497	46.1676	4.14059	728.299	0	0.152115	0.234312	0.227946	0.232714	0.152914	0
11.16	0.0524921	0.0524921	0.000138865	0.000138865	-451.322	50.0249	4.48251	728.299	0	0.149223	0.236731	0.229657	0.233603	0.150787	0
11.17	0.0422392	0.0422392	0.00011776	0.00011776	-424.15	62.9245	5.63335	728.299	0	0.14986	0.234611	0.230494	0.23574	0.149295	0
11.18	0.0543601	0.0543601	0.000167909	0.000167909	-428.717	50.7101	4.53579	728.299	0	0.150784	0.233844	0.229876	0.235577	0.149918	0
11.19	0.0520381	0.0520381	0.000108846	0.000108846	-435.926	49.1162	4.3893	728.299	0	0.151677	0.235149	0.226604	0.234637	0.151933	0
11.2	0.0429849	0.0429849	8.98566e-005	8.98566e-005	-425.46	44.8991	4.00885	728.299	0	0.15136	0.234322	0.229204	0.233189	0.151926	0
11.21	0.0406928	0.0406928	7.50969e-005	7.50969e-005	-431.11	49.7618	4.43905	728.299	0	0.150057	0.235241	0.230761	0.23253	0.151412	0
11.22	0.0496525	0.0496525	0.000139923	0.000139923	-443.044	58.564	5.21961	728.299	0	0.150969	0.234453	0.228698	0.235366	0.150513	0
11.23	0.0469542	0.0469542	0.000111555	0.000111555	-438.927	47.6063	4.23921	728.299	0	0.151295	0.234126	0.229431	0.233582	0.151567	0
11.24	0.0495243	0.0495243	0.000120014	0.000120014	-451.596	38.9323	3.46373	728.299	0	0.152365	0.234347	0.226476	0.234548	0.152265	0
11.25	0.0474383	0.0474383	9.40534e-005	9.40534e-005	-404.576	54.507	4.84506	728.299	0	0.151427	0.233237	0.229633	0.235316	0.150387	0
11.26	0.0489353	0.0489353	0.000116428	0.000116428	-461.109	57.1005	5.07109	728.299	0	0.152567	0.234283	0.22649	0.233902	0.152758	0
11.27	0.0626608	0.0626608	0.000188319	0.000188319	-440.056	47.6076	4.22428	728.299	0	0.151902	0.234285	0.227643	0.234249	0.15192	0
11.28	0.0484824	0.0484824	0.000145967	0.000145967	-424.474	48.9867	4.3428	728.3	0	0.151259	0.236119	0.225888	0.23483	0.151904	0
11.29	0.0453302	0.0453302	8.66993e-005	8.66993e-005	-435.023	57.6648	5.1076	728.3	0	0.151573	0.233667	0.229336	0.234033	0.15139	0
11.3	0.0478497	0.0478497	0.000107542	0.000107542	-468.734	43.6887	3.86626	728.3	0	0.151513	0.234834	0.227372	0.2347	0.15158	0
11.31	0.044252	0.044252	0.000103182	0.000103182	-442.691	51.6076	4.563	728.3	0	0.15118	0.233828	0.229233	0.235329	0.15043	0
11.32	0.0465762	0.0465762	0.000110838	0.000110838	-421.1	47.2862	4.17723	728.3	0	0.148962	0.236866	0.230581	0.232394	0.151198	0
11.33	0.0448958	0.0448958	0.000107007	0.000107007	-461.449	47.5435	4.19625	728.3	0	0.151194	0.234975	0.227801	0.234697	0.151333	0
11.34	0.0513331	0.0513331	0.00013311	0.00013311	-454.096	57.1116	5.0363	728.3	0	0.151946	0.233812	0.22835	0.234079	0.151813	0
11.35	0.0491152	0.0491152	0.000112157	0.000112157	-427.299	35.1122	3.09358	728.3	0	0.150096	0.235029	0.229701	0.235127	0.150047	0
11.36	0.0456893	0.0456893	0.000101744	0.000101744	-436.099	45.4191	3.99816	728.3	0	0.151887	0.23349	0.228376	0.235229	0.151018	0
11.37	0.0462613	0.0462613	9.88675e-005	9.88675e-005	-412.726	38.7866	3.41131	728.3	0	0.151308	0.234556	0.228235	0.234629	0.151271	0
11.38	0.0537306	0.0537306	9.0589e-005	9.0589e-005	-430.572	44.976	3.9522	728.3	0	0.151669	0.233883	0.228437	0.234801	0.15121	0
11.39	0.0372607	0.0372607	7.9209e-005	7.9209e-005	-424.052	43.9582	3.85937	728.3	0	0.149938	0.234969	0.230647	0.234047	0.150399	0
11.4	0.0391581	0.0391581	7.26172e-005	7.26172e-005	-413.257	46.3028	4.06165	728.3	0	0.150747	0.235104	0.228203	0.235292	0.150654	0
11.41	0.0454188	0.0454188	0.000105939	0.000105939	-437.806	45.5502	3.99213	728.3	0	0.151503	0.232709	0.231231	0.233398	0.151159	0
11.42	0.0430825	0.0430825	9.214e-005	9.214e-005	-419.381	52.4193	4.59013	728.3	0	0.150468	0.235157	0.229175	0.234307	0.150893	0
11.43	0.0490712	0.0490712	0.000124281	0.000124281	-452.585	41.6965	3.64799	728.3	0	0.152394	0.23197	0.229788	0.234939	0.150909	0
11.44	0.048116	0.048116	0.0001087	0.0001087	-421.368	40.5069	3.54081	728.3	0	0.15108	0.234608	0.228758	0.234343	0.151212	0
11.45	0.0502579	0.0502579	0.000119486	0.000119486	-397.226	46.5302	4.06377	728.3	0	0.149619	0.235815	0.231404	0.231274	0.151889	0
11.46	0.0447987	0.0447987	8.70442e-005	8.70442e-005	-430.141	46.2452	4.03536	728.3	0	0.151864	0.232939	0.229982	0.233763	0.151452	0
11.47	0.0505515	0.0505515	0.000107715	0.000107715	-465.186	46.9147	4.09021	728.3	0	0.151054	0.234335	0.228717	0.235344	0.15055	0
11.48	0.0518798	0.0518798	0.000114001	0.000114001	-431.967	42.0922	3.66657	728.3	0	0.150098	0.234774	0.229919	0.235447	0.149762	0
11.49	0.0478831	0.0478831	0.000104379	0.000104379	-435.471	46.635	4.05875	728.3	0	0.152609	0.23334	0.227905	0.233732	0.152413	0
11.5	0.0457555	0.0457555	0.000100895	0.000100895	-451.453	47.9206	4.16701	728.301	0	0.150841	0.235514	0.228738	0.232616	0.15229	0
11.51	0.0494722	0.0494722	0.000106227	0.000106227	-427.598	31.268	2.71659	728.301	0	0.152409	0.232903	0.229226	0.233204	0.152259	0
11.52	0.0443576	0.0443576	0.000115954	0.000115954	-415.788	41.1252	3.5699	728.301	0	0.150836	0.235007	0.228099	0.235438	0.150621	0
11.53	0.0517887	0.0517887	0.000109446	0.000109446	-448.527	41.6113	3.60896	728.301	0	0.151439	0.235348	0.226975	0.234251	0.151987	0
11.54	0.0481561	0.0481561	0.000134509	0.000134509	-426.201	46.5991	4.03805	728.301	0	0.149937	0.234791	0.229959	0.235962	0.149351	0
11.55	0.0427559	0.0427559	8.39872e-005	8.39872e-005	-395.537	42.9006	3.71434	728.301	0	0.150976	0.234095	0.229908	0.233996	0.151025	0
11.56	0.0390889	0.0390889	8.63792e-005	8.63792e-005	-428.094	41.7888	3.61495	728.301	0	0.150292	0.234344	0.230386	0.235028	0.14995	0
11.57	0.0518265	0.0518265	0.000140199	0.000140199	-388.759	39.4005	3.40541	728.301	0	0.149051	0.236663	0.230339	0.233129	0.150818	0
11.58	0.0507656	0.0507656	0.000103848	0.000103848	-445.492	37.1594	3.20893	728.301	0	0.151746	0.233505	0.22903	0.234443	0.151276	0
11.59	0.0365952	0.0365952	6.86992e-005	6.86992e-005	-405.101	31.9605	2.75759	728.301	0	0.151575	0.233507	0.228964	0.235248	0.150705	0
11.6	0.0567761	0.0567761	0.000135981	0.000135981	-394.828	52.5996	4.53445	728.301	0	0.149796	0.234132	0.231081	0.236259	0.148732	0
11.61	0.0558409	0.0558409	0.000149432	0.000149432	-445.697	48.2617	4.15691	728.301	0	0.15256	0.232847	0.227983	0.235253	0.151357	0
11.62	0.0519269	0.0519269	0.000123135	0.000123135	-435.712	32.2247	2.77321	728.301	0	0.151834	0.232962	0.22971	0.23436	0.151135	0
11.63	0.0392468	0.0392468	7.35827e-005	7.35827e-005	-425.917	72.1076	6.20014	728.301	0	0.151776	0.234014	0.227837	0.235182	0.151192	0
11.64	0.0495162	0.0495162	0.000106413	0.000106413	-422.001	34.7186	2.9827	728.301	0	0.150324	0.235094	0.230053	0.233312	0.151216	0
11.65	0.0414026	0.0414026	8.57147e-005	8.57147e-005	-443.491	41.8722	3.59418	728.301	0	0.149727	0.234382	0.231295	0.235356	0.14924	0
11.66	0.0511572	0.0511572	0.000105431	0.000105431	-420.346	30.3939	2.60668	728.301	0	0.151823	0.234286	0.228773	0.232304	0.152814	0
11.67	0.0609985	0.0609985	0.000165917	0.000165917	-421.315	35.611	3.0515	728.301	0	0.149448	0.235166	0.231107	0.234499	0.149781	0
11.68	0.0600676	0.0600676	0.00016181	0.00016181	-424.907	39.2176	3.35767	728.301	0	0.150764	0.23502	0.228964	0.233956	0.151296	0
11.69	0.0472093	0.0472093	9.48336e-005	9.48336e-005	-429.6	42.4113	3.628	728.301	0	0.149566	0.235674	0.229982	0.234752	0.150027	0
11.7	0.0413864	0.0413864	8.13944e-005	8.13944e-005	-415.05	52.3304	4.47268	728.301	0	0.149663	0.234733	0.230832	0.235487	0.149286	0
11.71	0.0406307	0.0406307	7.62291e-005	7.62291e-005	-414.772	40.6913	3.47492	728.301	0	0.150582	0.233487	0.231483	0.234245	0.150203	0
11.72	0.0494406	0.0494406	0.000124011	0.000124011	-443.09	37.5546	3.20432	728.301	0	0.14926	0.23541	0.231127	0.234478	0.149726	0
11.73	0.0533646	0.0533646	0.000119778	0.000119778	-408.632	31.3164	2.66977	728.301	0	0.151039	0.233398	0.230517	0.234615	0.150431	0
11.74	0.0533995	0.0533995	0.000131519	0.000131519	-375.779	42.441	3.61507	728.301	0	0.149879	0.234098	0.231723	0.234743	0.149557	0
11.75	0.0493403	0.0493403	9.57079e-005	9.57079e-005	-410.993	44.3865	3.77757	728.301	0	0.150963	0.235109	0.227855	0.235113	0.150961	0
11.76	0.0388102	0.0388102	7.05755e-005	7.05755e-005	-409.7	47.337	4.02526	728.302	0	0.150233	0.23394	0.231674	0.2339	0.150253	0
11.77	0.0442385	0.0442385	8.04743e-005	8.04743e-005	-431.957	39.8115	3.38246	728.302	0	0.150168	0.232951	0.233557	0.233364	0.149961	0
11.78	0.0508997	0.0508997	0.000107128	0.000107128	-431.187	46.6516	3.96024	728.302	0	0.151377	0.23224	0.231824	0.234125	0.150434	0
11.79	0.0477313	0.0477313	0.00012074	0.00012074	-421.19	44.1577	3.74535	728.302	0	0.150852	0.234479	0.228982	0.235191	0.150496	0
11.8	0.05245	0.05245	0.000125194	0.000125194	-389.073	42.352	3.58915	728.302	0	0.150094	0.234682	0.230316	0.234944	0.149963	0
