Temperature	Magnetism_One	Magntism_Two	Susceptibility_One	Susceptibility_Two	Energy	Heat_Capacity	Heat_Capacity_Over_Temp	Entropy	Prob_S3	Prob_S2	Prob_S1	Prob_S0	Prob_S-1	Prob_S-2	Prob_S-3	
9.45	0.177497	0.177497	0.00123764	0.00123764	-4375.69	1102.95	116.714	591.216	0.172575	0.159489	0.115559	0.103342	0.116777	0.161287	0.17097
9.46	0.31711	0.31711	0.00090174	0.00090174	-4829.79	1017.36	107.544	591.218	0.181312	0.157981	0.112018	0.0977284	0.110702	0.159558	0.180699
9.47	0.422806	0.422806	0.00175602	0.00175602	-4990.44	760.737	80.3313	591.219	0.183331	0.158261	0.110584	0.0958705	0.110025	0.158711	0.183217
9.48	0.120286	0.120286	0.00103382	0.00103382	-4156.5	940.452	99.2038	591.22	0.169007	0.159519	0.116497	0.106398	0.12081	0.161558	0.166211
9.49	0.934467	0.934467	0.00146182	0.00146182	-5191.48	1066.77	112.41	591.221	0.186175	0.157373	0.109714	0.0956141	0.10653	0.157327	0.187267
9.5	0.997903	0.997903	0.00136453	0.00136453	-4953.69	1490.39	156.883	591.222	0.18228	0.158438	0.110927	0.096732	0.109996	0.160234	0.181393
9.51	0.734486	0.734486	0.00331209	0.00331209	-4685.62	1252.66	131.72	591.224	0.175641	0.160952	0.1136	0.0993007	0.115178	0.158734	0.176594
9.52	0.17757	0.17757	0.00149613	0.00149613	-4542.02	1021.92	107.344	591.225	0.175782	0.158438	0.116383	0.100567	0.113697	0.158491	0.176642
9.53	0.455775	0.455775	0.0015508	0.0015508	-4929.07	1254.43	131.63	591.227	0.180495	0.15989	0.111278	0.0967206	0.111818	0.158667	0.18113
9.54	1.12941	1.12941	0.0024464	0.0024464	-5080.07	666.391	69.8523	591.228	0.18421	0.158554	0.10876	0.09559	0.111623	0.156916	0.184348
9.55	0.580434	0.580434	0.00287544	0.00287544	-4333.69	1000.24	104.737	591.229	0.170625	0.160974	0.115784	0.104148	0.118162	0.159473	0.170833
9.56	0.156315	0.156315	0.00280929	0.00280929	-4234.85	1044.61	109.269	591.23	0.170847	0.161182	0.115608	0.104196	0.116671	0.160649	0.170848
9.57	0.189368	0.189368	0.000447567	0.000447567	-4167.94	941.706	98.4019	591.231	0.167899	0.161011	0.117349	0.106678	0.118771	0.160577	0.167715
9.58	0.234206	0.234206	0.00219126	0.00219126	-4468.65	670.722	70.0127	591.232	0.173244	0.158615	0.115363	0.10469	0.116346	0.159248	0.172495
9.59	0.777782	0.777782	0.000470142	0.000470142	-4444.48	1064.82	111.034	591.233	0.172907	0.160004	0.116592	0.101986	0.116199	0.157814	0.174498
9.6	0.350157	0.350157	0.00486426	0.00486426	-4034.36	757.221	78.8772	591.234	0.16535	0.160467	0.119594	0.109134	0.11998	0.159831	0.165645
9.61	0.271974	0.271974	0.00218766	0.00218766	-4135.41	1288.18	134.046	591.235	0.166004	0.162339	0.117608	0.106958	0.119852	0.16127	0.165968
9.62	0.0821889	0.0821889	0.000510935	0.000510935	-4522.08	1029.59	107.026	591.237	0.174344	0.159458	0.113955	0.102541	0.117147	0.158907	0.173647
9.63	0.200397	0.200397	0.00121401	0.00121401	-4442.13	1382.64	143.576	591.238	0.169752	0.162765	0.116593	0.103337	0.115909	0.159465	0.17218
9.64	0.112487	0.112487	0.000962379	0.000962379	-4652.56	1989.58	206.388	591.239	0.176547	0.159076	0.11545	0.100075	0.112285	0.158745	0.177823
9.65	0.270772	0.270772	0.00274331	0.00274331	-4099.6	1507.79	156.247	591.242	0.16552	0.160855	0.119884	0.107974	0.119163	0.160826	0.165779
9.66	0.164127	0.164127	0.0014467	0.0014467	-4405.3	1011.26	104.685	591.243	0.171648	0.158098	0.11748	0.105091	0.116886	0.160655	0.170142
9.67	0.133949	0.133949	0.000812547	0.000812547	-4567.08	599.041	61.9484	591.245	0.175338	0.159922	0.11183	0.103682	0.115726	0.158545	0.174957
9.68	0.402625	0.402625	0.00378279	0.00378279	-4347.2	1110.88	114.76	591.245	0.171208	0.158299	0.118255	0.104975	0.11683	0.159649	0.170784
9.69	0.119588	0.119588	0.000300799	0.000300799	-4033	916.432	94.575	591.247	0.166052	0.160527	0.120164	0.106695	0.119373	0.161566	0.165623
9.7	0.533753	0.533753	0.000992942	0.000992942	-4488.96	1111.3	114.567	591.248	0.172159	0.160796	0.116335	0.10269	0.114393	0.160875	0.172754
9.71	0.519061	0.519061	0.00056255	0.00056255	-3838.52	766.18	78.9063	591.249	0.161471	0.159392	0.122386	0.112868	0.123623	0.158822	0.161439
9.72	0.130308	0.130308	0.00140418	0.00140418	-4244.65	406.624	41.8337	591.25	0.168281	0.159729	0.119125	0.10714	0.116545	0.160657	0.168523
9.73	0.267	0.267	0.00295266	0.00295266	-4120.87	613.071	63.0083	591.25	0.165932	0.159801	0.118219	0.109884	0.121048	0.160776	0.164339
9.74	0.801598	0.801598	0.00126664	0.00126664	-4474.4	873.61	89.693	591.251	0.173565	0.157393	0.115536	0.103896	0.118103	0.161611	0.169897
9.75	0.729566	0.729566	0.00229099	0.00229099	-4182.02	954.736	97.9217	591.252	0.167215	0.160324	0.117868	0.108944	0.118727	0.159336	0.167587
9.76	0.377364	0.377364	0.00139438	0.00139438	-4287.27	1016.87	104.187	591.253	0.169784	0.159372	0.118449	0.104081	0.118446	0.161499	0.168368
9.77	0.188276	0.188276	0.00140586	0.00140586	-4010.73	1177.51	120.524	591.254	0.161208	0.163088	0.12151	0.111007	0.11955	0.159152	0.164486
9.78	0.357772	0.357772	0.00367453	0.00367453	-4090.47	841.24	86.0163	591.256	0.16598	0.15935	0.120566	0.109324	0.117697	0.161739	0.165344
9.79	0.159678	0.159678	0.000921544	0.000921544	-4065.81	1381.2	141.082	591.256	0.164667	0.161744	0.120079	0.108257	0.119025	0.160141	0.166087
9.8	0.160908	0.160908	0.000854985	0.000854985	-4392.83	1010.59	103.121	591.258	0.170541	0.161974	0.116067	0.103744	0.115315	0.160754	0.171605
9.81	0.07578	0.07578	0.000272839	0.000272839	-4160.63	1024.1	104.394	591.259	0.16523	0.162124	0.119235	0.107677	0.118498	0.161031	0.166204
9.82	0.184482	0.184482	0.00201088	0.00201088	-4444.28	899.662	91.6153	591.26	0.171021	0.161881	0.114755	0.102568	0.117978	0.16179	0.170008
9.83	0.269068	0.269068	0.00290609	0.00290609	-4009.42	862.514	87.743	591.261	0.164411	0.159923	0.120673	0.108488	0.122076	0.161611	0.162818
9.84	0.245712	0.245712	0.00276172	0.00276172	-4139.23	830.526	84.403	591.262	0.166725	0.160596	0.117373	0.106555	0.122799	0.161919	0.164034
9.85	0.399232	0.399232	0.000874967	0.000874967	-3949.16	797.119	80.9258	591.263	0.160401	0.161769	0.12356	0.110602	0.12174	0.159217	0.16271
9.86	0.605003	0.605003	0.00394876	0.00394876	-4168.03	1904.06	193.11	591.264	0.165828	0.161051	0.119274	0.107885	0.119012	0.161004	0.165947
9.87	0.119041	0.119041	0.00115063	0.00115063	-4369.2	1733.64	175.647	591.266	0.17018	0.160895	0.116547	0.10554	0.115913	0.159807	0.171116
9.88	0.589792	0.589792	0.000780821	0.000780821	-4223.8	956.01	96.7621	591.268	0.165674	0.162927	0.119501	0.105463	0.118551	0.159832	0.168054
9.89	0.770056	0.770056	0.0013219	0.0013219	-4333.22	871.48	88.1173	591.269	0.168643	0.16164	0.119766	0.104317	0.114236	0.159459	0.17194
9.9	0.585318	0.585318	0.000414371	0.000414371	-4072.93	606.9	61.3031	591.27	0.161616	0.164007	0.1205	0.108627	0.121592	0.159208	0.164451
9.91	0.237313	0.237313	0.00325998	0.00325998	-3808.15	933.282	94.1758	591.271	0.158578	0.161174	0.124023	0.112708	0.123924	0.160599	0.158994
9.92	0.260389	0.260389	0.00344633	0.00344633	-3886.21	758.339	76.4455	591.272	0.157816	0.162823	0.123798	0.112435	0.123322	0.159851	0.159956
9.93	0.205372	0.205372	0.00126357	0.00126357	-3766.97	658.323	66.2964	591.273	0.158878	0.162339	0.122364	0.111691	0.124512	0.161482	0.158733
9.94	0.49312	0.49312	0.00153833	0.00153833	-4011.57	920.27	92.5825	591.274	0.163821	0.16102	0.120305	0.1095	0.120024	0.162205	0.163125
9.95	0.461454	0.461454	0.00214978	0.00214978	-3985.08	1342.97	134.972	591.275	0.162602	0.160835	0.121281	0.109954	0.121745	0.161736	0.161847
9.96	0.246714	0.246714	0.00116436	0.00116436	-3818.54	1237.99	124.296	591.276	0.159401	0.161125	0.12266	0.111868	0.125816	0.160097	0.159034
9.97	0.15646	0.15646	0.00152176	0.00152176	-3684.51	503.085	50.4599	591.278	0.158262	0.162016	0.123002	0.111138	0.125593	0.163739	0.156249
9.98	0.202247	0.202247	0.0011302	0.0011302	-3796.74	620.682	62.1926	591.278	0.160387	0.161203	0.12196	0.111328	0.123004	0.163834	0.158285
9.99	0.0843137	0.0843137	0.000385848	0.000385848	-3783.75	987.71	98.8699	591.279	0.159141	0.161862	0.123035	0.11255	0.121546	0.162964	0.158903
10	0.222767	0.222767	0.00081706	0.00081706	-3888.27	1359.2	135.92	591.28	0.160057	0.163984	0.121318	0.108497	0.123453	0.162075	0.160617
10.01	0.163324	0.163324	0.00154727	0.00154727	-3744.42	644.378	64.3735	591.281	0.157086	0.161528	0.122917	0.11534	0.125981	0.160193	0.156954
10.02	0.159614	0.159614	0.00209296	0.00209296	-3744.51	647.862	64.6569	591.282	0.156772	0.163314	0.125362	0.110121	0.122937	0.165113	0.156381
10.03	0.166767	0.166767	0.00103989	0.00103989	-4052.42	940.08	93.7268	591.283	0.161753	0.160614	0.122204	0.111006	0.121162	0.162258	0.161004
10.04	0.217697	0.217697	0.0014579	0.0014579	-3615.13	436.251	43.4513	591.284	0.155428	0.163348	0.125997	0.113049	0.122757	0.162043	0.157378
10.05	0.275078	0.275078	0.00175342	0.00175342	-3932.7	641.417	63.8226	591.284	0.160524	0.161427	0.122051	0.111512	0.123519	0.159938	0.161028
10.06	0.374372	0.374372	0.00276468	0.00276468	-3533.27	670.519	66.652	591.285	0.153675	0.161864	0.126165	0.115735	0.127157	0.162452	0.152952
10.07	0.174366	0.174366	0.000793334	0.000793334	-3921.83	888.407	88.2232	591.286	0.160468	0.162723	0.121485	0.110007	0.122426	0.162765	0.160126
10.08	0.127194	0.127194	0.000637354	0.000637354	-3657.53	689.382	68.3911	591.287	0.156704	0.161761	0.125863	0.112967	0.122863	0.162895	0.156948
10.09	0.163232	0.163232	0.00133116	0.00133116	-3778.04	888.882	88.0954	591.288	0.156295	0.162639	0.124242	0.11309	0.125499	0.1618	0.156435
10.1	0.256237	0.256237	0.00140717	0.00140717	-3559.6	489.78	48.4931	591.289	0.154383	0.16127	0.12662	0.114724	0.127365	0.161971	0.153668
10.11	0.525335	0.525335	0.0012016	0.0012016	-3777.19	760.974	75.2694	591.289	0.159015	0.160489	0.123031	0.114157	0.12443	0.16001	0.158868
10.12	0.354145	0.354145	0.00758435	0.00758435	-3846.41	1711.54	169.124	591.29	0.158027	0.161503	0.124287	0.1124	0.123436	0.163106	0.157242
10.13	0.160277	0.160277	0.00120707	0.00120707	-3541.26	1061.7	104.808	591.292	0.154271	0.161411	0.126452	0.115813	0.126835	0.160406	0.154813
10.14	0.377905	0.377905	0.00341357	0.00341357	-3675.39	998.609	98.4822	591.293	0.155401	0.162904	0.125709	0.112222	0.125687	0.162193	0.155883
10.15	0.0929199	0.0929199	0.000500058	0.000500058	-3739.82	554.229	54.6038	591.294	0.158829	0.161767	0.122736	0.112276	0.123369	0.16368	0.157342
10.16	0.285304	0.285304	0.000466385	0.000466385	-3503.82	652.319	64.2046	591.295	0.154038	0.161617	0.126077	0.117212	0.12464	0.162463	0.153953
10.17	0.224636	0.224636	0.000631432	0.000631432	-3674.39	686.408	67.4934	591.295	0.157098	0.160285	0.124541	0.114786	0.125343	0.162778	0.155169
10.18	0.106514	0.106514	0.000606992	0.000606992	-3762.81	1286	126.326	591.296	0.158393	0.159509	0.124494	0.113419	0.125718	0.162426	0.156041
10.19	0.249339	0.249339	0.00200348	0.00200348	-3644.56	442.586	43.4333	591.298	0.155961	0.163919	0.123607	0.112027	0.124815	0.164499	0.155172
10.2	0.192078	0.192078	0.0012608	0.0012608	-3796.35	1773.18	173.841	591.298	0.155753	0.162323	0.125675	0.113676	0.124825	0.160491	0.157258
10.21	0.139763	0.139763	0.000617058	0.000617058	-3379.63	601.654	58.928	591.3	0.154924	0.161013	0.125542	0.116271	0.125883	0.162645	0.153722
10.22	0.128564	0.128564	0.00125831	0.00125831	-3318.02	1947.2	190.528	591.301	0.150404	0.16289	0.126744	0.116612	0.131819	0.162678	0.148854
10.23	0.17854	0.17854	0.00135962	0.00135962	-3505.36	670.985	65.5899	591.303	0.153181	0.161422	0.128077	0.116361	0.124923	0.162568	0.153468
10.24	0.297296	0.297296	0.000851131	0.000851131	-3933.62	1226	119.726	591.303	0.159157	0.161532	0.122615	0.112232	0.122739	0.164764	0.156961
10.25	0.20509	0.20509	0.00296315	0.00296315	-3528.03	1304.05	127.225	591.305	0.153687	0.163168	0.125441	0.114787	0.126948	0.162019	0.15395
10.26	0.137382	0.137382	0.000759844	0.000759844	-3305.04	743.732	72.4885	591.306	0.148393	0.16348	0.129087	0.119648	0.127493	0.161962	0.149936
10.27	0.244866	0.244866	0.00370445	0.00370445	-3779.84	1301.02	126.681	591.307	0.157377	0.160313	0.124562	0.113473	0.126152	0.163204	0.154919
10.28	0.254038	0.254038	0.00534547	0.00534547	-3526.22	1113.41	108.308	591.308	0.152022	0.161397	0.12925	0.11744	0.125452	0.160656	0.153782
10.29	0.111628	0.111628	0.00116117	0.00116117	-3458.66	614.236	59.6926	591.31	0.151738	0.163043	0.127359	0.116023	0.125985	0.164883	0.150969
10.3	0.23485	0.23485	0.00156421	0.00156421	-3721.31	1332.4	129.359	591.31	0.158571	0.161775	0.121846	0.112953	0.125497	0.162461	0.156897
10.31	0.331402	0.331402	0.00127533	0.00127533	-3389.91	332.465	32.2468	591.312	0.147176	0.164269	0.1301	0.119102	0.128097	0.161696	0.149559
10.32	0.181363	0.181363	0.00123896	0.00123896	-3538.37	870.327	84.334	591.312	0.153014	0.161947	0.126049	0.115689	0.128134	0.164651	0.150516
10.33	0.107789	0.107789	0.000865426	0.000865426	-3612.67	461.907	44.7151	591.313	0.154311	0.160368	0.127255	0.115303	0.127656	0.162054	0.153053
10.34	0.0548485	0.0548485	0.0001659	0.0001659	-3662.02	510.01	49.3239	591.314	0.15531	0.161681	0.125974	0.114508	0.125099	0.162114	0.155313
10.35	0.193024	0.193024	0.000688256	0.000688256	-3403.95	392.602	37.9325	591.314	0.15217	0.160947	0.12809	0.116814	0.12792	0.163604	0.150455
10.36	0.126568	0.126568	0.000670077	0.000670077	-3434.28	730.979	70.5578	591.314	0.148061	0.163385	0.130366	0.118857	0.127265	0.16214	0.149925
10.37	0.174344	0.174344	0.00108011	0.00108011	-3410.63	716.762	69.1189	591.315	0.150401	0.16089	0.130278	0.11844	0.127473	0.161765	0.150753
10.38	0.188516	0.188516	0.00163319	0.00163319	-3413.4	466.862	44.977	591.316	0.148642	0.162742	0.129019	0.118864	0.130827	0.160119	0.149788
10.39	0.401507	0.401507	0.00135121	0.00135121	-3669.82	1092.07	105.108	591.317	0.154752	0.161754	0.126528	0.115169	0.124803	0.161491	0.155502
10.4	0.113945	0.113945	0.000542059	0.000542059	-3062.71	349.996	33.6535	591.318	0.143592	0.162962	0.132532	0.122701	0.131463	0.162479	0.144271
10.41	0.142794	0.142794	0.00119167	0.00119167	-3463.17	641.985	61.6701	591.318	0.15065	0.163463	0.126193	0.117443	0.129071	0.16354	0.14964
10.42	0.0833884	0.0833884	0.000335466	0.000335466	-3609.7	935.198	89.7503	591.319	0.153438	0.161772	0.126524	0.116458	0.126633	0.161772	0.153401
10.43	0.379921	0.379921	0.00261879	0.00261879	-3416.87	1151.1	110.365	591.32	0.150177	0.162174	0.129357	0.117729	0.12757	0.162316	0.150678
10.44	0.360611	0.360611	0.00308024	0.00308024	-3435.62	784.668	75.1598	591.321	0.151095	0.160356	0.129633	0.118378	0.1274	0.163184	0.149955
10.45	0.197309	0.197309	0.00125538	0.00125538	-3297.79	604.782	57.8739	591.322	0.149325	0.1647	0.127851	0.116774	0.127337	0.164151	0.149862
10.46	0.105927	0.105927	0.000499299	0.000499299	-3241.28	718.125	68.6544	591.322	0.14583	0.164436	0.129964	0.119705	0.130466	0.162939	0.14666
10.47	0.319729	0.319729	0.00208593	0.00208593	-3566.34	465.202	44.4319	591.323	0.151922	0.165638	0.126145	0.114014	0.125091	0.163474	0.153716
10.48	0.23493	0.23493	0.000952627	0.000952627	-3201.29	557.782	53.2235	591.324	0.146201	0.161824	0.13092	0.121332	0.131785	0.162427	0.14551
10.49	0.136347	0.136347	0.00059084	0.00059084	-3400.91	1730.98	165.012	591.324	0.148987	0.164593	0.127417	0.118182	0.128425	0.162052	0.150344
10.5	0.106859	0.106859	0.000435552	0.000435552	-3257.4	448.775	42.7405	591.326	0.146826	0.160871	0.132733	0.121026	0.128467	0.163749	0.146329
10.51	0.380186	0.380186	0.00361866	0.00361866	-3280.97	749.765	71.3383	591.327	0.147581	0.161067	0.13104	0.122013	0.129081	0.160822	0.148397
10.52	0.087962	0.087962	0.000381947	0.000381947	-3204.29	600.456	57.0775	591.327	0.147612	0.162091	0.128326	0.120447	0.132391	0.164446	0.144686
10.53	0.111168	0.111168	0.000428739	0.000428739	-3153.31	595.284	56.5322	591.328	0.143056	0.166256	0.130437	0.122824	0.12853	0.163105	0.145792
10.54	0.211737	0.211737	0.00182147	0.00182147	-3437.38	1102.14	104.568	591.329	0.151121	0.161384	0.128571	0.118051	0.126567	0.164784	0.149522
10.55	0.220217	0.220217	0.00240573	0.00240573	-3451.82	354.176	33.5712	591.33	0.150262	0.162801	0.127456	0.117523	0.130307	0.161417	0.150234
10.56	0.190806	0.190806	0.0017122	0.0017122	-3095.22	485.446	45.9703	591.33	0.144268	0.163673	0.133061	0.120652	0.12897	0.163887	0.145489
10.57	0.171148	0.171148	0.00178889	0.00178889	-3272.81	671.801	63.5574	591.331	0.147661	0.164168	0.129623	0.118061	0.12764	0.165244	0.147605
10.58	0.376542	0.376542	0.000873769	0.000873769	-3225.26	412.404	38.9796	591.331	0.146403	0.162751	0.132825	0.117511	0.130257	0.163487	0.146768
10.59	0.317596	0.317596	0.000891114	0.000891114	-3278.87	983.768	92.896	591.332	0.148494	0.162092	0.127913	0.120135	0.131231	0.164061	0.146075
10.6	0.168465	0.168465	0.00100046	0.00100046	-3009.79	540.751	51.0142	591.333	0.142723	0.164074	0.132376	0.122331	0.131983	0.162832	0.143681
10.61	0.284676	0.284676	0.00191227	0.00191227	-3238.78	831.408	78.3607	591.333	0.147444	0.161313	0.129741	0.120999	0.131895	0.163018	0.14559
10.62	0.222027	0.222027	0.00243668	0.00243668	-3181.78	1453	136.818	591.334	0.144787	0.164008	0.130487	0.121653	0.130902	0.16253	0.145634
10.63	0.237348	0.237348	0.00227747	0.00227747	-3319.63	1144.51	107.668	591.336	0.148278	0.16187	0.130131	0.118535	0.131217	0.162423	0.147547
10.64	0.215991	0.215991	0.000926536	0.000926536	-3328.73	535.961	50.3723	591.337	0.147184	0.163787	0.131267	0.119595	0.125602	0.162902	0.149663
10.65	0.184458	0.184458	0.000731051	0.000731051	-3337.16	658.893	61.8679	591.338	0.148213	0.165381	0.127319	0.118224	0.128477	0.162915	0.149471
10.66	0.161364	0.161364	0.000981546	0.000981546	-3049.36	457.716	42.9377	591.338	0.141956	0.163426	0.133097	0.125224	0.131026	0.16102	0.144251
10.67	0.131394	0.131394	0.000717135	0.000717135	-3198.56	566.684	53.11	591.339	0.144108	0.161498	0.133277	0.122653	0.131492	0.16381	0.143162
10.68	0.122247	0.122247	0.000665064	0.000665064	-3145.88	555.705	52.0323	591.339	0.144327	0.164673	0.129379	0.122177	0.131528	0.163567	0.144348
10.69	0.138447	0.138447	0.000484132	0.000484132	-3225.97	629.277	58.866	591.34	0.145387	0.163457	0.129854	0.121668	0.131806	0.162364	0.145465
10.7	0.20547	0.20547	0.00052211	0.00052211	-3145.17	589.691	55.1114	591.341	0.142145	0.163867	0.131753	0.122822	0.134849	0.162618	0.141946
10.71	0.170083	0.170083	0.00104371	0.00104371	-3045.15	811.744	75.7931	591.341	0.142109	0.164342	0.132683	0.122279	0.132454	0.163163	0.142971
10.72	0.334894	0.334894	0.00566727	0.00566727	-3379.8	492.399	45.9327	591.342	0.146428	0.163269	0.132184	0.119826	0.127611	0.16165	0.149032
10.73	0.133306	0.133306	0.000789643	0.000789643	-3267.66	642.852	59.9117	591.343	0.144548	0.164044	0.132011	0.120451	0.130307	0.162481	0.146158
10.74	0.141241	0.141241	0.0017878	0.0017878	-3025.02	615.639	57.3221	591.343	0.143827	0.163371	0.132307	0.121303	0.131538	0.163969	0.143684
10.75	0.113332	0.113332	0.000466552	0.000466552	-2978.35	758.467	70.5551	591.344	0.142315	0.163829	0.133906	0.12229	0.130662	0.16315	0.143849
10.76	0.126336	0.126336	0.00113327	0.00113327	-3162.27	379.009	35.2239	591.345	0.145408	0.161806	0.13309	0.121915	0.128947	0.162523	0.146311
10.77	0.244538	0.244538	0.00227186	0.00227186	-2950.86	767.076	71.2234	591.345	0.141712	0.164126	0.13172	0.122708	0.13565	0.162793	0.141291
10.78	0.200197	0.200197	0.000788299	0.000788299	-3044.02	643.923	59.7331	591.346	0.14177	0.164481	0.130469	0.124652	0.135267	0.160615	0.142748
10.79	0.133557	0.133557	0.000739732	0.000739732	-3034.55	600.093	55.6157	591.346	0.141342	0.162266	0.134374	0.124264	0.133953	0.162421	0.141379
10.8	0.223841	0.223841	0.00133284	0.00133284	-3222.19	706.904	65.454	591.347	0.147727	0.162582	0.128338	0.119892	0.13098	0.165735	0.144745
10.81	0.111925	0.111925	0.000685293	0.000685293	-3071.51	387.74	35.8687	591.348	0.145515	0.164864	0.128991	0.119655	0.130989	0.165683	0.144303
10.82	0.146936	0.146936	0.00148183	0.00148183	-2897.6	364.865	33.7214	591.348	0.141159	0.162016	0.134014	0.124266	0.135238	0.16363	0.139675
10.83	0.283052	0.283052	0.000850076	0.000850076	-2872.36	629.467	58.1226	591.349	0.139068	0.165501	0.13391	0.125118	0.131907	0.163282	0.141215
10.84	0.133061	0.133061	0.000892509	0.000892509	-3135.84	445.702	41.1164	591.349	0.142964	0.167036	0.130673	0.120786	0.129214	0.163558	0.145769
10.85	0.172235	0.172235	0.00194322	0.00194322	-2838.15	683.534	62.9986	591.35	0.138687	0.161989	0.135812	0.127007	0.135689	0.16229	0.138527
10.86	0.295075	0.295075	0.00203683	0.00203683	-3072.35	380.133	35.003	591.35	0.142014	0.163313	0.132902	0.123669	0.133283	0.162167	0.142651
10.87	0.0820709	0.0820709	0.000371004	0.000371004	-2837.46	669.584	61.5993	591.351	0.137172	0.16579	0.134836	0.125385	0.13506	0.162399	0.139359
10.88	0.139683	0.139683	0.00120698	0.00120698	-2809.05	279.357	25.6762	591.351	0.139064	0.161691	0.136853	0.125375	0.136039	0.161544	0.139434
10.89	0.139152	0.139152	0.000743031	0.000743031	-2765.84	654.074	60.0618	591.352	0.136803	0.164384	0.135392	0.128014	0.133821	0.16401	0.137576
10.9	0.211928	0.211928	0.00166106	0.00166106	-3009.67	842.281	77.2735	591.352	0.140644	0.164246	0.132029	0.124533	0.134034	0.165125	0.139389
10.91	0.23171	0.23171	0.00163019	0.00163019	-2762.51	901.4	82.6214	591.353	0.137695	0.163799	0.135772	0.126611	0.1344	0.16311	0.138612
10.92	0.0979137	0.0979137	0.000264892	0.000264892	-2926.61	458.314	41.9701	591.354	0.138333	0.164228	0.136039	0.125464	0.131495	0.165325	0.139116
10.93	0.321396	0.321396	0.00212592	0.00212592	-3220.28	711.763	65.1202	591.355	0.145524	0.162475	0.130563	0.122037	0.131366	0.16339	0.144646
10.94	0.154961	0.154961	0.00138723	0.00138723	-3068.52	446.551	40.8182	591.355	0.141515	0.164125	0.13254	0.123702	0.132563	0.16389	0.141665
10.95	0.138772	0.138772	0.000874183	0.000874183	-2908.77	376.712	34.4029	591.356	0.139751	0.164456	0.132532	0.124053	0.137136	0.162657	0.139415
10.96	0.236175	0.236175	0.000716852	0.000716852	-3118.72	512.304	46.7431	591.356	0.140377	0.165452	0.1348	0.122594	0.130125	0.163244	0.143408
10.97	0.11078	0.11078	0.000560421	0.000560421	-2915.06	529.569	48.2743	591.357	0.140347	0.164382	0.132438	0.124521	0.134678	0.16334	0.140294
10.98	0.120491	0.120491	0.00050467	0.00050467	-2856.12	416.781	37.9582	591.357	0.138861	0.163971	0.136163	0.12438	0.132893	0.1634	0.140332
10.99	0.104246	0.104246	0.000372989	0.000372989	-2828.72	441.068	40.1336	591.358	0.140755	0.163123	0.132565	0.124867	0.135557	0.163884	0.13925
11	0.125571	0.125571	0.000889171	0.000889171	-2863.94	521.543	47.413	591.358	0.137918	0.16288	0.137004	0.125983	0.13419	0.163746	0.138278
11.01	0.112072	0.112072	0.000501646	0.000501646	-2966.19	914.486	83.0596	591.359	0.141535	0.164585	0.132486	0.122378	0.134192	0.162402	0.142422
11.02	0.204817	0.204817	0.00114573	0.00114573	-2982.38	783.513	71.0992	591.36	0.141956	0.164666	0.131822	0.123261	0.132651	0.162559	0.143084
11.03	0.167596	0.167596	0.000739993	0.000739993	-2940.81	891.562	80.8307	591.36	0.141958	0.163547	0.132284	0.122383	0.134339	0.165552	0.139936
11.04	0.122111	0.122111	0.000374354	0.000374354	-2850.48	322.078	29.1737	591.361	0.139314	0.16434	0.133978	0.123756	0.135861	0.163513	0.139238
11.05	0.299934	0.299934	0.00289419	0.00289419	-2940.93	313.675	28.3869	591.362	0.140747	0.164316	0.132914	0.124099	0.133862	0.162258	0.141804
11.06	0.149625	0.149625	0.000820027	0.000820027	-2893.39	1290.08	116.643	591.362	0.139015	0.163667	0.133441	0.126365	0.135513	0.163691	0.138308
11.07	0.201786	0.201786	0.00138761	0.00138761	-2905.85	597.02	53.9314	591.363	0.137711	0.1644	0.134505	0.126214	0.135653	0.163767	0.13775
11.08	0.170125	0.170125	0.00120239	0.00120239	-2801.66	477.972	43.1383	591.364	0.137193	0.162761	0.136371	0.126523	0.136682	0.164618	0.135851
11.09	0.0948423	0.0948423	0.000396397	0.000396397	-2776.98	926.175	83.5144	591.364	0.139024	0.161869	0.132785	0.128063	0.139158	0.162864	0.136236
11.1	0.159203	0.159203	0.00120049	0.00120049	-3036.49	405.918	36.5692	591.365	0.142131	0.164143	0.132271	0.123025	0.13181	0.164723	0.141898
11.11	0.121289	0.121289	0.000772699	0.000772699	-2808.56	444.962	40.0506	591.366	0.136567	0.164511	0.133817	0.128703	0.136249	0.16417	0.135984
11.12	0.139141	0.139141	0.000724011	0.000724011	-3068.14	543.416	48.8684	591.366	0.142638	0.161472	0.131007	0.125551	0.135781	0.164572	0.13898
11.13	0.155562	0.155562	0.000672828	0.000672828	-2854.48	332.517	29.8757	591.367	0.137537	0.16472	0.135094	0.126536	0.13423	0.162738	0.139146
11.14	0.194457	0.194457	0.00331628	0.00331628	-2861.56	921.682	82.7363	591.367	0.139224	0.164052	0.134037	0.125079	0.134919	0.163169	0.139519
11.15	0.107435	0.107435	0.000774191	0.000774191	-2871.41	449.518	40.3155	591.368	0.141373	0.162503	0.132262	0.123787	0.137188	0.164459	0.138427
11.16	0.212785	0.212785	0.00112694	0.00112694	-2866.64	520.268	46.619	591.368	0.138085	0.164159	0.13346	0.127806	0.135288	0.162857	0.138344
11.17	0.140603	0.140603	0.00110411	0.00110411	-2846.07	644.141	57.6671	591.369	0.135262	0.165309	0.137082	0.12668	0.134979	0.163557	0.137131
