Temperature	Magnetism_One	Magntism_Two	Susceptibility_One	Susceptibility_Two	Energy	Heat_Capacity	Heat_Capacity_Over_Temp	Entropy	Prob_S1	Prob_S0	Prob_S-1	Prob_S-2	Prob_S-3	
1.49	0.76168	0.76168	0.00109706	0.00109706	-1187.67	1762.06	1182.59	23.1538	0.421172	0.157655	0.421172
1.5	0.767492	0.767492	0.000516104	0.000516104	-1179.45	863.631	575.754	23.1669	0.419384	0.161232	0.419384
1.51	0.764561	0.764561	0.000551736	0.000551736	-1182.97	916.287	606.813	23.1733	0.42089	0.15822	0.42089
1.52	0.681208	0.681208	0.000696662	0.000696662	-1081.49	561.003	369.081	23.1801	0.40993	0.180139	0.40993
1.53	0.689153	0.689153	0.00226304	0.00226304	-1095.99	1568.89	1025.42	23.1842	0.41085	0.1783	0.41085
1.54	0.607032	0.607032	0.00398102	0.00398102	-985.838	1731.57	1124.4	23.1956	0.398649	0.202701	0.398649
1.55	0.558209	0.558209	0.00736881	0.00736881	-1023.17	1132.03	730.34	23.2081	0.402276	0.195449	0.402276
1.56	0.43891	0.43891	0.0057385	0.0057385	-935	1893.62	1213.86	23.2162	0.395488	0.209023	0.395488
1.57	0.329892	0.329892	0.00747923	0.00747923	-961.61	1338.74	852.7	23.2297	0.396518	0.206965	0.396518
1.58	0.652419	0.652419	0.00205324	0.00205324	-1068.65	890.414	563.553	23.2392	0.408069	0.183862	0.408069
1.59	0.520724	0.520724	0.0115289	0.0115289	-928.385	2213.01	1391.83	23.2454	0.393006	0.213987	0.393006
1.6	0.300246	0.300246	0.00569004	0.00569004	-844.258	955.765	597.353	23.2609	0.384196	0.231608	0.384196
1.61	0.59237	0.59237	0.00502059	0.00502059	-959.307	2120.64	1317.17	23.2675	0.395849	0.208302	0.395849
1.62	0.0964246	0.0964246	0.00234778	0.00234778	-805.174	1173.27	724.242	23.2821	0.380369	0.239263	0.380369
1.63	0.395335	0.395335	0.00599549	0.00599549	-843.448	2663.76	1634.21	23.2902	0.382889	0.234221	0.382889
