Temp	Magnetism_1	Magnetism_2	Susceptibility_1	Susceptibility_2	Energy	Heat_Capacity	Heat_Capacity/Temp	Entropy	Prob3	Prob2	Prob1	Prob0	Prob_neg1	Prob_neg2	Prob_neg3
5.341	0.00346262	-0.00346262	0.000257858	0.000257858	-159.614	28.8588	5.40327	2610.74	0	0	0.339077	0.321846	0.339077	0	0
5.342	0.000792294	-0.000792294	0.000222187	0.000222187	-158.233	34.5973	6.47648	2610.74	0	0	0.338727	0.322545	0.338727	0	0
5.343	0.00121992	-0.00121992	0.000225897	0.000225897	-153.068	32.159	6.01889	2610.74	0	0	0.33844	0.323121	0.33844	0	0
5.344	-0.000213807	0.000213807	0.000245251	0.000245251	-154.882	29.7679	5.57034	2610.74	0	0	0.338463	0.323073	0.338463	0	0
5.345	0.000926232	-0.000926232	0.000248322	0.000248322	-159.749	32.5925	6.09776	2610.74	0	0	0.338758	0.322484	0.338758	0	0
5.346	0.000571052	-0.000571052	0.000280583	0.000280583	-154.595	28.4365	5.31922	2610.74	0	0	0.338878	0.322244	0.338878	0	0
5.347	0.0032521	-0.0032521	0.000269836	0.000269836	-155.928	34.0704	6.37187	2610.74	0	0	0.338473	0.323053	0.338473	0	0
5.348	0.00258044	-0.00258044	0.000239409	0.000239409	-155.005	30.0767	5.62392	2610.74	0	0	0.338448	0.323105	0.338448	0	0
5.349	-0.000556195	0.000556195	0.000237407	0.000237407	-157.74	32.0743	5.99632	2610.74	0	0	0.338652	0.322695	0.338652	0	0
5.35	0.00128328	-0.00128328	0.000258963	0.000258963	-158.838	32.3729	6.05101	2610.74	0	0	0.338007	0.323985	0.338007	0	0
5.351	-0.0031958	0.0031958	0.000282366	0.000282366	-160.123	28.8394	5.38954	2610.74	0	0	0.338685	0.32263	0.338685	0	0
5.352	0.00185979	-0.00185979	0.000234109	0.000234109	-163.908	31.56	5.89687	2610.74	0	0	0.33875	0.322499	0.33875	0	0
5.353	0.00187265	-0.00187265	0.000220183	0.000220183	-154.729	29.9088	5.5873	2610.74	0	0	0.338441	0.323118	0.338441	0	0
5.354	0.000105664	-0.000105664	0.000263083	0.000263083	-158.509	30.0061	5.60443	2610.74	0	0	0.338752	0.322497	0.338752	0	0
5.355	-0.00102945	0.00102945	0.000228574	0.000228574	-155.781	31.8101	5.94025	2610.74	0	0	0.339046	0.321908	0.339046	0	0
5.356	-0.00271786	0.00271786	0.000252504	0.000252504	-155.863	33.6537	6.28336	2610.74	0	0	0.33848	0.32304	0.33848	0	0
5.357	0.00150287	-0.00150287	0.000265073	0.000265073	-157.724	31.6263	5.90373	2610.74	0	0	0.338305	0.323391	0.338305	0	0
5.358	0.000983743	-0.000983743	0.000266518	0.000266518	-162.178	31.3543	5.85186	2610.74	0	0	0.338318	0.323364	0.338318	0	0
5.359	0.0027091	-0.0027091	0.000254475	0.000254475	-158.076	32.6752	6.09726	2610.74	0	0	0.33835	0.323301	0.33835	0	0
5.36	0.001951	-0.001951	0.000255517	0.000255517	-159.912	30.5979	5.70856	2610.74	0	0	0.339195	0.32161	0.339195	0	0
5.361	-0.00197784	0.00197784	0.000259567	0.000259567	-161.108	31.7549	5.92332	2610.74	0	0	0.33931	0.32138	0.33931	0	0
5.362	-0.00129143	0.00129143	0.00024393	0.00024393	-152.963	34.2778	6.39273	2610.74	0	0	0.338329	0.323343	0.338329	0	0
5.363	0.000936373	-0.000936373	0.000226403	0.000226403	-158.972	30.8285	5.74837	2610.74	0	0	0.338799	0.322403	0.338799	0	0
5.364	-0.000504289	0.000504289	0.00025387	0.00025387	-158.418	31.507	5.8738	2610.74	0	0	0.338137	0.323726	0.338137	0	0
5.365	0.00211229	-0.00211229	0.000243244	0.000243244	-156.386	34.6065	6.45042	2610.74	0	0	0.338412	0.323176	0.338412	0	0
5.366	0.0014538	-0.0014538	0.000256923	0.000256923	-158.222	34.3002	6.39213	2610.74	0	0	0.3384	0.323199	0.3384	0	0
5.367	-0.00159926	0.00159926	0.000230177	0.000230177	-158.074	33.0623	6.1603	2610.74	0	0	0.338401	0.323198	0.338401	0	0
5.368	0.00437269	-0.00437269	0.0002601	0.0002601	-156.926	29.3015	5.45855	2610.74	0	0	0.338677	0.322647	0.338677	0	0
5.369	0.000971891	-0.000971891	0.000222012	0.000222012	-158.08	29.9878	5.58536	2610.74	0	0	0.338817	0.322366	0.338817	0	0
5.37	0.000368652	-0.000368652	0.00025274	0.00025274	-159.776	31.9743	5.95425	2610.74	0	0	0.338886	0.322228	0.338886	0	0
5.371	0.00135626	-0.00135626	0.000279652	0.000279652	-158.096	34.6857	6.45796	2610.74	0	0	0.338594	0.322811	0.338594	0	0
5.372	-0.00040103	0.00040103	0.00028967	0.00028967	-160.26	31.409	5.8468	2610.74	0	0	0.338443	0.323114	0.338443	0	0
5.373	0.00131562	-0.00131562	0.000262705	0.000262705	-158.959	32.0495	5.96492	2610.74	0	0	0.338956	0.322088	0.338956	0	0
5.374	-0.00118471	0.00118471	0.000257428	0.000257428	-160.862	33.9276	6.31329	2610.74	0	0	0.338815	0.322369	0.338815	0	0
5.375	0.00243137	-0.00243137	0.000240227	0.000240227	-157.464	31.0214	5.77143	2610.74	0	0	0.338958	0.322085	0.338958	0	0
5.376	-0.00346364	0.00346364	0.000262495	0.000262495	-158.049	31.8637	5.92703	2610.74	0	0	0.338478	0.323044	0.338478	0	0
5.377	-0.00322239	0.00322239	0.000262441	0.000262441	-159.888	29.4677	5.48033	2610.74	0	0	0.338699	0.322603	0.338699	0	0
5.378	0.00571308	-0.00571308	0.000252646	0.000252646	-157.604	30.1762	5.61104	2610.74	0	0	0.338462	0.323076	0.338462	0	0
5.379	-0.0010938	0.0010938	0.000247894	0.000247894	-158.231	32.0925	5.96627	2610.74	0	0	0.338342	0.323316	0.338342	0	0
5.38	0.00243795	-0.00243795	0.000255502	0.000255502	-156.589	30.5288	5.67449	2610.74	0	0	0.338215	0.32357	0.338215	0	0
5.381	0.00296706	-0.00296706	0.000229805	0.000229805	-155.405	32.7731	6.09053	2610.74	0	0	0.338756	0.322487	0.338756	0	0
5.382	0.00205011	-0.00205011	0.000245281	0.000245281	-159.125	33.6259	6.24785	2610.74	0	0	0.338616	0.322768	0.338616	0	0
5.383	0.00169939	-0.00169939	0.000250102	0.000250102	-156.995	32.0038	5.94535	2610.74	0	0	0.338286	0.323428	0.338286	0	0
5.384	-0.00081282	0.00081282	0.000264184	0.000264184	-157.001	31.1206	5.7802	2610.74	0	0	0.33898	0.32204	0.33898	0	0
5.385	0.000160247	-0.000160247	0.000255646	0.000255646	-157.697	29.933	5.55858	2610.74	0	0	0.338414	0.323173	0.338414	0	0
5.386	-0.00286029	0.00286029	0.000240388	0.000240388	-156.715	32.8292	6.09528	2610.74	0	0	0.338527	0.322946	0.338527	0	0
5.387	0.00064181	-0.00064181	0.000245919	0.000245919	-156.04	29.1198	5.40556	2610.74	0	0	0.338704	0.322593	0.338704	0	0
5.388	0.00174527	-0.00174527	0.000265627	0.000265627	-157.402	32.1956	5.97543	2610.74	0	0	0.338415	0.32317	0.338415	0	0
5.389	0.000222126	-0.000222126	0.000278657	0.000278657	-159.411	30.8238	5.71977	2610.74	0	0	0.338306	0.323388	0.338306	0	0
5.39	0.00206381	-0.00206381	0.000229485	0.000229485	-155.269	30.0346	5.57228	2610.74	0	0	0.339018	0.321963	0.339018	0	0
5.391	0.0014099	-0.0014099	0.000221475	0.000221475	-158.846	32.1135	5.95687	2610.74	0	0	0.338552	0.322896	0.338552	0	0
5.392	0.00199111	-0.00199111	0.000231287	0.000231287	-159.483	31.7029	5.87962	2610.74	0	0	0.337934	0.324131	0.337934	0	0
5.393	0.000288578	-0.000288578	0.000229051	0.000229051	-157.52	28.4076	5.2675	2610.74	0	0	0.338471	0.323059	0.338471	0	0
5.394	0.00263025	-0.00263025	0.000264552	0.000264552	-154.685	30.2269	5.60381	2610.74	0	0	0.338294	0.323412	0.338294	0	0
5.395	-0.00177686	0.00177686	0.000282935	0.000282935	-155.141	29.6735	5.50018	2610.74	0	0	0.338591	0.322817	0.338591	0	0
5.396	-0.00101253	0.00101253	0.000248462	0.000248462	-158.4	33.6558	6.23717	2610.74	0	0	0.338225	0.32355	0.338225	0	0
5.397	-0.00170861	0.00170861	0.000240939	0.000240939	-160.793	34.3719	6.3687	2610.74	0	0	0.338435	0.32313	0.338435	0	0
5.398	0.00363229	-0.00363229	0.000262293	0.000262293	-160.032	28.798	5.33494	2610.74	0	0	0.338975	0.322049	0.338975	0	0
5.399	0.0013997	-0.0013997	0.000249557	0.000249557	-155.658	30.343	5.62012	2610.74	0	0	0.338547	0.322906	0.338547	0	0
5.4	-0.00131855	0.00131855	0.000249218	0.000249218	-157.56	32.7104	6.05748	2610.74	0	0	0.338245	0.32351	0.338245	0	0
5.401	-0.00406074	0.00406074	0.000229319	0.000229319	-157.514	32.5014	6.01766	2610.74	0	0	0.338595	0.322811	0.338595	0	0
5.402	0.000133783	-0.000133783	0.000250878	0.000250878	-157.9	34.6684	6.4177	2610.74	0	0	0.337885	0.324231	0.337885	0	0
5.403	-0.00155795	0.00155795	0.000248201	0.000248201	-158.532	31.0645	5.7495	2610.74	0	0	0.338683	0.322633	0.338683	0	0
5.404	-0.00527572	0.00527572	0.000252988	0.000252988	-156.355	33.4032	6.18119	2610.74	0	0	0.338702	0.322596	0.338702	0	0
5.405	0.0005452	-0.0005452	0.000232285	0.000232285	-156.6	34.4829	6.37981	2610.74	0	0	0.338546	0.322907	0.338546	0	0
5.406	-0.00267433	0.00267433	0.000269152	0.000269152	-154.311	29.2693	5.41423	2610.74	0	0	0.338524	0.322952	0.338524	0	0
5.407	0.000197477	-0.000197477	0.000264024	0.000264024	-157.673	28.1411	5.20457	2610.74	0	0	0.338772	0.322456	0.338772	0	0
5.408	0.00137017	-0.00137017	0.000247768	0.000247768	-159.109	30.8363	5.70198	2610.74	0	0	0.338688	0.322624	0.338688	0	0
5.409	0.00162244	-0.00162244	0.000227566	0.000227566	-158.033	31.41	5.80698	2610.74	0	0	0.338268	0.323464	0.338268	0	0
5.41	-0.00192782	0.00192782	0.000256683	0.000256683	-157.067	31.8057	5.87905	2610.74	0	0	0.33877	0.32246	0.33877	0	0
5.411	-0.00161386	0.00161386	0.000244138	0.000244138	-155.823	33.3915	6.17105	2610.74	0	0	0.3388	0.3224	0.3388	0	0
5.412	-0.00154573	0.00154573	0.000246357	0.000246357	-158.432	30.9137	5.71207	2610.74	0	0	0.338171	0.323658	0.338171	0	0
5.413	0.00254601	-0.00254601	0.000222326	0.000222326	-151.009	33.1754	6.12884	2610.74	0	0	0.338791	0.322418	0.338791	0	0
5.414	0.00377527	-0.00377527	0.000242693	0.000242693	-154.112	31.4367	5.80656	2610.74	0	0	0.33863	0.32274	0.33863	0	0
5.415	-0.0012605	0.0012605	0.00023918	0.00023918	-158.085	29.5802	5.46265	2610.74	0	0	0.33852	0.322961	0.33852	0	0
5.416	0.000916074	-0.000916074	0.000255973	0.000255973	-160.833	31.786	5.8689	2610.74	0	0	0.338272	0.323456	0.338272	0	0
5.417	0.000132314	-0.000132314	0.000251314	0.000251314	-153.347	30.6955	5.66651	2610.74	0	0	0.33853	0.322939	0.33853	0	0
5.418	-0.00135705	0.00135705	0.000249886	0.000249886	-159.152	34.7544	6.41462	2610.74	0	0	0.33809	0.32382	0.33809	0	0
5.419	0.00147367	-0.00147367	0.000241601	0.000241601	-157.758	28.8673	5.32706	2610.74	0	0	0.33851	0.322979	0.33851	0	0
5.42	0.00184735	-0.00184735	0.000234044	0.000234044	-157.088	31.0514	5.72904	2610.74	0	0	0.338462	0.323075	0.338462	0	0
5.421	-0.00112061	0.00112061	0.000233246	0.000233246	-157.215	30.8978	5.69965	2610.74	0	0	0.338817	0.322366	0.338817	0	0
5.422	0.000381746	-0.000381746	0.000233571	0.000233571	-161.216	30.9355	5.70556	2610.74	0	0	0.338689	0.322622	0.338689	0	0
5.423	-0.000665286	0.000665286	0.000234896	0.000234896	-155.309	32.7418	6.03759	2610.74	0	0	0.338322	0.323356	0.338322	0	0
5.424	-0.000312852	0.000312852	0.000275186	0.000275186	-153.332	37.4804	6.9101	2610.74	0	0	0.33835	0.3233	0.33835	0	0
5.425	0.00215047	-0.00215047	0.000270043	0.000270043	-154.967	30.5656	5.63421	2610.74	0	0	0.338253	0.323494	0.338253	0	0
5.426	0.000426943	-0.000426943	0.00025652	0.00025652	-157.299	29.8954	5.50966	2610.74	0	0	0.338215	0.32357	0.338215	0	0
5.427	-4.42889e-005	4.42889e-005	0.000238035	0.000238035	-156.702	31.6329	5.8288	2610.74	0	0	0.338867	0.322266	0.338867	0	0
5.428	0.0014266	-0.0014266	0.000248995	0.000248995	-159.746	29.127	5.36606	2610.74	0	0	0.338485	0.32303	0.338485	0	0
5.429	0.00156127	-0.00156127	0.00025394	0.00025394	-153.949	33.8123	6.2281	2610.74	0	0	0.338693	0.322613	0.338693	0	0
5.43	0.000407578	-0.000407578	0.000248101	0.000248101	-157.409	32.8478	6.04933	2610.74	0	0	0.33786	0.32428	0.33786	0	0
5.431	0.00168914	-0.00168914	0.000235307	0.000235307	-155.709	32.5371	5.991	2610.74	0	0	0.339473	0.321055	0.339473	0	0
5.432	0.00013244	-0.00013244	0.00024699	0.00024699	-151.322	30.5505	5.62418	2610.74	0	0	0.338547	0.322905	0.338547	0	0
5.433	0.000466943	-0.000466943	0.000239765	0.000239765	-155.15	32.1436	5.91635	2610.74	0	0	0.338343	0.323314	0.338343	0	0
5.434	0.000749133	-0.000749133	0.000239742	0.000239742	-156.322	34.1945	6.2927	2610.74	0	0	0.33815	0.3237	0.33815	0	0
5.435	0.00200589	-0.00200589	0.000250347	0.000250347	-156.141	32.8762	6.04898	2610.74	0	0	0.338126	0.323748	0.338126	0	0
5.436	-0.00194602	0.00194602	0.000261372	0.000261372	-156.746	31.2648	5.75144	2610.74	0	0	0.339235	0.32153	0.339235	0	0
5.437	0.00336805	-0.00336805	0.000232468	0.000232468	-157.748	31.4781	5.78961	2610.74	0	0	0.338077	0.323846	0.338077	0	0
5.438	0.000208733	-0.000208733	0.000232739	0.000232739	-157.777	30.9055	5.68324	2610.74	0	0	0.338286	0.323427	0.338286	0	0
5.439	0.000604985	-0.000604985	0.000238194	0.000238194	-155.943	32.7173	6.01532	2610.74	0	0	0.338768	0.322464	0.338768	0	0
5.44	-0.000831336	0.000831336	0.000274992	0.000274992	-155.397	29.0394	5.33812	2610.74	0	0	0.338192	0.323617	0.338192	0	0
5.441	0.00364466	-0.00364466	0.000246568	0.000246568	-153.629	32.855	6.03842	2610.74	0	0	0.339044	0.321911	0.339044	0	0
5.442	-0.00042258	0.00042258	0.000256059	0.000256059	-154.886	34.0023	6.24813	2610.74	0	0	0.338535	0.322929	0.338535	0	0
5.443	-0.00153197	0.00153197	0.000254619	0.000254619	-155.085	30.427	5.59011	2610.74	0	0	0.338104	0.323791	0.338104	0	0
5.444	0.000997741	-0.000997741	0.000241653	0.000241653	-154.287	31.2309	5.73676	2610.74	0	0	0.33839	0.32322	0.33839	0	0
5.445	-0.00111424	0.00111424	0.000236644	0.000236644	-154.455	29.627	5.44113	2610.74	0	0	0.338132	0.323737	0.338132	0	0
5.446	-0.00518864	0.00518864	0.000237373	0.000237373	-157.639	31.1552	5.72076	2610.74	0	0	0.338433	0.323135	0.338433	0	0
5.447	0.00139065	-0.00139065	0.000231418	0.000231418	-160.154	30.0351	5.51406	2610.74	0	0	0.338737	0.322526	0.338737	0	0
5.448	-0.00245174	0.00245174	0.000230946	0.000230946	-160.476	33.9263	6.22729	2610.74	0	0	0.338167	0.323666	0.338167	0	0
5.449	-0.00126857	0.00126857	0.000245409	0.000245409	-156.556	28.2004	5.17533	2610.74	0	0	0.338208	0.323584	0.338208	0	0
5.45	0.000820827	-0.000820827	0.000253312	0.000253312	-154.525	30.8201	5.65507	2610.74	0	0	0.338246	0.323508	0.338246	0	0
5.451	0.00161706	-0.00161706	0.000242837	0.000242837	-160.074	29.6299	5.43568	2610.74	0	0	0.338473	0.323055	0.338473	0	0
5.452	-0.00145495	0.00145495	0.000257997	0.000257997	-160.866	30.4867	5.59183	2610.74	0	0	0.338306	0.323387	0.338306	0	0
5.453	-0.00248581	0.00248581	0.000236533	0.000236533	-152.035	30.6239	5.61597	2610.74	0	0	0.338718	0.322563	0.338718	0	0
5.454	-0.00229062	0.00229062	0.00020557	0.00020557	-153.695	31.9902	5.86546	2610.74	0	0	0.338303	0.323394	0.338303	0	0
5.455	0.000925435	-0.000925435	0.000226969	0.000226969	-156.426	32.296	5.92045	2610.74	0	0	0.33819	0.32362	0.33819	0	0
5.456	-0.000444701	0.000444701	0.000258277	0.000258277	-161.236	30.0737	5.51204	2610.74	0	0	0.338563	0.322874	0.338563	0	0
5.457	-0.0026936	0.0026936	0.000245369	0.000245369	-154.786	29.8961	5.47849	2610.74	0	0	0.338106	0.323788	0.338106	0	0
5.458	-0.00399682	0.00399682	0.000256222	0.000256222	-154.94	29.9309	5.48385	2610.74	0	0	0.338549	0.322902	0.338549	0	0
5.459	0.000232449	-0.000232449	0.000235708	0.000235708	-155.217	29.6306	5.42785	2610.74	0	0	0.338842	0.322316	0.338842	0	0
5.46	0.00169639	-0.00169639	0.00026072	0.00026072	-159.442	30.4592	5.5786	2610.74	0	0	0.338309	0.323382	0.338309	0	0
5.461	0.00353755	-0.00353755	0.000233851	0.000233851	-158.79	32.5719	5.96445	2610.74	0	0	0.337918	0.324164	0.337918	0	0
5.462	0.0015502	-0.0015502	0.000250647	0.000250647	-157.118	30.3309	5.55308	2610.74	0	0	0.338648	0.322703	0.338648	0	0
5.463	0.00290081	-0.00290081	0.000256153	0.000256153	-156.899	31.0145	5.6772	2610.74	0	0	0.338501	0.322998	0.338501	0	0
5.464	-0.00194192	0.00194192	0.000224985	0.000224985	-153.286	31.0751	5.68724	2610.74	0	0	0.33873	0.32254	0.33873	0	0
5.465	-0.00129718	0.00129718	0.000238277	0.000238277	-156.304	32.4364	5.93531	2610.74	0	0	0.338582	0.322836	0.338582	0	0
5.466	0.00276748	-0.00276748	0.00023369	0.00023369	-153.655	30.9202	5.65683	2610.74	0	0	0.338141	0.323717	0.338141	0	0
5.467	0.00179289	-0.00179289	0.00023303	0.00023303	-154.212	32.6208	5.96686	2610.74	0	0	0.338029	0.323943	0.338029	0	0
5.468	-0.00376559	0.00376559	0.000229706	0.000229706	-158.996	29.3022	5.35886	2610.74	0	0	0.337838	0.324323	0.337838	0	0
5.469	-0.00026123	0.00026123	0.000226805	0.000226805	-156.161	30.8459	5.64013	2610.74	0	0	0.338322	0.323355	0.338322	0	0
5.47	0.00231369	-0.00231369	0.000230082	0.000230082	-151.959	27.0537	4.94582	2610.74	0	0	0.338466	0.323067	0.338466	0	0
5.471	-0.000670837	0.000670837	0.000252349	0.000252349	-155.415	30.5968	5.59255	2610.74	0	0	0.338611	0.322778	0.338611	0	0
5.472	-0.00181851	0.00181851	0.000245211	0.000245211	-158.186	31.4432	5.7462	2610.74	0	0	0.338572	0.322857	0.338572	0	0
5.473	0.00120664	-0.00120664	0.000247182	0.000247182	-155.708	30.3512	5.54563	2610.74	0	0	0.338907	0.322185	0.338907	0	0
5.474	-0.000145459	0.000145459	0.000218722	0.000218722	-155.29	31.5049	5.75537	2610.74	0	0	0.338594	0.322812	0.338594	0	0
5.475	-0.00170531	0.00170531	0.000236495	0.000236495	-154.881	29.5509	5.39742	2610.74	0	0	0.338602	0.322796	0.338602	0	0
5.476	0.00334595	-0.00334595	0.000235744	0.000235744	-155.147	32.5276	5.94003	2610.74	0	0	0.338307	0.323387	0.338307	0	0
5.477	-0.0032224	0.0032224	0.000250676	0.000250676	-157.55	30.9497	5.65084	2610.74	0	0	0.338267	0.323466	0.338267	0	0
5.478	-0.000670452	0.000670452	0.000258115	0.000258115	-155.749	32.0444	5.84966	2610.74	0	0	0.338159	0.323682	0.338159	0	0
5.479	0.000696237	-0.000696237	0.000234708	0.000234708	-156.158	29.4111	5.36797	2610.74	0	0	0.338983	0.322034	0.338983	0	0
5.48	-0.00192113	0.00192113	0.000227542	0.000227542	-156.459	30.2893	5.52725	2610.74	0	0	0.338632	0.322736	0.338632	0	0
5.481	0.00404505	-0.00404505	0.000244924	0.000244924	-157.046	31.5468	5.75567	2610.74	0	0	0.338487	0.323027	0.338487	0	0
5.482	-0.00211223	0.00211223	0.000248947	0.000248947	-154.831	28.8079	5.255	2610.74	0	0	0.338575	0.322849	0.338575	0	0
5.483	0.00283308	-0.00283308	0.000233472	0.000233472	-157.724	29.0187	5.29248	2610.74	0	0	0.33808	0.323839	0.33808	0	0
5.484	0.00159081	-0.00159081	0.000256388	0.000256388	-154.868	32.504	5.92705	2610.74	0	0	0.338624	0.322752	0.338624	0	0
5.485	0.000797669	-0.000797669	0.000232254	0.000232254	-154.216	30.7139	5.59961	2610.74	0	0	0.33856	0.32288	0.33856	0	0
5.486	-0.000749802	0.000749802	0.000259778	0.000259778	-154.026	31.152	5.67845	2610.74	0	0	0.338246	0.323508	0.338246	0	0
5.487	-0.000965815	0.000965815	0.000242223	0.000242223	-153.383	28.3943	5.17484	2610.74	0	0	0.338274	0.323453	0.338274	0	0
5.488	-0.000568131	0.000568131	0.000233883	0.000233883	-153.507	32.5405	5.92939	2610.74	0	0	0.33875	0.3225	0.33875	0	0
5.489	0.000282602	-0.000282602	0.000223946	0.000223946	-152.583	29.7086	5.41239	2610.74	0	0	0.338381	0.323238	0.338381	0	0
5.49	0.00104608	-0.00104608	0.000262896	0.000262896	-157.454	31.2113	5.68512	2610.74	0	0	0.337802	0.324396	0.337802	0	0
5.491	0.0052862	-0.0052862	0.000240909	0.000240909	-152.65	30.0532	5.47318	2610.74	0	0	0.338549	0.322902	0.338549	0	0
5.492	0.00122744	-0.00122744	0.000242653	0.000242653	-156.312	29.9812	5.45906	2610.74	0	0	0.338242	0.323517	0.338242	0	0
5.493	0.00224064	-0.00224064	0.000229225	0.000229225	-155.536	29.3798	5.34858	2610.74	0	0	0.337998	0.324003	0.337998	0	0
5.494	-0.00188274	0.00188274	0.000241793	0.000241793	-150.52	29.8551	5.43413	2610.74	0	0	0.337996	0.324008	0.337996	0	0
5.495	-0.00105425	0.00105425	0.000243114	0.000243114	-154.105	30.1622	5.48902	2610.74	0	0	0.338173	0.323654	0.338173	0	0
5.496	-0.0015643	0.0015643	0.000234999	0.000234999	-154.457	28.1597	5.12367	2610.74	0	0	0.338139	0.323722	0.338139	0	0
5.497	0.000201748	-0.000201748	0.000213372	0.000213372	-154.535	30.5612	5.55961	2610.74	0	0	0.338208	0.323583	0.338208	0	0
5.498	-0.00304467	0.00304467	0.000232957	0.000232957	-154.811	29.3995	5.34731	2610.74	0	0	0.338541	0.322919	0.338541	0	0
5.499	0.000326807	-0.000326807	0.000224024	0.000224024	-152.865	30.8095	5.60275	2610.74	0	0	0.338305	0.32339	0.338305	0	0
5.5	-6.79556e-005	6.79556e-005	0.000247054	0.000247054	-151.057	30.8883	5.61606	2610.74	0	0	0.33802	0.32396	0.33802	0	0
5.501	-0.00132088	0.00132088	0.000259967	0.000259967	-157.444	30.7711	5.59374	2610.74	0	0	0.338585	0.32283	0.338585	0	0
5.502	-0.00176504	0.00176504	0.00023464	0.00023464	-153.363	31.2544	5.68056	2610.74	0	0	0.338812	0.322377	0.338812	0	0
5.503	0.00352601	-0.00352601	0.000247599	0.000247599	-152.211	33.3724	6.06441	2610.74	0	0	0.338381	0.323237	0.338381	0	0
5.504	0.00121111	-0.00121111	0.000244059	0.000244059	-156.862	30.1406	5.47612	2610.74	0	0	0.338298	0.323404	0.338298	0	0
5.505	-0.00054879	0.00054879	0.000235463	0.000235463	-151.57	29.8196	5.41682	2610.74	0	0	0.338266	0.323467	0.338266	0	0
5.506	-0.000162217	0.000162217	0.00023818	0.00023818	-157.511	33.5449	6.09243	2610.74	0	0	0.33861	0.32278	0.33861	0	0
5.507	0.000981091	-0.000981091	0.000248254	0.000248254	-156.69	31.9636	5.80417	2610.74	0	0	0.338414	0.323173	0.338414	0	0
5.508	0.00159474	-0.00159474	0.000233326	0.000233326	-152.21	31.4262	5.70556	2610.74	0	0	0.338179	0.323642	0.338179	0	0
5.509	-0.00358275	0.00358275	0.000239192	0.000239192	-154.042	30.513	5.53876	2610.74	0	0	0.337487	0.325025	0.337487	0	0
5.51	-0.00218877	0.00218877	0.000245981	0.000245981	-154.459	31.2582	5.67299	2610.74	0	0	0.338469	0.323061	0.338469	0	0
5.511	0.00228171	-0.00228171	0.000243452	0.000243452	-155.12	33.5781	6.09292	2610.74	0	0	0.338135	0.32373	0.338135	0	0
5.512	0.000552916	-0.000552916	0.000250646	0.000250646	-158.73	29.2556	5.30762	2610.74	0	0	0.338413	0.323174	0.338413	0	0
5.513	0.00076502	-0.00076502	0.000249575	0.000249575	-153.534	31.2457	5.66764	2610.74	0	0	0.338586	0.322829	0.338586	0	0
5.514	-0.00455553	0.00455553	0.000244015	0.000244015	-152.99	30.6447	5.55762	2610.74	0	0	0.337979	0.324042	0.337979	0	0
5.515	0.00115246	-0.00115246	0.00024536	0.00024536	-153.232	33.8441	6.13674	2610.74	0	0	0.338394	0.323212	0.338394	0	0
5.516	0.000744215	-0.000744215	0.000247817	0.000247817	-155.146	30.9385	5.60886	2610.74	0	0	0.338748	0.322504	0.338748	0	0
5.517	-0.00179085	0.00179085	0.000238861	0.000238861	-148.128	31.513	5.71198	2610.74	0	0	0.338739	0.322523	0.338739	0	0
5.518	0.000176062	-0.000176062	0.000231222	0.000231222	-156.214	30.6549	5.55545	2610.74	0	0	0.337629	0.324742	0.337629	0	0
5.519	-0.00208057	0.00208057	0.000249793	0.000249793	-153.073	31.2431	5.661	2610.74	0	0	0.337936	0.324127	0.337936	0	0
5.52	-0.00259233	0.00259233	0.0002493	0.0002493	-156.196	29.8216	5.40247	2610.74	0	0	0.338323	0.323353	0.338323	0	0
5.521	-0.00203409	0.00203409	0.000245898	0.000245898	-154.134	29.4884	5.34114	2610.74	0	0	0.338277	0.323446	0.338277	0	0
5.522	0.00419423	-0.00419423	0.000258115	0.000258115	-151.997	30.2866	5.48472	2610.74	0	0	0.33875	0.3225	0.33875	0	0
5.523	-0.000852069	0.000852069	0.000250501	0.000250501	-154.443	27.8894	5.04968	2610.74	0	0	0.338885	0.322231	0.338885	0	0
5.524	-0.000975395	0.000975395	0.000224528	0.000224528	-152.6	30.454	5.51304	2610.74	0	0	0.338188	0.323624	0.338188	0	0
5.525	-0.00173659	0.00173659	0.000241653	0.000241653	-154.804	28.9691	5.24327	2610.74	0	0	0.33855	0.3229	0.33855	0	0
5.526	0.00128395	-0.00128395	0.000217226	0.000217226	-151.068	32.1212	5.81273	2610.74	0	0	0.339427	0.321145	0.339427	0	0
5.527	-0.00184718	0.00184718	0.000220734	0.000220734	-154.249	28.4453	5.14662	2610.74	0	0	0.338281	0.323437	0.338281	0	0
5.528	-0.00252561	0.00252561	0.000250669	0.000250669	-153.759	30.9342	5.59592	2610.74	0	0	0.338492	0.323015	0.338492	0	0
5.529	0.000987783	-0.000987783	0.000248857	0.000248857	-153.738	32.5107	5.88003	2610.74	0	0	0.338193	0.323614	0.338193	0	0
5.53	0.00248431	-0.00248431	0.000227109	0.000227109	-152.19	30.21	5.46294	2610.74	0	0	0.338801	0.322398	0.338801	0	0
5.531	0.00378568	-0.00378568	0.000210771	0.000210771	-153.545	28.9608	5.23608	2610.74	0	0	0.337641	0.324718	0.337641	0	0
5.532	6.86444e-005	-6.86444e-005	0.000213638	0.000213638	-153.482	31.8245	5.7528	2610.74	0	0	0.338457	0.323087	0.338457	0	0
5.533	0.000107427	-0.000107427	0.000259887	0.000259887	-154.401	30.5181	5.51566	2610.74	0	0	0.338105	0.323791	0.338105	0	0
